Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNU_M_R
1138,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1139,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1140,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1141,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1142,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1143,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1144,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1145,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1146,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1147,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1148,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1149,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1150,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1151,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1152,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1153,Cropland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1154,Cropland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1155,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1156,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1157,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1158,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1159,Cropland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1160,Cropland,Wetland,Water,Water,Water,NULL,NULL,Cropland
1161,Cropland,Wetland,Water,Water,Water,NULL,NULL,Water
1162,Cropland,Wetland,Water,Water,Water,NULL,NULL,Forest
1163,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1164,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1165,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1166,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1167,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1168,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1169,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1170,Cropland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1171,Cropland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1172,Cropland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1173,Cropland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1174,Cropland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1175,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1176,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1177,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1178,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1179,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1180,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1181,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1182,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1183,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1184,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1185,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1186,Cropland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1187,Cropland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1188,Cropland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1189,Cropland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1190,Cropland,Bareland,Water,Water,Water,NULL,NULL,Water
1191,Cropland,Bareland,Water,Water,Water,NULL,NULL,Forest
1192,Cropland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1193,Cropland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1194,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1195,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1196,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1197,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1198,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1199,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1200,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1201,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1202,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1203,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1204,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1205,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1206,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1207,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1208,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1209,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1210,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1211,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1212,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1213,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1214,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1215,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1216,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1217,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1218,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1219,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1220,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1221,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1222,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1223,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1224,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1225,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1226,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1227,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1228,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1229,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1230,Cropland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1231,Cropland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1232,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1233,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1234,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1235,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1236,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1237,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1238,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1239,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1240,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1241,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1242,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1243,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1244,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1245,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1246,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1247,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1248,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1249,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1250,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1251,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1252,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1253,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1254,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1255,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1256,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1257,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1258,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1259,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1260,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1261,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1262,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1263,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1264,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1265,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1266,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1267,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1268,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1269,Cropland,Water,Water,NULL,Water,NULL,NULL,Water
1270,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
1271,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1272,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1273,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Water
1274,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1275,Cropland,Water,Water,Water,Water,NULL,NULL,Cropland
1276,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1277,Cropland,Water,Water,Water,Water,NULL,NULL,Forest
1278,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1279,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1280,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1281,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1282,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1283,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1284,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1285,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1286,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1287,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1288,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1289,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1290,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1291,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1292,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1293,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1294,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1295,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1296,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1297,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1298,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1299,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1300,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1301,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1302,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1303,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1304,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1305,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1306,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1307,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1308,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1309,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1310,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1311,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1312,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1313,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1314,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1315,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1316,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1317,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1318,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1319,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1320,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1321,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1322,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1323,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1324,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1325,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1326,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1327,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1328,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1329,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1330,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1331,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1332,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1333,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1334,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1335,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1336,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1337,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1338,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1339,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1340,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1341,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1342,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1343,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1344,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1345,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1346,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1347,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1348,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1349,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1350,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1351,Cropland,Forest,Water,NULL,Water,NULL,NULL,Water
1352,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1353,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1354,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1355,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1356,Cropland,Forest,Water,Water,Water,NULL,NULL,NULL
1357,Cropland,Forest,Water,Water,Water,NULL,NULL,Grassland
1358,Cropland,Forest,Water,Water,Water,NULL,NULL,Cropland
1359,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1360,Cropland,Forest,Water,Water,Water,NULL,NULL,Forest
1361,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1362,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1363,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1364,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1365,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1366,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1367,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1368,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1369,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1370,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1371,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1372,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1373,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1374,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1375,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1376,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1377,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1378,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1379,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1380,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1381,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1382,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1383,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1384,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1385,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1386,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1387,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1388,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1389,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1390,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1391,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1392,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1393,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1394,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1395,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1396,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1397,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1398,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1399,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1400,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1401,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1402,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1403,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1404,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1405,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1406,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1407,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1408,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1409,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1410,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1411,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1412,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1413,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1414,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1415,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1416,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1417,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1418,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1419,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1420,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1421,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1422,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1423,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1424,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1425,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1426,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1427,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1428,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1429,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1430,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1431,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1432,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1433,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1434,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1435,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1436,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1437,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1438,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1439,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1440,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1441,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1442,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1443,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1444,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1445,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1446,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1447,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1448,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1449,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1450,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1451,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1452,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1453,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1454,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1455,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1456,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1457,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1458,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1459,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1460,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1461,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1462,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1463,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1464,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1465,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1466,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1467,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1468,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1469,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1470,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1471,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1472,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1473,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1474,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1475,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1476,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1477,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
