Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEC_M_R
1206,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1207,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1208,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1209,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1210,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1211,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1212,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1213,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1214,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1215,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1216,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1217,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1218,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1219,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1220,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1221,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1222,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1223,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1225,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1226,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1227,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1228,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1229,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1230,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1231,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1232,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1233,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1234,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1235,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1236,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1237,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1238,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1239,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1240,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1241,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1242,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1243,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1244,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1245,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1246,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1247,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1248,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1249,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1250,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1251,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1252,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1253,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1254,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1255,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1256,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
1257,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1258,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1259,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1260,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Cropland
1261,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1262,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1263,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
1264,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1265,Cropland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1266,Cropland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
1267,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1268,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1269,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1270,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1271,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1272,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1273,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1274,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1275,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1276,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1277,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1278,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1279,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1280,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1281,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1282,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1283,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1284,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1285,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1286,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1287,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1288,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1289,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1290,Cropland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1291,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1292,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1293,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1294,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1295,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1296,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1297,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1298,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1299,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1300,Cropland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1301,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1302,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1303,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1304,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1305,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1306,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1307,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1308,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1309,Cropland,Water,Water,Water,Water,NULL,NULL,Wetland
1310,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1311,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1312,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1313,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1314,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1315,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1316,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1317,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1318,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1319,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1320,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1321,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1322,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1323,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1324,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1325,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1326,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1327,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1328,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1329,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1330,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1331,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1332,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1333,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1334,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1335,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1336,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1337,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1338,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1339,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1340,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1341,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1342,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1343,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1344,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1345,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1346,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1347,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1348,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1349,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1350,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1351,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1352,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1353,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1354,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1355,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1356,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1357,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1358,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1359,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1360,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1361,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1362,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1363,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1364,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1365,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1366,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1367,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1368,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1369,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1370,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1371,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1372,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1373,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1374,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1375,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1376,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1377,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1378,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1379,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1380,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1381,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1382,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1383,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1384,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1385,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1386,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1387,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1388,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1389,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1390,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1391,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1392,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1393,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1394,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1395,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1396,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1397,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1398,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1399,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1400,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1401,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1402,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1403,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1404,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1405,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1406,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1407,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1408,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1409,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1410,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1411,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1412,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1413,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1414,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1415,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1416,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1417,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1418,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1419,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1420,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1421,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1422,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1423,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1424,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1425,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1426,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1427,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1428,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1429,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1430,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1431,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1432,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1433,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1434,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1435,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1436,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1437,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1438,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1439,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1440,Wetland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1441,Wetland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1442,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1443,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1444,Wetland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1445,Wetland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1446,Wetland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1447,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1448,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1449,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1450,Wetland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1451,Wetland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1452,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1453,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1454,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1455,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1456,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1457,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1458,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1459,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1460,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1461,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1462,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1463,Wetland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1464,Wetland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1465,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1466,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1467,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1468,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1469,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1470,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1471,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1472,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1473,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1474,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1475,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1476,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1477,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1478,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1479,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1480,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1481,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1482,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1483,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1484,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1485,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1486,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1487,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1488,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1489,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1490,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1491,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1492,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1493,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1494,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1495,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1496,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1497,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
1498,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1499,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1500,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1501,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1502,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1503,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1504,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1505,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1506,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1507,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1508,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1509,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1510,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1511,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1512,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1513,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1514,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1515,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1516,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1517,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1518,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1519,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1520,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1521,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1522,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1523,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1524,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1525,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1526,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1527,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1528,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1529,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1530,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1531,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
