Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R
322,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
323,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
324,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
325,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Bareland
326,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
327,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
329,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
330,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
331,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
332,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
333,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
334,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
335,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
336,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
337,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
339,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
340,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
341,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
342,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
343,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
345,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
346,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
347,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
348,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
349,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
350,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
351,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
352,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
353,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
354,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
355,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
356,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
357,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
358,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
359,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
360,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
361,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
362,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
363,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
364,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
365,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
366,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
367,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
368,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
369,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
370,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
371,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
372,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
373,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
374,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
375,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
376,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
377,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
378,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
379,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
380,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
381,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
382,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
383,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
384,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
385,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
386,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
387,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
388,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
389,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
390,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
391,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
392,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
393,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
394,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
395,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
396,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
397,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
398,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
399,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
400,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
401,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
402,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
403,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
404,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
405,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
406,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
407,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
408,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
409,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
410,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
411,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
412,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
413,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
414,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
415,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
416,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
417,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
418,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
419,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
420,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
421,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
422,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
423,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
424,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Cropland
425,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Bareland
426,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
427,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Built-up,Grassland
428,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
429,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Cropland
430,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
431,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
432,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
433,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
434,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
435,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
436,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
437,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
438,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
439,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
440,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
441,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
442,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
443,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
444,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
445,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
446,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
447,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
448,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
449,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
450,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
451,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
452,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
453,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
454,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
455,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
456,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
457,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
458,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
459,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
460,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
461,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
462,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
463,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
464,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
465,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
466,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
467,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
468,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
469,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
470,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
471,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
472,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
473,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
474,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
475,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
476,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
477,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
478,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
479,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
480,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
481,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
482,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
483,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
484,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
485,NULL,NULL,Water,NULL,Water,Grassland,NULL,Forest
486,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
487,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
488,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
489,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Forest
490,NULL,NULL,Water,NULL,Water,Grassland,Forest,Forest
491,NULL,NULL,Water,NULL,Water,Cropland,Grassland,Grassland
492,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
493,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
494,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
495,NULL,NULL,Water,NULL,Water,Wetland,Water,Wetland
496,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
497,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
498,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
499,NULL,NULL,Water,NULL,Water,Bareland,Forest,Forest
500,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
501,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
502,NULL,NULL,Water,NULL,Water,Water,Wetland,Water
503,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
504,NULL,NULL,Water,NULL,Water,Water,Water,Wetland
505,NULL,NULL,Water,NULL,Water,Water,Water,Water
506,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
507,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
508,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
509,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
510,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Water
511,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Forest
512,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
513,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
514,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
515,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
516,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
517,NULL,NULL,Water,Water,Water,Water,Water,Wetland
518,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
519,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
520,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
521,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
522,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
523,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
524,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
525,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
526,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
527,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
528,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
529,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
530,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
531,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
532,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
533,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
534,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
535,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
536,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
537,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
538,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
539,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
540,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
541,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
542,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
543,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
544,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
545,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
546,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
547,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
548,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
549,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
550,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
551,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
552,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
553,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
554,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
555,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
556,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
557,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
558,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
559,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
560,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
561,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
562,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
563,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
564,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
565,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
566,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
567,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
568,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
569,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
570,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
571,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
572,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
573,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
574,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
575,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
576,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
577,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
578,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
579,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
580,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
581,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
582,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
583,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
584,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
585,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
586,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
587,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
588,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
589,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
590,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
591,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
592,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
593,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
594,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
595,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
596,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
597,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
598,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
599,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
600,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
601,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
602,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
603,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
604,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
605,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
606,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
607,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
608,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
609,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
610,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
611,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
612,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
613,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
614,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
615,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
616,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
617,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
618,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
619,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
620,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
621,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
622,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
623,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
624,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
625,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
626,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
627,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
628,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
629,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
630,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
631,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
632,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
633,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
634,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
635,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
636,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
637,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
638,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
639,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
640,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
641,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
642,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
643,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
644,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
645,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
646,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
647,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
648,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
649,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
650,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
651,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
652,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
653,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
654,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
655,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
656,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
657,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
658,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
659,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
660,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
661,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
662,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
