Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KKU_M_R
1807,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1808,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
1809,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1810,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1811,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1812,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
1813,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1814,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1815,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
1816,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1817,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
1818,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1819,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1820,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
1821,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
1822,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1823,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1824,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1825,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
1826,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Water
1827,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1828,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
1829,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1830,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
1831,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1832,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
1833,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1834,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1835,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1836,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1837,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1838,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
1839,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
1840,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1841,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1842,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1843,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
1844,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
1845,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1846,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
1847,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
1848,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1849,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
1850,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1851,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1852,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1853,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
1854,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
1855,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1856,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
1857,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
1858,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
1859,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1860,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
1861,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Bareland
1862,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
1863,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
1864,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1865,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
1866,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
1867,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1868,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
1869,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1870,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
1871,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1872,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
1873,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
1874,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
1875,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1876,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1877,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1878,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
1879,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1880,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1881,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1882,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1883,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
1884,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Cropland
1885,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1886,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Cropland
1887,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
1888,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Water
1889,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
1890,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1891,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1892,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
1893,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1894,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1895,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1896,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1897,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1898,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
1899,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
1900,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1901,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
1902,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
1903,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,NULL
1904,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Wetland
1905,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
1906,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
1907,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
1908,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
1909,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
1910,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
1911,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
1912,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
1913,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
1914,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
1915,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
1916,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
1917,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
1918,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1919,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
1920,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
1921,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
1922,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Cropland
1923,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Wetland
1924,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
1925,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
1926,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
1927,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
1928,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
1929,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
1930,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
1931,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1932,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
1933,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
1934,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
1935,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1936,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
1937,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1938,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,NULL
1939,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
1940,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
1941,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1942,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1943,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
1944,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
1945,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1946,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Wetland
1947,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1948,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
1949,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1950,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
1951,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
1952,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
1953,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
1954,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1955,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
1956,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,NULL
1957,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
1958,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Water
1959,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
1960,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
1961,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
1962,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
1963,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
1964,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1965,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,NULL
1966,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1967,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
1968,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
1969,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
1970,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
1971,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
1972,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,NULL
1973,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,NULL
1974,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1975,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
1976,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
1977,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
1978,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
1979,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
1980,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
1981,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,NULL
1982,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
1983,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
1984,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
1985,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
1986,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
1987,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
1988,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
1989,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
1990,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
1991,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
1992,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,NULL
1993,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
1994,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
1995,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,NULL
1996,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
1997,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1998,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
1999,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
2000,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2001,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
2002,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,NULL
2003,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,NULL
2004,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,NULL
2005,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2006,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Wetland
2007,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Water
2008,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2009,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2010,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2011,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2012,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2013,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2014,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2015,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2016,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2017,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
2018,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
2019,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2020,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2021,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2022,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
2023,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
2024,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2025,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2026,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2027,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2028,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
2029,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2030,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
2031,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
2032,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
2033,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2034,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
2035,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
2036,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
2037,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2038,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Bareland
2039,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2040,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2041,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
2042,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2043,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2044,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2045,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
2046,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
2047,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
2048,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2049,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2050,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2051,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2052,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2053,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2054,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2055,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2056,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2057,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2058,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2059,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
2060,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2061,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
2062,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
2063,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2064,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Built-up
2065,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
2066,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2067,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2068,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2069,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
2070,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
2071,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
2072,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2073,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2074,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2075,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2076,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
2077,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2078,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2079,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2080,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2081,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2082,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2083,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2084,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2085,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2086,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2087,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2088,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2089,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2090,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2091,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2092,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
2093,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
2094,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2095,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
2096,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
2097,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2098,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
2099,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,NULL
2100,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2101,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Cropland
2102,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2103,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2104,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2105,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2106,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
2107,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2108,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2109,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2110,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2111,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2112,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2113,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2114,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2115,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2116,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Water,Cropland
2117,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
2118,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2119,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2120,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2121,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
2122,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2123,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
2124,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2125,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2126,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2127,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2128,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2129,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2130,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2131,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2132,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
