Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRP_M_R
1534,Bareland,Forest,Forest,Water,Non_Wetland,NULL,Bareland
1535,Bareland,Forest,Forest,Water,Non_Wetland,NULL,Forest
1536,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL
1537,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1538,Water,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
1539,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
1540,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water
1541,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest
1542,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
1543,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland
1544,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1545,Water,NULL,NULL,Water,Non_Wetland,NULL,Bareland
1546,Water,NULL,NULL,Water,Non_Wetland,NULL,Water
1547,Water,NULL,NULL,Water,Non_Wetland,NULL,Forest
1548,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
1549,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1550,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1551,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1552,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
1553,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1554,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1555,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL
1556,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1557,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1558,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1559,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1560,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1561,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1562,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1563,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1564,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1565,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1566,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1567,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1568,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water
1569,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1570,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1571,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1572,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1573,Water,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1574,Water,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1575,Water,NULL,Grassland,Water,Non_Wetland,NULL,Water
1576,Water,NULL,Grassland,Water,Non_Wetland,NULL,Forest
1577,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1578,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1579,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
1580,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up
1581,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water
1582,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1583,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1584,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1585,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
1586,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1587,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1588,Water,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
1589,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water
1590,Water,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1591,Water,NULL,Wetland,NULL,Wetland,NULL,NULL
1592,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland
1593,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland
1594,Water,NULL,Wetland,NULL,Wetland,NULL,Bareland
1595,Water,NULL,Wetland,NULL,Wetland,NULL,Water
1596,Water,NULL,Wetland,NULL,Wetland,NULL,Forest
1597,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1598,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1599,Water,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
1600,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water
1601,Water,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1602,Water,NULL,Wetland,Water,Wetland,NULL,Grassland
1603,Water,NULL,Wetland,Water,Wetland,NULL,Wetland
1604,Water,NULL,Wetland,Water,Wetland,NULL,Bareland
1605,Water,NULL,Wetland,Water,Wetland,NULL,Water
1606,Water,NULL,Wetland,Water,Wetland,NULL,Forest
1607,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
1608,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland
1609,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
1610,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water
1611,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
1612,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1613,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Bareland
1614,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1615,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
1616,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
1617,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water
1618,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
1619,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1620,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Forest
1621,Water,NULL,Built-up,Water,Non_Wetland,NULL,Grassland
1622,Water,NULL,Built-up,Water,Non_Wetland,NULL,Bareland
1623,Water,NULL,Built-up,Water,Non_Wetland,NULL,Forest
1624,Water,NULL,Water,NULL,Water,NULL,Grassland
1625,Water,NULL,Water,NULL,Water,NULL,Wetland
1626,Water,NULL,Water,NULL,Water,NULL,Bareland
1627,Water,NULL,Water,NULL,Water,NULL,Water
1628,Water,NULL,Water,NULL,Water,NULL,Forest
1629,Water,NULL,Water,Non_Water,Water,NULL,Grassland
1630,Water,NULL,Water,Non_Water,Water,NULL,Bareland
1631,Water,NULL,Water,Non_Water,Water,NULL,Water
1632,Water,NULL,Water,Non_Water,Water,NULL,Forest
1633,Water,NULL,Water,Water,Water,NULL,Grassland
1634,Water,NULL,Water,Water,Water,NULL,Bareland
1635,Water,NULL,Water,Water,Water,NULL,Water
1636,Water,NULL,Water,Water,Water,NULL,Forest
1637,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL
1638,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1639,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1640,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1641,Water,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
1642,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water
1643,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1644,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1645,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
1646,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
1647,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
1648,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1649,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1650,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland
1651,Water,NULL,Forest,Water,Non_Wetland,NULL,Bareland
1652,Water,NULL,Forest,Water,Non_Wetland,NULL,Water
1653,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest
1654,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
1655,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland
1656,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Bareland
1657,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1658,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1659,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1660,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
1661,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1662,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1663,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1664,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1665,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1666,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
1667,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
1668,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Bareland
1669,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
1670,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1671,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland
1672,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
1673,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1674,Water,Cropland,Grassland,Water,Non_Wetland,NULL,Bareland
1675,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1676,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland
1677,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1678,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1679,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
1680,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Bareland
1681,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water
1682,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1683,Water,Cropland,Wetland,NULL,Wetland,NULL,Water
1684,Water,Cropland,Wetland,NULL,Wetland,NULL,Forest
1685,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
1686,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water
1687,Water,Cropland,Wetland,Water,Wetland,NULL,Grassland
1688,Water,Cropland,Wetland,Water,Wetland,NULL,Wetland
1689,Water,Cropland,Wetland,Water,Wetland,NULL,Bareland
1690,Water,Cropland,Wetland,Water,Wetland,NULL,Water
1691,Water,Cropland,Wetland,Water,Wetland,NULL,Forest
1692,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
1693,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland
1694,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1695,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1696,Water,Cropland,Built-up,Water,Non_Wetland,NULL,Bareland
1697,Water,Cropland,Built-up,Water,Non_Wetland,NULL,Water
1698,Water,Cropland,Water,NULL,Water,NULL,Grassland
1699,Water,Cropland,Water,NULL,Water,NULL,Bareland
1700,Water,Cropland,Water,NULL,Water,NULL,Water
1701,Water,Cropland,Water,Non_Water,Water,NULL,Grassland
1702,Water,Cropland,Water,Non_Water,Water,NULL,Bareland
1703,Water,Cropland,Water,Water,Water,NULL,Water
1704,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1705,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water
1706,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1707,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1708,Water,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
1709,Water,Cropland,Forest,Water,Non_Wetland,NULL,Wetland
1710,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
1711,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland
1712,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
1713,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water
1714,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
1715,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
1716,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland
1717,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water
1718,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest
1719,Water,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
1720,Water,Wetland,NULL,Water,Non_Wetland,NULL,Bareland
1721,Water,Wetland,NULL,Water,Non_Wetland,NULL,Water
1722,Water,Wetland,NULL,Water,Non_Wetland,NULL,Forest
1723,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
1724,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1725,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1726,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1727,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
1728,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1729,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1730,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1731,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1732,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1733,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1734,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1735,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
1736,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1737,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
1738,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1739,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
1740,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
1741,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
1742,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
1743,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1744,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1745,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
1746,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1747,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
1748,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
1749,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Water
1750,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1751,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
1752,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Built-up
1753,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
1754,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1755,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1756,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1757,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
1758,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1759,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
1760,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland
1761,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland
1762,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Water
1763,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
1764,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL
1765,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1766,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1767,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland
1768,Water,Wetland,Wetland,NULL,Wetland,NULL,Water
1769,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest
1770,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1771,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1772,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
1773,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1774,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1775,Water,Wetland,Wetland,Water,Wetland,NULL,Grassland
1776,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland
1777,Water,Wetland,Wetland,Water,Wetland,NULL,Bareland
1778,Water,Wetland,Wetland,Water,Wetland,NULL,Water
1779,Water,Wetland,Wetland,Water,Wetland,NULL,Forest
1780,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
1781,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland
1782,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Bareland
1783,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Water
1784,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest
1785,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1786,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland
1787,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water
1788,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Forest
1789,Water,Wetland,Bareland,Water,Non_Wetland,NULL,Grassland
1790,Water,Wetland,Bareland,Water,Non_Wetland,NULL,Water
1791,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
1792,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Bareland
1793,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Water
1794,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
1795,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1796,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Water
1797,Water,Wetland,Built-up,Water,Non_Wetland,NULL,Grassland
1798,Water,Wetland,Built-up,Water,Non_Wetland,NULL,Water
1799,Water,Wetland,Water,NULL,Water,NULL,Grassland
1800,Water,Wetland,Water,NULL,Water,NULL,Wetland
1801,Water,Wetland,Water,NULL,Water,NULL,Bareland
1802,Water,Wetland,Water,NULL,Water,NULL,Water
1803,Water,Wetland,Water,NULL,Water,NULL,Forest
1804,Water,Wetland,Water,Non_Water,Water,NULL,Grassland
1805,Water,Wetland,Water,Non_Water,Water,NULL,Wetland
1806,Water,Wetland,Water,Non_Water,Water,NULL,Bareland
1807,Water,Wetland,Water,Non_Water,Water,NULL,Water
1808,Water,Wetland,Water,Non_Water,Water,NULL,Forest
1809,Water,Wetland,Water,Water,Water,NULL,Grassland
1810,Water,Wetland,Water,Water,Water,NULL,Wetland
1811,Water,Wetland,Water,Water,Water,NULL,Bareland
1812,Water,Wetland,Water,Water,Water,NULL,Water
1813,Water,Wetland,Water,Water,Water,NULL,Forest
1814,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1815,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1816,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
1817,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1818,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1819,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1820,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1821,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
1822,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1823,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1824,Water,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1825,Water,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
1826,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water
1827,Water,Wetland,Forest,Water,Non_Wetland,NULL,Forest
1828,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland
1829,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland
1830,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Water
1831,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Forest
1832,Water,Bareland,NULL,Water,Non_Wetland,NULL,Grassland
1833,Water,Bareland,NULL,Water,Non_Wetland,NULL,Water
1834,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1835,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1836,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Built-up
1837,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
1838,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
1839,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1840,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1841,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1842,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1843,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
1844,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Wetland
1845,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
1846,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
1847,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
1848,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
1849,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
1850,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
1851,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1852,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1853,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Grassland
1854,Water,Bareland,Grassland,Water,Non_Wetland,NULL,Water
1855,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
1856,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
1857,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Water
1858,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
1859,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1860,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1861,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Grassland
1862,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland
1863,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Water
1864,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Forest
1865,Water,Bareland,Wetland,NULL,Wetland,NULL,Grassland
1866,Water,Bareland,Wetland,NULL,Wetland,NULL,Bareland
1867,Water,Bareland,Wetland,NULL,Wetland,NULL,Water
1868,Water,Bareland,Wetland,NULL,Wetland,NULL,Forest
1869,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
1870,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Wetland
1871,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water
1872,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
1873,Water,Bareland,Wetland,Water,Wetland,NULL,Grassland
1874,Water,Bareland,Wetland,Water,Wetland,NULL,Wetland
1875,Water,Bareland,Wetland,Water,Wetland,NULL,Bareland
1876,Water,Bareland,Wetland,Water,Wetland,NULL,Water
1877,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,Grassland
1878,Water,Bareland,Bareland,Water,Non_Wetland,NULL,Water
1879,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
1880,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland
1881,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Forest
1882,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1883,Water,Bareland,Built-up,Water,Non_Wetland,NULL,Grassland
1884,Water,Bareland,Built-up,Water,Non_Wetland,NULL,Bareland
1885,Water,Bareland,Built-up,Water,Non_Wetland,NULL,Water
1886,Water,Bareland,Water,NULL,Water,NULL,Grassland
1887,Water,Bareland,Water,NULL,Water,NULL,Water
1888,Water,Bareland,Water,NULL,Water,NULL,Forest
1889,Water,Bareland,Water,Non_Water,Water,NULL,Grassland
1890,Water,Bareland,Water,Non_Water,Water,NULL,Bareland
1891,Water,Bareland,Water,Non_Water,Water,NULL,Water
1892,Water,Bareland,Water,Non_Water,Water,NULL,Forest
1893,Water,Bareland,Water,Water,Water,NULL,Grassland
1894,Water,Bareland,Water,Water,Water,NULL,Wetland
1895,Water,Bareland,Water,Water,Water,NULL,Bareland
1896,Water,Bareland,Water,Water,Water,NULL,Water
1897,Water,Bareland,Water,Water,Water,NULL,Forest
1898,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
1899,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland
1900,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Water
1901,Water,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1902,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1903,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Water
1904,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,Forest
1905,Water,Bareland,Forest,Water,Non_Wetland,NULL,Grassland
1906,Water,Bareland,Forest,Water,Non_Wetland,NULL,Bareland
1907,Water,Bareland,Forest,Water,Non_Wetland,NULL,Water
1908,Water,Bareland,Forest,Water,Non_Wetland,NULL,Forest
1909,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
1910,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Water
1911,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
1912,Water,Built-up,NULL,Water,Non_Wetland,NULL,Water
1913,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1914,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
1915,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
1916,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
1917,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
1918,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1919,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1920,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1921,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1922,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water
1923,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1924,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water
