Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVN_M_R
2135,Water,NULL,Water,Water,Water,Forest
2136,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2137,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2138,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2139,Water,NULL,Forest,NULL,Non_Wetland,NULL
2140,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2141,Water,NULL,Forest,NULL,Non_Wetland,Cropland
2142,Water,NULL,Forest,NULL,Non_Wetland,Wetland
2143,Water,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2144,Water,NULL,Forest,NULL,Non_Wetland,Bareland
2145,Water,NULL,Forest,NULL,Non_Wetland,Built-up
2146,Water,NULL,Forest,NULL,Non_Wetland,Water
2147,Water,NULL,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2148,Water,NULL,Forest,NULL,Non_Wetland,Forest
2149,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
2150,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
2151,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland
2152,Water,NULL,Forest,Non_Water,Non_Wetland,Water
2153,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
2154,Water,NULL,Forest,Water,Non_Wetland,Grassland
2155,Water,NULL,Forest,Water,Non_Wetland,Cropland
2156,Water,NULL,Forest,Water,Non_Wetland,Wetland
2157,Water,NULL,Forest,Water,Non_Wetland,Bareland
2158,Water,NULL,Forest,Water,Non_Wetland,Water
2159,Water,NULL,Forest,Water,Non_Wetland,Forest
2160,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
2161,Water,Cropland,NULL,NULL,Non_Wetland,Forest
2162,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2163,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2164,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2165,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2166,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2167,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2168,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2169,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
2170,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2171,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2172,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2173,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2174,Water,Cropland,Grassland,NULL,Non_Wetland,Built-up
2175,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2176,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2177,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2178,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2179,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
2180,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2181,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2182,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2183,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2184,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2185,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2186,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
2187,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2188,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2189,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2190,Water,Cropland,Cropland,Water,Non_Wetland,Forest
2191,Water,Cropland,Wetland,NULL,Wetland,Grassland
2192,Water,Cropland,Wetland,NULL,Wetland,Built-up
2193,Water,Cropland,Wetland,NULL,Wetland,Water
2194,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
2195,Water,Cropland,Wetland,Non_Water,Wetland,Bareland
2196,Water,Cropland,Wetland,Non_Water,Wetland,Water
2197,Water,Cropland,Wetland,Water,Wetland,Water
2198,Water,Cropland,Wetland,Water,Wetland,Forest
2199,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2200,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2201,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2202,Water,Cropland,Bareland,NULL,Non_Wetland,Built-up
2203,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2204,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2205,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2206,Water,Cropland,Bareland,Water,Non_Wetland,Water
2207,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up
2208,Water,Cropland,Built-up,Water,Non_Wetland,Built-up
2209,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2210,Water,Cropland,Forest,NULL,Non_Wetland,Water
2211,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2212,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2213,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2214,Water,Cropland,Forest,Water,Non_Wetland,Grassland
2215,Water,Cropland,Forest,Water,Non_Wetland,Forest
2216,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2217,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2218,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2219,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
2220,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2221,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2222,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
2223,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
2224,Water,Wetland,Grassland,NULL,Non_Wetland,Water
2225,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
2226,Water,Wetland,Grassland,Water,Non_Wetland,Grassland
2227,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2228,Water,Wetland,Wetland,NULL,Wetland,Grassland
2229,Water,Wetland,Wetland,NULL,Wetland,Wetland
2230,Water,Wetland,Wetland,NULL,Wetland,Water
2231,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
2232,Water,Wetland,Wetland,Non_Water,Wetland,Water
2233,Water,Wetland,Wetland,Water,Wetland,Grassland
2234,Water,Wetland,Wetland,Water,Wetland,Wetland
2235,Water,Wetland,Wetland,Water,Wetland,Bareland
2236,Water,Wetland,Wetland,Water,Wetland,Water
2237,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
2238,Water,Wetland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2239,Water,Wetland,Water,NULL,Water,Grassland
2240,Water,Wetland,Water,NULL,Water,Wetland
2241,Water,Wetland,Water,NULL,Water,Bareland
2242,Water,Wetland,Water,NULL,Water,Water
2243,Water,Wetland,Water,Non_Water,Water,Grassland
2244,Water,Wetland,Water,Non_Water,Water,Wetland
2245,Water,Wetland,Water,Non_Water,Water,Water
2246,Water,Wetland,Water,Water,Water,Grassland
2247,Water,Wetland,Water,Water,Water,Wetland
2248,Water,Wetland,Water,Water,Water,Water
2249,Water,Wetland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2250,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
2251,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2252,Water,Wetland,Forest,NULL,Non_Wetland,Water
2253,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2254,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2255,Water,Wetland,Forest,Water,Non_Wetland,Bareland
2256,Water,Wetland,Forest,Water,Non_Wetland,Water
2257,Water,Bareland,NULL,NULL,Non_Wetland,Grassland
2258,Water,Bareland,NULL,NULL,Non_Wetland,Bareland
2259,Water,Bareland,NULL,NULL,Non_Wetland,Forest
2260,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL
2261,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2262,Water,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2263,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2264,Water,Bareland,Shrubland,NULL,Non_Wetland,Built-up
2265,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
2266,Water,Bareland,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2267,Water,Bareland,Shrubland,NULL,Non_Wetland,Forest
2268,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2269,Water,Bareland,Shrubland,Water,Non_Wetland,Grassland
2270,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
2271,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2272,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
2273,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2274,Water,Bareland,Grassland,NULL,Non_Wetland,Water
2275,Water,Bareland,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
2276,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
2277,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2278,Water,Bareland,Grassland,Non_Water,Non_Wetland,Forest
2279,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
2280,Water,Bareland,Grassland,Water,Non_Wetland,Water
2281,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2282,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2283,Water,Bareland,Cropland,NULL,Non_Wetland,Water
2284,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
2285,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL
2286,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2287,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2288,Water,Bareland,Cropland,Non_Water,Non_Wetland,Forest
2289,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
2290,Water,Bareland,Cropland,Water,Non_Wetland,Water
2291,Water,Bareland,Wetland,NULL,Wetland,Bareland
2292,Water,Bareland,Wetland,NULL,Wetland,Water
2293,Water,Bareland,Wetland,NULL,Wetland,Forest
2294,Water,Bareland,Wetland,Non_Water,Wetland,Grassland
2295,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
2296,Water,Bareland,Wetland,Non_Water,Wetland,Water
2297,Water,Bareland,Wetland,Water,Wetland,Grassland
2298,Water,Bareland,Wetland,Water,Wetland,Bareland
2299,Water,Bareland,Wetland,Water,Wetland,Water
2300,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2301,Water,Bareland,Bareland,NULL,Non_Wetland,NULL
2302,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
2303,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2304,Water,Bareland,Bareland,NULL,Non_Wetland,Built-up
2305,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2306,Water,Bareland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2307,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
2308,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2309,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
2310,Water,Bareland,Bareland,Non_Water,Non_Wetland,Forest
2311,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2312,Water,Bareland,Bareland,Water,Non_Wetland,Water
2313,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
2314,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
2315,Water,Bareland,Built-up,NULL,Non_Wetland,Water
2316,Water,Bareland,Built-up,NULL,Non_Wetland,Forest
2317,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
2318,Water,Bareland,Built-up,Non_Water,Non_Wetland,Forest
2319,Water,Bareland,Built-up,Water,Non_Wetland,Water
2320,Water,Bareland,Water,NULL,NULL,Grassland
2321,Water,Bareland,Water,NULL,NULL,Bareland
2322,Water,Bareland,Water,NULL,NULL,Water
2323,Water,Bareland,Water,NULL,NULL,Permanent_ice_and_snow
2324,Water,Bareland,Water,NULL,Water,Grassland
2325,Water,Bareland,Water,NULL,Water,Bareland
2326,Water,Bareland,Water,NULL,Water,Water
2327,Water,Bareland,Water,NULL,Water,Permanent_ice_and_snow
2328,Water,Bareland,Water,Non_Water,Water,Water
2329,Water,Bareland,Water,Water,Water,Bareland
2330,Water,Bareland,Water,Water,Water,Water
2331,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2332,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2333,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2334,Water,Bareland,Forest,NULL,Non_Wetland,NULL
2335,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
2336,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
2337,Water,Bareland,Forest,NULL,Non_Wetland,Water
2338,Water,Bareland,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2339,Water,Bareland,Forest,NULL,Non_Wetland,Forest
2340,Water,Bareland,Forest,Non_Water,Non_Wetland,Water
2341,Water,Bareland,Forest,Water,Non_Wetland,Water
2342,Water,Bareland,Forest,Water,Non_Wetland,Forest
2343,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2344,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2345,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2346,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2347,Water,Built-up,Shrubland,NULL,Non_Wetland,Water
2348,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
2349,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL
2350,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2351,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
2352,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Water
2353,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland
2354,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland
2355,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up
2356,Water,Built-up,Shrubland,Water,Non_Wetland,Water
2357,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
2358,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
2359,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
2360,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2361,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up
2362,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
2363,Water,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2364,Water,Built-up,Grassland,Water,Non_Wetland,Grassland
2365,Water,Built-up,Cropland,NULL,Non_Wetland,NULL
2366,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2367,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2368,Water,Built-up,Cropland,NULL,Non_Wetland,Water
2369,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2370,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2371,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
2372,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2373,Water,Built-up,Cropland,Water,Non_Wetland,Grassland
2374,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
2375,Water,Built-up,Cropland,Water,Non_Wetland,Water
2376,Water,Built-up,Wetland,NULL,Wetland,Grassland
2377,Water,Built-up,Wetland,NULL,Wetland,Bareland
2378,Water,Built-up,Wetland,NULL,Wetland,Built-up
2379,Water,Built-up,Wetland,NULL,Wetland,Water
2380,Water,Built-up,Wetland,NULL,Wetland,Forest
2381,Water,Built-up,Wetland,Non_Water,Wetland,Bareland
2382,Water,Built-up,Wetland,Non_Water,Wetland,Water
2383,Water,Built-up,Wetland,Non_Water,Wetland,Forest
2384,Water,Built-up,Wetland,Water,Wetland,Grassland
2385,Water,Built-up,Wetland,Water,Wetland,Bareland
2386,Water,Built-up,Wetland,Water,Wetland,Water
2387,Water,Built-up,Wetland,Water,Wetland,Forest
2388,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
2389,Water,Built-up,Bareland,NULL,Non_Wetland,Cropland
2390,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2391,Water,Built-up,Bareland,NULL,Non_Wetland,Water
2392,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
2393,Water,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2394,Water,Built-up,Bareland,Non_Water,Non_Wetland,Water
2395,Water,Built-up,Bareland,Non_Water,Non_Wetland,Forest
2396,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
2397,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
2398,Water,Built-up,Bareland,Water,Non_Wetland,Built-up
2399,Water,Built-up,Bareland,Water,Non_Wetland,Water
2400,Water,Built-up,Bareland,Water,Non_Wetland,Forest
2401,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
2402,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
2403,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
2404,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
2405,Water,Built-up,Built-up,NULL,Non_Wetland,Water
2406,Water,Built-up,Built-up,Water,Non_Wetland,Bareland
2407,Water,Built-up,Built-up,Water,Non_Wetland,Water
2408,Water,Built-up,Built-up,Water,Non_Wetland,Forest
2409,Water,Built-up,Water,NULL,Water,Water
2410,Water,Built-up,Water,NULL,Water,Forest
2411,Water,Built-up,Water,Water,Water,Grassland
2412,Water,Built-up,Water,Water,Water,Bareland
2413,Water,Built-up,Water,Water,Water,Water
2414,Water,Built-up,Water,Water,Water,Forest
2415,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
2416,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
2417,Water,Built-up,Forest,NULL,Non_Wetland,Water
2418,Water,Built-up,Forest,NULL,Non_Wetland,Forest
2419,Water,Built-up,Forest,Non_Water,Non_Wetland,Water
2420,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest
2421,Water,Built-up,Forest,Water,Non_Wetland,Bareland
2422,Water,Built-up,Forest,Water,Non_Wetland,Water
2423,Water,Built-up,Forest,Water,Non_Wetland,Forest
2424,Water,Water,NULL,NULL,Non_Wetland,Grassland
2425,Water,Water,NULL,NULL,Non_Wetland,Cropland
2426,Water,Water,NULL,NULL,Non_Wetland,Wetland
2427,Water,Water,NULL,NULL,Non_Wetland,Bareland
2428,Water,Water,NULL,NULL,Non_Wetland,Water
2429,Water,Water,NULL,NULL,Non_Wetland,Forest
2430,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
2431,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
2432,Water,Water,NULL,Non_Water,Non_Wetland,Water
2433,Water,Water,NULL,Non_Water,Non_Wetland,Forest
2434,Water,Water,NULL,Water,Non_Wetland,Grassland
2435,Water,Water,NULL,Water,Non_Wetland,Wetland
2436,Water,Water,NULL,Water,Non_Wetland,Bareland
2437,Water,Water,NULL,Water,Non_Wetland,Water
2438,Water,Water,NULL,Water,Non_Wetland,Forest
2439,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2440,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2441,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2442,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2443,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2444,Water,Water,Shrubland,NULL,Non_Wetland,Built-up
2445,Water,Water,Shrubland,NULL,Non_Wetland,Water
2446,Water,Water,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2447,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2448,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2449,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2450,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2451,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2452,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2453,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2454,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2455,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2456,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2457,Water,Water,Shrubland,Water,Non_Wetland,Built-up
2458,Water,Water,Shrubland,Water,Non_Wetland,Water
2459,Water,Water,Shrubland,Water,Non_Wetland,Forest
2460,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2461,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2462,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2463,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2464,Water,Water,Grassland,NULL,Non_Wetland,Built-up
2465,Water,Water,Grassland,NULL,Non_Wetland,Water
2466,Water,Water,Grassland,NULL,Non_Wetland,Forest
2467,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
2468,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2469,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2470,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2471,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2472,Water,Water,Grassland,Non_Water,Non_Wetland,Built-up
2473,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2474,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
2475,Water,Water,Grassland,Water,Non_Wetland,Grassland
2476,Water,Water,Grassland,Water,Non_Wetland,Cropland
2477,Water,Water,Grassland,Water,Non_Wetland,Wetland
2478,Water,Water,Grassland,Water,Non_Wetland,Bareland
2479,Water,Water,Grassland,Water,Non_Wetland,Built-up
2480,Water,Water,Grassland,Water,Non_Wetland,Water
2481,Water,Water,Grassland,Water,Non_Wetland,Forest
2482,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2483,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2484,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2485,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2486,Water,Water,Cropland,NULL,Non_Wetland,Built-up
2487,Water,Water,Cropland,NULL,Non_Wetland,Water
2488,Water,Water,Cropland,NULL,Non_Wetland,Forest
2489,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2490,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2491,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2492,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2493,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2494,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2495,Water,Water,Cropland,Water,Non_Wetland,Grassland
2496,Water,Water,Cropland,Water,Non_Wetland,Cropland
2497,Water,Water,Cropland,Water,Non_Wetland,Wetland
2498,Water,Water,Cropland,Water,Non_Wetland,Bareland
2499,Water,Water,Cropland,Water,Non_Wetland,Built-up
2500,Water,Water,Cropland,Water,Non_Wetland,Water
2501,Water,Water,Cropland,Water,Non_Wetland,Forest
2502,Water,Water,Wetland,NULL,Wetland,Grassland
2503,Water,Water,Wetland,NULL,Wetland,Cropland
2504,Water,Water,Wetland,NULL,Wetland,Wetland
2505,Water,Water,Wetland,NULL,Wetland,Bareland
2506,Water,Water,Wetland,NULL,Wetland,Built-up
2507,Water,Water,Wetland,NULL,Wetland,Water
2508,Water,Water,Wetland,NULL,Wetland,Forest
2509,Water,Water,Wetland,Non_Water,Wetland,Grassland
2510,Water,Water,Wetland,Non_Water,Wetland,Cropland
2511,Water,Water,Wetland,Non_Water,Wetland,Wetland
2512,Water,Water,Wetland,Non_Water,Wetland,Bareland
2513,Water,Water,Wetland,Non_Water,Wetland,Built-up
2514,Water,Water,Wetland,Non_Water,Wetland,Water
2515,Water,Water,Wetland,Non_Water,Wetland,Forest
2516,Water,Water,Wetland,Water,Wetland,Grassland
2517,Water,Water,Wetland,Water,Wetland,Cropland
2518,Water,Water,Wetland,Water,Wetland,Wetland
2519,Water,Water,Wetland,Water,Wetland,Bareland
2520,Water,Water,Wetland,Water,Wetland,Built-up
2521,Water,Water,Wetland,Water,Wetland,Water
2522,Water,Water,Wetland,Water,Wetland,Forest
2523,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2524,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2525,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2526,Water,Water,Bareland,NULL,Non_Wetland,Built-up
2527,Water,Water,Bareland,NULL,Non_Wetland,Water
2528,Water,Water,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2529,Water,Water,Bareland,NULL,Non_Wetland,Forest
2530,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2531,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2532,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2533,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2534,Water,Water,Bareland,Water,Non_Wetland,Grassland
2535,Water,Water,Bareland,Water,Non_Wetland,Cropland
2536,Water,Water,Bareland,Water,Non_Wetland,Bareland
2537,Water,Water,Bareland,Water,Non_Wetland,Built-up
2538,Water,Water,Bareland,Water,Non_Wetland,Water
2539,Water,Water,Bareland,Water,Non_Wetland,Forest
2540,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2541,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2542,Water,Water,Built-up,NULL,Non_Wetland,Built-up
