Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTD_M_R
4017,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4018,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4019,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4020,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
4021,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4022,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4023,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4024,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4025,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4026,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4027,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4028,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4029,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4030,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4031,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
4032,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4033,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4034,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
4035,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4036,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4037,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4038,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
4039,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4040,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4041,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4042,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4043,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
4044,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4045,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4046,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4047,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4048,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4049,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4050,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4051,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4052,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4053,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4054,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4055,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
4056,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4057,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
4058,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
4059,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4060,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4061,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4062,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4063,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4064,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4065,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4066,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4067,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4068,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4069,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4070,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4071,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4072,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4073,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
4074,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4075,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4076,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
4077,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4078,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4079,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
4080,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4081,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4082,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4083,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4084,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4085,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4086,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4087,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4088,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4089,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4090,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4091,Grassland,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
4092,Grassland,Cropland,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
4093,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4094,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4095,Grassland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4096,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4097,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4098,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4099,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4100,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4101,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4102,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4103,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4104,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4105,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4106,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4107,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4108,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4109,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4110,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4111,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4112,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4113,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4114,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4115,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4116,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4117,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4118,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4119,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4120,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4121,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4122,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4123,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4124,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4125,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4126,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
4127,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4128,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
4129,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4130,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4131,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4132,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4133,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4134,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4135,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4136,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4137,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4138,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4139,Grassland,Built-up,Water,NULL,Water,Grassland,Grassland,Grassland
4140,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4141,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4142,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4143,Grassland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4144,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4145,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
4146,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4147,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4148,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
4149,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4150,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4151,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4152,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
4153,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4154,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4155,Grassland,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
4156,Grassland,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
4157,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4158,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
4159,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4160,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4161,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4162,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4163,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
4164,Grassland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4165,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
4166,Grassland,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
4167,Grassland,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
4168,Grassland,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Cropland
4169,Grassland,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
4170,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4171,Grassland,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
4172,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4173,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4174,Grassland,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4175,Grassland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
4176,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Grassland
4177,Grassland,Water,Water,NULL,Water,Wetland,Grassland,Water
4178,Grassland,Water,Water,Non_Water,Water,Bareland,Grassland,Grassland
4179,Grassland,Water,Water,Non_Water,Water,Water,NULL,Water
4180,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4181,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4182,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
4183,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4184,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4185,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4186,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
4187,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4188,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4189,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4190,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4191,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4192,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4193,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4194,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4195,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4196,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4197,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4198,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4199,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4200,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4201,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4202,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4203,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4204,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4205,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4206,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4207,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4208,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4209,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4210,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4211,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4212,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
4213,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4214,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4215,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4216,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4217,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4218,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4219,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4220,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4221,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4222,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4223,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4224,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4225,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4226,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4227,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4228,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4229,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4230,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4231,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4232,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4233,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4234,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4235,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4236,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4237,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4238,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4239,Grassland,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
4240,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4241,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4242,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4243,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4244,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4245,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4246,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4247,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4248,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4249,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4250,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4251,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4252,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4253,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4254,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4255,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4256,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4257,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4258,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4259,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4260,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4261,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
4262,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4263,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4264,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4265,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4266,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
4267,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4268,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4269,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4270,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4271,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4272,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4273,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4274,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4275,Grassland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4276,Grassland,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4277,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4278,Grassland,Forest,Water,NULL,Water,NULL,Wetland,Grassland
4279,Grassland,Forest,Water,NULL,Water,NULL,Wetland,Forest
4280,Grassland,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
4281,Grassland,Forest,Water,NULL,Water,Grassland,Grassland,Forest
4282,Grassland,Forest,Water,Water,Water,Wetland,Grassland,Forest
4283,Grassland,Forest,Water,Water,Water,Wetland,Wetland,Wetland
4284,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4285,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4286,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4287,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4288,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4289,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4290,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4291,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4292,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
4293,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4294,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4295,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4296,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4297,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4298,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4299,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Wetland
4300,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4301,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4302,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
4303,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4304,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
4305,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4306,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4307,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4308,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4309,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
