Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYS_M_R
3016,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
3017,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
3018,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
3019,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
3020,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
3021,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
3022,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
3023,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
3024,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
3025,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
3026,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
3027,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
3028,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
3029,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
3030,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
3031,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
3032,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
3033,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
3034,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
3035,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
3036,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
3037,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
3038,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
3039,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
3040,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
3041,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3042,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
3043,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
3044,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
3045,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3046,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
3047,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3048,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
3049,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
3050,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
3051,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3052,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
3053,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3054,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Cropland
3055,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
3056,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3057,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
3058,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3059,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
3060,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
3061,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
3062,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3063,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
3064,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3065,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
3066,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
3067,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
3068,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
3069,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Cropland
3070,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3071,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
3072,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
3073,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
3074,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
3075,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
3076,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
3077,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
3078,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,NULL
3079,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
3080,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
3081,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
3082,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
3083,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3084,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3085,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
3086,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
3087,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
3088,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,NULL
3089,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
3090,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Cropland
3091,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
3092,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
3093,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Built-up
3094,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
3095,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3096,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
3097,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
3098,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
3099,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
3100,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3101,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
3102,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3103,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
3104,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3105,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3106,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3107,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
3108,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3109,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
3110,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
3111,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3112,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
3113,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3114,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
3115,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3116,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3117,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3118,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
3119,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3120,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
3121,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
3122,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
3123,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
3124,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
3125,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
3126,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3127,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
3128,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
3129,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
3130,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Water
3131,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
3132,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
3133,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3134,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
3135,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
3136,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3137,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
3138,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
3139,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
3140,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
3141,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
3142,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3143,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
3144,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3145,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
3146,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
3147,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
3148,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
3149,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Bareland
3150,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
3151,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
3152,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
3153,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
3154,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
3155,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
3156,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
3157,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
3158,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3159,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
3160,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
3161,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3162,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
3163,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
3164,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Cropland
3165,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Bareland
3166,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
3167,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
3168,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Built-up
3169,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
3170,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
3171,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Cropland
3172,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
3173,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
3174,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
3175,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Bareland
3176,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
3177,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
3178,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
3179,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
3180,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
3181,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Cropland
3182,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Bareland
3183,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
3184,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
3185,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
3186,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
3187,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
3188,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Cropland
3189,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Built-up
3190,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
3191,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
3192,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
3193,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3194,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,Built-up,Bareland
3195,NULL,Built-up,Built-up,Water,Non_Wetland,Wetland,Built-up,Bareland
3196,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Built-up
3197,NULL,Built-up,Water,NULL,Water,NULL,NULL,Cropland
3198,NULL,Built-up,Water,NULL,Water,NULL,Built-up,Built-up
3199,NULL,Built-up,Water,NULL,Water,Grassland,NULL,Cropland
3200,NULL,Built-up,Water,NULL,Water,Grassland,NULL,Forest
3201,NULL,Built-up,Water,NULL,Water,Cropland,NULL,Cropland
3202,NULL,Built-up,Water,NULL,Water,Wetland,Water,Forest
3203,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Grassland
3204,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Cropland
3205,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
3206,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Built-up
3207,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Forest
3208,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
3209,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,NULL
3210,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Grassland
3211,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Cropland
3212,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
3213,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Built-up
3214,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Water
3215,NULL,Built-up,Water,NULL,Water,Bareland,Built-up,Forest
3216,NULL,Built-up,Water,NULL,Water,Bareland,Water,Built-up
3217,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
3218,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
3219,NULL,Built-up,Water,NULL,Water,Water,NULL,Water
3220,NULL,Built-up,Water,NULL,Water,Water,Built-up,Built-up
3221,NULL,Built-up,Water,Water,Water,Bareland,Built-up,Grassland
3222,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3223,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3224,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3225,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3226,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3227,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3228,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3229,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3230,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
3231,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3232,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
3233,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
3234,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
3235,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
3236,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
3237,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3238,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
3239,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3240,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3241,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
3242,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
3243,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3244,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3245,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3246,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3247,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3248,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3249,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3250,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3251,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3252,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
3253,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3254,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3255,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3256,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
3257,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3258,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
3259,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3260,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3261,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3262,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
3263,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3264,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3265,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3266,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3267,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
3268,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
3269,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3270,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3271,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3272,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,NULL
3273,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Wetland
3274,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
3275,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3276,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3277,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3278,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3279,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
3280,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
3281,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
3282,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Water
3283,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3284,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3285,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3286,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3287,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
3288,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3289,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3290,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
3291,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3292,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
3293,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3294,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
3295,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
3296,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
3297,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Built-up
3298,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3299,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
3300,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3301,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
3302,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3303,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
3304,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3305,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
3306,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
3307,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
3308,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
3309,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3310,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
3311,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
3312,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Water
3313,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
3314,NULL,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Forest
3315,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
3316,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3317,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
3318,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
3319,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3320,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3321,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
3322,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3323,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Cropland
3324,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3325,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
3326,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
3327,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3328,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3329,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3330,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
3331,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3332,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3333,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3334,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3335,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3336,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3337,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
3338,NULL,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,NULL
3339,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3340,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
