Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMA_M_R
3248,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3249,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3250,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
3251,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
3252,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3253,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
3254,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
3255,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
3256,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3257,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
3258,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3259,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
3260,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3261,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
3262,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
3263,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
3264,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3265,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
3266,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3267,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
3268,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
3269,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3270,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3271,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3272,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
3273,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3274,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
3275,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
3276,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
3277,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3278,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3279,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3280,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3281,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
3282,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
3283,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
3284,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
3285,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
3286,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3287,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3288,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
3289,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3290,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
3291,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3292,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
3293,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
3294,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
3295,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
3296,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3297,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3298,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3299,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
3300,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
3301,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Bareland
3302,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
3303,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
3304,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3305,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3306,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3307,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
3308,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
3309,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
3310,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3311,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3312,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3313,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3314,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
3315,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3316,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3317,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3318,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
3319,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3320,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
3321,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
3322,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
3323,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3324,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
3325,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Built-up
3326,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3327,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
3328,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
3329,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
3330,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3331,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3332,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
3333,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3334,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
3335,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Cropland
3336,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
3337,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
3338,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
3339,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Water
3340,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
3341,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
3342,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
3343,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
3344,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
3345,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3346,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3347,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3348,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3349,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3350,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
3351,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3352,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3353,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
3354,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3355,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3356,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3357,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
3358,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
3359,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3360,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
3361,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
3362,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
3363,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
3364,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
3365,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
3366,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
3367,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
3368,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
3369,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
3370,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
3371,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
3372,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
3373,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Water
3374,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
3375,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
3376,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
3377,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
3378,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3379,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
3380,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3381,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3382,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3383,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3384,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3385,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3386,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3387,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3388,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3389,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3390,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3391,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
3392,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3393,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3394,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
3395,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3396,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
3397,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
3398,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
3399,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
3400,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
3401,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
3402,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3403,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
3404,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3405,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3406,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3407,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
3408,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
3409,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3410,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3411,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3412,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3413,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
3414,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3415,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3416,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3417,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3418,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3419,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3420,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3421,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
3422,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3423,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
3424,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3425,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
3426,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3427,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3428,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3429,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3430,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3431,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
3432,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3433,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
3434,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
3435,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
3436,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
3437,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3438,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
3439,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
3440,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3441,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
3442,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3443,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
3444,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
3445,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
3446,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3447,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3448,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3449,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3450,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3451,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
3452,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
3453,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3454,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
3455,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3456,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3457,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3458,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3459,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
3460,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3461,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3462,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3463,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3464,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3465,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3466,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3467,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3468,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3469,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3470,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3471,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3472,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3473,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3474,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
3475,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3476,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3477,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3478,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3479,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3480,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
3481,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3482,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
3483,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3484,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3485,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
3486,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
3487,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3488,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
3489,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
3490,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Water
3491,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3492,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
3493,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
3494,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
3495,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
3496,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
3497,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
3498,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3499,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
3500,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3501,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
3502,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
3503,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3504,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3505,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3506,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
3507,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
3508,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
3509,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
3510,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3511,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3512,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3513,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3514,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
3515,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
3516,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
3517,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3518,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
3519,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3520,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3521,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
3522,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Bareland
3523,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3524,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3525,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
3526,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3527,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
3528,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
3529,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
3530,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Built-up
3531,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
3532,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Forest
3533,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
3534,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3535,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
3536,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
3537,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3538,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3539,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
3540,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
3541,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3542,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
3543,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
3544,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3545,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3546,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
3547,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
3548,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
3549,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
3550,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3551,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3552,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
3553,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
3554,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3555,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,NULL
3556,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
3557,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3558,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
3559,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
