Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R
9447,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
9448,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9449,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
9450,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
9451,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
9452,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
9453,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Water
9454,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
9455,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9456,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9457,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9458,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
9459,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9460,Cropland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
9461,Cropland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
9462,Cropland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
9463,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
9464,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
9465,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
9466,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Cropland
9467,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
9468,Cropland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
9469,Cropland,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
9470,Cropland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
9471,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
9472,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
9473,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
9474,Cropland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
9475,Cropland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
9476,Cropland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
9477,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
9478,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
9479,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
9480,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
9481,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
9482,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
9483,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
9484,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
9485,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
9486,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
9487,Cropland,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
9488,Cropland,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
9489,Cropland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
9490,Cropland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
9491,Cropland,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
9492,Cropland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
9493,Cropland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
9494,Cropland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
9495,Cropland,NULL,NULL,Water,Non_Wetland,Forest,NULL,Bareland
9496,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
9497,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9498,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
9499,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9500,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
9501,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9502,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
9503,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
9504,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
9505,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
9506,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
9507,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
9508,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9509,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
9510,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
9511,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
9512,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9513,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
9514,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
9515,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
9516,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
9517,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
9518,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9519,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9520,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
9521,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
9522,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
9523,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
9524,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9525,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9526,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
9527,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9528,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
9529,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
9530,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9531,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9532,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9533,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9534,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9535,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
9536,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9537,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
9538,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9539,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
9540,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
9541,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9542,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
9543,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
9544,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
9545,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
9546,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
9547,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
9548,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9549,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
9550,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
9551,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
9552,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9553,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9554,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9555,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9556,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
9557,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
9558,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
9559,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
9560,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9561,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
9562,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9563,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9564,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9565,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9566,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9567,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
9568,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9569,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
9570,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
9571,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9572,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
9573,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
9574,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
9575,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9576,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
9577,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
9578,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9579,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9580,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9581,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
9582,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9583,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9584,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9585,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
9586,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9587,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9588,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9589,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9590,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9591,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
9592,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
9593,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
9594,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9595,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
9596,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
9597,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
9598,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
9599,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
9600,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
9601,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
9602,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
9603,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Built-up
9604,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
9605,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
9606,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
9607,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9608,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9609,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
9610,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9611,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
9612,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
9613,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
9614,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
9615,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
9616,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
9617,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
9618,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
9619,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9620,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
9621,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
9622,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9623,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9624,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
9625,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9626,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
9627,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9628,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
9629,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
9630,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9631,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Water
9632,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
9633,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
9634,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
9635,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9636,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9637,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9638,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Built-up
9639,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
9640,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
9641,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
9642,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
9643,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
9644,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
9645,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
9646,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
9647,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
9648,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
9649,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
9650,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
9651,Cropland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
9652,Cropland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Bareland
9653,Cropland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
9654,Cropland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9655,Cropland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
9656,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
9657,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
9658,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
9659,Cropland,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
9660,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
9661,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
9662,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
9663,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
9664,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
9665,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
9666,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
9667,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9668,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
9669,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
9670,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9671,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
9672,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9673,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
9674,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9675,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9676,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9677,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
9678,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9679,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9680,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
9681,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9682,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9683,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9684,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9685,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9686,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9687,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
9688,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9689,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9690,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9691,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
9692,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9693,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9694,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
9695,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9696,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
9697,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
9698,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9699,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
9700,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
9701,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
9702,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9703,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
9704,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
9705,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9706,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9707,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
9708,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
9709,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9710,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
9711,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9712,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9713,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9714,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9715,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
9716,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
9717,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
9718,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9719,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
9720,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
9721,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9722,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9723,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9724,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Wetland
9725,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
9726,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
9727,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
9728,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
9729,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
9730,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
9731,Cropland,NULL,Grassland,Water,Non_Wetland,Shrubland,NULL,Wetland
9732,Cropland,NULL,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Water
9733,Cropland,NULL,Grassland,Water,Non_Wetland,Shrubland,Grassland,Wetland
9734,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
9735,Cropland,NULL,Grassland,Water,Non_Wetland,Water,Shrubland,Grassland
9736,Cropland,NULL,Grassland,Water,Non_Wetland,Forest,NULL,Wetland
9737,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
9738,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9739,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
9740,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
9741,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
9742,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9743,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
9744,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9745,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
9746,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
9747,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
9748,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
9749,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9750,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
9751,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
9752,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
9753,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
9754,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
9755,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9756,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
9757,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
