Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRA_M_R
2827,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2828,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2829,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2830,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2831,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
2832,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2833,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2834,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
2835,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2836,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2837,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
2838,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
2839,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
2840,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2841,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2842,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
2843,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2844,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2845,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
2846,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
2847,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Forest
2848,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2849,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
2850,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2851,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2852,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2853,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
2854,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Wetland
2855,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2856,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
2857,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2858,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2859,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
2860,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
2861,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2862,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2863,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2864,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2865,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
2866,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Forest
2867,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Grassland
2868,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
2869,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
2870,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
2871,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2872,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2873,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2874,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2875,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
2876,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2877,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2878,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2879,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
2880,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
2881,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
2882,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2883,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2884,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2885,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2886,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2887,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2888,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2889,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2890,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2891,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2892,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2893,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2894,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2895,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
2896,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
2897,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Water
2898,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
2899,Grassland,NULL,Water,NULL,Water,NULL,Grassland,Forest
2900,Grassland,NULL,Water,NULL,Water,NULL,Water,Grassland
2901,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2902,Grassland,NULL,Water,NULL,Water,Water,NULL,Grassland
2903,Grassland,NULL,Water,NULL,Water,Water,Water,Water
2904,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2905,Grassland,NULL,Water,Non_Water,Water,NULL,Grassland,Water
2906,Grassland,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
2907,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
2908,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Water
2909,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
2910,Grassland,NULL,Water,Water,Water,NULL,Water,Water
2911,Grassland,NULL,Water,Water,Water,NULL,Water,Forest
2912,Grassland,NULL,Water,Water,Water,NULL,Forest,Water
2913,Grassland,NULL,Water,Water,Water,Grassland,NULL,Grassland
2914,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
2915,Grassland,NULL,Water,Water,Water,Water,NULL,Water
2916,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
2917,Grassland,NULL,Water,Water,Water,Water,Water,Grassland
2918,Grassland,NULL,Water,Water,Water,Water,Water,Water
2919,Grassland,NULL,Water,Water,Water,Forest,Water,Water
2920,Grassland,NULL,Water,Water,Water,Forest,Water,Forest
2921,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2922,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2923,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2924,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2925,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2926,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2927,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2928,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2929,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2930,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2931,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2932,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2933,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2934,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2935,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
2936,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
2937,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
2938,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2939,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2940,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2941,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2942,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2943,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2944,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2945,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
2946,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
2947,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2948,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2949,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
2950,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
2951,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2952,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2953,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2954,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2955,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2956,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2957,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2958,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2959,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2960,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2961,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2962,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2963,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2964,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2965,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2966,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2967,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2968,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2969,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2970,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2971,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2972,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2973,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2974,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2975,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2976,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2977,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2978,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2979,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
2980,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2981,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2982,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2983,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2984,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
2985,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2986,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2987,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2988,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2989,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2990,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2991,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2992,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2993,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2994,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2995,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2996,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2997,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2998,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2999,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3000,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3001,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3002,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
3003,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3004,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3005,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3006,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3007,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3008,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3009,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3010,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3011,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
3012,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
3013,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Bareland
3014,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
3015,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
3016,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3017,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3018,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3019,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
3020,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
3021,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
3022,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3023,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
3024,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
3025,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3026,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
3027,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Water
3028,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3029,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
3030,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3031,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3032,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
3033,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Water
3034,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3035,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
3036,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3037,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Water,Grassland
3038,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
3039,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3040,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3041,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
3042,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3043,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3044,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3045,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3046,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
3047,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3048,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3049,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
3050,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
3051,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3052,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3053,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3054,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3055,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
3056,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3057,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3058,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3059,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
3060,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
3061,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3062,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
3063,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
3064,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
3065,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
3066,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
3067,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3068,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3069,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3070,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
3071,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
3072,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
3073,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
3074,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
3075,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3076,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3077,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
3078,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
3079,Grassland,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
3080,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
3081,Grassland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
3082,Grassland,NULL,Forest,Water,Non_Wetland,Forest,NULL,Water
3083,Grassland,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Forest
3084,Grassland,NULL,Forest,Water,Non_Wetland,Forest,Water,Grassland
3085,Grassland,NULL,Forest,Water,Non_Wetland,Forest,Water,Water
3086,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3087,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3088,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3089,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3090,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3091,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3092,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3093,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
3094,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
3095,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
3096,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3097,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3098,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3099,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3100,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3101,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3102,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3103,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3104,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3105,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3106,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3107,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3108,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3109,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3110,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
3111,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
3112,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3113,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3114,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3115,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3116,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3117,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
3118,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
3119,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3120,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3121,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
3122,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3123,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3124,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
3125,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3126,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3127,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3128,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3129,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
3130,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3131,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
3132,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3133,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3134,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3135,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3136,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3137,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3138,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3139,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3140,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3141,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3142,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3143,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3144,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3145,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3146,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3147,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3148,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3149,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3150,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3151,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
