Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZE_M_R
4271,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4272,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4273,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4274,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4275,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4276,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4277,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
4278,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4279,Grassland,Cropland,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
4280,Grassland,Cropland,Forest,Water,Non_Wetland,Water,NULL,Grassland
4281,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4282,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4283,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4284,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
4285,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
4286,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4287,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4288,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4289,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4290,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4291,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4292,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4293,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
4294,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4295,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
4296,Grassland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4297,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4298,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4299,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4300,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
4301,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4302,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4303,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4304,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4305,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4306,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4307,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
4308,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
4309,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4310,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4311,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
4312,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4313,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4314,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4315,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
4316,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4317,Grassland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
4318,Grassland,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
4319,Grassland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
4320,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Water
4321,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Forest
4322,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4323,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4324,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4325,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4326,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4327,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4328,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
4329,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4330,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4331,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4332,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4333,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4334,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4335,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4336,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4337,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4338,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4339,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4340,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4341,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
4342,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4343,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4344,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4345,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4346,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4347,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4348,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4349,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4350,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4351,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4352,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4353,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4354,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4355,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4356,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4357,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4358,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4359,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4360,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4361,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4362,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4363,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4364,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4365,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4366,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4367,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4368,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4369,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4370,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4371,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4372,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4373,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4374,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4375,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4376,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4377,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4378,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4379,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4380,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4381,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4382,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4383,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4384,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4385,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4386,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4387,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4388,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4389,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4390,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4391,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4392,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4393,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4394,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4395,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4396,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4397,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4398,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4399,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
4400,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4401,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4402,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4403,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
4404,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4405,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4406,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4407,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4408,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4409,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4410,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4411,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4412,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4413,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4414,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4415,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4416,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4417,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4418,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4419,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4420,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4421,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4422,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4423,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4424,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4425,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4426,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4427,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4428,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4429,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4430,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4431,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4432,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4433,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4434,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4435,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4436,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4437,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4438,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4439,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4440,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4441,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4442,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4443,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4444,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4445,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4446,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4447,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4448,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4449,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4450,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4451,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
4452,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4453,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4454,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4455,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4456,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4457,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4458,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4459,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4460,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4461,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4462,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4463,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4464,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4465,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4466,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4467,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4468,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4469,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4470,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4471,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4472,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4473,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4474,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4475,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4476,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4477,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
4478,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4479,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4480,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
4481,Grassland,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
4482,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
4483,Grassland,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
4484,Grassland,Forest,Water,NULL,Water,Shrubland,Shrubland,Water
4485,Grassland,Forest,Water,NULL,Water,Grassland,NULL,Grassland
4486,Grassland,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
4487,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4488,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4489,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4490,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4491,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4492,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4493,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4494,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4495,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4496,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4497,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4498,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4499,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4500,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4501,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4502,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4503,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4504,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4505,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4506,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4507,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4508,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4509,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4510,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4511,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4512,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4513,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4514,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4515,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
4516,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4517,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4518,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4519,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4520,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4521,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4522,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4523,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4524,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4525,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4526,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4527,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4528,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4529,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4530,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
4531,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4532,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4533,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4534,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
4535,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
4536,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4537,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4538,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4539,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
4540,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4541,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4542,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4543,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4544,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4545,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4546,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
4547,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4548,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4549,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4550,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4551,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4552,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4553,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4554,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4555,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4556,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4557,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4558,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4559,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4560,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4561,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4562,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4563,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4564,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
4565,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4566,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4567,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
4568,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4569,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4570,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
4571,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4572,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4573,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4574,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
4575,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
4576,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4577,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
