Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGE_M_R
5833,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
5834,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5835,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
5836,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5837,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
5838,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
5839,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
5840,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5841,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5842,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5843,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
5844,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
5845,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5846,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
5847,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5848,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
5849,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
5850,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5851,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
5852,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
5853,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
5854,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5855,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
5856,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
5857,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5858,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5859,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5860,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5861,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
5862,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5863,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Forest
5864,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
5865,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
5866,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Forest
5867,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5868,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
5869,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
5870,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
5871,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
5872,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
5873,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
5874,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Cropland
5875,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5876,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Cropland
5877,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5878,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
5879,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Cropland
5880,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
5881,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
5882,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
5883,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
5884,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
5885,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5886,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5887,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
5888,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
5889,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5890,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5891,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
5892,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5893,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5894,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
5895,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5896,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
5897,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5898,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
5899,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5900,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
5901,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
5902,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5903,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Water
5904,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5905,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
5906,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5907,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5908,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
5909,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5910,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5911,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5912,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5913,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5914,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5915,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
5916,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5917,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5918,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
5919,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5920,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5921,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5922,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5923,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5924,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5925,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5926,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5927,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5928,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5929,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5930,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
5931,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
5932,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5933,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5934,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
5935,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5936,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5937,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
5938,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5939,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5940,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5941,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
5942,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
5943,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5944,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
5945,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
5946,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
5947,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
5948,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
5949,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
5950,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
5951,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5952,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
5953,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
5954,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5955,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5956,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5957,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5958,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5959,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5960,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
5961,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5962,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5963,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5964,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5965,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5966,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
5967,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5968,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
5969,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Water
5970,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5971,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5972,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
5973,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
5974,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
5975,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5976,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
5977,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
5978,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5979,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
5980,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5981,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5982,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
5983,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5984,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
5985,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5986,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
5987,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5988,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5989,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
5990,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5991,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
5992,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
5993,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
5994,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5995,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5996,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
5997,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
5998,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5999,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6000,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6001,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
6002,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
6003,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6004,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
6005,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
6006,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
6007,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,Forest,Grassland
6008,Grassland,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
6009,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6010,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6011,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
6012,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
6013,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6014,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6015,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6016,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6017,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6018,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6019,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
6020,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
6021,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
6022,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6023,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
6024,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
6025,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
6026,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
6027,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
6028,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6029,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6030,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
6031,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6032,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6033,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6034,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6035,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
6036,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6037,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6038,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6039,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6040,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6041,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
6042,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6043,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6044,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6045,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6046,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6047,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6048,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6049,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6050,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6051,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6052,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6053,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6054,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6055,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6056,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6057,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6058,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6059,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6060,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
6061,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6062,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
6063,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
6064,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
6065,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
6066,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6067,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6068,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6069,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6070,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
6071,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6072,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
6073,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
6074,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6075,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6076,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6077,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
6078,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6079,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6080,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6081,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
6082,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6083,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6084,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6085,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6086,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
6087,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
6088,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
6089,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
6090,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
6091,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6092,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
6093,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
6094,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
6095,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6096,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
6097,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
6098,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6099,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6100,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6101,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
6102,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6103,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6104,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
6105,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
6106,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6107,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6108,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6109,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
6110,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
6111,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6112,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6113,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6114,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6115,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6116,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6117,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
6118,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6119,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6120,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6121,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6122,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6123,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
6124,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
6125,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6126,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6127,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
6128,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6129,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6130,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6131,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6132,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
6133,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6134,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6135,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
6136,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6137,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
6138,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6139,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
