Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NCF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NCF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NCF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NCF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NCF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NCF_M_R
1403,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
1404,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1405,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1406,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1407,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1408,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1409,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1410,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1411,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1412,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1413,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1414,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1415,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1416,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1417,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1418,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1419,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1420,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1421,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1422,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1423,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1424,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1425,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1426,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1427,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1428,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1429,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1430,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1431,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1432,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1433,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1434,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1435,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1436,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1437,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1438,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1439,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1440,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1441,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1442,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1443,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1444,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1445,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1446,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1447,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1448,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1449,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1450,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1451,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1452,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1453,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1454,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1455,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
1456,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1457,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1458,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1459,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1460,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1461,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1462,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
1463,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1464,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1465,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1466,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1467,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1468,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1469,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1470,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1471,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1472,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1473,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1474,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1475,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1476,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1477,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1478,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1479,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1480,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1481,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1482,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
1483,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1484,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1485,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1486,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1487,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1488,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1489,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1490,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1491,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1492,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1493,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1494,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1495,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1496,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1497,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1498,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1499,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1500,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1501,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1502,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1503,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1504,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1505,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1506,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1507,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1508,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1509,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1510,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1511,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1512,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1513,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1514,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1515,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1516,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1517,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1518,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1519,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1520,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1521,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1522,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1523,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1524,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1525,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1526,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1527,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1528,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1529,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1530,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1531,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1532,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1533,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1534,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
1535,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1536,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1537,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1538,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1539,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1540,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1541,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1542,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1543,Forest,Water,Water,Water,Water,NULL,NULL,Water
1544,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1545,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1546,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1547,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1548,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1549,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1550,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1551,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1552,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1553,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1554,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1555,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1556,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1557,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1558,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1559,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1560,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1561,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1562,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1563,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1564,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1565,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1566,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1567,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1568,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1569,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1570,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1571,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1572,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1573,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1574,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1575,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1576,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1577,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1578,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1579,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1580,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1581,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1582,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1583,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1584,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1585,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1586,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1587,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1588,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1589,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1590,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1591,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1592,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1593,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1594,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1595,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1596,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1597,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1598,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1599,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1600,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1601,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1602,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1603,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1604,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1605,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1606,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1607,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1608,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1609,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1610,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1611,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1612,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1613,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1614,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1615,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1616,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1617,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1618,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1619,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1620,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1621,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1622,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1623,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1624,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1625,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1626,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1627,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1628,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1629,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1630,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1631,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
1632,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1633,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1634,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1635,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1636,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1637,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1638,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1639,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
1640,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1641,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1642,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1643,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1644,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1645,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1646,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1647,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1648,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1649,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1650,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1651,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1652,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1653,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1654,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1655,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
1656,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1657,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1658,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1659,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
