Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMN_M_R
327,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
328,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
329,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
330,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
331,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
332,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
333,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
334,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
335,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
336,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
337,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
338,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
339,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
340,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
341,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
342,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
343,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
344,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
345,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
346,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
347,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
348,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
349,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
350,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
351,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
352,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
353,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
354,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
355,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
356,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
357,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
358,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
359,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
360,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
361,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
362,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
363,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
364,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
365,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
366,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
367,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
368,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
369,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
370,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
371,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
372,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
373,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
374,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
375,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
376,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
377,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
378,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
379,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
380,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
381,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
382,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
383,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
384,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
385,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
386,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
387,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
388,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
389,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
390,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
391,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
392,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
393,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
394,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
395,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
396,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
397,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
398,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
399,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
400,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
401,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
402,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
403,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
404,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
405,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
406,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
407,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
408,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
409,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
410,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
411,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
412,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
413,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
414,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
415,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
416,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
417,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
418,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
419,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
420,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
421,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
422,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
423,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
424,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
425,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
426,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
427,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
428,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
429,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
430,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
431,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
432,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
433,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
434,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
435,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
436,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
437,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
438,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
439,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
440,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
441,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
442,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
443,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
444,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
445,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
446,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
447,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
448,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
449,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
450,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
451,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
452,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
453,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
454,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
455,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
456,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
457,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
458,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
459,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
460,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
461,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
462,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
463,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
464,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
465,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
466,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
467,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
468,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
469,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
470,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
471,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
472,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
473,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
474,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
475,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
476,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
477,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
478,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
479,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
480,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Built-up
481,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
482,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
483,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
484,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
485,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
486,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
487,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
488,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
489,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
490,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
491,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
492,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
493,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
494,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
495,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
496,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
497,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
498,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
499,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
500,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
501,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
502,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
503,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
504,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
505,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
506,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
507,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
508,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
509,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
510,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
511,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
512,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
513,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
514,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
515,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
516,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
517,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
518,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
519,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
520,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
521,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
522,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
523,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
524,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
525,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
526,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
527,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
528,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
529,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
530,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
531,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
532,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
533,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
534,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
535,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
536,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
537,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
538,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
539,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
540,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
541,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
542,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
543,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
544,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
545,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
546,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
547,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
548,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
549,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
550,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
551,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
552,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
553,NULL,Bareland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
554,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
555,NULL,Bareland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
556,NULL,Bareland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
557,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
558,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
559,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
560,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
561,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
562,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
563,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
564,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
565,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
566,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
567,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
568,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
569,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
570,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
571,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
572,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
573,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
574,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
575,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
576,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
577,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
578,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
579,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
580,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
581,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
582,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
583,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
584,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
585,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
586,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
587,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
588,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
589,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
590,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
591,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
592,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
593,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
594,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
595,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
596,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
597,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
598,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
599,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
600,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
601,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
602,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
603,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
604,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
605,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
606,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
607,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
608,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
609,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
610,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
611,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
612,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
613,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
614,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
615,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Bareland
616,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
617,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
618,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
619,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
620,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
621,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
622,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
623,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
624,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
625,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
626,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
627,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
628,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
629,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
630,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
631,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
632,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
633,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
634,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
635,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
636,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
637,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
638,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
639,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
640,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
641,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
642,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
643,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
644,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
645,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
646,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
647,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
648,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
649,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
650,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
