Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MES_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MES_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MES_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MES_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MES_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MES_M_R
335,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
336,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
337,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
338,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
339,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
340,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
341,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
342,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
343,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
344,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
345,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
346,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
347,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
348,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
349,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
350,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
351,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
352,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
353,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
354,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
355,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
356,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
357,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
358,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
359,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
360,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
361,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
362,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
363,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
364,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Water
365,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
366,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
367,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
368,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
369,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
370,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
371,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
372,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
373,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
374,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
375,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
376,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
377,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
378,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
379,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
380,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
381,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
382,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
383,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
384,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
385,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
386,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
387,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
388,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
389,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
390,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
391,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
392,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
393,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
394,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
395,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
396,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
397,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
398,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
399,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
400,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
401,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
402,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
403,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
404,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
405,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
406,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
407,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
408,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
409,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
410,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Grassland,Grassland
411,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
412,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Water
413,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
414,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
415,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Forest
416,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Forest
417,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
418,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Water
419,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
420,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
421,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
422,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
423,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Built-up
424,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
425,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Forest
426,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
427,NULL,NULL,Water,NULL,Water,Water,Wetland,Forest
428,NULL,NULL,Water,NULL,Water,Water,Water,Water
429,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
430,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
431,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
432,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
433,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Water
434,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
435,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
436,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
437,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Water
438,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Forest
439,NULL,NULL,Water,Non_Water,Water,Bareland,Wetland,Grassland
440,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
441,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Water
442,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Forest
443,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
444,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Water
445,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Forest
446,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
447,NULL,NULL,Water,Non_Water,Water,Water,Water,Water
448,NULL,NULL,Water,Non_Water,Water,Water,Water,Forest
449,NULL,NULL,Water,Water,Water,NULL,Wetland,Grassland
450,NULL,NULL,Water,Water,Water,NULL,Wetland,Water
451,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
452,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
453,NULL,NULL,Water,Water,Water,Grassland,Wetland,Water
454,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
455,NULL,NULL,Water,Water,Water,Grassland,Water,Water
456,NULL,NULL,Water,Water,Water,Grassland,Water,Forest
457,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
458,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
459,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
460,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
461,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
462,NULL,NULL,Water,Water,Water,Wetland,Water,Water
463,NULL,NULL,Water,Water,Water,Bareland,Wetland,Grassland
464,NULL,NULL,Water,Water,Water,Bareland,Wetland,Forest
465,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
466,NULL,NULL,Water,Water,Water,Bareland,Water,Water
467,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
468,NULL,NULL,Water,Water,Water,Water,Wetland,Water
469,NULL,NULL,Water,Water,Water,Water,Wetland,Forest
470,NULL,NULL,Water,Water,Water,Water,Water,Grassland
471,NULL,NULL,Water,Water,Water,Water,Water,Wetland
472,NULL,NULL,Water,Water,Water,Water,Water,Water
473,NULL,NULL,Water,Water,Water,Water,Water,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
475,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
476,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
477,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
478,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
479,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
480,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
481,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
482,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
483,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
484,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
485,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
486,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
487,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
488,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
489,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
490,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
491,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
492,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
493,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
494,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
495,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
496,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
497,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
498,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
499,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
500,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
501,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
502,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
503,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
504,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
505,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
506,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
507,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
508,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
509,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
510,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
511,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
512,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
513,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
514,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
515,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
516,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
517,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
518,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
519,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
520,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
521,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
522,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
523,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
524,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
525,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
526,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
527,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
528,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
529,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
530,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
531,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
532,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
533,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
534,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
535,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
536,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
537,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
538,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
539,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
540,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
541,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
542,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Water
543,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
544,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
545,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
546,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
547,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
548,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
549,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
550,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
551,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
552,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
553,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
554,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
555,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
556,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
557,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
558,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
559,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Water
560,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
561,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
562,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
563,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
564,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
565,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
566,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
567,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
568,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
569,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
570,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
571,NULL,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
572,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
573,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
574,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
575,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
576,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
577,NULL,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
578,NULL,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
579,NULL,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
580,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
581,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
582,NULL,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
583,NULL,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Water
584,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
585,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
586,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
587,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
588,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
589,NULL,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
590,NULL,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
591,NULL,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
592,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
593,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
594,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
595,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Water
596,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
597,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
598,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
599,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
600,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
601,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
602,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
603,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
604,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
605,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
606,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
607,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
608,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
609,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
610,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
611,NULL,Wetland,Grassland,NULL,Non_Wetland,Built-up,Water,Forest
612,NULL,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
613,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
614,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
615,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
616,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
617,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
618,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
619,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
620,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
621,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
622,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
623,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
624,NULL,Wetland,Grassland,Water,Non_Wetland,Built-up,Bareland,Grassland
625,NULL,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
626,NULL,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Forest
627,NULL,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
628,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
629,NULL,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
630,NULL,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
631,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
632,NULL,Wetland,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
633,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
634,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
635,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
636,NULL,Wetland,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
637,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
638,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
639,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
640,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
641,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
642,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
643,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
644,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
645,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
646,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
647,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
648,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
649,NULL,Wetland,Wetland,NULL,Wetland,Built-up,Water,Grassland
650,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
651,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
652,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
653,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
654,NULL,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
655,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
656,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
657,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
658,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
659,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
660,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
661,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
662,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
663,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
664,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
665,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
666,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
667,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
668,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
669,NULL,Wetland,Wetland,Non_Water,Wetland,Built-up,Water,Water
670,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
671,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
672,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
673,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
674,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
675,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
676,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
677,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
678,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
679,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
680,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
681,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
682,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
683,NULL,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
