Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NGJ_M_R
1517,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1518,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Cropland
1519,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1520,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
1521,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water
1522,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1523,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland
1524,Bareland,NULL,Wetland,Water,Wetland,NULL,Cropland
1525,Bareland,NULL,Wetland,Water,Wetland,NULL,Wetland
1526,Bareland,NULL,Wetland,Water,Wetland,NULL,Bareland
1527,Bareland,NULL,Wetland,Water,Wetland,NULL,Water
1528,Bareland,NULL,Wetland,Water,Wetland,NULL,Forest
1529,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
1530,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland
1531,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
1532,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up
1533,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Water
1534,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1535,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland
1536,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Bareland
1537,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water
1538,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland
1539,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Wetland
1540,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Bareland
1541,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Water
1542,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1543,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
1544,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1545,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Grassland
1546,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Bareland
1547,Bareland,NULL,Water,NULL,Water,NULL,Forest
1548,Bareland,NULL,Water,Non_Water,Water,NULL,Wetland
1549,Bareland,NULL,Water,Water,Water,NULL,Grassland
1550,Bareland,NULL,Water,Water,Water,NULL,Wetland
1551,Bareland,NULL,Water,Water,Water,NULL,Bareland
1552,Bareland,NULL,Water,Water,Water,NULL,Water
1553,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1554,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1555,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1556,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1557,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1558,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Wetland
1559,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Forest
1560,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1561,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1562,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
1563,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1564,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
1565,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
1566,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Forest
1567,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1568,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
1569,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1570,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland
1571,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,Wetland
1572,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1573,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1574,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1575,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1576,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
1577,Bareland,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1578,Bareland,Cropland,Wetland,NULL,Wetland,NULL,Wetland
1579,Bareland,Cropland,Wetland,NULL,Wetland,NULL,Water
1580,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
1581,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
1582,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Bareland
1583,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Water
1584,Bareland,Cropland,Wetland,Water,Wetland,NULL,Grassland
1585,Bareland,Cropland,Wetland,Water,Wetland,NULL,Wetland
1586,Bareland,Cropland,Wetland,Water,Wetland,NULL,Bareland
1587,Bareland,Cropland,Wetland,Water,Wetland,NULL,Water
1588,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
1589,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland
1590,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1591,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,Grassland
1592,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,Bareland
1593,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
1594,Bareland,Cropland,Water,Water,Water,NULL,Wetland
1595,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1596,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1597,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,Water
1598,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
1599,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
1600,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1601,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1602,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1603,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1604,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1605,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1606,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
1607,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1608,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1609,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1610,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1611,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
1612,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland
1613,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
1614,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1615,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1616,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
1617,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1618,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1619,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Bareland
1620,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Water
1621,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Forest
1622,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1623,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1624,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
1625,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1626,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1627,Bareland,Wetland,Wetland,Water,Wetland,NULL,Grassland
1628,Bareland,Wetland,Wetland,Water,Wetland,NULL,Wetland
1629,Bareland,Wetland,Wetland,Water,Wetland,NULL,Bareland
1630,Bareland,Wetland,Wetland,Water,Wetland,NULL,Water
1631,Bareland,Wetland,Wetland,Water,Wetland,NULL,Forest
1632,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
1633,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1634,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,Grassland
1635,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
1636,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1637,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,Grassland
1638,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,Bareland
1639,Bareland,Wetland,Water,NULL,Water,NULL,Wetland
1640,Bareland,Wetland,Water,NULL,Water,NULL,Forest
1641,Bareland,Wetland,Water,Non_Water,Water,NULL,Grassland
1642,Bareland,Wetland,Water,Water,Water,NULL,Grassland
1643,Bareland,Wetland,Water,Water,Water,NULL,Wetland
1644,Bareland,Wetland,Water,Water,Water,NULL,Water
1645,Bareland,Wetland,Water,Water,Water,NULL,Forest
1646,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1647,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1648,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1649,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1650,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,Water
1651,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,Grassland
1652,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,Grassland
1653,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1654,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1655,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
1656,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1657,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1658,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1659,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1660,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1661,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
1662,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Wetland
1663,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
1664,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
1665,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
1666,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,Water
1667,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1668,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1669,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Water
1670,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,Grassland
1671,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,Wetland
1672,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,Bareland
1673,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,Water
1674,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
1675,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1676,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1677,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1678,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Grassland
1679,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland
1680,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Grassland
1681,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Wetland
1682,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Bareland
1683,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Water
1684,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Forest
1685,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
1686,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Wetland
1687,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland
1688,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Water
1689,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
1690,Bareland,Bareland,Wetland,Water,Wetland,NULL,Grassland
1691,Bareland,Bareland,Wetland,Water,Wetland,NULL,Cropland
1692,Bareland,Bareland,Wetland,Water,Wetland,NULL,Wetland
1693,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland
1694,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water
1695,Bareland,Bareland,Wetland,Water,Wetland,NULL,Forest
1696,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Grassland
1697,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland
1698,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Built-up
1699,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1700,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,Bareland
1701,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Grassland
1702,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Bareland
1703,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Water
1704,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Forest
1705,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
1706,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland
1707,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up
1708,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1709,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Bareland
1710,Bareland,Bareland,Water,NULL,Water,NULL,Water
1711,Bareland,Bareland,Water,NULL,Water,NULL,Forest
1712,Bareland,Bareland,Water,Non_Water,Water,NULL,Water
1713,Bareland,Bareland,Water,Non_Water,Water,NULL,Forest
1714,Bareland,Bareland,Water,Water,Water,NULL,Grassland
1715,Bareland,Bareland,Water,Water,Water,NULL,Wetland
1716,Bareland,Bareland,Water,Water,Water,NULL,Bareland
1717,Bareland,Bareland,Water,Water,Water,NULL,Water
1718,Bareland,Bareland,Water,Water,Water,NULL,Forest
1719,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1720,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1721,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,Bareland
1722,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Grassland
1723,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Wetland
1724,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Bareland
1725,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Water
1726,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Forest
1727,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1728,Bareland,Built-up,Wetland,Water,Wetland,NULL,Grassland
1729,Bareland,Built-up,Wetland,Water,Wetland,NULL,Water
1730,Bareland,Built-up,Wetland,Water,Wetland,NULL,Forest
1731,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland
1732,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Forest
1733,Bareland,Water,NULL,Water,Non_Wetland,NULL,Grassland
1734,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1735,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1736,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1737,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1738,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1739,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1740,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1741,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
1742,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1743,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Water
1744,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1745,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
1746,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Water
1747,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,Forest
1748,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1749,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
1750,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
1751,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Grassland
1752,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Wetland
1753,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Bareland
1754,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Water
1755,Bareland,Water,Grassland,Water,Non_Wetland,NULL,Forest
1756,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1757,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1758,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
1759,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
1760,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Forest
1761,Bareland,Water,Wetland,NULL,Wetland,NULL,Grassland
1762,Bareland,Water,Wetland,NULL,Wetland,NULL,Wetland
1763,Bareland,Water,Wetland,NULL,Wetland,NULL,Bareland
1764,Bareland,Water,Wetland,NULL,Wetland,NULL,Water
1765,Bareland,Water,Wetland,NULL,Wetland,NULL,Forest
1766,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1767,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1768,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1769,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water
1770,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Forest
1771,Bareland,Water,Wetland,Water,Wetland,NULL,Grassland
1772,Bareland,Water,Wetland,Water,Wetland,NULL,Wetland
1773,Bareland,Water,Wetland,Water,Wetland,NULL,Bareland
1774,Bareland,Water,Wetland,Water,Wetland,NULL,Water
1775,Bareland,Water,Wetland,Water,Wetland,NULL,Forest
1776,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,Forest
1777,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1778,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,Bareland
1779,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,Water
1780,Bareland,Water,Bareland,Water,Non_Wetland,NULL,Grassland
1781,Bareland,Water,Bareland,Water,Non_Wetland,NULL,Wetland
1782,Bareland,Water,Bareland,Water,Non_Wetland,NULL,Bareland
1783,Bareland,Water,Bareland,Water,Non_Wetland,NULL,Water
1784,Bareland,Water,Water,NULL,Water,NULL,Water
1785,Bareland,Water,Water,Non_Water,Water,NULL,Grassland
1786,Bareland,Water,Water,Non_Water,Water,NULL,Water
1787,Bareland,Water,Water,Water,Water,NULL,Grassland
1788,Bareland,Water,Water,Water,Water,NULL,Wetland
1789,Bareland,Water,Water,Water,Water,NULL,Bareland
1790,Bareland,Water,Water,Water,Water,NULL,Water
1791,Bareland,Water,Water,Water,Water,NULL,Forest
1792,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1793,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Water
1794,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1795,Bareland,Water,Forest,Water,Non_Wetland,NULL,Grassland
1796,Bareland,Water,Forest,Water,Non_Wetland,NULL,Wetland
1797,Bareland,Water,Forest,Water,Non_Wetland,NULL,Bareland
1798,Bareland,Water,Forest,Water,Non_Wetland,NULL,Water
1799,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1800,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1801,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1802,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,Bareland
1803,Bareland,Forest,Wetland,NULL,Wetland,NULL,Grassland
1804,Bareland,Forest,Wetland,NULL,Wetland,NULL,Forest
1805,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1806,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,Bareland
1807,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,Water
1808,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1809,Bareland,Forest,Wetland,Water,Wetland,NULL,Grassland
1810,Bareland,Forest,Wetland,Water,Wetland,NULL,Bareland
1811,Bareland,Forest,Wetland,Water,Wetland,NULL,Water
1812,Bareland,Forest,Wetland,Water,Wetland,NULL,Forest
1813,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1814,Bareland,Forest,Forest,Water,Non_Wetland,NULL,Forest
1815,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1816,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water
1817,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest
1818,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
1819,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1820,Water,NULL,NULL,Water,Non_Wetland,NULL,Wetland
1821,Water,NULL,NULL,Water,Non_Wetland,NULL,Forest
1822,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1823,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1824,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1825,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1826,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1827,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1828,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
1829,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1830,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1831,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1832,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1833,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1834,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Cropland
1835,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1836,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1837,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1838,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1839,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1840,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1841,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1842,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water
1843,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1844,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1845,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Cropland
1846,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1847,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1848,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water
1849,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1850,Water,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1851,Water,NULL,Grassland,Water,Non_Wetland,NULL,Cropland
1852,Water,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
1853,Water,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1854,Water,NULL,Grassland,Water,Non_Wetland,NULL,Water
1855,Water,NULL,Grassland,Water,Non_Wetland,NULL,Forest
1856,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1857,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1858,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water
1859,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1860,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1861,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Cropland
1862,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1863,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1864,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
1865,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1866,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1867,Water,NULL,Cropland,Water,Non_Wetland,NULL,Cropland
1868,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
1869,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water
1870,Water,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1871,Water,NULL,Wetland,NULL,Wetland,NULL,NULL
1872,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland
1873,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland
1874,Water,NULL,Wetland,NULL,Wetland,NULL,Bareland
1875,Water,NULL,Wetland,NULL,Wetland,NULL,Water
1876,Water,NULL,Wetland,NULL,Wetland,NULL,Forest
1877,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL
1878,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1879,Water,NULL,Wetland,Non_Water,Wetland,NULL,Cropland
1880,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1881,Water,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
1882,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water
1883,Water,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1884,Water,NULL,Wetland,Water,Wetland,NULL,NULL
1885,Water,NULL,Wetland,Water,Wetland,NULL,Grassland
1886,Water,NULL,Wetland,Water,Wetland,NULL,Cropland
1887,Water,NULL,Wetland,Water,Wetland,NULL,Wetland
1888,Water,NULL,Wetland,Water,Wetland,NULL,Bareland
1889,Water,NULL,Wetland,Water,Wetland,NULL,Water
1890,Water,NULL,Wetland,Water,Wetland,NULL,Forest
1891,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
1892,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland
1893,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
1894,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water
1895,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
