Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBG_M_R
1376,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1377,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1378,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1379,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1380,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1381,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1382,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1383,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1384,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1385,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1386,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1387,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1388,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1389,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1390,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1391,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1392,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1393,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1394,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1395,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1396,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1397,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1398,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1399,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1400,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1401,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1402,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1403,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1404,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1405,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1406,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1407,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1408,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1409,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1410,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1411,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1412,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1413,Water,Forest,Water,Water,Water,NULL,NULL,Water
1414,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1415,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1416,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1417,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1418,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1419,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1420,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1421,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1422,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1423,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1424,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1425,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1426,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1427,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1428,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1429,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
1430,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1431,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1432,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1433,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1434,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1435,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1436,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1437,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1438,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1439,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1440,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1441,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1442,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1443,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1444,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1445,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1446,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1447,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1448,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1449,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1450,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1451,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1452,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1453,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1454,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1455,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1456,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1457,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1458,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1459,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1460,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1461,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1462,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1463,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1464,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1465,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1466,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1467,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1468,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1469,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1470,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1471,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1472,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1473,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1474,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1475,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1476,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1477,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1478,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1479,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1480,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1481,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1482,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1483,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1484,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1485,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1486,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1487,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1488,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1489,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1490,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1491,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1492,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1493,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1494,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1495,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1496,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1497,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1498,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1499,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1500,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1501,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1502,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1503,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1504,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1505,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1506,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1507,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1508,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1509,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1510,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1511,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1512,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1513,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1514,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1515,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1516,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1517,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1518,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1519,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1520,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1521,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1522,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1523,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1524,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1525,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1526,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1527,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1528,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1529,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1530,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1531,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1532,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1533,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1534,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1535,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1536,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1537,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1538,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1539,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1540,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1541,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1542,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1543,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1544,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1545,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1546,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1547,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1548,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1549,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1550,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1551,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1552,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1553,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1554,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1555,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1556,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1557,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1558,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1559,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1560,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1561,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1562,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1563,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1564,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1565,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1566,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1567,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1568,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1569,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1570,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1571,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1572,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1573,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1574,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1575,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1576,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1577,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1578,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1579,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1580,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1581,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1582,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1583,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1584,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1585,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1586,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1587,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1588,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1589,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1590,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1591,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1592,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1593,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1594,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1595,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1596,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1597,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1598,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1599,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1600,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1601,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
1602,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1603,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1604,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
1605,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1606,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
1607,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1608,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1609,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1610,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1611,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1612,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1613,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1614,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1615,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1616,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1617,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1618,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1619,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1620,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1621,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1622,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1623,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1624,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1625,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1626,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1627,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1628,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1629,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1630,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1631,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1632,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1633,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1634,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1635,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1636,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1637,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1638,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1639,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1640,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1641,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1642,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1643,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1644,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1645,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1646,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1647,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1648,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1649,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1650,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1651,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1652,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1653,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1654,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1655,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1656,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1657,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1658,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1659,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1660,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1661,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1662,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1663,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1664,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1665,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1666,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1667,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1668,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1669,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1670,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1671,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1672,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1673,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1674,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1675,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1676,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1677,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1678,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1679,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1680,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1681,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1682,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1683,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1684,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1685,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1686,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1687,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1688,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1689,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1690,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1691,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1692,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1693,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1694,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1695,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1696,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1697,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1698,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1699,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1700,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1701,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1702,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1703,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1704,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1705,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1706,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1707,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1708,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1709,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1710,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1711,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1712,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1713,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1714,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1715,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1716,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1717,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
