Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R
5837,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5838,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5839,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
5840,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5841,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5842,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5843,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5844,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5845,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5846,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5847,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5848,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5849,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
5850,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5851,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5852,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5853,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
5854,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5855,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5856,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
5857,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
5858,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
5859,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5860,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
5861,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
5862,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
5863,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5864,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5865,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
5866,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
5867,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5868,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5869,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5870,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5871,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5872,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5873,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5874,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5875,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5876,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
5877,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5878,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5879,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5880,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5881,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5882,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5883,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5884,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
5885,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5886,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5887,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5888,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5889,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5890,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5891,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5892,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5893,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5894,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
5895,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5896,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5897,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
5898,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5899,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5900,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5901,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5902,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5903,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5904,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
5905,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
5906,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
5907,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
5908,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5909,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
5910,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
5911,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
5912,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
5913,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5914,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5915,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5916,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5917,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5918,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
5919,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5920,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
5921,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
5922,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5923,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
5924,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5925,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
5926,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
5927,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5928,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
5929,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
5930,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5931,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
5932,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
5933,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
5934,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5935,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5936,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
5937,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
5938,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
5939,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,NULL
5940,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5941,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
5942,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
5943,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5944,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5945,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5946,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
5947,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
5948,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5949,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5950,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
5951,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
5952,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5953,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
5954,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
5955,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
5956,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Water
5957,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5958,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
5959,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
5960,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
5961,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,NULL
5962,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
5963,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
5964,Cropland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
5965,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Water
5966,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
5967,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Water,Forest
5968,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
5969,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
5970,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Built-up,Wetland
5971,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5972,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
5973,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
5974,Cropland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Bareland
5975,Cropland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
5976,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Bareland
5977,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
5978,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
5979,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
5980,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
5981,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5982,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
5983,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
5984,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Cropland
5985,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
5986,Cropland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
5987,Cropland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
5988,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
5989,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5990,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
5991,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5992,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
5993,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
5994,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
5995,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
5996,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5997,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5998,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5999,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
6000,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6001,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6002,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
6003,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
6004,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6005,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
6006,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
6007,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
6008,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6009,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6010,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
6011,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
6012,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6013,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
6014,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
6015,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6016,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
6017,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6018,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6019,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
6020,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
6021,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6022,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
6023,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
6024,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
6025,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
6026,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
6027,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6028,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6029,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6030,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
6031,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
6032,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6033,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6034,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
6035,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
6036,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6037,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
6038,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
6039,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6040,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6041,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6042,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6043,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Bareland
6044,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
6045,Cropland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
6046,Cropland,NULL,Water,Non_Water,Water,Grassland,Water,Forest
6047,Cropland,NULL,Water,Non_Water,Water,Water,Water,Water
6048,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6049,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6050,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6051,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
6052,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6053,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6054,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6055,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
6056,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6057,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6058,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6059,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
6060,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6061,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6062,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6063,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
6064,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6065,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6066,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6067,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6068,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6069,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6070,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6071,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6072,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6073,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6074,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6075,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6076,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6077,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6078,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6079,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6080,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6081,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6082,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6083,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6084,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6085,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6086,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6087,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6088,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6089,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6090,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6091,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6092,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
6093,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6094,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6095,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
6096,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6097,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6098,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6099,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6100,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6101,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6102,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
6103,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
6104,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6105,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6106,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6107,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6108,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6109,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
6110,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6111,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
6112,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
6113,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
6114,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6115,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
6116,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6117,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6118,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
6119,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6120,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6121,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
6122,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6123,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6124,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
6125,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6126,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
6127,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
6128,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6129,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
6130,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6131,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
6132,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
6133,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6134,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6135,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6136,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
6137,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
6138,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6139,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6140,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6141,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
6142,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
6143,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
6144,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6145,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6146,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6147,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6148,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
6149,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
6150,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6151,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
6152,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
6153,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
6154,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6155,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
