Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MPS_M_R
326,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
327,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
328,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
329,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
330,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
331,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
332,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Grassland
333,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
334,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Bareland,Grassland
335,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
336,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
337,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
338,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
339,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
340,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
341,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
342,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
343,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
344,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
345,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
346,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
347,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
348,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
349,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
350,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
351,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
352,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
353,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
354,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
355,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
356,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
357,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
358,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
359,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
360,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
361,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
362,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
363,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
364,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
365,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
366,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
367,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
368,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
369,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
370,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
371,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
372,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
373,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
374,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
375,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
376,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
377,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
378,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
379,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
380,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
381,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
382,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
383,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
384,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
385,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
386,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
387,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
388,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
389,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
390,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
391,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
392,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
393,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
394,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
395,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
396,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
397,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
399,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
400,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
401,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
402,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
403,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
404,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
405,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
406,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
407,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
408,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
409,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
410,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
411,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
412,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
413,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
414,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
415,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
416,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
417,NULL,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
418,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
419,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
420,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Bareland
421,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
422,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Grassland,Bareland
423,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
424,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
425,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
426,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
427,NULL,NULL,Water,Water,Water,Water,Grassland,Bareland
428,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
429,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
430,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
431,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
432,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
433,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
434,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
435,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
436,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
437,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
438,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
439,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
440,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
441,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
442,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
443,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
444,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
445,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
446,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
447,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
448,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
449,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
450,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
451,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
452,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
453,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
454,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
455,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
456,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
457,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
458,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
459,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
460,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
461,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
462,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
463,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
464,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
465,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
466,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
467,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
468,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
469,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
470,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
471,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
472,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
473,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
475,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
476,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
477,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
478,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
479,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
480,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
481,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
482,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
483,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
484,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
485,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
486,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
487,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
488,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
489,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
490,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
491,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
492,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
493,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
494,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
495,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
496,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
497,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
498,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
499,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
500,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Forest
501,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
502,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
503,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
504,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
505,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
506,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
507,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
508,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
509,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
510,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
511,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
512,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
513,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
514,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
515,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
516,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
517,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
518,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
519,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
520,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
521,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
522,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
523,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
524,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
525,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
526,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
527,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
528,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
529,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
530,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
531,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
532,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
533,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
534,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
535,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
536,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
537,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
538,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
539,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
540,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
541,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
542,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
543,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
544,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
545,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
546,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
547,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
548,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
549,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
550,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
551,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
552,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
553,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
554,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
555,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
556,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
557,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
558,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
559,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
560,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
561,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
562,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
563,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
564,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
565,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
566,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
567,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
568,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
569,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
570,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
571,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
572,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
573,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
574,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
575,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
576,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
577,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
578,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
579,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
580,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
581,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
582,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
583,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
584,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
585,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
586,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
587,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
588,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
589,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
590,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
591,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
592,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
593,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
594,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
595,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
596,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
597,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
598,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
599,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
600,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
601,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
602,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
603,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
604,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
605,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
606,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
607,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
608,NULL,Cropland,Water,NULL,Water,Grassland,Water,Grassland
609,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
610,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
611,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
612,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
613,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
614,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
615,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
616,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
617,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
618,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
619,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
620,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
621,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
622,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
623,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
624,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
625,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
626,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
627,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
628,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
629,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
630,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
631,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
632,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
633,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
634,NULL,Bareland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
635,NULL,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
636,NULL,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
637,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
638,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
639,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
640,NULL,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
641,NULL,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
642,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
643,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
644,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
645,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
646,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
647,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
648,NULL,Bareland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
649,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
650,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
651,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
652,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
653,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
654,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
655,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
