Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R
6912,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
6913,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Forest,Forest
6914,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
6915,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6916,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6917,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6918,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6919,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6920,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
6921,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
6922,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6923,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6924,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6925,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6926,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6927,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6928,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6929,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6930,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
6931,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6932,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6933,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
6934,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6935,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6936,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6937,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6938,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
6939,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
6940,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6941,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6942,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6943,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6944,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6945,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6946,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
6947,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
6948,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
6949,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6950,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6951,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6952,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6953,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6954,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6955,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6956,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6957,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6958,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6959,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6960,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6961,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6962,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
6963,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
6964,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6965,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6966,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6967,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6968,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6969,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6970,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6971,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6972,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6973,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6974,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
6975,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
6976,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6977,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
6978,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
6979,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
6980,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6981,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6982,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6983,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6984,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
6985,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
6986,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
6987,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6988,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6989,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Water
6990,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6991,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6992,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6993,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6994,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6995,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6996,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6997,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6998,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6999,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
7000,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7001,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7002,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7003,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7004,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
7005,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
7006,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7007,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
7008,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
7009,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Wetland
7010,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
7011,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7012,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
7013,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7014,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
7015,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
7016,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7017,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
7018,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
7019,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
7020,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
7021,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
7022,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7023,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
7024,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7025,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7026,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
7027,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7028,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
7029,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7030,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7031,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7032,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7033,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
7034,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
7035,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
7036,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
7037,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
7038,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
7039,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
7040,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
7041,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
7042,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7043,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7044,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
7045,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7046,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7047,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7048,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7049,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
7050,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
7051,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
7052,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7053,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7054,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7055,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7056,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7057,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
7058,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
7059,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7060,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
7061,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
7062,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7063,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7064,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
7065,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7066,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7067,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
7068,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
7069,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
7070,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
7071,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
7072,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
7073,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
7074,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
7075,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
7076,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
7077,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7078,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7079,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
7080,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7081,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
7082,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7083,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7084,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7085,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7086,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7087,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7088,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7089,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7090,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,NULL
7091,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7092,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7093,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7094,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7095,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
7096,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
7097,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
7098,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7099,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
7100,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7101,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7102,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7103,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7104,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7105,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7106,Forest,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
7107,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
7108,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
7109,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
7110,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
7111,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
7112,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,NULL,Grassland
7113,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
7114,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
7115,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
7116,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
7117,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
7118,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
7119,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
7120,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
7121,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
7122,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
7123,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
7124,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
7125,Forest,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
7126,Forest,NULL,Grassland,Water,Non_Wetland,Forest,Grassland,Grassland
7127,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7128,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
7129,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7130,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7131,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7132,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7133,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7134,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7135,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7136,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7137,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
7138,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7139,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7140,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7141,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7142,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7143,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7144,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7145,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7146,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7147,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7148,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
7149,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
7150,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
7151,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
7152,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7153,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7154,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
7155,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7156,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7157,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7158,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7159,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7160,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7161,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7162,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7163,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7164,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
7165,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
7166,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7167,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7168,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7169,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7170,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
7171,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
7172,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7173,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7174,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7175,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7176,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
7177,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
7178,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7179,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7180,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7181,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7182,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7183,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7184,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7185,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7186,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7187,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7188,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7189,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7190,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7191,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7192,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7193,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7194,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7195,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7196,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
7197,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
7198,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
7199,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
7200,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
7201,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
7202,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
7203,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
7204,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
7205,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
7206,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
7207,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7208,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
7209,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
7210,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
7211,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
7212,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
7213,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
7214,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
7215,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7216,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Water
7217,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
7218,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
7219,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7220,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
7221,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7222,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
7223,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7224,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
7225,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7226,Forest,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Forest
7227,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
7228,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
7229,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
7230,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Water
7231,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
7232,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
7233,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
7234,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Water
7235,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
7236,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
