Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCU_M_R
1771,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1772,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
1773,Grassland,NULL,Grassland,Water,Non_Wetland,Shrubland,Bareland,Grassland
1774,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1775,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
1776,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
1777,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
1778,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1779,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1780,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
1781,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
1782,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
1783,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1784,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1785,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1786,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1787,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1788,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1789,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1790,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1791,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1792,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1793,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1794,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1795,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1796,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1797,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1798,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1799,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1800,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1801,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1802,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1803,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1804,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1805,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1806,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1807,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1808,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1809,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
1810,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1811,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1812,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1813,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1814,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1815,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1816,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1817,Grassland,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
1818,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1819,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
1820,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1821,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1822,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1823,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1824,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1825,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1826,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1827,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
1828,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1829,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1830,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1831,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1832,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1833,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1834,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1835,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1836,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
1837,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
1838,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1839,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
1840,Grassland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
1841,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
1842,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,Grassland
1843,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1844,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
1845,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1846,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
1847,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1848,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1849,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
1850,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1851,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1852,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
1853,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
1854,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
1855,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Forest
1856,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1857,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
1858,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
1859,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1860,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
1861,Grassland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1862,Grassland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Forest
1863,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1864,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
1865,Grassland,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
1866,Grassland,NULL,Wetland,Water,Wetland,Grassland,Forest,Forest
1867,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1868,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
1869,Grassland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
1870,Grassland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1871,Grassland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1872,Grassland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
1873,Grassland,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
1874,Grassland,NULL,Wetland,Water,Wetland,Forest,Water,Forest
1875,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1876,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1877,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1878,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
1879,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1880,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1881,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1882,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1883,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1884,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1885,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
1886,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
1887,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
1888,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1889,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
1890,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1891,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1892,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1893,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1894,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1895,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1896,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1897,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1898,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1899,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1900,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1901,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1902,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1903,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1904,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1905,Grassland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1906,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1907,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1908,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
1909,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
1910,Grassland,NULL,Water,NULL,Water,Grassland,Water,Forest
1911,Grassland,NULL,Water,NULL,Water,Grassland,Forest,Forest
1912,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1913,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Wetland
1914,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
1915,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
1916,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Forest
1917,Grassland,NULL,Water,NULL,Water,Bareland,Water,Forest
1918,Grassland,NULL,Water,NULL,Water,Bareland,Forest,Forest
1919,Grassland,NULL,Water,NULL,Water,Water,Grassland,Water
1920,Grassland,NULL,Water,NULL,Water,Forest,Grassland,Forest
1921,Grassland,NULL,Water,NULL,Water,Forest,Wetland,Forest
1922,Grassland,NULL,Water,NULL,Water,Forest,Water,Forest
1923,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
1924,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
1925,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
1926,Grassland,NULL,Water,Non_Water,Water,Grassland,Forest,Grassland
1927,Grassland,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
1928,Grassland,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
1929,Grassland,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
1930,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1931,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Water
1932,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Forest
1933,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Grassland
1934,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Forest
1935,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
1936,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1937,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Water
1938,Grassland,NULL,Water,Water,Water,Bareland,Bareland,Grassland
1939,Grassland,NULL,Water,Water,Water,Bareland,Bareland,Bareland
1940,Grassland,NULL,Water,Water,Water,Bareland,Bareland,Built-up
1941,Grassland,NULL,Water,Water,Water,Bareland,Bareland,Forest
1942,Grassland,NULL,Water,Water,Water,Forest,Water,Forest
1943,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1944,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
1945,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1946,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1947,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1948,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1949,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1950,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1951,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1952,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1953,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1954,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1955,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1956,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1957,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1958,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
1959,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1960,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1961,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1962,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1963,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1964,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1965,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1966,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1967,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1968,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1969,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1970,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1971,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1972,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1973,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1974,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1975,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1976,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1977,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1978,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1979,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1980,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1981,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1982,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1983,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1984,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1985,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1986,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1987,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1988,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1989,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1990,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1991,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
1992,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1993,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1994,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1995,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1996,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1997,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1998,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1999,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2000,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2001,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2002,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2003,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2004,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
2005,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2006,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2007,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2008,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2009,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2010,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2011,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2012,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2013,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2014,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2015,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2016,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2017,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2018,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2019,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2020,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2021,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2022,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2023,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2024,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2025,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2026,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
2027,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
2028,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
2029,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2030,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2031,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
2032,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Forest
2033,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2034,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2035,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2036,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2037,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2038,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2039,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2040,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2041,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2042,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2043,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2044,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2045,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2046,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2047,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2048,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2049,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2050,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2051,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2052,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2053,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2054,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2055,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2056,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2057,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2058,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2059,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2060,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2061,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2062,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2063,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2064,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2065,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2066,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2067,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2068,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2069,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2070,Grassland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
2071,Grassland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2072,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2073,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2074,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2075,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2076,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2077,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2078,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2079,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2080,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2081,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2082,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2083,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
