Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MGV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MGV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MGV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MGV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MGV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MGV_M_R
1374,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
1375,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
1376,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,NULL
1377,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
1378,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
1379,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,NULL
1380,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Wetland,NULL
1381,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Forest,NULL
1382,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
1383,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Bareland,NULL
1384,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
1385,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
1386,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
1387,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1388,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
1389,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
1390,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
1391,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1392,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
1393,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1394,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
1395,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
1396,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
1397,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
1398,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,NULL
1399,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
1400,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
1401,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
1402,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,NULL
1403,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,NULL
1404,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
1405,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
1406,Forest,Built-up,Water,NULL,Water,Wetland,Wetland,NULL
1407,Forest,Built-up,Water,NULL,Water,Wetland,Bareland,NULL
1408,Forest,Built-up,Water,NULL,Water,Wetland,Built-up,NULL
1409,Forest,Built-up,Water,NULL,Water,Wetland,Water,NULL
1410,Forest,Built-up,Water,NULL,Water,Bareland,Grassland,NULL
1411,Forest,Built-up,Water,NULL,Water,Bareland,Wetland,NULL
1412,Forest,Built-up,Water,NULL,Water,Bareland,Built-up,NULL
1413,Forest,Built-up,Water,NULL,Water,Bareland,Water,NULL
1414,Forest,Built-up,Water,NULL,Water,Water,Water,NULL
1415,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1416,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1417,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1418,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
1419,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,NULL
1420,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1421,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
1422,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1423,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1424,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
1425,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1426,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1427,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1428,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1429,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1430,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1431,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
1432,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,NULL
1433,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1434,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
1435,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,NULL
1436,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
1437,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
1438,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
1439,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
1440,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1441,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1442,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
1443,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
1444,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,NULL
1445,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1446,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
1447,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1448,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
1449,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
1450,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,NULL
1451,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1452,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1453,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1454,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1455,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1456,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1457,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
1458,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
1459,Forest,Water,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
1460,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,NULL
1461,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1462,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,NULL
1463,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
1464,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,NULL
1465,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
1466,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
1467,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
1468,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1469,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1470,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
1471,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1472,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1473,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
1474,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1475,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1476,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1477,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1478,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
1479,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
1480,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1481,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
1482,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
1483,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1484,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,NULL
1485,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
1486,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1487,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1488,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
1489,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1490,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1491,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
1492,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1493,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1494,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1495,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
1496,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
1497,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1498,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,NULL
1499,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
1500,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,NULL
1501,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
1502,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,NULL
1503,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
1504,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
1505,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
1506,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
1507,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,NULL
1508,Forest,Water,Wetland,NULL,Wetland,NULL,Water,NULL
1509,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
1510,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,NULL
1511,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1512,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1513,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
1514,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
1515,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1516,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
1517,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
1518,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
1519,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
1520,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,NULL
1521,Forest,Water,Wetland,NULL,Wetland,Water,Water,NULL
1522,Forest,Water,Wetland,NULL,Wetland,Water,Forest,NULL
1523,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
1524,Forest,Water,Wetland,NULL,Wetland,Forest,Water,NULL
1525,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
1526,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,NULL
1527,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
1528,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,NULL
1529,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1530,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
1531,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
1532,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,NULL
1533,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
1534,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1535,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1536,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
1537,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1538,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
1539,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
1540,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
1541,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
1542,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
1543,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
1544,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
1545,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
1546,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,NULL
1547,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
1548,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Bareland,NULL
1549,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,NULL
1550,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
1551,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
1552,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,NULL
1553,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,NULL
1554,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1555,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
1556,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
1557,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1558,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
1559,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
1560,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
1561,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
1562,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
1563,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,NULL
1564,Forest,Water,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
1565,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,NULL
1566,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,NULL
1567,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
1568,Forest,Water,Water,NULL,Water,NULL,Grassland,NULL
1569,Forest,Water,Water,NULL,Water,NULL,Wetland,NULL
1570,Forest,Water,Water,NULL,Water,NULL,Water,NULL
1571,Forest,Water,Water,NULL,Water,NULL,Forest,NULL
1572,Forest,Water,Water,NULL,Water,Wetland,Grassland,NULL
1573,Forest,Water,Water,NULL,Water,Wetland,Wetland,NULL
1574,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
1575,Forest,Water,Water,NULL,Water,Wetland,Forest,NULL
1576,Forest,Water,Water,NULL,Water,Bareland,Grassland,NULL
1577,Forest,Water,Water,NULL,Water,Bareland,Wetland,NULL
1578,Forest,Water,Water,NULL,Water,Bareland,Water,NULL
1579,Forest,Water,Water,NULL,Water,Water,Grassland,NULL
1580,Forest,Water,Water,NULL,Water,Water,Wetland,NULL
1581,Forest,Water,Water,NULL,Water,Water,Water,NULL
1582,Forest,Water,Water,NULL,Water,Water,Forest,NULL
1583,Forest,Water,Water,NULL,Water,Forest,Wetland,NULL
1584,Forest,Water,Water,NULL,Water,Forest,Water,NULL
1585,Forest,Water,Water,NULL,Water,Forest,Forest,NULL
1586,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1587,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1588,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
1589,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
1590,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1591,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1592,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1593,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
1594,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1595,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1596,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1597,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1598,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1599,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
1600,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1601,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
1602,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,NULL
1603,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
1604,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,NULL
1605,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
1606,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
1607,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1608,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
1609,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
1610,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1611,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1612,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
1613,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1614,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
1615,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
1616,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,NULL
1617,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
1618,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1619,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1620,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1621,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
1622,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1623,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1624,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
1625,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1626,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1627,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
1628,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1629,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1630,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
1631,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
1632,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
1633,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
1634,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,NULL
1635,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
1636,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,NULL
1637,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,NULL
1638,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1639,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,NULL
1640,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,NULL
1641,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
1642,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
1643,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
1644,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
1645,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
1646,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,NULL
1647,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1648,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
1649,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1650,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
1651,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
1652,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
1653,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
1654,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1655,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1656,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1657,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
1658,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1659,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1660,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
1661,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1662,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1663,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
1664,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1665,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1666,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1667,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
1668,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
1669,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
1670,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
1671,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,NULL
1672,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
1673,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
1674,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1675,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
1676,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
1677,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
1678,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
1679,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1680,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1681,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
1682,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1683,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
1684,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
1685,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,NULL
1686,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
1687,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
1688,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1689,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1690,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
1691,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1692,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
1693,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1694,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1695,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
1696,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,NULL
1697,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1698,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1699,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
1700,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1701,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1702,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1703,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
1704,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1705,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
1706,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
1707,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
1708,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,NULL
1709,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
1710,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,NULL
1711,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
1712,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1713,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,NULL
1714,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,NULL
1715,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
1716,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
1717,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
1718,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
