Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQC_M_R
334,NULL,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
335,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
336,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
337,NULL,NULL,Water,NULL,Water,Wetland,Water,Forest
338,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
339,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
340,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
341,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
342,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
343,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
344,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
345,NULL,NULL,Water,Water,Water,Water,Water,Grassland
346,NULL,NULL,Water,Water,Water,Water,Water,Wetland
347,NULL,NULL,Water,Water,Water,Water,Water,Water
348,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
349,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
350,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
351,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
352,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
353,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
354,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
355,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
356,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
357,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
358,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
359,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
360,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
361,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
362,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
363,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
364,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
365,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
366,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
367,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
368,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
369,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
370,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
371,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
372,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
373,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
374,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
375,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
376,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
377,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
378,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
379,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
380,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
381,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
382,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
383,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
384,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
385,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
386,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
387,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
388,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
389,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
390,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
391,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
392,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
393,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
394,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
395,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
396,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
397,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
398,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
399,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
400,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
401,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
402,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
403,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
404,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
405,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
406,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
407,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
408,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
409,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
410,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
411,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
412,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
413,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
414,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
415,NULL,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
416,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
417,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
418,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
419,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
420,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
421,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
422,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
423,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
424,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Wetland
425,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
426,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
427,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
428,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
429,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
430,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
431,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
432,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
433,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
434,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
435,NULL,NULL,Forest,Water,Non_Wetland,Water,Forest,Grassland
436,NULL,NULL,Forest,Water,Non_Wetland,Water,Forest,Wetland
437,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
438,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
439,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
440,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
441,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
442,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
443,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
444,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
445,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
446,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
447,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
448,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
449,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
450,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
451,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
452,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
453,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
454,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
456,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
457,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
458,NULL,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
459,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
460,NULL,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
461,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
462,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
463,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
464,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
465,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
466,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
467,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
468,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
469,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
470,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
471,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
472,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
473,NULL,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
474,NULL,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
475,NULL,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
476,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
477,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
478,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
479,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
480,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
481,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
482,NULL,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
483,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
484,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
485,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
486,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
487,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
488,NULL,Wetland,Water,Water,Water,Water,Wetland,Grassland
489,NULL,Wetland,Water,Water,Water,Water,Wetland,Wetland
490,NULL,Wetland,Water,Water,Water,Water,Water,Grassland
491,NULL,Wetland,Water,Water,Water,Water,Water,Wetland
492,NULL,Wetland,Water,Water,Water,Water,Water,Water
493,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
494,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
495,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
496,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
497,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
498,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
499,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
500,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
501,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
502,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
503,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
504,NULL,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
505,NULL,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
506,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
507,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
508,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
509,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
510,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
511,NULL,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
512,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
513,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
514,NULL,Bareland,Bareland,Water,Non_Wetland,Water,Water,Wetland
515,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
516,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
517,NULL,Bareland,Water,Water,Water,Bareland,Water,Water
518,NULL,Bareland,Forest,NULL,Non_Wetland,Water,Water,Grassland
519,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
520,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
521,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
522,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
523,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
524,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
525,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
526,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
527,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
528,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
529,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
530,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
531,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
532,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
533,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
534,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
535,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
536,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
537,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
538,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Water
539,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
540,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
541,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
542,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
543,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
544,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
545,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
546,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
547,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
548,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
549,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
550,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
551,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
552,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
553,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Built-up
554,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
555,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
556,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
557,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
558,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
559,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
560,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
561,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Grassland
562,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Forest
563,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
564,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Wetland,Forest
565,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
566,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
567,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
568,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
569,NULL,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
570,NULL,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
571,NULL,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
572,NULL,Built-up,NULL,Non_Water,Non_Wetland,Water,Built-up,Water
573,NULL,Built-up,NULL,Water,Non_Wetland,Grassland,Water,Forest
574,NULL,Built-up,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
575,NULL,Built-up,NULL,Water,Non_Wetland,Wetland,Water,Grassland
576,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Water,Grassland
577,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Bareland,Grassland
578,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Grassland
579,NULL,Built-up,NULL,Water,Non_Wetland,Water,Wetland,Grassland
580,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
581,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
582,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
583,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
584,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
585,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
586,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
587,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
588,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
589,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
590,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
591,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
592,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
593,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
594,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
595,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
596,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
597,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
598,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
599,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
600,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
601,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
602,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
603,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
604,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
605,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
606,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
607,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
608,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
609,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
610,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
611,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
612,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
613,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
614,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
615,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
616,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
617,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
618,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
619,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
620,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
621,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
622,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
623,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
624,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
625,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
626,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
627,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
628,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
629,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
630,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
631,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
632,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
633,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
634,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
635,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Forest
636,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
637,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
638,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
639,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
640,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
641,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
642,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
643,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
644,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
645,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
646,NULL,Built-up,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
647,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
648,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
649,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
650,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
651,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
652,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
653,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
654,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
655,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
656,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
657,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
658,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
659,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
660,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
661,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
662,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
663,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
664,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
665,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
666,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
667,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
668,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Forest
669,NULL,Built-up,Wetland,NULL,Wetland,Water,Wetland,Grassland
670,NULL,Built-up,Wetland,NULL,Wetland,Water,Water,Forest
671,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Forest
