Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R
1726,Water,Water,Grassland,Water,Non_Wetland,Forest
1727,Water,Water,Cropland,NULL,Non_Wetland,NULL
1728,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1729,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1730,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1731,Water,Water,Cropland,NULL,Non_Wetland,Water
1732,Water,Water,Cropland,NULL,Non_Wetland,Forest
1733,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1734,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1735,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1736,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1737,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1738,Water,Water,Cropland,Water,Non_Wetland,Grassland
1739,Water,Water,Cropland,Water,Non_Wetland,Cropland
1740,Water,Water,Cropland,Water,Non_Wetland,Wetland
1741,Water,Water,Cropland,Water,Non_Wetland,Bareland
1742,Water,Water,Cropland,Water,Non_Wetland,Water
1743,Water,Water,Cropland,Water,Non_Wetland,Forest
1744,Water,Water,Wetland,NULL,Wetland,Grassland
1745,Water,Water,Wetland,NULL,Wetland,Cropland
1746,Water,Water,Wetland,NULL,Wetland,Bareland
1747,Water,Water,Wetland,NULL,Wetland,Water
1748,Water,Water,Wetland,NULL,Wetland,Forest
1749,Water,Water,Wetland,Non_Water,Wetland,Grassland
1750,Water,Water,Wetland,Non_Water,Wetland,Cropland
1751,Water,Water,Wetland,Non_Water,Wetland,Wetland
1752,Water,Water,Wetland,Non_Water,Wetland,Bareland
1753,Water,Water,Wetland,Non_Water,Wetland,Water
1754,Water,Water,Wetland,Non_Water,Wetland,Forest
1755,Water,Water,Wetland,Water,Wetland,Grassland
1756,Water,Water,Wetland,Water,Wetland,Cropland
1757,Water,Water,Wetland,Water,Wetland,Wetland
1758,Water,Water,Wetland,Water,Wetland,Bareland
1759,Water,Water,Wetland,Water,Wetland,Water
1760,Water,Water,Wetland,Water,Wetland,Forest
1761,Water,Water,Bareland,NULL,Non_Wetland,NULL
1762,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1763,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1764,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1765,Water,Water,Bareland,NULL,Non_Wetland,Built-up
1766,Water,Water,Bareland,NULL,Non_Wetland,Water
1767,Water,Water,Bareland,NULL,Non_Wetland,Forest
1768,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1769,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1770,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1771,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1772,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1773,Water,Water,Bareland,Water,Non_Wetland,Grassland
1774,Water,Water,Bareland,Water,Non_Wetland,Cropland
1775,Water,Water,Bareland,Water,Non_Wetland,Wetland
1776,Water,Water,Bareland,Water,Non_Wetland,Bareland
1777,Water,Water,Bareland,Water,Non_Wetland,Water
1778,Water,Water,Bareland,Water,Non_Wetland,Forest
1779,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1780,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1781,Water,Water,Built-up,NULL,Non_Wetland,Built-up
1782,Water,Water,Built-up,NULL,Non_Wetland,Forest
1783,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1784,Water,Water,Water,NULL,Water,Grassland
1785,Water,Water,Water,NULL,Water,Cropland
1786,Water,Water,Water,NULL,Water,Wetland
1787,Water,Water,Water,NULL,Water,Bareland
1788,Water,Water,Water,NULL,Water,Water
1789,Water,Water,Water,NULL,Water,Forest
1790,Water,Water,Water,Non_Water,Water,Grassland
1791,Water,Water,Water,Non_Water,Water,Cropland
1792,Water,Water,Water,Non_Water,Water,Wetland
1793,Water,Water,Water,Non_Water,Water,Bareland
1794,Water,Water,Water,Non_Water,Water,Water
1795,Water,Water,Water,Non_Water,Water,Forest
1796,Water,Water,Water,Water,Water,Grassland
1797,Water,Water,Water,Water,Water,Cropland
1798,Water,Water,Water,Water,Water,Wetland
1799,Water,Water,Water,Water,Water,Bareland
1800,Water,Water,Water,Water,Water,Water
1801,Water,Water,Water,Water,Water,Forest
1802,Water,Water,Forest,NULL,Non_Wetland,Grassland
1803,Water,Water,Forest,NULL,Non_Wetland,Cropland
1804,Water,Water,Forest,NULL,Non_Wetland,Wetland
1805,Water,Water,Forest,NULL,Non_Wetland,Bareland
1806,Water,Water,Forest,NULL,Non_Wetland,Water
1807,Water,Water,Forest,NULL,Non_Wetland,Forest
1808,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1809,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
1810,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
1811,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
1812,Water,Water,Forest,Non_Water,Non_Wetland,Water
1813,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1814,Water,Water,Forest,Water,Non_Wetland,Grassland
1815,Water,Water,Forest,Water,Non_Wetland,Cropland
1816,Water,Water,Forest,Water,Non_Wetland,Wetland
1817,Water,Water,Forest,Water,Non_Wetland,Bareland
1818,Water,Water,Forest,Water,Non_Wetland,Water
1819,Water,Water,Forest,Water,Non_Wetland,Forest
1820,Water,Forest,NULL,NULL,Non_Wetland,Forest
1821,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1822,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1823,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
1824,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
1825,Water,Forest,Shrubland,NULL,Non_Wetland,Built-up
1826,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1827,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1828,Water,Forest,Shrubland,Non_Water,Non_Wetland,Water
1829,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1830,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
1831,Water,Forest,Shrubland,Water,Non_Wetland,Wetland
1832,Water,Forest,Shrubland,Water,Non_Wetland,Forest
1833,Water,Forest,Grassland,NULL,Non_Wetland,NULL
1834,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
1835,Water,Forest,Grassland,NULL,Non_Wetland,Built-up
1836,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1837,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1838,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1839,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
1840,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
1841,Water,Forest,Cropland,NULL,Non_Wetland,Water
1842,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1843,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1844,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
1845,Water,Forest,Wetland,NULL,Wetland,Forest
1846,Water,Forest,Wetland,Non_Water,Wetland,Forest
1847,Water,Forest,Wetland,Water,Wetland,Grassland
1848,Water,Forest,Wetland,Water,Wetland,Forest
1849,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
1850,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1851,Water,Forest,Bareland,Water,Non_Wetland,Forest
1852,Water,Forest,Built-up,NULL,Non_Wetland,Grassland
1853,Water,Forest,Built-up,NULL,Non_Wetland,Forest
1854,Water,Forest,Water,NULL,Water,Water
1855,Water,Forest,Water,NULL,Water,Forest
1856,Water,Forest,Water,Non_Water,Water,Forest
1857,Water,Forest,Water,Water,Water,NULL
1858,Water,Forest,Water,Water,Water,Grassland
1859,Water,Forest,Water,Water,Water,Wetland
1860,Water,Forest,Water,Water,Water,Water
1861,Water,Forest,Water,Water,Water,Forest
1862,Water,Forest,Forest,NULL,Non_Wetland,NULL
1863,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1864,Water,Forest,Forest,NULL,Non_Wetland,Cropland
1865,Water,Forest,Forest,NULL,Non_Wetland,Wetland
1866,Water,Forest,Forest,NULL,Non_Wetland,Bareland
1867,Water,Forest,Forest,NULL,Non_Wetland,Built-up
1868,Water,Forest,Forest,NULL,Non_Wetland,Forest
1869,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
1870,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland
1871,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
1872,Water,Forest,Forest,Water,Non_Wetland,Grassland
1873,Water,Forest,Forest,Water,Non_Wetland,Wetland
1874,Water,Forest,Forest,Water,Non_Wetland,Water
1875,Water,Forest,Forest,Water,Non_Wetland,Forest
1876,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL
1877,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
1878,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
1879,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up
1880,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water
1881,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
1882,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
1883,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up
1884,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest
1885,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
1886,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland
1887,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up
1888,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest
1889,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland
1890,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland
1891,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Forest
1892,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Bareland
1893,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Forest
1894,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland
1895,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up
1896,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL
1897,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
1898,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland
1899,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
1900,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Forest
1901,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland
1902,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Bareland
1903,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1904,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1905,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1906,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Forest
1907,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Built-up
1908,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Forest
1909,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up
1910,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Grassland
1911,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland
1912,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland
1913,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up
1914,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Forest
1915,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Built-up
1916,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Forest
1917,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water
1918,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Forest
1919,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
1920,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Water
1921,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL
1922,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
1923,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Cropland
1924,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
1925,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Grassland
1926,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Forest
1927,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
1928,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
1929,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
1930,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1931,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1932,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1933,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
1934,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1935,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
1936,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1937,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1938,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1939,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1940,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1941,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1942,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1943,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1944,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1945,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1946,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
1947,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1948,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1949,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1950,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
1951,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
1952,Forest,NULL,Shrubland,Water,Non_Wetland,Water
1953,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1954,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1955,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1956,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1957,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1958,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1959,Forest,NULL,Grassland,NULL,Non_Wetland,Water
1960,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1961,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1962,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water
1963,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1964,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1965,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
1966,Forest,NULL,Grassland,Water,Non_Wetland,Water
1967,Forest,NULL,Grassland,Water,Non_Wetland,Forest
1968,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1969,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1970,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1971,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1972,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1973,Forest,NULL,Cropland,NULL,Non_Wetland,Water
1974,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1975,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1976,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1977,Forest,NULL,Cropland,Non_Water,Non_Wetland,Built-up
1978,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1979,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1980,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
1981,Forest,NULL,Cropland,Water,Non_Wetland,Water
1982,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1983,Forest,NULL,Wetland,NULL,Wetland,Grassland
1984,Forest,NULL,Wetland,NULL,Wetland,Bareland
1985,Forest,NULL,Wetland,NULL,Wetland,Water
1986,Forest,NULL,Wetland,NULL,Wetland,Forest
1987,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
1988,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
1989,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1990,Forest,NULL,Wetland,Water,Wetland,Grassland
1991,Forest,NULL,Wetland,Water,Wetland,Wetland
1992,Forest,NULL,Wetland,Water,Wetland,Bareland
1993,Forest,NULL,Wetland,Water,Wetland,Water
1994,Forest,NULL,Wetland,Water,Wetland,Forest
1995,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1996,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1997,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1998,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1999,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2000,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2001,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2002,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2003,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2004,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2005,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
2006,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2007,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2008,Forest,NULL,Bareland,Water,Non_Wetland,Cropland
2009,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2010,Forest,NULL,Bareland,Water,Non_Wetland,Water
2011,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2012,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2013,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2014,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2015,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2016,Forest,NULL,Water,NULL,Water,Grassland
2017,Forest,NULL,Water,NULL,Water,Cropland
2018,Forest,NULL,Water,NULL,Water,Bareland
2019,Forest,NULL,Water,NULL,Water,Built-up
2020,Forest,NULL,Water,NULL,Water,Water
2021,Forest,NULL,Water,NULL,Water,Forest
2022,Forest,NULL,Water,Non_Water,Water,Grassland
2023,Forest,NULL,Water,Non_Water,Water,Water
2024,Forest,NULL,Water,Non_Water,Water,Forest
2025,Forest,NULL,Water,Water,Water,Grassland
2026,Forest,NULL,Water,Water,Water,Wetland
2027,Forest,NULL,Water,Water,Water,Bareland
2028,Forest,NULL,Water,Water,Water,Water
2029,Forest,NULL,Water,Water,Water,Forest
2030,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2031,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2032,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2033,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2034,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2035,Forest,NULL,Forest,NULL,Non_Wetland,Water
2036,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2037,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2038,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2039,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2040,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2041,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2042,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2043,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2044,Forest,NULL,Forest,Water,Non_Wetland,Bareland
2045,Forest,NULL,Forest,Water,Non_Wetland,Water
2046,Forest,NULL,Forest,Water,Non_Wetland,Forest
2047,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2048,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2049,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2050,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2051,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2052,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2053,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2054,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2055,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2056,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2057,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2058,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland
2059,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2060,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2061,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2062,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2063,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2064,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2065,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2066,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
2067,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2068,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2069,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2070,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2071,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2072,Forest,Cropland,Cropland,NULL,Non_Wetland,Water
2073,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2074,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2075,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2076,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2077,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2078,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2079,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland
2080,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2081,Forest,Cropland,Wetland,NULL,Wetland,Forest
2082,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2083,Forest,Cropland,Wetland,Water,Wetland,Grassland
2084,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2085,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2086,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2087,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
2088,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2089,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2090,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2091,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2092,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2093,Forest,Cropland,Water,NULL,Water,Bareland
2094,Forest,Cropland,Water,NULL,Water,Water
2095,Forest,Cropland,Water,NULL,Water,Forest
2096,Forest,Cropland,Water,Non_Water,Water,Forest
2097,Forest,Cropland,Water,Water,Water,Forest
2098,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2099,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2100,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2101,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2102,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2103,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2104,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2105,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2106,Forest,Cropland,Forest,Non_Water,Non_Wetland,Built-up
2107,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2108,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2109,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2110,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2111,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland
2112,Forest,Wetland,NULL,Water,Non_Wetland,Grassland
2113,Forest,Wetland,NULL,Water,Non_Wetland,Forest
2114,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2115,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2116,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2117,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2118,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2119,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2120,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2121,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2122,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2123,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2124,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2125,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2126,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2127,Forest,Wetland,Wetland,NULL,Wetland,Water
2128,Forest,Wetland,Wetland,NULL,Wetland,Forest
2129,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2130,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2131,Forest,Wetland,Wetland,Water,Wetland,Grassland
2132,Forest,Wetland,Wetland,Water,Wetland,Forest
2133,Forest,Wetland,Water,NULL,Water,Grassland
2134,Forest,Wetland,Water,NULL,Water,Forest
2135,Forest,Wetland,Water,Non_Water,Water,Grassland
2136,Forest,Wetland,Water,Non_Water,Water,Water
2137,Forest,Wetland,Water,Non_Water,Water,Forest
2138,Forest,Wetland,Water,Water,Water,Grassland
2139,Forest,Wetland,Water,Water,Water,Wetland
2140,Forest,Wetland,Water,Water,Water,Water
2141,Forest,Wetland,Water,Water,Water,Forest
2142,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2143,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2144,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2145,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2146,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2147,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2148,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2149,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2150,Forest,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2151,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2152,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
