Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBH_M_R
3178,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3179,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3180,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3181,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3182,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3183,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3184,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3185,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3186,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3187,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3188,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3189,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3190,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3191,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3192,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3193,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3194,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
3195,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3196,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3197,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3198,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3199,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3200,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
3201,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
3202,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3203,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3204,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3205,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
3206,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3207,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3208,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3209,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3210,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
3211,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
3212,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3213,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3214,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3215,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3216,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3217,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3218,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3219,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3220,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3221,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3222,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3223,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
3224,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3225,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3226,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3227,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
3228,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
3229,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3230,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3231,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
3232,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3233,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
3234,Grassland,Water,Water,NULL,Water,NULL,Water,Grassland
3235,Grassland,Water,Water,NULL,Water,Wetland,Shrubland,Wetland
3236,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3237,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3238,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3239,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3240,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3241,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3242,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3243,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3244,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3245,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3246,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3247,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3248,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3249,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3250,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3251,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3252,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3253,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3254,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3255,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3256,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3257,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3258,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3259,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3260,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3261,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3262,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3263,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3264,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3265,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3266,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3267,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3268,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3269,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3270,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3271,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3272,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3273,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3274,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3275,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3276,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3277,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3278,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3279,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3280,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3281,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3282,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3283,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3284,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3285,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3286,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3287,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3288,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3289,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3290,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3291,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3292,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3293,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3294,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3295,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3296,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3297,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3298,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3299,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3300,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3301,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3302,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3303,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3304,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3305,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3306,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3307,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3308,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3309,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3310,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3311,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3312,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3313,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3314,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
3315,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3316,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3317,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
3318,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3319,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3320,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3321,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
3322,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
3323,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
3324,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3325,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3326,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3327,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3328,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3329,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3330,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3331,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3332,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3333,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3334,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3335,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3336,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3337,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3338,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3339,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3340,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3341,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3342,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3343,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3344,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3345,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3346,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3347,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3348,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3349,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3350,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
3351,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3352,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3353,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3354,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3355,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3356,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3357,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3358,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3359,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3360,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3361,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
3362,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3363,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3364,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3365,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3366,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3367,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3368,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3369,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3370,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3371,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3372,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3373,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3374,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3375,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3376,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3377,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3378,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3379,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3380,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3381,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3382,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3383,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3384,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3385,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3386,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3387,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
3388,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3389,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
3390,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3391,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3392,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3393,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3394,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3395,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3396,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
3397,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3398,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3399,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3400,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
3401,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3402,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3403,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3404,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3405,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3406,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3407,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3408,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3409,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3410,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
3411,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3412,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
3413,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3414,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3415,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3416,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3417,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3418,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3419,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3420,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3421,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3422,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3423,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3424,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3425,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3426,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3427,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3428,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3429,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3430,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3431,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
3432,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
3433,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
3434,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3435,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3436,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
3437,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
3438,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
3439,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
3440,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
3441,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3442,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
3443,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3444,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3445,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
3446,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3447,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
3448,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
3449,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3450,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3451,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3452,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
3453,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3454,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3455,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3456,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3457,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3458,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3459,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3460,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3461,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3462,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3463,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3464,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3465,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3466,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
3467,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3468,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3469,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3470,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
3471,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
3472,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3473,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3474,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
3475,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3476,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3477,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3478,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3479,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
3480,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3481,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3482,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3483,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3484,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3485,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3486,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3487,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3488,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3489,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3490,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3491,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3492,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
3493,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
