Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEU_M_R
326,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
327,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
328,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
329,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
330,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
331,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
332,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
333,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
334,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
335,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
336,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
337,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
338,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
339,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
340,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
341,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
342,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
343,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
344,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
345,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
346,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
347,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
348,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
349,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
350,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
351,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
352,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
353,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
354,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
355,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
356,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
357,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
358,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
359,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
360,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
361,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
362,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
363,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
364,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
365,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
366,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
367,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
368,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
369,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
370,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
371,NULL,NULL,Water,NULL,Water,Grassland,Forest,Forest
372,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
373,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
374,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
375,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
376,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
377,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Built-up
378,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Water
379,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Forest
380,NULL,NULL,Water,NULL,Water,Bareland,Water,Grassland
381,NULL,NULL,Water,NULL,Water,Bareland,Water,Wetland
382,NULL,NULL,Water,NULL,Water,Bareland,Water,Forest
383,NULL,NULL,Water,NULL,Water,Water,Grassland,Water
384,NULL,NULL,Water,NULL,Water,Water,Bareland,Water
385,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
386,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
387,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Bareland
388,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
389,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Wetland
390,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
391,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
392,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
393,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
394,NULL,NULL,Water,Non_Water,Water,Water,Bareland,Grassland
395,NULL,NULL,Water,Non_Water,Water,Water,Bareland,Water
396,NULL,NULL,Water,Water,Water,Bareland,Grassland,Grassland
397,NULL,NULL,Water,Water,Water,Bareland,Wetland,Grassland
398,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
399,NULL,NULL,Water,Water,Water,Bareland,Bareland,Wetland
400,NULL,NULL,Water,Water,Water,Bareland,Bareland,Bareland
401,NULL,NULL,Water,Water,Water,Bareland,Bareland,Water
402,NULL,NULL,Water,Water,Water,Bareland,Bareland,Forest
403,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
404,NULL,NULL,Water,Water,Water,Bareland,Water,Wetland
405,NULL,NULL,Water,Water,Water,Water,Bareland,Water
406,NULL,NULL,Water,Water,Water,Water,Water,Water
407,NULL,NULL,Water,Water,Water,Forest,Grassland,Forest
408,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
409,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
410,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
411,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
412,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
413,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
414,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
415,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
416,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
417,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
418,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
419,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
420,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
421,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
422,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
423,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
424,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
425,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
426,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
427,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
428,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
429,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
430,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
431,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
432,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
433,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
434,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
435,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
436,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
437,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
438,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
439,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
440,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
441,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
442,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
443,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
444,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
445,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
446,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
447,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
448,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
449,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
450,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
451,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
452,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
453,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
454,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
455,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
456,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
457,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
458,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
459,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
460,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
461,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
462,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
463,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
464,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
465,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
468,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
469,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
470,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
471,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
473,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
475,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
476,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
477,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
478,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
479,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
480,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
481,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
482,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
483,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
484,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
485,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
486,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
487,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
488,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
489,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
490,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
491,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
492,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
493,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
494,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
495,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
496,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
497,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
498,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
499,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
500,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
501,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
502,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
503,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
504,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
505,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
506,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
507,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
508,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
509,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
510,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
511,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
512,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
513,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
514,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
515,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
516,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
517,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
518,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
519,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
520,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
521,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
522,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
523,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
524,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
525,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
526,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
527,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
528,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Bareland
529,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
530,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
531,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
532,NULL,Cropland,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
533,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
534,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
535,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
536,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
537,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
538,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
539,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
540,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
541,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
542,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
543,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
544,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
545,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
546,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
547,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
548,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
549,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
550,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
551,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
552,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
553,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
554,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
555,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
556,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
557,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
558,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
559,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
560,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
561,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
562,NULL,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Water
563,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
564,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
565,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
566,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
567,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
568,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
569,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
570,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
571,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
572,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
573,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
574,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
575,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
576,NULL,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
577,NULL,Cropland,Water,Water,Water,Bareland,Grassland,Water
578,NULL,Cropland,Water,Water,Water,Bareland,Bareland,Grassland
579,NULL,Cropland,Water,Water,Water,Bareland,Bareland,Water
580,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
581,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
582,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
583,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
584,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
585,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
586,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
587,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
588,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
589,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
590,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
591,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
592,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
593,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
594,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
595,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
596,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
597,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
598,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
599,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
600,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
601,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
602,NULL,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
603,NULL,Wetland,Water,Water,Water,Bareland,Bareland,Water
604,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
605,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
606,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
607,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
608,NULL,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
609,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
610,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
611,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
612,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
613,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
614,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
615,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
616,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
617,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
618,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
619,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
620,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
621,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
622,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
623,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
624,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
625,NULL,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
626,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
627,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
628,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
629,NULL,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
630,NULL,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
631,NULL,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Forest
632,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
633,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
634,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
635,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
636,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
637,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
638,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
639,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Built-up
640,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Forest
641,NULL,Bareland,Water,NULL,Water,Water,Bareland,Forest
642,NULL,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
643,NULL,Bareland,Water,Water,Water,Bareland,Bareland,Grassland
644,NULL,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
645,NULL,Bareland,Water,Water,Water,Bareland,Bareland,Water
646,NULL,Bareland,Water,Water,Water,Bareland,Bareland,Forest
647,NULL,Bareland,Water,Water,Water,Water,Bareland,Water
648,NULL,Bareland,Water,Water,Water,Water,Water,Water
649,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
650,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
651,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
652,NULL,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
653,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
654,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
655,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
656,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
657,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
658,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
659,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
660,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
661,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
662,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
663,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
664,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
665,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
