Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MZS_M_R
2703,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2704,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2705,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2706,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2707,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2708,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2709,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2710,Forest,Built-up,Water,NULL,Water,Grassland,Built-up,Grassland
2711,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2712,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2713,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2714,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2715,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2716,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2717,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2718,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2719,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
2720,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2721,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2722,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2723,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2724,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2725,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2726,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2727,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2728,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2729,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2730,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2731,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2732,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
2733,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2734,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2735,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2736,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2737,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2738,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2739,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2740,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2741,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2742,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2743,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2744,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Water,Forest
2745,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2746,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2747,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2748,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2749,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2750,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2751,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2752,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2753,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2754,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2755,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
2756,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2757,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2758,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2759,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2760,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2761,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2762,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2763,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
2764,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2765,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2766,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2767,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
2768,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2769,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2770,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2771,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
2772,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2773,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2774,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
2775,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2776,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2777,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2778,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2779,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2780,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2781,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2782,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
2783,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
2784,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2785,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
2786,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2787,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2788,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2789,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
2790,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2791,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2792,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
2793,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
2794,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2795,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Water
2796,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
2797,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2798,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
2799,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2800,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2801,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
2802,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
2803,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2804,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
2805,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2806,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2807,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
2808,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2809,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2810,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2811,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
2812,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2813,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2814,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2815,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
2816,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2817,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
2818,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
2819,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Water
2820,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2821,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Water
2822,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
2823,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
2824,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
2825,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
2826,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Water
2827,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Forest
2828,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2829,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
2830,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
2831,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
2832,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
2833,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Water
2834,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Forest
2835,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
2836,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2837,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
2838,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2839,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
2840,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2841,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
2842,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
2843,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
2844,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
2845,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2846,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2847,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2848,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
2849,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2850,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2851,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2852,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2853,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2854,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2855,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2856,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2857,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2858,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2859,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2860,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
2861,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2862,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2863,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
2864,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2865,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2866,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
2867,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
2868,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2869,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
2870,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Water
2871,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
2872,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2873,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
2874,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
2875,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2876,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
2877,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
2878,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
2879,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
2880,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
2881,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
2882,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
2883,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
2884,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
2885,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2886,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
2887,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
2888,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
2889,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2890,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2891,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2892,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2893,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
2894,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2895,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2896,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2897,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2898,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2899,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2900,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2901,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2902,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
2903,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2904,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2905,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
2906,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2907,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
2908,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2909,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2910,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
2911,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2912,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2913,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
2914,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2915,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
2916,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2917,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2918,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2919,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2920,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2921,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2922,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
2923,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2924,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
2925,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2926,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
2927,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
2928,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2929,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
2930,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2931,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
2932,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2933,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2934,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2935,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
2936,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2937,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2938,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
2939,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
2940,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2941,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
2942,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
2943,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2944,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2945,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Water
2946,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
2947,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2948,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
2949,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
2950,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
2951,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
2952,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Water
2953,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
2954,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
2955,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
2956,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
2957,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2958,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
2959,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
2960,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2961,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2962,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2963,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
2964,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2965,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2966,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2967,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
2968,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
2969,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
2970,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
2971,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
2972,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
2973,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
2974,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
2975,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
2976,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
2977,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2978,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
2979,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2980,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
2981,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2982,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2983,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2984,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2985,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
2986,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
2987,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
2988,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
2989,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2990,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2991,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
2992,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
2993,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
2994,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
2995,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
2996,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
2997,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
2998,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
2999,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3000,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3001,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3002,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
3003,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3004,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
3005,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3006,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3007,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3008,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3009,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3010,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3011,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3012,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3013,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3014,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
3015,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3016,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
3017,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3018,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
3019,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3020,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3021,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
3022,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3023,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3024,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3025,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3026,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3027,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
3028,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3029,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
3030,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3031,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
3032,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3033,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
3034,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
