Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R
1733,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1734,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1735,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1736,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1737,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1738,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1739,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1740,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1741,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1742,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1743,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1744,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1745,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1746,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1747,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1748,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1749,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1750,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1751,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1752,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1753,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1754,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1755,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1756,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1757,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1758,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1759,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1760,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1761,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1762,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1763,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1764,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1765,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1766,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1767,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1768,Permanent_ice_and_snow,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1769,Permanent_ice_and_snow,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1770,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1771,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1772,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1773,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1774,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1775,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1776,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1777,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1778,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1779,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1780,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1781,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1782,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1783,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1784,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1785,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1786,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1787,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1788,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1789,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1790,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1791,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1792,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1793,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1794,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1795,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1796,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1797,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1798,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1799,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1800,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1801,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1802,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1803,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1804,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1805,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1806,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1807,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1808,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1809,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1810,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1811,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1812,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1813,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1814,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1815,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1816,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1817,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1818,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1819,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1820,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1821,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1822,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1823,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1824,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1825,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1826,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1827,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1828,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1829,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1830,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1831,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1832,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1833,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1834,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1835,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1836,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1837,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1838,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1839,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1840,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1841,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1842,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1843,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1844,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1845,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1846,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1847,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1848,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1849,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1850,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1851,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1852,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1853,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1854,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1855,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1856,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1857,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1858,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1859,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1860,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1861,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1862,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1863,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1864,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1865,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1866,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1867,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1868,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1869,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1870,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1871,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1872,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1873,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1874,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1875,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1876,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1877,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1878,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1879,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1880,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
1881,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1882,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1883,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1884,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1885,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1886,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1887,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1888,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1889,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1890,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1891,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1892,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1893,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1894,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1895,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1896,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1897,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1898,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1899,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1900,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1901,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1902,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1903,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1904,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1905,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1906,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1907,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1908,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1909,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1910,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
1911,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1912,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1913,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1914,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1915,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1916,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1917,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1918,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1919,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1920,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1921,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1922,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1923,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1924,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1925,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1926,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1927,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1928,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1929,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1930,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1931,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1932,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1933,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1934,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1935,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1936,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1937,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1938,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1939,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1940,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1941,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1942,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1943,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1944,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1945,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1946,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1947,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1948,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1949,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1950,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1951,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1952,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
1953,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1954,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1955,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1956,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1957,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1958,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1959,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1960,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1961,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1962,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1963,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1964,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1965,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1966,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1967,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1968,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1969,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1970,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1971,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
1972,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1973,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1974,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
1975,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
1976,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1977,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1978,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
1979,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
1980,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
1981,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
1982,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1983,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1984,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1985,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1986,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1987,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1988,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1989,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1990,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1991,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1992,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1993,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1994,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1995,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1996,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1997,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1998,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1999,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2000,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2001,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2002,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2003,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2004,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2005,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2006,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2007,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2008,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2009,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2010,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2011,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2012,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2013,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2014,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2015,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2016,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2017,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2018,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2019,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2020,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2021,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2022,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2023,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2024,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2025,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2026,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2027,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2028,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2029,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2030,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2031,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2032,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2033,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2034,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2035,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2036,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2037,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2038,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2039,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2040,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2041,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2042,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2043,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2044,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2045,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2046,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2047,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2048,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2049,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
2050,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2051,Forest,Water,Water,Water,Water,NULL,NULL,Water
2052,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2053,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2054,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2055,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2056,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2057,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2058,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2059,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2060,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2061,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
