Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKD_M_R
1891,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
1892,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1893,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
1894,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1895,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Bareland
1896,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
1897,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1898,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
1899,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
1900,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
1901,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
1902,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
1903,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1904,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1905,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
1906,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
1907,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
1908,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1909,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1910,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1911,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1912,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
1913,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
1914,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1915,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1916,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1917,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1918,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1919,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1920,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1921,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
1922,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1923,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1924,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1925,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1926,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1927,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1928,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1929,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1930,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1931,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1932,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1933,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
1934,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1935,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
1936,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1937,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1938,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
1939,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1940,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1941,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
1942,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1943,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
1944,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1945,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
1946,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1947,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
1948,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1949,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1950,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
1951,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
1952,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1953,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1954,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1955,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
1956,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1957,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
1958,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1959,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
1960,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1961,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
1962,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
1963,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
1964,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1965,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
1966,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1967,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Cropland
1968,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
1969,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
1970,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1971,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1972,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1973,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1974,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
1975,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1976,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1977,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1978,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1979,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1980,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1981,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1982,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
1983,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1984,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1985,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1986,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
1987,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1988,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
1989,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1990,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
1991,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
1992,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Water
1993,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1994,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
1995,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1996,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
1997,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
1998,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1999,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2000,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
2001,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2002,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2003,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2004,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2005,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2006,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2007,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2008,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2009,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
2010,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2011,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2012,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2013,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2014,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2015,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
2016,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2017,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
2018,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
2019,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
2020,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
2021,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2022,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2023,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2024,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
2025,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2026,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2027,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
2028,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
2029,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2030,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
2031,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2032,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
2033,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2034,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2035,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
2036,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
2037,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
2038,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
2039,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
2040,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
2041,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2042,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
2043,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
2044,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
2045,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2046,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2047,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2048,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2049,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2050,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2051,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
2052,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
2053,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2054,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2055,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2056,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2057,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2058,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2059,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2060,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
2061,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2062,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
2063,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2064,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2065,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2066,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2067,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2068,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
2069,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2070,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2071,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2072,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
2073,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2074,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
2075,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2076,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
2077,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
2078,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
2079,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2080,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
2081,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2082,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2083,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
2084,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2085,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
2086,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2087,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
2088,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
2089,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
2090,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
2091,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
2092,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
2093,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
2094,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
2095,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
2096,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
2097,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
2098,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
2099,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2100,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
2101,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
2102,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
2103,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
2104,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
2105,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2106,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2107,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2108,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2109,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2110,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
2111,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2112,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Cropland
2113,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2114,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Cropland
2115,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
2116,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
2117,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
2118,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
2119,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
2120,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
2121,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2122,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Cropland
2123,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2124,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
2125,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
2126,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2127,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
2128,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Wetland
2129,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
2130,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
2131,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
2132,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,NULL
2133,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2134,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
2135,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,NULL
2136,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
2137,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
2138,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
2139,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
2140,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
2141,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
2142,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
2143,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
2144,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
2145,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
2146,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2147,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
2148,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2149,NULL,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
2150,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,NULL
2151,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
2152,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
2153,NULL,NULL,Forest,Water,Non_Wetland,NULL,Forest,Grassland
2154,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
2155,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Water
2156,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
2157,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
2158,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Cropland
2159,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
2160,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
2161,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,NULL
2162,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
2163,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,Wetland
2164,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,Water
2165,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Water,NULL
2166,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
2167,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
2168,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Water
2169,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,NULL
2170,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,NULL
2171,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
2172,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
2173,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,NULL
2174,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2175,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Cropland
2176,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
2177,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
2178,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,NULL
2179,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2180,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Wetland
2181,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
2182,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,NULL
2183,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
2184,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
2185,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
2186,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
2187,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Water
2188,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
2189,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,NULL
2190,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2191,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
2192,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
2193,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Cropland
2194,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Wetland
2195,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Water
2196,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
2197,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Wetland
2198,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
2199,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Forest,NULL
2200,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,NULL
2201,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
2202,NULL,NULL,Forest,Water,Non_Wetland,Water,Shrubland,NULL
2203,NULL,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
2204,NULL,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
2205,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
2206,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
2207,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,NULL
2208,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
2209,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Water
2210,NULL,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
2211,NULL,NULL,Forest,Water,Non_Wetland,Forest,Water,Grassland
2212,NULL,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
2213,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2214,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2215,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2216,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2217,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2218,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2219,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2220,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
2221,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
