Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXS_M_R
332,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Built-up,Grassland
333,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
334,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
335,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
336,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
337,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
338,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
339,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
340,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
341,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
342,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
343,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
344,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
345,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Wetland,Grassland
346,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
347,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
348,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
349,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
350,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
351,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
352,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
353,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
354,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
355,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
356,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
357,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
358,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
359,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
360,NULL,NULL,Bareland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
361,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
362,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
363,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
364,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
365,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
366,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
367,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
368,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
369,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
370,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
371,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
372,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
373,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
374,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
375,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
376,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
377,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
378,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
379,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
380,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
381,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
382,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
383,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
384,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
385,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
386,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
387,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
388,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
389,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
390,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
391,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
392,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
393,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
394,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
395,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
396,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
397,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
398,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
399,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
400,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
401,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
402,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
403,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
404,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
405,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
406,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
407,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Bareland
408,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
409,NULL,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
410,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
411,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
412,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
413,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
414,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
415,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Forest
416,NULL,NULL,Built-up,Water,Non_Wetland,Cropland,Water,Grassland
417,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
418,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
419,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
420,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
421,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
422,NULL,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,Forest
423,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
424,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
425,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
426,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
427,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
428,NULL,NULL,Water,NULL,Water,Water,NULL,Grassland
429,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
430,NULL,NULL,Water,Water,Water,Cropland,Bareland,Forest
431,NULL,NULL,Water,Water,Water,Cropland,Water,Wetland
432,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
433,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
434,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
435,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
436,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
437,NULL,NULL,Water,Water,Water,Wetland,Water,Water
438,NULL,NULL,Water,Water,Water,Bareland,Wetland,Grassland
439,NULL,NULL,Water,Water,Water,Bareland,Bareland,Forest
440,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
441,NULL,NULL,Water,Water,Water,Bareland,Water,Bareland
442,NULL,NULL,Water,Water,Water,Bareland,Water,Forest
443,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
444,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
445,NULL,NULL,Water,Water,Water,Water,Water,Grassland
446,NULL,NULL,Water,Water,Water,Water,Water,Wetland
447,NULL,NULL,Water,Water,Water,Water,Water,Water
448,NULL,NULL,Water,Water,Water,Water,Water,Forest
449,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
450,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
451,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
452,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
453,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
454,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
456,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
457,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
458,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
459,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
460,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
461,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
462,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
463,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
464,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
465,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
468,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
469,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
470,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
471,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
473,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
475,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
476,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
477,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
478,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
479,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
480,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
481,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
482,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
483,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
484,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
485,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
486,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
487,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
488,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
489,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
490,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
491,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
492,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
493,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
494,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
495,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
496,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
497,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
498,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
499,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
500,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
501,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
502,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
503,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
504,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
505,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
506,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
507,NULL,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
508,NULL,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Forest
509,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
510,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
511,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
512,NULL,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
513,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
514,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
515,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
516,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
517,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
518,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
519,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Forest
520,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Water,Grassland
521,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
522,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
523,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
524,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
525,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
526,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
527,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
528,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
529,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
530,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
531,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
532,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
533,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
534,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
535,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
536,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
537,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
538,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
539,NULL,Wetland,Water,Water,Water,Water,Wetland,Grassland
540,NULL,Wetland,Water,Water,Water,Water,Wetland,Wetland
541,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
542,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
543,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
544,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
545,NULL,Bareland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
546,NULL,Bareland,NULL,NULL,Non_Wetland,Water,Water,Water
547,NULL,Bareland,NULL,Water,Non_Wetland,Cropland,Bareland,Forest
548,NULL,Bareland,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
549,NULL,Bareland,NULL,Water,Non_Wetland,Bareland,Built-up,Grassland
550,NULL,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
551,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
552,NULL,Bareland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
553,NULL,Bareland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
554,NULL,Bareland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
555,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
556,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
557,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
558,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
559,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
560,NULL,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
561,NULL,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Water
562,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Forest
563,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
564,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
565,NULL,Bareland,Shrubland,Water,Non_Wetland,Cropland,Wetland,Grassland
566,NULL,Bareland,Shrubland,Water,Non_Wetland,Cropland,Bareland,Forest
567,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
568,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
569,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
570,NULL,Bareland,Shrubland,Water,Non_Wetland,Built-up,Built-up,Bareland
571,NULL,Bareland,Shrubland,Water,Non_Wetland,Built-up,Built-up,Forest
572,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
573,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
574,NULL,Bareland,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
575,NULL,Bareland,Grassland,Water,Non_Wetland,Cropland,Water,Forest
576,NULL,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
577,NULL,Bareland,Grassland,Water,Non_Wetland,Built-up,Built-up,Grassland
578,NULL,Bareland,Grassland,Water,Non_Wetland,Built-up,Built-up,Forest
579,NULL,Bareland,Grassland,Water,Non_Wetland,Built-up,Water,Grassland
580,NULL,Bareland,Grassland,Water,Non_Wetland,Built-up,Water,Forest
581,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
582,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Water,Forest
583,NULL,Bareland,Wetland,NULL,Wetland,Built-up,Water,Grassland
584,NULL,Bareland,Wetland,NULL,Wetland,Water,Water,Water
585,NULL,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
586,NULL,Bareland,Wetland,Water,Wetland,Cropland,Bareland,Forest
587,NULL,Bareland,Wetland,Water,Wetland,Cropland,Water,Grassland
588,NULL,Bareland,Wetland,Water,Wetland,Cropland,Water,Forest
589,NULL,Bareland,Wetland,Water,Wetland,Wetland,NULL,Grassland
590,NULL,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
591,NULL,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Forest
592,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
593,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
594,NULL,Bareland,Wetland,Water,Wetland,Built-up,Water,Grassland
595,NULL,Bareland,Wetland,Water,Wetland,Built-up,Water,Forest
596,NULL,Bareland,Wetland,Water,Wetland,Water,Wetland,Forest
597,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
598,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
599,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Forest
600,NULL,Bareland,Bareland,Water,Non_Wetland,Cropland,Wetland,Forest
601,NULL,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
602,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
603,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
604,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
605,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
606,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
607,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
608,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
609,NULL,Bareland,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
610,NULL,Bareland,Water,NULL,Water,Bareland,Wetland,Bareland
611,NULL,Bareland,Water,NULL,Water,Built-up,Water,Grassland
612,NULL,Bareland,Water,Non_Water,Water,Cropland,Wetland,Grassland
613,NULL,Bareland,Water,Water,Water,Cropland,Water,Grassland
614,NULL,Bareland,Water,Water,Water,Wetland,Water,Grassland
615,NULL,Bareland,Water,Water,Water,Bareland,Water,Grassland
616,NULL,Bareland,Water,Water,Water,Built-up,Water,Grassland
617,NULL,Bareland,Water,Water,Water,Built-up,Water,Forest
618,NULL,Bareland,Water,Water,Water,Water,Wetland,Grassland
619,NULL,Bareland,Water,Water,Water,Water,Water,Grassland
620,NULL,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
621,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
622,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
623,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
624,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
625,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
626,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
627,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
628,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
629,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
630,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
631,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
632,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
633,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
634,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
635,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
636,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
637,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
638,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
639,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
640,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
641,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
642,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
643,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
644,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
645,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
646,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
647,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
648,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
649,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
650,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
651,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
652,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
653,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
654,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
655,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
656,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
657,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
658,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
659,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
660,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
661,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
662,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
663,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
664,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
665,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
666,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
667,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
668,NULL,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
669,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
670,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
671,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
672,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
673,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
674,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Bareland,Forest
