Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGL_M_R
328,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
329,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
330,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
331,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
332,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
333,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
334,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
335,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
336,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
337,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
338,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
339,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
340,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
341,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
342,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
343,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
344,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
345,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
346,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
347,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
348,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
349,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
350,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
351,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
352,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
353,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
354,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
355,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
356,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
357,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
358,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
359,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
360,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
361,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
362,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
363,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
364,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
365,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Built-up
366,NULL,Built-up,Water,NULL,Water,Bareland,Grassland,Grassland
367,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
368,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
369,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
370,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
371,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
372,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
373,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
374,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
375,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
376,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
377,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
378,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
379,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
380,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
381,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
382,NULL,Water,Water,Water,Water,Water,Water,Water
383,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
384,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
385,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
386,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
387,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
388,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
389,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
390,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
391,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
392,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
393,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
394,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
395,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
396,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
397,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
398,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
399,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
400,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
401,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
402,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
403,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
404,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
405,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
406,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
407,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
408,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
409,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
410,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
411,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
412,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
413,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
414,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
415,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
416,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
417,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
418,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
419,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
420,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
421,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
422,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
423,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
424,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
425,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
426,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
427,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
428,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
429,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
430,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
431,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
432,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
433,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
434,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
435,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
436,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
437,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
438,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
439,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
440,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
441,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
442,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
443,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
444,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
445,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
446,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
447,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
448,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
449,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
450,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
451,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
452,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
453,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
454,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
455,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
456,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
457,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
458,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
459,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
460,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
461,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
462,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
463,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
464,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
465,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
466,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
467,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
468,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
469,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
470,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
471,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
472,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
473,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
474,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
475,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
476,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
477,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
478,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
479,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
480,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
481,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
482,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
483,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
484,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
485,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
486,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
487,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
488,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
489,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
490,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
491,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
492,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
493,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
494,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
495,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
496,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
497,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
498,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
499,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
500,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
501,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
502,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
503,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
504,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
505,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
506,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
507,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
508,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
509,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
510,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Bareland
511,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
512,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
513,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
514,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
515,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
516,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
517,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
518,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
519,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
520,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
521,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
522,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
523,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
524,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
525,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
526,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
527,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
528,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
529,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
530,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
531,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
532,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
533,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
534,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
535,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
536,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
537,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
538,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
539,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
540,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
541,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
542,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
543,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
544,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
545,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
546,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
547,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
548,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
549,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
550,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
551,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
552,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
553,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
554,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
555,Grassland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
556,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
557,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
558,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
559,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
560,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
561,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
562,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
563,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
564,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
565,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
566,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
567,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
568,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
569,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
570,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
571,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
572,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
573,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
574,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
575,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Bareland
576,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
577,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
578,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
579,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
580,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
581,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
582,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
583,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
584,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
585,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
586,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
587,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
588,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
589,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
590,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Bareland
591,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Forest
592,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
593,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
594,Grassland,NULL,Water,NULL,Water,Bareland,Water,Grassland
595,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
596,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
597,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
598,Grassland,NULL,Water,Water,Water,Wetland,Grassland,Grassland
599,Grassland,NULL,Water,Water,Water,Wetland,Water,Water
600,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Grassland
601,Grassland,NULL,Water,Water,Water,Bareland,Water,Grassland
602,Grassland,NULL,Water,Water,Water,Bareland,Water,Water
603,Grassland,NULL,Water,Water,Water,Water,Grassland,Grassland
604,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
605,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
606,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
607,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
608,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
609,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
610,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
611,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
612,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
613,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
614,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
615,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
616,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
617,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
618,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
619,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
620,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
621,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
622,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
623,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
624,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
625,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
626,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
627,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
628,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
629,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
630,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
631,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
632,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
633,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
634,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
635,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
636,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
637,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
638,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
639,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
640,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
641,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
642,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
643,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
644,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
645,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
646,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
647,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
648,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
649,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
650,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
651,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
652,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
653,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
654,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
655,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
656,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
657,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
