Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXP_M_R
1726,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1727,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1728,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1729,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1730,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1731,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1732,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1733,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1734,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1735,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1736,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1737,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1738,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1739,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1740,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1741,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1742,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1743,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1744,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1745,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1746,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1747,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1748,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1749,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1750,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1751,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1752,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1753,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1754,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1755,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1756,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1757,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1758,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1759,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1760,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1761,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1762,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1763,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1764,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1765,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1766,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1767,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1768,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1769,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1770,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1771,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1772,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1773,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1774,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1775,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1776,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
1777,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1778,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
1779,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1780,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1781,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1782,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1783,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1784,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1785,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1786,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1787,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1788,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1789,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1790,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1791,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1792,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1793,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1794,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1795,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1796,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1797,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1798,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1799,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1800,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1801,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1802,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1803,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1804,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1805,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1806,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1807,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1808,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1809,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1810,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1811,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1812,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1813,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1814,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1815,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1816,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1817,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1818,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1819,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
1820,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1821,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1822,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1823,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
1824,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1825,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1826,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1827,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1828,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1829,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1830,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1831,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1832,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1833,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1834,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1835,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1836,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1837,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1838,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1839,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1840,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1841,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1842,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1843,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1844,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1845,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1846,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1847,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1848,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1849,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1850,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1851,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1852,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1853,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1854,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1855,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1856,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1857,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1858,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1859,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1860,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1861,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1862,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1863,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1864,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1865,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1866,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1867,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1868,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1869,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1870,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1871,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1872,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1873,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1874,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1875,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1876,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1877,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1878,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1879,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1880,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1881,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1882,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1883,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1884,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1885,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1886,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1887,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1888,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1889,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1890,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1891,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1892,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1893,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1894,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1895,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1896,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1897,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1898,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1899,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1900,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1901,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1902,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1903,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1904,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1905,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1906,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1907,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1908,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1909,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1910,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1911,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1912,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1913,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1914,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1915,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1916,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1917,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1918,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1919,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1920,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1921,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1922,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1923,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1924,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1925,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1926,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1927,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1928,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1929,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1930,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1931,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1932,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1933,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1934,Forest,Water,Water,Water,Water,NULL,NULL,Water
1935,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1936,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1937,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1938,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1939,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1940,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1941,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1942,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1943,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1944,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1945,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1946,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1947,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1948,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1949,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1950,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1951,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1952,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1953,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1954,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1955,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1956,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1957,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1958,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1959,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1960,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1961,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1962,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1963,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1964,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1965,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1966,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1967,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1968,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1969,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1970,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1971,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1972,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1973,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1974,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1975,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1976,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1977,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1978,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1979,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1980,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1981,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1982,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1983,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1984,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1985,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1986,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1987,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1988,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1989,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1990,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1991,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1992,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1993,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1994,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1995,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1996,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1997,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1998,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1999,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2000,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2001,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2002,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2003,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2004,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2005,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2006,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2007,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2008,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2009,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2010,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2011,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2012,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2013,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2014,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2015,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2016,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2017,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2018,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2019,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2020,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2021,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2022,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2023,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2024,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2025,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2026,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2027,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2028,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2029,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2030,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2031,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2032,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2033,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2034,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2035,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2036,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2037,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2038,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2039,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2040,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2041,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2042,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2043,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2044,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2045,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2046,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2047,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2048,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2049,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2050,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2051,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2052,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2053,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2054,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2055,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2056,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2057,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2058,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2059,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2060,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2061,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2062,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2063,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2064,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2065,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2066,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2067,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2068,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2069,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2070,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
