Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MGS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MGS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MGS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MGS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MGS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MGS_M_R
1586,Grassland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1587,Grassland,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
1588,Grassland,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
1589,Grassland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1590,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1591,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1592,Grassland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1593,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1594,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1595,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1596,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1597,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1598,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1599,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1600,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1601,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1602,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1603,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1604,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1605,Grassland,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1606,Grassland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1607,Grassland,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1608,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1609,Grassland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1610,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1611,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1612,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1613,Grassland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1614,Grassland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1615,Grassland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1616,Grassland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1617,Grassland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1618,Grassland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1619,Grassland,Water,Wetland,Water,Wetland,Wetland,Water,Water
1620,Grassland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1621,Grassland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
1622,Grassland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1623,Grassland,Water,Wetland,Water,Wetland,Water,Water,Wetland
1624,Grassland,Water,Wetland,Water,Wetland,Water,Water,Water
1625,Grassland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1626,Grassland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1627,Grassland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1628,Grassland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1629,Grassland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1630,Grassland,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
1631,Grassland,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1632,Grassland,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
1633,Grassland,Water,Water,Water,Water,Wetland,Wetland,Grassland
1634,Grassland,Water,Water,Water,Water,Wetland,Wetland,Water
1635,Grassland,Water,Water,Water,Water,Wetland,Water,Wetland
1636,Grassland,Water,Water,Water,Water,Wetland,Water,Water
1637,Grassland,Water,Water,Water,Water,Water,Wetland,Grassland
1638,Grassland,Water,Water,Water,Water,Water,Water,Grassland
1639,Grassland,Water,Water,Water,Water,Water,Water,Water
1640,Grassland,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1641,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1642,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1643,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1644,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1645,Grassland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1646,Grassland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1647,Grassland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1648,Grassland,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1649,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1650,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1651,Grassland,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Water
1652,Grassland,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1653,Grassland,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
1654,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1655,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1656,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1657,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1658,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
1659,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1660,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1661,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1662,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1663,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1664,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1665,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1666,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
1667,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1668,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
1669,Grassland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
1670,Grassland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1671,Grassland,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
1672,Grassland,Forest,Wetland,NULL,Wetland,Water,Water,Water
1673,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1674,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1675,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1676,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1677,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1678,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1679,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1680,Grassland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1681,Grassland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
1682,Grassland,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1683,Grassland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1684,Grassland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1685,Grassland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
1686,Grassland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
1687,Grassland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
1688,Grassland,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
1689,Grassland,Forest,Wetland,Water,Wetland,Wetland,Water,Water
1690,Grassland,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1691,Grassland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
1692,Grassland,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1693,Grassland,Forest,Wetland,Water,Wetland,Water,Water,Grassland
1694,Grassland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
1695,Grassland,Forest,Wetland,Water,Wetland,Water,Water,Water
1696,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1697,Grassland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1698,Grassland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1699,Grassland,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1700,Grassland,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1701,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1702,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1703,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1704,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1705,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1706,Grassland,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1707,Grassland,Forest,Bareland,Water,Non_Wetland,Water,Water,Wetland
1708,Grassland,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1709,Grassland,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
1710,Grassland,Forest,Water,NULL,Water,Water,Water,Water
1711,Grassland,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
1712,Grassland,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
1713,Grassland,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
1714,Grassland,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
1715,Grassland,Forest,Water,Non_Water,Water,Wetland,Water,Forest
1716,Grassland,Forest,Water,Non_Water,Water,Water,Water,Grassland
1717,Grassland,Forest,Water,Non_Water,Water,Water,Water,Water
1718,Grassland,Forest,Water,Water,Water,Wetland,Water,Grassland
1719,Grassland,Forest,Water,Water,Water,Wetland,Water,Water
1720,Grassland,Forest,Water,Water,Water,Water,Wetland,Grassland
1721,Grassland,Forest,Water,Water,Water,Water,Wetland,Water
1722,Grassland,Forest,Water,Water,Water,Water,Water,Grassland
1723,Grassland,Forest,Water,Water,Water,Water,Water,Water
1724,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1725,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1726,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1727,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1728,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1729,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1730,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1731,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1732,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1733,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1734,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1735,Grassland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1736,Grassland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1737,Grassland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1738,Grassland,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1739,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1740,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1741,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1742,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1743,Cropland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1744,Cropland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1745,Cropland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
1746,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1747,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
1748,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1749,Cropland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1750,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1751,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1752,Cropland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1753,Cropland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1754,Cropland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1755,Cropland,NULL,Wetland,NULL,Wetland,Water,Water,Water
1756,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1757,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1758,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1759,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1760,Cropland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
1761,Cropland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1762,Cropland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1763,Cropland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1764,Cropland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1765,Cropland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1766,Cropland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1767,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1768,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
1769,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1770,Cropland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1771,Cropland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1772,Cropland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1773,Cropland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1774,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1775,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1776,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1777,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
1778,Cropland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1779,Cropland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
1780,Cropland,NULL,Water,NULL,Water,Water,Wetland,Grassland
1781,Cropland,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
1782,Cropland,NULL,Water,Non_Water,Water,Wetland,Water,Forest
1783,Cropland,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
1784,Cropland,NULL,Water,Non_Water,Water,Water,Water,Water
1785,Cropland,NULL,Water,Water,Water,Wetland,Water,Grassland
1786,Cropland,NULL,Water,Water,Water,Water,Wetland,Water
1787,Cropland,NULL,Water,Water,Water,Water,Water,Grassland
1788,Cropland,NULL,Water,Water,Water,Water,Water,Wetland
1789,Cropland,NULL,Water,Water,Water,Water,Water,Water
1790,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1791,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1792,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1793,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1794,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1795,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1796,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1797,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1798,Cropland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1799,Cropland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1800,Cropland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1801,Cropland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1802,Cropland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1803,Cropland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1804,Cropland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1805,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
1806,Cropland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1807,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1808,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1809,Cropland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1810,Cropland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1811,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1812,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1813,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1814,Cropland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1815,Cropland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1816,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1817,Cropland,Wetland,Water,Water,Water,Water,Water,Grassland
1818,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1819,Cropland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1820,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1821,Cropland,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1822,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1823,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1824,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1825,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1826,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1827,Cropland,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1828,Cropland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1829,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1830,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1831,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1832,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1833,Cropland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1834,Cropland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1835,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
1836,Cropland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1837,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1838,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1839,Cropland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1840,Cropland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1841,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1842,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1843,Cropland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1844,Cropland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1845,Cropland,Forest,Wetland,Water,Wetland,Water,Water,Water
1846,Cropland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1847,Cropland,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
1848,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1849,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1850,Cropland,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
1851,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1852,Cropland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1853,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1854,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1855,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1856,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1857,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1858,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1859,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
1860,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1861,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1862,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1863,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1864,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1865,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1866,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1867,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1868,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
1869,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1870,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1871,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1872,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1873,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1874,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1875,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1876,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1877,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1878,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1879,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
1880,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1881,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1882,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
1883,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1884,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1885,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1886,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1887,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1888,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1889,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1890,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
1891,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1892,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1893,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1894,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1895,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1896,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1897,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1898,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1899,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1900,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
