Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWR_M_R
1606,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1607,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1608,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1609,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1610,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1611,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1612,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1613,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1614,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1615,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1616,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1617,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
1618,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1619,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1620,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1621,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1622,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
1623,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1624,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1625,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1626,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1627,Grassland,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1628,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1629,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1630,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1631,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1632,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1633,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1634,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1635,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1636,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1637,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1638,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1639,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1640,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1641,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1642,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1643,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1644,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1645,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1646,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1647,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1648,Grassland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
1649,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1650,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1651,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1652,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1653,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1654,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1655,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1656,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1657,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1658,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1659,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1660,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1661,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1662,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1663,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1664,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1665,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1666,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1667,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1668,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1669,Grassland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1670,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1671,Grassland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1672,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1673,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1674,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1675,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
1676,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1677,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1678,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1679,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1680,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1681,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1682,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1683,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1684,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1685,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1686,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1687,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1688,Grassland,Built-up,Wetland,NULL,Wetland,Water,Built-up,Grassland
1689,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1690,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1691,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1692,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1693,Grassland,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
1694,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1695,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1696,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1697,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1698,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1699,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1700,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1701,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1702,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1703,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1704,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1705,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1706,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1707,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1708,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1709,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1710,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1711,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1712,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1713,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1714,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1715,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1716,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1717,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1718,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1719,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1720,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1721,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1722,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1723,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1724,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1725,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1726,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1727,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1728,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
1729,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Forest,Wetland
1730,Grassland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
1731,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1732,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1733,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1734,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1735,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1736,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1737,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1738,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1739,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1740,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1741,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1742,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1743,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1744,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1745,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1746,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1747,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1748,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1749,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1750,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1751,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1752,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1753,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
1754,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1755,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1756,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
1757,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1758,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1759,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1760,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1761,Cropland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
1762,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1763,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1764,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1765,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1766,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1767,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1768,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1769,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1770,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
1771,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1772,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1773,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1774,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1775,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1776,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1777,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1778,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1779,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1780,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1781,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1782,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1783,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
1784,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1785,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1786,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1787,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1788,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1789,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
1790,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Bareland
1791,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
1792,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1793,Cropland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
1794,Cropland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
1795,Cropland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
1796,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1797,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1798,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1799,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1800,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1801,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1802,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1803,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1804,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1805,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1806,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1807,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1808,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1809,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1810,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1811,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1812,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1813,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1814,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1815,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1816,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1817,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1818,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1819,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1820,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
1821,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
1822,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1823,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1824,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1825,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1826,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1827,Cropland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1828,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1829,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1830,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1831,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1832,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
1833,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1834,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1835,Cropland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
1836,Cropland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1837,Cropland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
1838,Cropland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1839,Cropland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1840,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1841,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1842,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1843,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1844,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1845,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1846,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1847,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1848,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1849,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1850,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1851,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1852,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1853,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1854,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1855,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1856,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1857,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1858,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
1859,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1860,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1861,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1862,Cropland,NULL,Water,NULL,Water,Bareland,Water,Wetland
1863,Cropland,NULL,Water,Water,Water,Water,Water,Wetland
1864,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1865,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1866,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1867,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1868,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1869,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1870,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1871,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1872,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1873,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1874,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1875,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1876,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1877,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1878,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1879,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1880,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1881,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1882,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1883,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1884,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1885,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1886,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1887,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1888,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1889,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1890,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1891,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1892,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1893,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1894,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1895,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1896,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1897,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1898,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1899,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1900,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1901,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1902,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1903,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1904,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
1905,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
