Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTH_M_R
383,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
384,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
385,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
386,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
387,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
388,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Water
389,NULL,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
390,NULL,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
391,NULL,Water,Grassland,NULL,Non_Wetland,NULL,Water
392,NULL,Water,Grassland,NULL,Non_Wetland,NULL,Forest
393,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
394,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
395,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
396,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water
397,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Forest
398,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
399,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
400,NULL,Water,Cropland,Water,Non_Wetland,NULL,Grassland
401,NULL,Water,Cropland,Water,Non_Wetland,NULL,Bareland
402,NULL,Water,Cropland,Water,Non_Wetland,NULL,Water
403,NULL,Water,Cropland,Water,Non_Wetland,NULL,Forest
404,NULL,Water,Wetland,NULL,Wetland,NULL,Grassland
405,NULL,Water,Wetland,NULL,Wetland,NULL,Bareland
406,NULL,Water,Wetland,NULL,Wetland,NULL,Water
407,NULL,Water,Wetland,NULL,Wetland,NULL,Forest
408,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water
409,NULL,Water,Wetland,Non_Water,Wetland,NULL,Forest
410,NULL,Water,Wetland,Water,Wetland,NULL,Bareland
411,NULL,Water,Wetland,Water,Wetland,NULL,Water
412,NULL,Water,Wetland,Water,Wetland,NULL,Forest
413,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
414,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Water
415,NULL,Water,Water,NULL,Water,NULL,Grassland
416,NULL,Water,Water,NULL,Water,NULL,Bareland
417,NULL,Water,Water,NULL,Water,NULL,Water
418,NULL,Water,Water,NULL,Water,NULL,Forest
419,NULL,Water,Water,Non_Water,Water,NULL,Grassland
420,NULL,Water,Water,Non_Water,Water,NULL,Water
421,NULL,Water,Water,Non_Water,Water,NULL,Forest
422,NULL,Water,Water,Water,Water,NULL,Grassland
423,NULL,Water,Water,Water,Water,NULL,Wetland
424,NULL,Water,Water,Water,Water,NULL,Bareland
425,NULL,Water,Water,Water,Water,NULL,Water
426,NULL,Water,Water,Water,Water,NULL,Forest
427,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland
428,NULL,Water,Forest,NULL,Non_Wetland,NULL,Bareland
429,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water
430,NULL,Water,Forest,NULL,Non_Wetland,NULL,Forest
431,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
432,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
433,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Water
434,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
435,NULL,Water,Forest,Water,Non_Wetland,NULL,Grassland
436,NULL,Water,Forest,Water,Non_Wetland,NULL,Bareland
437,NULL,Water,Forest,Water,Non_Wetland,NULL,Water
438,NULL,Water,Forest,Water,Non_Wetland,NULL,Forest
439,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
440,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland
441,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Water
442,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest
443,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland
444,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
445,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
446,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
447,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
448,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
449,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
450,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
451,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
452,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
453,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
454,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
455,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
456,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
457,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
458,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
459,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
460,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
461,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Water
462,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
463,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
464,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland
465,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
466,NULL,Forest,Cropland,Water,Non_Wetland,NULL,Bareland
467,NULL,Forest,Cropland,Water,Non_Wetland,NULL,Water
468,NULL,Forest,Cropland,Water,Non_Wetland,NULL,Forest
469,NULL,Forest,Wetland,NULL,Wetland,NULL,Grassland
470,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland
471,NULL,Forest,Wetland,NULL,Wetland,NULL,Water
472,NULL,Forest,Wetland,NULL,Wetland,NULL,Forest
473,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Forest
474,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
475,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland
476,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
477,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland
478,NULL,Forest,Water,NULL,Water,NULL,Grassland
479,NULL,Forest,Water,NULL,Water,NULL,Water
480,NULL,Forest,Water,NULL,Water,NULL,Forest
481,NULL,Forest,Water,Non_Water,Water,NULL,Grassland
482,NULL,Forest,Water,Water,Water,NULL,Bareland
483,NULL,Forest,Water,Water,Water,NULL,Forest
484,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
485,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
486,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
487,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
488,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Water
489,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest
490,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
491,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
492,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
493,NULL,Forest,Forest,Water,Non_Wetland,NULL,Grassland
494,NULL,Forest,Forest,Water,Non_Wetland,NULL,Bareland
495,NULL,Forest,Forest,Water,Non_Wetland,NULL,Water
496,NULL,Forest,Forest,Water,Non_Wetland,NULL,Forest
497,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL
498,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
499,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
500,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water
501,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest
502,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
503,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Bareland
504,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
505,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
506,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
507,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
508,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
509,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL
510,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
511,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
512,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
513,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
514,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
515,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
516,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
517,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
518,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
519,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
520,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
521,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
522,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water
523,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
524,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
525,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
526,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
527,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
528,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
529,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland
530,Grassland,NULL,Wetland,NULL,Wetland,NULL,Bareland
531,Grassland,NULL,Wetland,NULL,Wetland,NULL,Built-up
532,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest
533,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
534,Grassland,NULL,Wetland,Water,Wetland,NULL,Bareland
535,Grassland,NULL,Wetland,Water,Wetland,NULL,Water
536,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
537,Grassland,NULL,Water,NULL,Water,NULL,Grassland
538,Grassland,NULL,Water,NULL,Water,NULL,Bareland
539,Grassland,NULL,Water,NULL,Water,NULL,Forest
540,Grassland,NULL,Water,Non_Water,Water,NULL,Grassland
541,Grassland,NULL,Water,Non_Water,Water,NULL,Bareland
542,Grassland,NULL,Water,Non_Water,Water,NULL,Water
543,Grassland,NULL,Water,Water,Water,NULL,Water
544,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL
545,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
546,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
547,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water
548,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
549,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
550,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
551,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
552,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
553,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
554,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Bareland
555,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Water
556,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
557,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest
558,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
559,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
560,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
561,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland
562,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
563,Grassland,Cropland,Water,NULL,Water,NULL,Grassland
564,Grassland,Cropland,Water,Non_Water,Water,NULL,Bareland
565,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
566,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland
567,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
568,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
569,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
570,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
571,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
572,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland
573,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water
574,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest
575,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
576,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,Water
577,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
578,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
579,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
580,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
581,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
582,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
583,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
584,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
585,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
586,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
587,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
588,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
589,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
590,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
591,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
592,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
593,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
594,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
595,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,Water
596,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
597,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
598,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
599,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
600,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
601,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
602,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
603,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
604,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
605,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland
606,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,Water
607,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
608,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
609,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Bareland
610,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Forest
611,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
612,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
613,Grassland,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
614,Grassland,Wetland,Water,NULL,Water,NULL,Grassland
615,Grassland,Wetland,Water,NULL,Water,NULL,Bareland
616,Grassland,Wetland,Water,NULL,Water,NULL,Water
617,Grassland,Wetland,Water,NULL,Water,NULL,Forest
618,Grassland,Wetland,Water,Non_Water,Water,NULL,Grassland
619,Grassland,Wetland,Water,Non_Water,Water,NULL,Bareland
620,Grassland,Wetland,Water,Non_Water,Water,NULL,Water
621,Grassland,Wetland,Water,Non_Water,Water,NULL,Forest
622,Grassland,Wetland,Water,Water,Water,NULL,Grassland
623,Grassland,Wetland,Water,Water,Water,NULL,Bareland
624,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
625,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
626,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
627,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
628,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
629,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
630,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
631,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Water
632,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,Forest
633,Grassland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
634,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
635,Grassland,Built-up,NULL,Non_Water,Non_Wetland,NULL,Grassland
636,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
637,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
638,Grassland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
639,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
640,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
641,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
642,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
643,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland
644,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
645,Grassland,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
646,Grassland,Built-up,Water,NULL,Water,NULL,Grassland
647,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
648,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
649,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Bareland
650,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,Forest
651,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
652,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
653,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
654,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
655,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Water
656,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Forest
657,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
658,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Forest
659,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
660,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
661,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Water
662,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Forest
663,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
664,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
665,Grassland,Water,Cropland,Water,Non_Wetland,NULL,Water
666,Grassland,Water,Cropland,Water,Non_Wetland,NULL,Forest
667,Grassland,Water,Wetland,NULL,Wetland,NULL,Grassland
668,Grassland,Water,Water,Non_Water,Water,NULL,Grassland
669,Grassland,Water,Water,Water,Water,NULL,Grassland
670,Grassland,Water,Water,Water,Water,NULL,Water
671,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
672,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Bareland
673,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Water
674,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Forest
675,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
676,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
677,Grassland,Water,Forest,Water,Non_Wetland,NULL,Water
678,Grassland,Forest,NULL,Water,Non_Wetland,NULL,Bareland
679,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
680,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
681,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
682,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
683,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
684,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
685,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
686,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,Water
687,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
688,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
689,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
690,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
691,Grassland,Forest,Wetland,NULL,Wetland,NULL,Grassland
692,Grassland,Forest,Wetland,NULL,Wetland,NULL,Wetland
693,Grassland,Forest,Wetland,NULL,Wetland,NULL,Forest
694,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
695,Grassland,Forest,Wetland,Water,Wetland,NULL,Forest
696,Grassland,Forest,Water,NULL,Water,NULL,Grassland
697,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
698,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
699,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
700,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Water
701,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
702,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
703,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
704,Grassland,Forest,Forest,Water,Non_Wetland,NULL,Grassland
705,Grassland,Forest,Forest,Water,Non_Wetland,NULL,Bareland
706,Grassland,Forest,Forest,Water,Non_Wetland,NULL,Forest
707,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
708,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
709,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Water
710,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest
711,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
712,Cropland,NULL,NULL,Water,Non_Wetland,NULL,Bareland
713,Cropland,NULL,NULL,Water,Non_Wetland,NULL,Water
714,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
715,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
716,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
717,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
718,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
719,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
720,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
721,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
722,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
723,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
724,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
725,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
726,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
727,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
728,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
729,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Water
730,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
731,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
732,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland
733,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water
734,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
735,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
736,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
737,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Water
738,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL
739,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
740,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
741,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Water
742,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
743,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
744,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
745,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
746,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
747,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
748,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
749,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Water
750,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
751,Cropland,NULL,Wetland,NULL,Wetland,NULL,Grassland
752,Cropland,NULL,Wetland,NULL,Wetland,NULL,Water
753,Cropland,NULL,Wetland,NULL,Wetland,NULL,Forest
754,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
755,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
756,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
757,Cropland,NULL,Wetland,Water,Wetland,NULL,Grassland
758,Cropland,NULL,Wetland,Water,Wetland,NULL,Water
759,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
760,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
761,Cropland,NULL,Water,NULL,Water,NULL,Grassland
762,Cropland,NULL,Water,NULL,Water,NULL,Bareland
763,Cropland,NULL,Water,NULL,Water,NULL,Water
764,Cropland,NULL,Water,NULL,Water,NULL,Forest
765,Cropland,NULL,Water,Non_Water,Water,NULL,Grassland
766,Cropland,NULL,Water,Non_Water,Water,NULL,Bareland
767,Cropland,NULL,Water,Non_Water,Water,NULL,Water
768,Cropland,NULL,Water,Non_Water,Water,NULL,Forest
769,Cropland,NULL,Water,Water,Water,NULL,Grassland
770,Cropland,NULL,Water,Water,Water,NULL,Bareland
771,Cropland,NULL,Water,Water,Water,NULL,Water
772,Cropland,NULL,Water,Water,Water,NULL,Forest
773,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
