Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R
11490,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
11491,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
11492,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
11493,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
11494,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11495,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11496,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
11497,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
11498,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11499,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
11500,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,NULL
11501,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
11502,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
11503,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Wetland
11504,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
11505,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
11506,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
11507,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,NULL
11508,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
11509,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
11510,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Water,Cropland
11511,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11512,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
11513,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
11514,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
11515,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
11516,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
11517,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
11518,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
11519,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
11520,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
11521,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
11522,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
11523,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
11524,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
11525,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
11526,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
11527,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11528,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
11529,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11530,Cropland,Cropland,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
11531,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
11532,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
11533,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Cropland
11534,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11535,Cropland,Cropland,Built-up,Water,Non_Wetland,Grassland,NULL,Wetland
11536,Cropland,Cropland,Built-up,Water,Non_Wetland,Water,NULL,Water
11537,Cropland,Cropland,Water,NULL,Water,NULL,Water,Wetland
11538,Cropland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
11539,Cropland,Cropland,Water,NULL,Water,Grassland,NULL,Wetland
11540,Cropland,Cropland,Water,NULL,Water,Forest,NULL,Wetland
11541,Cropland,Cropland,Water,Non_Water,Water,Grassland,NULL,Cropland
11542,Cropland,Cropland,Water,Non_Water,Water,Grassland,Grassland,Grassland
11543,Cropland,Cropland,Water,Non_Water,Water,Grassland,Grassland,Cropland
11544,Cropland,Cropland,Water,Water,Water,NULL,NULL,Water
11545,Cropland,Cropland,Water,Water,Water,NULL,Water,Water
11546,Cropland,Cropland,Water,Water,Water,Shrubland,NULL,Water
11547,Cropland,Cropland,Water,Water,Water,Cropland,NULL,Wetland
11548,Cropland,Cropland,Water,Water,Water,Bareland,NULL,Water
11549,Cropland,Cropland,Water,Water,Water,Bareland,Water,Water
11550,Cropland,Cropland,Water,Water,Water,Water,NULL,Bareland
11551,Cropland,Cropland,Water,Water,Water,Water,Water,Water
11552,Cropland,Cropland,Water,Water,Water,Water,Forest,Water
11553,Cropland,Cropland,Water,Water,Water,Forest,Forest,Water
11554,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11555,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11556,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11557,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
11558,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
11559,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
11560,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11561,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11562,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11563,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
11564,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
11565,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
11566,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11567,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11568,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11569,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
11570,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
11571,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11572,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
11573,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
11574,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11575,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
11576,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
11577,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Water,NULL
11578,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
11579,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11580,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11581,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11582,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11583,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
11584,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
11585,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
11586,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11587,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11588,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11589,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11590,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11591,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11592,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
11593,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11594,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11595,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11596,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
11597,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11598,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Cropland
11599,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
11600,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
11601,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
11602,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11603,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11604,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11605,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
11606,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
11607,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
11608,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Water
11609,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11610,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11611,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11612,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11613,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
11614,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11615,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11616,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11617,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11618,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11619,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
11620,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
11621,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
11622,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11623,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
11624,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
11625,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
11626,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11627,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
11628,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
11629,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,NULL
11630,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
11631,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
11632,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11633,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
11634,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
11635,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
11636,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
11637,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
11638,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
11639,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
11640,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
11641,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11642,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
11643,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
11644,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
11645,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
11646,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
11647,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
11648,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
11649,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Built-up,Cropland
11650,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Built-up,Built-up
11651,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
11652,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11653,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
11654,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
11655,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11656,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
11657,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11658,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
11659,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11660,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11661,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
11662,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
11663,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
11664,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11665,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
11666,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11667,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11668,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
11669,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
11670,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
11671,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
11672,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
11673,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11674,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
11675,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11676,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
11677,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
11678,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11679,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11680,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
11681,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11682,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
11683,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
11684,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
11685,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11686,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
11687,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11688,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
11689,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11690,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
11691,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
11692,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11693,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11694,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
11695,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
11696,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
11697,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11698,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
11699,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11700,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
11701,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11702,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11703,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11704,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
11705,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
11706,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11707,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
11708,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11709,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11710,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11711,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,NULL
11712,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
11713,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
11714,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11715,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
11716,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
11717,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
11718,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
11719,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
11720,Cropland,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Cropland
11721,Cropland,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
11722,Cropland,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Water
11723,Cropland,Cropland,Forest,Water,Non_Wetland,Cropland,NULL,Wetland
11724,Cropland,Cropland,Forest,Water,Non_Wetland,Water,NULL,Wetland
11725,Cropland,Cropland,Forest,Water,Non_Wetland,Forest,NULL,Water
11726,Cropland,Cropland,Forest,Water,Non_Wetland,Forest,Water,Water
11727,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11728,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
11729,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
11730,Cropland,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11731,Cropland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11732,Cropland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Cropland
11733,Cropland,Wetland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
11734,Cropland,Wetland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
11735,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11736,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
11737,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11738,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
11739,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11740,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11741,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11742,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11743,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11744,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
11745,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11746,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11747,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11748,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11749,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11750,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11751,Cropland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11752,Cropland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11753,Cropland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11754,Cropland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11755,Cropland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11756,Cropland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11757,Cropland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11758,Cropland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11759,Cropland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11760,Cropland,Wetland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
11761,Cropland,Wetland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11762,Cropland,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
11763,Cropland,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11764,Cropland,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
11765,Cropland,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11766,Cropland,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
11767,Cropland,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
11768,Cropland,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11769,Cropland,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11770,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11771,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11772,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11773,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11774,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
11775,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11776,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11777,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
11778,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
11779,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
11780,Cropland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
11781,Cropland,Wetland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
11782,Cropland,Wetland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
11783,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
11784,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
11785,Cropland,Wetland,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
11786,Cropland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
11787,Cropland,Wetland,Wetland,NULL,Wetland,Forest,NULL,Grassland
11788,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
11789,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
11790,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
