Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R
378,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
379,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
380,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
381,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
382,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
383,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Cropland
384,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Wetland
385,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland
386,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up
387,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water
388,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
389,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
390,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Cropland
391,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Wetland
392,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Bareland
393,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Built-up
394,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Water
395,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Forest
396,NULL,Built-up,Wetland,NULL,Wetland,NULL,Grassland
397,NULL,Built-up,Wetland,NULL,Wetland,NULL,Cropland
398,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland
399,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland
400,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up
401,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water
402,NULL,Built-up,Wetland,NULL,Wetland,NULL,Forest
403,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland
404,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
405,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,Bareland
406,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up
407,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,Water
408,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
409,NULL,Built-up,Wetland,Water,Wetland,NULL,Grassland
410,NULL,Built-up,Wetland,Water,Wetland,NULL,Wetland
411,NULL,Built-up,Wetland,Water,Wetland,NULL,Bareland
412,NULL,Built-up,Wetland,Water,Wetland,NULL,Built-up
413,NULL,Built-up,Wetland,Water,Wetland,NULL,Water
414,NULL,Built-up,Wetland,Water,Wetland,NULL,Forest
415,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
416,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Cropland
417,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland
418,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up
419,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Water
420,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
421,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Wetland
422,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Built-up
423,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Water
424,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Forest
425,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,Wetland
426,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,Bareland
427,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,Water
428,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,Forest
429,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
430,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Cropland
431,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland
432,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
433,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
434,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water
435,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
436,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland
437,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Cropland
438,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Wetland
439,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland
440,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up
441,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water
442,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Forest
443,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,Grassland
444,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,Wetland
445,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,Bareland
446,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,Built-up
447,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,Water
448,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,Forest
449,NULL,Built-up,Water,NULL,NULL,NULL,Grassland
450,NULL,Built-up,Water,NULL,Water,NULL,Grassland
451,NULL,Built-up,Water,NULL,Water,NULL,Wetland
452,NULL,Built-up,Water,NULL,Water,NULL,Bareland
453,NULL,Built-up,Water,NULL,Water,NULL,Built-up
454,NULL,Built-up,Water,NULL,Water,NULL,Water
455,NULL,Built-up,Water,NULL,Water,NULL,Forest
456,NULL,Built-up,Water,Non_Water,Water,NULL,Grassland
457,NULL,Built-up,Water,Non_Water,Water,NULL,Wetland
458,NULL,Built-up,Water,Non_Water,Water,NULL,Water
459,NULL,Built-up,Water,Non_Water,Water,NULL,Forest
460,NULL,Built-up,Water,Water,Water,NULL,Grassland
461,NULL,Built-up,Water,Water,Water,NULL,Wetland
462,NULL,Built-up,Water,Water,Water,NULL,Bareland
463,NULL,Built-up,Water,Water,Water,NULL,Built-up
464,NULL,Built-up,Water,Water,Water,NULL,Water
465,NULL,Built-up,Water,Water,Water,NULL,Forest
466,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
467,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Cropland
468,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
469,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
470,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
471,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water
472,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
473,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
474,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Cropland
475,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland
476,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Bareland
477,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up
478,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water
479,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
480,NULL,Built-up,Forest,Water,Non_Wetland,NULL,Grassland
481,NULL,Built-up,Forest,Water,Non_Wetland,NULL,Cropland
482,NULL,Built-up,Forest,Water,Non_Wetland,NULL,Wetland
483,NULL,Built-up,Forest,Water,Non_Wetland,NULL,Bareland
484,NULL,Built-up,Forest,Water,Non_Wetland,NULL,Built-up
485,NULL,Built-up,Forest,Water,Non_Wetland,NULL,Water
486,NULL,Built-up,Forest,Water,Non_Wetland,NULL,Forest
487,NULL,Water,NULL,NULL,Non_Wetland,NULL,Grassland
488,NULL,Water,NULL,NULL,Non_Wetland,NULL,Wetland
489,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
490,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
491,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
492,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up
493,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water
494,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
495,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
496,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
497,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
498,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
499,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
500,NULL,Water,Shrubland,Water,Non_Wetland,NULL,Water
501,NULL,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
502,NULL,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
503,NULL,Water,Grassland,NULL,Non_Wetland,NULL,Water
504,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
505,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
506,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
507,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
508,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water
509,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Forest
510,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
511,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland
512,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
513,NULL,Water,Cropland,Water,Non_Wetland,NULL,Wetland
514,NULL,Water,Cropland,Water,Non_Wetland,NULL,Water
515,NULL,Water,Wetland,NULL,NULL,NULL,Wetland
516,NULL,Water,Wetland,NULL,Wetland,NULL,Grassland
517,NULL,Water,Wetland,NULL,Wetland,NULL,Wetland
518,NULL,Water,Wetland,NULL,Wetland,NULL,Bareland
519,NULL,Water,Wetland,NULL,Wetland,NULL,Built-up
520,NULL,Water,Wetland,NULL,Wetland,NULL,Water
521,NULL,Water,Wetland,NULL,Wetland,NULL,Forest
522,NULL,Water,Wetland,Non_Water,Wetland,NULL,Grassland
523,NULL,Water,Wetland,Non_Water,Wetland,NULL,Wetland
524,NULL,Water,Wetland,Non_Water,Wetland,NULL,Bareland
525,NULL,Water,Wetland,Non_Water,Wetland,NULL,Built-up
526,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water
527,NULL,Water,Wetland,Non_Water,Wetland,NULL,Forest
528,NULL,Water,Wetland,Water,Wetland,NULL,Grassland
529,NULL,Water,Wetland,Water,Wetland,NULL,Wetland
530,NULL,Water,Wetland,Water,Wetland,NULL,Bareland
531,NULL,Water,Wetland,Water,Wetland,NULL,Built-up
532,NULL,Water,Wetland,Water,Wetland,NULL,Water
533,NULL,Water,Wetland,Water,Wetland,NULL,Forest
534,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
535,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Wetland
536,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Bareland
537,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Built-up
538,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Water
539,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Forest
540,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland
541,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,Wetland
542,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland
543,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,Water
544,NULL,Water,Built-up,Water,Non_Wetland,NULL,Bareland
545,NULL,Water,Water,NULL,Water,NULL,Grassland
546,NULL,Water,Water,NULL,Water,NULL,Wetland
547,NULL,Water,Water,NULL,Water,NULL,Bareland
548,NULL,Water,Water,NULL,Water,NULL,Water
549,NULL,Water,Water,NULL,Water,NULL,Forest
550,NULL,Water,Water,Non_Water,Water,NULL,Wetland
551,NULL,Water,Water,Non_Water,Water,NULL,Built-up
552,NULL,Water,Water,Non_Water,Water,NULL,Water
553,NULL,Water,Water,Non_Water,Water,NULL,Forest
554,NULL,Water,Water,Water,Water,NULL,Grassland
555,NULL,Water,Water,Water,Water,NULL,Wetland
556,NULL,Water,Water,Water,Water,NULL,Bareland
557,NULL,Water,Water,Water,Water,NULL,Built-up
558,NULL,Water,Water,Water,Water,NULL,Water
559,NULL,Water,Water,Water,Water,NULL,Forest
560,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland
561,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland
562,NULL,Water,Forest,NULL,Non_Wetland,NULL,Bareland
563,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water
564,NULL,Water,Forest,NULL,Non_Wetland,NULL,Forest
565,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
566,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Water
567,NULL,Water,Forest,Water,Non_Wetland,NULL,Wetland
568,NULL,Water,Forest,Water,Non_Wetland,NULL,Bareland
569,NULL,Water,Forest,Water,Non_Wetland,NULL,Water
570,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
571,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest
572,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
573,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
574,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Cropland
575,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
576,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
577,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
578,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
579,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
580,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
581,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
582,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
583,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,Water
584,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
585,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
586,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
587,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
588,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up
589,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
590,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
591,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Cropland
592,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
593,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
594,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up
595,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Water
596,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
597,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
598,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Cropland
599,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland
600,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
601,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL
602,NULL,Forest,Wetland,NULL,Wetland,NULL,Grassland
603,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland
604,NULL,Forest,Wetland,NULL,Wetland,NULL,Water
605,NULL,Forest,Wetland,NULL,Wetland,NULL,Forest
606,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
607,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
608,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Water
609,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Forest
610,NULL,Forest,Wetland,Water,Wetland,NULL,Wetland
611,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
612,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland
613,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up
614,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
615,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland
616,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water
617,NULL,Forest,Water,NULL,Water,NULL,Wetland
618,NULL,Forest,Water,NULL,Water,NULL,Water
619,NULL,Forest,Water,NULL,Water,NULL,Forest
620,NULL,Forest,Water,Non_Water,Water,NULL,Wetland
621,NULL,Forest,Water,Non_Water,Water,NULL,Forest
622,NULL,Forest,Water,Water,Water,NULL,Grassland
623,NULL,Forest,Water,Water,Water,NULL,Wetland
624,NULL,Forest,Water,Water,Water,NULL,Forest
625,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL
626,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
627,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Cropland
628,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
629,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
630,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
631,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Water
632,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest
633,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
634,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Cropland
635,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
636,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
637,NULL,Forest,Forest,Water,Non_Wetland,NULL,Bareland
638,NULL,Forest,Forest,Water,Non_Wetland,NULL,Forest
639,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
640,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Cropland
641,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
642,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water
643,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
644,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Cropland
645,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland
646,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
647,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
648,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
649,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
650,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
651,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
652,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
653,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
654,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
655,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
656,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
657,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Cropland
658,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
659,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
660,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
661,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
662,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
663,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
664,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
665,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
666,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water
667,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
668,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
669,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
670,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
671,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
672,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
673,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water
674,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
675,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
676,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Cropland
677,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
678,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
679,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
680,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Cropland
681,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
682,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Water
683,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland
684,Grassland,NULL,Wetland,NULL,Wetland,NULL,Cropland
685,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland
686,Grassland,NULL,Wetland,NULL,Wetland,NULL,Water
687,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest
688,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
689,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
690,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water
691,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
692,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland
693,Grassland,NULL,Wetland,Water,Wetland,NULL,Cropland
694,Grassland,NULL,Wetland,Water,Wetland,NULL,Wetland
695,Grassland,NULL,Wetland,Water,Wetland,NULL,Bareland
696,Grassland,NULL,Wetland,Water,Wetland,NULL,Water
697,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
698,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland
699,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
700,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Cropland
701,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland
702,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
703,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
704,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Cropland
705,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland
706,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,Grassland
707,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,Cropland
708,Grassland,NULL,Water,NULL,Water,NULL,Grassland
709,Grassland,NULL,Water,NULL,Water,NULL,Wetland
710,Grassland,NULL,Water,NULL,Water,NULL,Water
711,Grassland,NULL,Water,Non_Water,Water,NULL,Grassland
712,Grassland,NULL,Water,Non_Water,Water,NULL,Wetland
713,Grassland,NULL,Water,Water,Water,NULL,Grassland
714,Grassland,NULL,Water,Water,Water,NULL,Wetland
715,Grassland,NULL,Water,Water,Water,NULL,Water
716,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
717,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
718,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
719,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
720,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
721,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water
722,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
723,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
724,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Cropland
725,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
726,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
727,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Cropland
728,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Wetland
729,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Water
730,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
731,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland
732,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Cropland
733,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,Grassland
734,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
735,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Cropland
736,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
737,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
738,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
739,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
740,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
741,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
742,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water
743,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
744,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,Cropland
745,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
746,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
747,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
748,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Cropland
749,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
750,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
751,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
752,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Cropland
753,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland
754,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,Cropland
755,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,Wetland
756,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
757,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
758,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
759,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
760,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
761,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
762,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Cropland
763,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
764,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest
765,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
766,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Cropland
767,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland
768,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Water
769,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL
