Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWV_M_R
6896,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Cropland
6897,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
6898,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
6899,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
6900,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
6901,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
6902,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
6903,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Cropland
6904,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Water
6905,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,NULL
6906,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6907,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Cropland
6908,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
6909,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
6910,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
6911,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
6912,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
6913,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6914,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
6915,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
6916,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
6917,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
6918,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
6919,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
6920,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
6921,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
6922,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Cropland
6923,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
6924,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
6925,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
6926,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
6927,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Cropland
6928,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,Grassland
6929,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,Water
6930,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
6931,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
6932,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Cropland
6933,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
6934,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
6935,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Water
6936,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
6937,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
6938,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
6939,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
6940,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
6941,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Water
6942,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
6943,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Cropland
6944,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Water
6945,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6946,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
6947,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
6948,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Cropland
6949,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6950,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
6951,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
6952,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
6953,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
6954,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Bareland
6955,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Water
6956,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
6957,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
6958,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
6959,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
6960,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Water
6961,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
6962,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Cropland
6963,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
6964,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
6965,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
6966,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6967,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
6968,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Water
6969,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
6970,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
6971,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Cropland
6972,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
6973,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
6974,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Bareland,Grassland
6975,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Bareland,Cropland
6976,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Bareland,Water
6977,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Grassland
6978,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Wetland
6979,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Water
6980,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
6981,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
6982,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Water
6983,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
6984,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
6985,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
6986,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
6987,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Grassland
6988,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
6989,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Water
6990,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
6991,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
6992,Grassland,NULL,Wetland,Water,Wetland,NULL,Bareland,Grassland
6993,Grassland,NULL,Wetland,Water,Wetland,NULL,Bareland,Wetland
6994,Grassland,NULL,Wetland,Water,Wetland,NULL,Bareland,Water
6995,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
6996,Grassland,NULL,Wetland,Water,Wetland,NULL,Forest,Wetland
6997,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,NULL
6998,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
6999,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Cropland
7000,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
7001,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
7002,Grassland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Forest
7003,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
7004,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
7005,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
7006,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
7007,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
7008,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
7009,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Grassland
7010,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Cropland
7011,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Wetland
7012,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Water
7013,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
7014,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
7015,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
7016,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Forest,Water
7017,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
7018,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
7019,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
7020,Grassland,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
7021,Grassland,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Water
7022,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7023,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
7024,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
7025,Grassland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
7026,Grassland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Wetland
7027,Grassland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Water
7028,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
7029,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
7030,Grassland,NULL,Wetland,Water,Wetland,Cropland,NULL,Grassland
7031,Grassland,NULL,Wetland,Water,Wetland,Cropland,NULL,Water
7032,Grassland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Cropland
7033,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
7034,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
7035,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
7036,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Water
7037,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
7038,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
7039,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
7040,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
7041,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Cropland
7042,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
7043,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
7044,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Water
7045,Grassland,NULL,Wetland,Water,Wetland,Forest,NULL,Grassland
7046,Grassland,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
7047,Grassland,NULL,Wetland,Water,Wetland,Forest,NULL,Water
7048,Grassland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Grassland
7049,Grassland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Wetland
7050,Grassland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Water
7051,Grassland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Forest
7052,Grassland,NULL,Wetland,Water,Wetland,Forest,Bareland,Grassland
7053,Grassland,NULL,Wetland,Water,Wetland,Forest,Bareland,Water
7054,Grassland,NULL,Wetland,Water,Wetland,Forest,Water,Grassland
7055,Grassland,NULL,Wetland,Water,Wetland,Forest,Water,Wetland
7056,Grassland,NULL,Wetland,Water,Wetland,Forest,Water,Water
7057,Grassland,NULL,Wetland,Water,Wetland,Forest,Forest,Grassland
7058,Grassland,NULL,Wetland,Water,Wetland,Forest,Forest,Water
7059,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
7060,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
7061,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
7062,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
7063,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
7064,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7065,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7066,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Wetland
7067,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
7068,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Wetland
7069,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
7070,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
7071,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7072,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Wetland
7073,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
7074,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7075,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7076,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7077,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
7078,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7079,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7080,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7081,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
7082,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Water
7083,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7084,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7085,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7086,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Cropland
7087,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7088,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
7089,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,NULL
7090,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
7091,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
7092,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
7093,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
7094,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Cropland
7095,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7096,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
7097,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
7098,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7099,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
7100,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Water,Water
7101,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
7102,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7103,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7104,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7105,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7106,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
7107,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
7108,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Water
7109,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7110,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Water
7111,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
7112,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7113,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7114,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7115,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7116,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7117,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7118,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7119,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Water
7120,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7121,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Water
7122,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7123,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7124,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
7125,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Cropland,NULL,Bareland
7126,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
7127,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7128,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
7129,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Cropland
7130,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Bareland
7131,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7132,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7133,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Cropland
7134,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Cropland
7135,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
7136,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7137,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
7138,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
7139,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
7140,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Grassland
7141,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Bareland,Grassland
7142,Grassland,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
7143,Grassland,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7144,Grassland,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
7145,Grassland,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
7146,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Shrubland,Water
7147,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
7148,Grassland,NULL,Bareland,Water,Non_Wetland,Water,NULL,Grassland
7149,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Water
7150,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
7151,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
7152,Grassland,NULL,Bareland,Water,Non_Wetland,Forest,Shrubland,Grassland
7153,Grassland,NULL,Bareland,Water,Non_Wetland,Forest,Shrubland,Cropland
7154,Grassland,NULL,Bareland,Water,Non_Wetland,Forest,Shrubland,Wetland
7155,Grassland,NULL,Bareland,Water,Non_Wetland,Forest,Shrubland,Water
7156,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7157,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
7158,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
7159,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
7160,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7161,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
7162,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
7163,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
7164,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Water
7165,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
7166,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7167,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
7168,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7169,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7170,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
7171,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7172,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7173,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7174,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7175,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
7176,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
7177,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
7178,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
7179,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Cropland
7180,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
7181,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
7182,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
7183,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7184,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
7185,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7186,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7187,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7188,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
7189,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
7190,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7191,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
7192,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Water
7193,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Cropland
7194,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
7195,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Water
7196,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Water
7197,Grassland,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
7198,Grassland,NULL,Water,NULL,Water,NULL,Water,Water
7199,Grassland,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
7200,Grassland,NULL,Water,NULL,Water,Shrubland,Water,Wetland
7201,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
7202,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Cropland
7203,Grassland,NULL,Water,NULL,Water,Water,NULL,Cropland
7204,Grassland,NULL,Water,NULL,Water,Forest,Shrubland,Grassland
7205,Grassland,NULL,Water,NULL,Water,Forest,Shrubland,Wetland
7206,Grassland,NULL,Water,NULL,Water,Forest,Water,Grassland
7207,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
7208,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
7209,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
7210,Grassland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,NULL
7211,Grassland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
7212,Grassland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
7213,Grassland,NULL,Water,Non_Water,Water,Shrubland,Forest,Grassland
7214,Grassland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
7215,Grassland,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
7216,Grassland,NULL,Water,Non_Water,Water,Water,NULL,Cropland
7217,Grassland,NULL,Water,Non_Water,Water,Water,Shrubland,Grassland
7218,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
7219,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Cropland
7220,Grassland,NULL,Water,Non_Water,Water,Forest,Shrubland,Water
