Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHD_M_R
1716,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1717,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1718,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1719,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1720,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1721,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Grassland
1722,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
1723,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1724,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1725,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1726,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1727,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1728,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1729,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1730,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1731,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1732,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1733,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1734,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1735,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1736,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1737,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1738,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1739,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1740,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1741,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1742,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1743,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1744,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1745,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1746,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1747,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1748,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1749,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1750,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1751,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1752,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1753,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1754,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1755,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1756,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1757,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1758,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1759,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1760,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1761,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1762,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1763,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1764,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1765,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1766,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1767,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1768,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1769,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1770,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1771,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1772,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1773,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1774,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1775,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1776,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1777,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1778,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1779,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1780,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1781,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1782,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1783,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1784,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1785,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1786,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1787,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1788,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1789,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1790,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1791,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1792,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1793,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1794,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1795,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1796,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1797,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1798,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1799,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1800,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1801,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1802,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1803,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1804,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1805,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1806,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1807,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1808,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1809,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1810,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1811,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1812,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1813,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1814,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1815,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1816,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1817,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1818,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1819,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1820,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1821,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1822,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1823,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1824,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1825,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1826,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1827,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1828,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1829,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1830,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1831,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1832,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1833,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1834,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1835,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1836,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1837,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1838,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1839,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1840,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1841,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1842,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1843,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1844,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1845,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1846,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1847,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1848,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1849,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1850,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1851,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1852,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1853,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1854,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1855,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1856,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1857,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1858,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1859,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1860,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1861,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1862,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1863,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1864,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1865,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
1866,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1867,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1868,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1869,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1870,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1871,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1872,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1873,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1874,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1875,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1876,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1877,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1878,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1879,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1880,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1881,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1882,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1883,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1884,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1885,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1886,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1887,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1888,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1889,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1890,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1891,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1892,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1893,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1894,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1895,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1896,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1897,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1898,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1899,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1900,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1901,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1902,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1903,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1904,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1905,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1906,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1907,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1908,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1909,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1910,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1911,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1912,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1913,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1914,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1915,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1916,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1917,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1918,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1919,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1920,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1921,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1922,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1923,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1924,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1925,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1926,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1927,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1928,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1929,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1930,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1931,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1932,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1933,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1934,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1935,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1936,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1937,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1938,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1939,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1940,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1941,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1942,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1943,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1944,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1945,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1946,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1947,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1948,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1949,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1950,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1951,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1952,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1953,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1954,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1955,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1956,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1957,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1958,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1959,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1960,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1961,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1962,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1963,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1964,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1965,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1966,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1967,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1968,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1969,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1970,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1971,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1972,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1973,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1974,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1975,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1976,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1977,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1978,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1979,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1980,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1981,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1982,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1983,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1984,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
1985,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1986,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1987,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1988,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1989,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1990,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1991,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1992,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1993,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1994,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1995,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1996,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1997,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1998,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1999,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2000,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2001,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2002,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2003,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2004,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2005,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2006,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2007,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2008,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2009,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2010,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2011,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2012,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2013,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2014,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2015,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2016,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2017,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2018,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2019,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2020,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2021,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2022,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2023,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2024,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2025,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2026,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2027,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2028,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2029,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2030,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2031,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2032,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2033,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2034,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2035,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2036,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2037,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2038,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2039,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2040,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2041,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2042,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2043,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2044,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2045,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2046,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2047,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2048,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2049,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2050,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2051,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2052,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2053,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
