Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGG_M_R
1756,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1757,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1758,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1759,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1760,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1761,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1762,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1763,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1764,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1765,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1766,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1767,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1768,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1769,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1770,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1771,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1772,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1773,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1774,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1775,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1776,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1777,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1778,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1779,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1780,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1781,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1782,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1783,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1784,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1785,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1786,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1787,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1788,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1789,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1790,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1791,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1792,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1793,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1794,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1795,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1796,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1797,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1798,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1799,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1800,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1801,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1802,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1803,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1804,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1805,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1806,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1807,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1808,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1809,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1810,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1811,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1812,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1813,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1814,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1815,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1816,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1817,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1818,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1819,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1820,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1821,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1822,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1823,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1824,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1825,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1826,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1827,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1828,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1829,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1830,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1831,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1832,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1833,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1834,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1835,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1836,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1837,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1838,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1839,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1840,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1841,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1842,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
1843,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1844,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
1845,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1846,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1847,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1848,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1849,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1850,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1851,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1852,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1853,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1854,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1855,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
1856,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1857,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
1858,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1859,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1860,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1861,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1862,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1863,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1864,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1865,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1866,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1867,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1868,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1869,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1870,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1871,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1872,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1873,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1874,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1875,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1876,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1877,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
1878,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1879,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1880,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1881,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1882,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1883,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
