Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R
1723,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1724,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1725,Water,NULL,Water,Water,Water,NULL,NULL,Water
1726,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1727,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1728,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1729,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1730,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1731,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1732,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1733,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1734,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1735,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1736,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1737,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1738,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1739,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1740,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1741,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1742,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1743,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1744,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1745,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1746,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1747,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1748,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1749,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1750,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1751,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1752,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1753,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1754,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1755,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1756,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1757,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1758,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1759,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1760,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1761,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1762,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1763,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1764,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1765,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1766,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1767,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1768,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1769,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1770,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1771,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1772,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1773,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1774,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1775,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1776,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1777,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1778,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1779,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1780,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1781,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1782,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1783,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1784,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1785,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1786,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1787,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1788,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1789,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1790,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1791,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1792,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1793,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1794,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1795,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1796,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1797,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1798,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1799,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1800,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1801,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1802,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1803,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1804,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
1805,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1806,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1807,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1808,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1809,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1810,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1811,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1812,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1813,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1814,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1815,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1816,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1817,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1818,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1819,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1820,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1821,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1822,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1823,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1824,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1825,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1826,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1827,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1828,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1829,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1830,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1831,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1832,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1833,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1834,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1835,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1836,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1837,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1838,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1839,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1840,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1841,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1842,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1843,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1844,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1845,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1846,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1847,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1848,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1849,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1850,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1851,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1852,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1853,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1854,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1855,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1856,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1857,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1858,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1859,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1860,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1861,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1862,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1863,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1864,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1865,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1866,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1867,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1868,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1869,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1870,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1871,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1872,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1873,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1874,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1875,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1876,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1877,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1878,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1879,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1880,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1881,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1882,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1883,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1884,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1885,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1886,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1887,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1888,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
1889,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1890,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1891,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1892,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1893,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1894,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1895,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1896,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1897,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1898,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1899,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1900,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1901,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1902,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1903,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1904,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1905,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1906,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1907,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1908,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1909,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1910,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1911,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1912,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1913,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1914,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1915,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1916,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1917,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1918,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1919,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1920,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1921,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1922,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1923,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1924,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1925,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1926,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1927,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1928,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1929,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1930,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1931,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1932,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1933,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1934,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1935,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1936,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1937,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1938,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1939,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1940,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1941,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1942,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1943,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1944,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1945,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1946,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1947,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1948,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1949,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1950,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1951,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1952,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1953,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1954,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1955,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1956,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1957,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1958,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1959,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1960,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1961,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1962,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1963,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1964,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1965,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1966,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1967,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1968,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1969,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1970,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1971,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1972,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1973,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1974,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1975,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1976,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1977,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1978,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1979,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1980,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1981,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1982,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1983,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1984,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1985,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1986,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1987,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1988,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1989,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1990,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1991,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1992,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1993,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1994,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1995,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1996,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1997,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1998,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1999,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
2000,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2001,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2002,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2003,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2004,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2005,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2006,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2007,Water,Water,Water,NULL,Water,NULL,NULL,Water
2008,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2009,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2010,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2011,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2012,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2013,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2014,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2015,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2016,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2017,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2018,Water,Water,Water,Water,Water,NULL,NULL,Built-up
2019,Water,Water,Water,Water,Water,NULL,NULL,Water
2020,Water,Water,Water,Water,Water,NULL,NULL,Forest
2021,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2022,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2023,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2024,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2025,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2026,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2027,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2028,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2029,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2030,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2031,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2032,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2033,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2034,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2035,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2036,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2037,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2038,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2039,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2040,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2041,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2042,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2043,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2044,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2045,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2046,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2047,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2048,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2049,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2050,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2051,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2052,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2053,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2054,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2055,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2056,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2057,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2058,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2059,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2060,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2061,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2062,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2063,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2064,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2065,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
2066,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2067,Water,Forest,Water,Water,Water,NULL,NULL,Water
2068,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2069,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2070,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2071,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2072,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2073,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2074,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2075,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2076,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2077,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2078,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2079,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2080,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2081,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2082,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2083,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2084,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2085,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
