Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MHS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MHS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MHS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MHS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MHS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MHS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MHS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MHS_M_R
2887,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2888,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2889,Water,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2890,Water,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2891,Water,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2892,Water,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2893,Water,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2894,Water,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
2895,Water,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2896,Water,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Water
2897,Water,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2898,Water,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
2899,Water,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
2900,Water,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2901,Water,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
2902,Water,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
2903,Water,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2904,Water,Forest,Water,NULL,Water,Wetland,Water,Water
2905,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
2906,Water,Forest,Water,NULL,Water,Water,Water,Forest
2907,Water,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2908,Water,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
2909,Water,Forest,Water,Non_Water,Water,Wetland,Water,Water
2910,Water,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2911,Water,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
2912,Water,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2913,Water,Forest,Water,Non_Water,Water,Water,Water,Grassland
2914,Water,Forest,Water,Non_Water,Water,Water,Water,Water
2915,Water,Forest,Water,Non_Water,Water,Water,Water,Forest
2916,Water,Forest,Water,Water,Water,NULL,Wetland,Wetland
2917,Water,Forest,Water,Water,Water,Wetland,Wetland,Grassland
2918,Water,Forest,Water,Water,Water,Wetland,Wetland,Water
2919,Water,Forest,Water,Water,Water,Wetland,Wetland,Forest
2920,Water,Forest,Water,Water,Water,Wetland,Water,Grassland
2921,Water,Forest,Water,Water,Water,Wetland,Water,Water
2922,Water,Forest,Water,Water,Water,Wetland,Water,Forest
2923,Water,Forest,Water,Water,Water,Bareland,Water,Water
2924,Water,Forest,Water,Water,Water,Water,Wetland,Grassland
2925,Water,Forest,Water,Water,Water,Water,Wetland,Water
2926,Water,Forest,Water,Water,Water,Water,Wetland,Forest
2927,Water,Forest,Water,Water,Water,Water,Water,Grassland
2928,Water,Forest,Water,Water,Water,Water,Water,Water
2929,Water,Forest,Water,Water,Water,Water,Water,Forest
2930,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2931,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2932,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2933,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2934,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2935,Water,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2936,Water,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2937,Water,Forest,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2938,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2939,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2940,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2941,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2942,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2943,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2944,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2945,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2946,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2947,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2948,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2949,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2950,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2951,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2952,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2953,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2954,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2955,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2956,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2957,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2958,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2959,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2960,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2961,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2962,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2963,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2964,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2965,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2966,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2967,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
2968,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2969,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2970,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2971,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2972,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
2973,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
2974,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
2975,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
2976,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
2977,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2978,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
2979,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2980,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2981,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
2982,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2983,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
2984,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2985,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2986,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2987,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2988,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2989,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2990,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2991,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2992,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2993,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2994,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2995,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2996,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2997,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
2998,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2999,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
3000,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3001,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3002,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3003,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3004,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3005,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3006,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3007,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3008,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3009,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3010,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3011,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3012,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3013,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3014,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3015,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3016,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3017,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3018,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
3019,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3020,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3021,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3022,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3023,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3024,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3025,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3026,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3027,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3028,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3029,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3030,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3031,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3032,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3033,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
3034,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3035,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3036,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3037,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3038,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3039,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3040,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3041,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3042,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
3043,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
3044,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3045,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3046,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3047,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3048,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3049,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3050,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3051,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3052,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3053,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3054,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3055,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
3056,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3057,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
3058,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3059,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3060,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3061,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3062,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3063,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3064,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3065,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3066,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3067,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3068,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3069,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3070,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3071,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3072,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3073,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3074,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3075,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3076,Forest,NULL,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
3077,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3078,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3079,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3080,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3081,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
3082,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
3083,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3084,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3085,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3086,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3087,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Water
3088,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3089,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
3090,Forest,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
3091,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3092,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3093,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3094,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3095,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3096,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3097,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3098,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3099,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3100,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3101,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3102,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3103,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3104,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3105,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3106,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
3107,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3108,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
3109,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
3110,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3111,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3112,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
3113,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3114,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3115,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3116,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
3117,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3118,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
3119,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3120,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
3121,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3122,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3123,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3124,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3125,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
3126,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3127,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
3128,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
3129,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
3130,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
3131,Forest,NULL,Wetland,NULL,Wetland,Built-up,Wetland,Forest
3132,Forest,NULL,Wetland,NULL,Wetland,Built-up,Bareland,Forest
3133,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
3134,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3135,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3136,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3137,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
3138,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
3139,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
3140,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
3141,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3142,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
3143,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
3144,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3145,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3146,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3147,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3148,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3149,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3150,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3151,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3152,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3153,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3154,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3155,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3156,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
3157,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3158,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3159,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
3160,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3161,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
3162,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
3163,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
3164,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
3165,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3166,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
3167,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
3168,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3169,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
3170,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
3171,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3172,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
3173,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3174,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3175,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
3176,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
3177,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
3178,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3179,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
3180,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
3181,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3182,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
3183,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
3184,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
3185,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3186,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
3187,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
3188,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
3189,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3190,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
3191,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
3192,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
3193,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Wetland,Grassland
3194,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3195,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3196,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3197,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3198,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3199,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3200,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3201,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3202,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
