Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVM_M_R
1299,Cropland,Water,Wetland,Water,Wetland,Grassland
1300,Cropland,Water,Wetland,Water,Wetland,Wetland
1301,Cropland,Water,Wetland,Water,Wetland,Built-up
1302,Cropland,Water,Wetland,Water,Wetland,Water
1303,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland
1304,Cropland,Water,Bareland,NULL,Non_Wetland,Cropland
1305,Cropland,Water,Bareland,NULL,Non_Wetland,Bareland
1306,Cropland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1307,Cropland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1308,Cropland,Water,Bareland,Non_Water,Non_Wetland,Forest
1309,Cropland,Water,Bareland,Water,Non_Wetland,Bareland
1310,Cropland,Water,Bareland,Water,Non_Wetland,Built-up
1311,Cropland,Water,Built-up,NULL,Non_Wetland,Grassland
1312,Cropland,Water,Built-up,NULL,Non_Wetland,Built-up
1313,Cropland,Water,Water,NULL,Water,Grassland
1314,Cropland,Water,Water,Non_Water,Water,Wetland
1315,Cropland,Water,Water,Water,Water,Water
1316,Cropland,Water,Forest,NULL,Non_Wetland,Grassland
1317,Cropland,Water,Forest,NULL,Non_Wetland,Wetland
1318,Cropland,Water,Forest,NULL,Non_Wetland,Water
1319,Cropland,Water,Forest,NULL,Non_Wetland,Forest
1320,Cropland,Water,Forest,Non_Water,Non_Wetland,Wetland
1321,Cropland,Water,Forest,Water,Non_Wetland,Cropland
1322,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland
1323,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland
1324,Cropland,Forest,NULL,NULL,Non_Wetland,Forest
1325,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1326,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1327,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1328,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest
1329,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland
1330,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland
1331,Cropland,Forest,Grassland,NULL,Non_Wetland,Built-up
1332,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest
1333,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Cropland
1334,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland
1335,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland
1336,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest
1337,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland
1338,Cropland,Forest,Built-up,NULL,Non_Wetland,Forest
1339,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland
1340,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland
1341,Cropland,Forest,Forest,NULL,Non_Wetland,Built-up
1342,Cropland,Forest,Forest,NULL,Non_Wetland,Forest
1343,Cropland,Forest,Forest,Non_Water,Non_Wetland,Cropland
1344,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest
1345,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1346,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1347,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1348,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water
1349,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest
1350,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1351,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1352,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland
1353,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
1354,Wetland,NULL,Shrubland,Water,Non_Wetland,Water
1355,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1356,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
1357,Wetland,NULL,Grassland,NULL,Non_Wetland,Water
1358,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1359,Wetland,NULL,Grassland,Water,Non_Wetland,Grassland
1360,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland
1361,Wetland,NULL,Grassland,Water,Non_Wetland,Water
1362,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland
1363,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland
1364,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland
1365,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1366,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1367,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1368,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1369,Wetland,NULL,Wetland,Water,Wetland,Wetland
1370,Wetland,NULL,Wetland,Water,Wetland,Water
1371,Wetland,NULL,Water,NULL,Water,Water
1372,Wetland,NULL,Water,Water,Water,Grassland
1373,Wetland,NULL,Water,Water,Water,Wetland
1374,Wetland,NULL,Water,Water,Water,Water
1375,Wetland,NULL,Water,Water,Water,Forest
1376,Wetland,NULL,Forest,NULL,Non_Wetland,NULL
1377,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1378,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland
1379,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1380,Wetland,NULL,Forest,NULL,Non_Wetland,Water
1381,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1382,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL
1383,Wetland,NULL,Forest,Non_Water,Non_Wetland,Cropland
1384,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1385,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1386,Wetland,NULL,Forest,Water,Non_Wetland,Water
1387,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1388,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1389,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1390,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1391,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1392,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1393,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1394,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
1395,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1396,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1397,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
1398,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1399,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1400,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
1401,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland
1402,Wetland,Wetland,Grassland,Water,Non_Wetland,Water
1403,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1404,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1405,Wetland,Wetland,Wetland,NULL,Wetland,Water
1406,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1407,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1408,Wetland,Wetland,Wetland,Water,Wetland,Water
1409,Wetland,Wetland,Water,NULL,Water,Grassland
1410,Wetland,Wetland,Water,NULL,Water,Water
1411,Wetland,Wetland,Water,Water,Water,Wetland
1412,Wetland,Wetland,Water,Water,Water,Water
1413,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1414,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1415,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
1416,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1417,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1418,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1419,Wetland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1420,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
1421,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1422,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1423,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland
1424,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1425,Wetland,Water,Shrubland,Water,Non_Wetland,Water
1426,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1427,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1428,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1429,Wetland,Water,Grassland,Water,Non_Wetland,Wetland
1430,Wetland,Water,Cropland,Water,Non_Wetland,Grassland
1431,Wetland,Water,Wetland,NULL,Wetland,Wetland
1432,Wetland,Water,Wetland,NULL,Wetland,Water
1433,Wetland,Water,Wetland,Water,Wetland,Wetland
1434,Wetland,Water,Wetland,Water,Wetland,Water
1435,Wetland,Water,Water,NULL,Water,Wetland
1436,Wetland,Water,Water,NULL,Water,Water
1437,Wetland,Water,Water,Water,Water,Wetland
1438,Wetland,Water,Water,Water,Water,Water
1439,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1440,Wetland,Water,Forest,NULL,Non_Wetland,Water
1441,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland
1442,Wetland,Water,Forest,Water,Non_Wetland,Grassland
1443,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1444,Wetland,Water,Forest,Water,Non_Wetland,Water
1445,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1446,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1447,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1448,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1449,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
1450,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1451,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
1452,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1453,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up
1454,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
1455,Bareland,NULL,NULL,Water,Non_Wetland,Grassland
1456,Bareland,NULL,NULL,Water,Non_Wetland,Water
1457,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1458,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1459,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1460,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1461,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1462,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1463,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1464,Bareland,NULL,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1465,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1466,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1467,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1468,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1469,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1470,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1471,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Built-up
1472,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1473,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1474,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL
1475,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1476,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland
1477,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1478,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1479,Bareland,NULL,Shrubland,Water,Non_Wetland,Built-up
1480,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1481,Bareland,NULL,Shrubland,Water,Non_Wetland,Forest
1482,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1483,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1484,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1485,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1486,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1487,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1488,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1489,Bareland,NULL,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
1490,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1491,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL
1492,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1493,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1494,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1495,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1496,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Built-up
1497,Bareland,NULL,Grassland,Water,Non_Wetland,NULL
1498,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1499,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
1500,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
1501,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1502,Bareland,NULL,Grassland,Water,Non_Wetland,Built-up
1503,Bareland,NULL,Grassland,Water,Non_Wetland,Water
1504,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1505,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1506,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1507,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
1508,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1509,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1510,Bareland,NULL,Cropland,NULL,Non_Wetland,Water
1511,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1512,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1513,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1514,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1515,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1516,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Built-up
1517,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water
1518,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1519,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1520,Bareland,NULL,Cropland,Water,Non_Wetland,Wetland
1521,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1522,Bareland,NULL,Cropland,Water,Non_Wetland,Water
1523,Bareland,NULL,Wetland,NULL,Wetland,NULL
1524,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1525,Bareland,NULL,Wetland,NULL,Wetland,Cropland
1526,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1527,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1528,Bareland,NULL,Wetland,NULL,Wetland,Built-up
1529,Bareland,NULL,Wetland,NULL,Wetland,Water
1530,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1531,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
1532,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1533,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1534,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1535,Bareland,NULL,Wetland,Non_Water,Wetland,Forest
1536,Bareland,NULL,Wetland,Water,Wetland,NULL
1537,Bareland,NULL,Wetland,Water,Wetland,Grassland
1538,Bareland,NULL,Wetland,Water,Wetland,Wetland
1539,Bareland,NULL,Wetland,Water,Wetland,Bareland
1540,Bareland,NULL,Wetland,Water,Wetland,Built-up
1541,Bareland,NULL,Wetland,Water,Wetland,Water
1542,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1543,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1544,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1545,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1546,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1547,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1548,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1549,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1550,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1551,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1552,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1553,Bareland,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1554,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1555,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL
1556,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1557,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1558,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1559,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1560,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Built-up
1561,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1562,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1563,Bareland,NULL,Bareland,Water,Non_Wetland,NULL
1564,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1565,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
1566,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1567,Bareland,NULL,Bareland,Water,Non_Wetland,Built-up
1568,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1569,Bareland,NULL,Bareland,Water,Non_Wetland,Forest
1570,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1571,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1572,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1573,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1574,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1575,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1576,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1577,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1578,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1579,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
1580,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
1581,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1582,Bareland,NULL,Built-up,Water,Non_Wetland,Built-up
1583,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1584,Bareland,NULL,Water,NULL,NULL,Bareland
1585,Bareland,NULL,Water,NULL,NULL,Water
1586,Bareland,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1587,Bareland,NULL,Water,NULL,Water,NULL
1588,Bareland,NULL,Water,NULL,Water,Grassland
1589,Bareland,NULL,Water,NULL,Water,Bareland
1590,Bareland,NULL,Water,NULL,Water,Water
1591,Bareland,NULL,Water,NULL,Water,Permanent_ice_and_snow
1592,Bareland,NULL,Water,NULL,Water,Forest
1593,Bareland,NULL,Water,Non_Water,Water,Built-up
1594,Bareland,NULL,Water,Water,Water,Grassland
1595,Bareland,NULL,Water,Water,Water,Wetland
1596,Bareland,NULL,Water,Water,Water,Bareland
1597,Bareland,NULL,Water,Water,Water,Water
1598,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1599,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1600,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1601,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1602,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1603,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1604,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1605,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up
1606,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1607,Bareland,NULL,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
1608,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1609,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1610,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1611,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland
1612,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water
1613,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest
1614,Bareland,NULL,Forest,Water,Non_Wetland,Grassland
1615,Bareland,NULL,Forest,Water,Non_Wetland,Wetland
1616,Bareland,NULL,Forest,Water,Non_Wetland,Water
1617,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1618,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1619,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1620,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1621,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1622,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1623,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1624,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1625,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water
1626,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1627,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1628,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1629,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1630,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1631,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Water
1632,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1633,Bareland,Cropland,Shrubland,Water,Non_Wetland,Grassland
1634,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1635,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland
1636,Bareland,Cropland,Shrubland,Water,Non_Wetland,Water
1637,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1638,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1639,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1640,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1641,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1642,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water
1643,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1644,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL
1645,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1646,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1647,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1648,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Built-up
1649,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Water
1650,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland
1651,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
1652,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
1653,Bareland,Cropland,Grassland,Water,Non_Wetland,Water
1654,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1655,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1656,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1657,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1658,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1659,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water
1660,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1661,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1662,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1663,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1664,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1665,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water
1666,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1667,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
1668,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1669,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland
1670,Bareland,Cropland,Cropland,Water,Non_Wetland,Water
1671,Bareland,Cropland,Wetland,NULL,Wetland,Grassland
1672,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
1673,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
1674,Bareland,Cropland,Wetland,NULL,Wetland,Built-up
1675,Bareland,Cropland,Wetland,NULL,Wetland,Water
1676,Bareland,Cropland,Wetland,Non_Water,Wetland,Grassland
1677,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland
1678,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland
1679,Bareland,Cropland,Wetland,Non_Water,Wetland,Water
1680,Bareland,Cropland,Wetland,Water,Wetland,Grassland
1681,Bareland,Cropland,Wetland,Water,Wetland,Cropland
1682,Bareland,Cropland,Wetland,Water,Wetland,Bareland
1683,Bareland,Cropland,Wetland,Water,Wetland,Water
1684,Bareland,Cropland,Wetland,Water,Wetland,Forest
1685,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1686,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
1687,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1688,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1689,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1690,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1691,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
1692,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
1693,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL
1694,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1695,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1696,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1697,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Built-up
1698,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Water
1699,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1700,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
1701,Bareland,Cropland,Bareland,Water,Non_Wetland,Cropland
1702,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
