Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDU_M_R
1334,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1335,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1336,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1337,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1338,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1339,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1340,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1341,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1342,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1343,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1344,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1345,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1346,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1347,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1348,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1349,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1350,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1351,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1352,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1353,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1354,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1355,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1356,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1357,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1358,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
1359,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1360,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1361,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1362,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1363,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1364,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1365,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1366,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1367,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1368,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1369,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
1370,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1371,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1372,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1373,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1374,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
1375,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1376,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1377,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
1378,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1379,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1380,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1381,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1382,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1383,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1384,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1385,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
1386,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
1387,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1388,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
1389,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1390,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1391,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1392,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1393,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1394,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1395,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1396,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1397,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1398,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1399,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1400,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1401,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1402,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1403,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1404,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1405,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1406,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1407,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1408,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1409,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1410,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1411,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1412,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1413,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1414,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1415,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1416,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1417,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1418,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1419,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1420,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1421,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1422,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1423,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
1424,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1425,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1426,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1427,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1428,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1429,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1430,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1431,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
1432,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1433,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1434,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1435,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1436,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1437,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1438,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1439,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1440,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1441,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Bareland
1442,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
1443,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1444,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
1445,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1446,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1447,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1448,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
1449,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1450,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
1451,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
1452,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
1453,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1454,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
1455,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
1456,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
1457,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1458,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
1459,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1460,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1461,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
1462,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1463,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
1464,Grassland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
1465,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1466,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1467,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1468,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1469,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1470,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1471,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
1472,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
1473,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
1474,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
1475,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
1476,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1477,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1478,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1479,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1480,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1481,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1482,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1483,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1484,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1485,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1486,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1487,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1488,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1489,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1490,Grassland,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
1491,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1492,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1493,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1494,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
1495,Grassland,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
1496,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1497,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
1498,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
1499,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
1500,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
1501,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Forest
1502,Grassland,NULL,Water,NULL,Water,Bareland,Water,Grassland
1503,Grassland,NULL,Water,NULL,Water,Bareland,Water,Forest
1504,Grassland,NULL,Water,NULL,Water,Bareland,Forest,Forest
1505,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Forest
1506,Grassland,NULL,Water,Water,Water,Grassland,Shrubland,Grassland
1507,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Forest
1508,Grassland,NULL,Water,Water,Water,Bareland,Shrubland,Grassland
1509,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1510,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1511,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1512,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1513,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1514,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1515,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1516,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1517,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1518,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1519,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1520,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1521,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1522,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1523,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1524,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1525,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1526,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1527,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1528,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1529,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1530,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1531,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1532,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1533,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1534,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1535,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1536,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1537,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1538,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1539,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1540,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1541,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1542,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1543,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1544,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1545,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1546,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1547,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1548,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1549,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1550,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1551,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1552,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1553,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1554,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1555,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
1556,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1557,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1558,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1559,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1560,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1561,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1562,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
1563,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1564,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1565,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1566,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
1567,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1568,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1569,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1570,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1571,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1572,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1573,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1574,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
1575,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1576,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1577,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1578,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1579,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1580,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1581,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1582,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1583,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1584,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1585,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1586,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1587,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1588,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1589,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1590,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1591,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1592,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
1593,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
1594,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
1595,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
1596,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
1597,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
1598,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
1599,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
1600,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Forest
1601,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1602,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1603,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1604,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1605,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1606,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1607,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1608,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1609,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1610,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1611,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1612,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1613,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1614,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1615,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1616,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1617,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1618,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1619,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1620,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1621,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
1622,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
1623,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1624,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1625,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
1626,Grassland,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1627,Grassland,Cropland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
1628,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1629,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1630,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1631,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1632,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1633,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1634,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1635,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1636,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1637,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1638,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1639,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1640,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1641,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1642,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1643,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1644,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1645,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1646,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
