Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPA_M_R
2520,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2521,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2522,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2523,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2524,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2525,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
2526,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
2527,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2528,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Cropland
2529,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
2530,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
2531,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2532,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
2533,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2534,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
2535,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2536,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2537,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2538,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2539,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2540,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2541,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2542,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2543,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2544,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
2545,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2546,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2547,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2548,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2549,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
2550,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
2551,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2552,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2553,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2554,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2555,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2556,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2557,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2558,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2559,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2560,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2561,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2562,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2563,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2564,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2565,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2566,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2567,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2568,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2569,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
2570,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
2571,NULL,Cropland,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
2572,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
2573,NULL,Cropland,Water,NULL,Water,Grassland,Shrubland,Bareland
2574,NULL,Cropland,Water,NULL,Water,Water,Shrubland,Water
2575,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2576,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2577,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2578,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2579,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2580,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2581,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2582,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
2583,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
2584,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2585,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2586,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2587,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2588,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2589,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2590,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2591,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2592,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2593,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2594,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2595,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2596,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2597,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2598,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2599,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2600,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2601,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2602,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2603,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2604,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2605,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2606,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2607,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2608,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
2609,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2610,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2611,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2612,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2613,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2614,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2615,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2616,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2617,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2618,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2619,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2620,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2621,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2622,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2623,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2624,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2625,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2626,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2627,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2628,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2629,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2630,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2631,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2632,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
2633,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2634,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2635,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2636,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2637,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
2638,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2639,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2640,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2641,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2642,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2643,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2644,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2645,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2646,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2647,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2648,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2649,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2650,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2651,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2652,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2653,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2654,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2655,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2656,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2657,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2658,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2659,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2660,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2661,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2662,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2663,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
2664,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2665,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2666,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2667,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2668,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2669,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2670,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
2671,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Bareland
2672,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2673,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2674,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2675,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2676,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2677,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2678,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
2679,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2680,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Bareland
2681,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2682,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2683,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2684,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
2685,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2686,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
2687,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2688,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2689,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2690,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
2691,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2692,NULL,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
2693,NULL,Cropland,Forest,Water,Non_Wetland,Bareland,Water,Wetland
2694,NULL,Cropland,Forest,Water,Non_Wetland,Forest,Forest,Grassland
2695,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2696,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
2697,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
2698,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2699,NULL,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2700,NULL,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
2701,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2702,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2703,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2704,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2705,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2706,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
2707,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2708,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2709,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2710,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2711,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2712,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2713,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2714,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2715,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
2716,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2717,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
2718,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
2719,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
2720,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
2721,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2722,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2723,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
2724,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2725,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2726,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2727,NULL,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
2728,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2729,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
2730,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2731,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
2732,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
2733,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
2734,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2735,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2736,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2737,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2738,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
2739,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2740,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2741,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2742,NULL,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2743,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2744,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2745,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2746,NULL,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
2747,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2748,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2749,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2750,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2751,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
2752,NULL,Wetland,Wetland,Water,Wetland,Shrubland,Water,Grassland
2753,NULL,Wetland,Wetland,Water,Wetland,Shrubland,Water,Forest
2754,NULL,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
2755,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
2756,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2757,NULL,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2758,NULL,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2759,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
2760,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2761,NULL,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2762,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2763,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
2764,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2765,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2766,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2767,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2768,NULL,Bareland,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
2769,NULL,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2770,NULL,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2771,NULL,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
2772,NULL,Bareland,NULL,Water,Non_Wetland,NULL,Water,Bareland
2773,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
2774,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
2775,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2776,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2777,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2778,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2779,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2780,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2781,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
2782,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2783,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2784,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
2785,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2786,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2787,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2788,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2789,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
2790,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2791,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2792,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2793,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2794,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
2795,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
2796,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2797,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2798,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2799,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2800,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
2801,NULL,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
2802,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2803,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2804,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
2805,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2806,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2807,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2808,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2809,NULL,Bareland,Cropland,Water,Non_Wetland,NULL,Water,Bareland
2810,NULL,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
2811,NULL,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
2812,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2813,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
2814,NULL,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
2815,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
2816,NULL,Bareland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
2817,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2818,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2819,NULL,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2820,NULL,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2821,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2822,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2823,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2824,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2825,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2826,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2827,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
2828,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2829,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2830,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
2831,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2832,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2833,NULL,Bareland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2834,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2835,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2836,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2837,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
