Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKK_M_R
2219,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2220,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2221,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2222,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2223,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2224,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2225,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
2226,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2227,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2228,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2229,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
2230,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2231,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2232,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2233,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2234,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2235,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2236,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2237,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2238,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2239,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2240,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2241,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2242,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2243,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2244,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2245,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2246,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2247,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
2248,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2249,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
2250,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2251,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2252,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2253,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2254,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2255,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2256,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2257,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2258,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2259,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2260,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2261,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2262,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2263,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2264,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2265,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
2266,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2267,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2268,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2269,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2270,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2271,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2272,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2273,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2274,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
2275,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2276,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2277,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2278,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2279,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2280,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2281,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2282,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2283,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2284,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2285,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2286,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
2287,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
2288,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2289,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2290,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2291,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2292,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2293,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2294,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2295,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
2296,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2297,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2298,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2299,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2300,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2301,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2302,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2303,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2304,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2305,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2306,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2307,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2308,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
2309,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2310,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2311,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2312,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2313,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2314,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2315,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2316,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2317,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2318,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2319,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2320,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2321,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2322,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2323,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2324,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2325,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
2326,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2327,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2328,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2329,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2330,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
2331,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2332,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2333,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2334,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2335,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2336,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
2337,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2338,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2339,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2340,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2341,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2342,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2343,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2344,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2345,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2346,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2347,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2348,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2349,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2350,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2351,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2352,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2353,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2354,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2355,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
2356,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
2357,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2358,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2359,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2360,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
2361,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2362,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2363,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2364,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2365,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2366,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2367,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2368,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2369,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2370,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
2371,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
2372,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2373,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
2374,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2375,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2376,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2377,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2378,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2379,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2380,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2381,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
2382,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2383,NULL,Forest,Water,NULL,Water,Shrubland,Shrubland,Forest
2384,NULL,Forest,Water,NULL,Water,Shrubland,Wetland,Forest
2385,NULL,Forest,Water,NULL,Water,Shrubland,Forest,Forest
2386,NULL,Forest,Water,NULL,Water,Forest,Shrubland,Forest
2387,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2388,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2389,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2390,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2391,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2392,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2393,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2394,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2395,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2396,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2397,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2398,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2399,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2400,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2401,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2402,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2403,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2404,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2405,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2406,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2407,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
2408,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2409,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2410,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2411,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2412,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2413,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2414,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2415,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2416,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2417,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2418,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2419,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2420,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2421,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2422,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2423,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2424,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2425,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2426,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2427,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2428,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2429,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2430,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2431,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2432,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2433,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2434,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2435,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2436,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2437,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2438,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2439,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2440,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2441,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2442,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2443,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2444,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2445,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2446,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2447,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2448,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2449,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2450,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2451,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2452,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2453,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2454,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2455,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2456,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2457,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2458,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2459,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2460,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2461,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2462,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2463,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2464,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2465,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
2466,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2467,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2468,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2469,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
2470,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
2471,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2472,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2473,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2474,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2475,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2476,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2477,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2478,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2479,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2480,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2481,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2482,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2483,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2484,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2485,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2486,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
2487,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2488,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
2489,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2490,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
2491,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2492,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2493,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2494,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2495,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2496,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2497,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2498,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2499,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2500,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2501,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2502,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2503,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2504,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2505,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2506,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2507,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2508,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2509,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2510,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2511,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2512,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
2513,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2514,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2515,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2516,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2517,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2518,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
2519,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2520,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2521,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2522,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2523,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2524,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2525,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2526,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2527,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2528,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2529,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2530,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2531,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2532,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2533,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2534,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2535,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2536,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2537,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2538,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2539,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2540,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2541,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
