Value,AFRICA_2024_DynamicWorld_2024_37NCG_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NCG_M_R,AFRICA_2024_GLC_FCS30D_2022_37NCG_M_R,AFRICA_2024_GSW_Yearly_2021_37NCG_M_R,AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,AFRICA_2024_WorldCover_2021_37NCG_M_R
420,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland
421,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up
422,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest
423,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL
424,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL
425,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland
426,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland
427,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland
428,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland
429,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up
430,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest
431,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
432,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
433,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
434,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest
435,Grassland,NULL,Cropland,Water,Non_Wetland,NULL
436,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland
437,Grassland,NULL,Cropland,Water,Non_Wetland,Cropland
438,Grassland,NULL,Cropland,Water,Non_Wetland,Wetland
439,Grassland,NULL,Cropland,Water,Non_Wetland,Forest
440,Grassland,NULL,Wetland,NULL,Wetland,NULL
441,Grassland,NULL,Wetland,NULL,Wetland,Grassland
442,Grassland,NULL,Wetland,NULL,Wetland,Cropland
443,Grassland,NULL,Wetland,NULL,Wetland,Wetland
444,Grassland,NULL,Wetland,NULL,Wetland,Forest
445,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland
446,Grassland,NULL,Wetland,Non_Water,Wetland,Water
447,Grassland,NULL,Wetland,Non_Water,Wetland,Forest
448,Grassland,NULL,Wetland,Water,Wetland,Cropland
449,Grassland,NULL,Wetland,Water,Wetland,Wetland
450,Grassland,NULL,Wetland,Water,Wetland,Water
451,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
452,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
453,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
454,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL
455,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland
456,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland
457,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland
458,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland
459,Grassland,NULL,Bareland,NULL,Non_Wetland,Built-up
460,Grassland,NULL,Bareland,NULL,Non_Wetland,Water
461,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest
462,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
463,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
464,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water
465,Grassland,NULL,Bareland,Water,Non_Wetland,NULL
466,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland
467,Grassland,NULL,Bareland,Water,Non_Wetland,Cropland
468,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland
469,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland
470,Grassland,NULL,Bareland,Water,Non_Wetland,Water
471,Grassland,NULL,Bareland,Water,Non_Wetland,Forest
472,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL
473,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland
474,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland
475,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland
476,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up
477,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest
478,Grassland,NULL,Water,Non_Water,Water,Grassland
479,Grassland,NULL,Water,Non_Water,Water,Water
480,Grassland,NULL,Water,Water,Water,NULL
481,Grassland,NULL,Water,Water,Water,Grassland
482,Grassland,NULL,Water,Water,Water,Cropland
483,Grassland,NULL,Water,Water,Water,Wetland
484,Grassland,NULL,Water,Water,Water,Bareland
485,Grassland,NULL,Water,Water,Water,Water
486,Grassland,NULL,Water,Water,Water,Forest
487,Grassland,NULL,Forest,NULL,Non_Wetland,NULL
488,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland
489,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland
490,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland
491,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland
492,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up
493,Grassland,NULL,Forest,NULL,Non_Wetland,Water
494,Grassland,NULL,Forest,NULL,Non_Wetland,Forest
495,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL
496,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland
497,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland
498,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland
499,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water
500,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest
501,Grassland,NULL,Forest,Water,Non_Wetland,NULL
502,Grassland,NULL,Forest,Water,Non_Wetland,Grassland
503,Grassland,NULL,Forest,Water,Non_Wetland,Cropland
504,Grassland,NULL,Forest,Water,Non_Wetland,Wetland
505,Grassland,NULL,Forest,Water,Non_Wetland,Bareland
506,Grassland,NULL,Forest,Water,Non_Wetland,Water
507,Grassland,NULL,Forest,Water,Non_Wetland,Forest
508,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL
509,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland
510,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland
511,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland
512,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland
513,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up
514,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest
515,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL
516,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
517,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
518,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland
519,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Forest
520,Grassland,Cropland,NULL,Water,Non_Wetland,Cropland
521,Grassland,Cropland,NULL,Water,Non_Wetland,Wetland
522,Grassland,Cropland,NULL,Water,Non_Wetland,Forest
523,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL
524,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
525,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
526,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
527,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
528,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
529,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest
530,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
531,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
532,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
533,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
534,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
535,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL
536,Grassland,Cropland,Shrubland,Water,Non_Wetland,Cropland
537,Grassland,Cropland,Shrubland,Water,Non_Wetland,Wetland
538,Grassland,Cropland,Shrubland,Water,Non_Wetland,Forest
539,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL
540,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland
541,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland
542,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland
543,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland
544,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up
545,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest
546,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
547,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
548,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
549,Grassland,Cropland,Grassland,Water,Non_Wetland,Grassland
550,Grassland,Cropland,Grassland,Water,Non_Wetland,Wetland
551,Grassland,Cropland,Grassland,Water,Non_Wetland,Forest
552,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL
553,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland
554,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland
555,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland
556,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland
557,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up
558,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest
559,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL
560,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
561,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
562,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
563,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
564,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland
565,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland
566,Grassland,Cropland,Cropland,Water,Non_Wetland,Wetland
567,Grassland,Cropland,Cropland,Water,Non_Wetland,Water
568,Grassland,Cropland,Cropland,Water,Non_Wetland,Forest
569,Grassland,Cropland,Wetland,NULL,Wetland,NULL
570,Grassland,Cropland,Wetland,NULL,Wetland,Grassland
571,Grassland,Cropland,Wetland,NULL,Wetland,Cropland
572,Grassland,Cropland,Wetland,NULL,Wetland,Wetland
573,Grassland,Cropland,Wetland,NULL,Wetland,Forest
574,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland
575,Grassland,Cropland,Wetland,Non_Water,Wetland,Cropland
576,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland
577,Grassland,Cropland,Wetland,Non_Water,Wetland,Water
578,Grassland,Cropland,Wetland,Non_Water,Wetland,Forest
579,Grassland,Cropland,Wetland,Water,Wetland,NULL
580,Grassland,Cropland,Wetland,Water,Wetland,Grassland
581,Grassland,Cropland,Wetland,Water,Wetland,Cropland
582,Grassland,Cropland,Wetland,Water,Wetland,Wetland
583,Grassland,Cropland,Wetland,Water,Wetland,Water
584,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
585,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
586,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
587,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
588,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL
589,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland
590,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland
591,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland
592,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland
593,Grassland,Cropland,Bareland,NULL,Non_Wetland,Water
594,Grassland,Cropland,Bareland,NULL,Non_Wetland,Forest
595,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
596,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
597,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
598,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
599,Grassland,Cropland,Bareland,Water,Non_Wetland,Cropland
600,Grassland,Cropland,Bareland,Water,Non_Wetland,Wetland
601,Grassland,Cropland,Bareland,Water,Non_Wetland,Water
602,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL
603,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland
604,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland
605,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland
606,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up
607,Grassland,Cropland,Built-up,NULL,Non_Wetland,Forest
608,Grassland,Cropland,Built-up,Water,Non_Wetland,Wetland
609,Grassland,Cropland,Water,Non_Water,Water,Grassland
610,Grassland,Cropland,Water,Non_Water,Water,Cropland
611,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL
612,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland
613,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland
614,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland
615,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland
616,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up
617,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest
618,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL
619,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
620,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
621,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
622,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest
623,Grassland,Cropland,Forest,Water,Non_Wetland,Grassland
624,Grassland,Cropland,Forest,Water,Non_Wetland,Cropland
625,Grassland,Cropland,Forest,Water,Non_Wetland,Wetland
626,Grassland,Cropland,Forest,Water,Non_Wetland,Water
627,Grassland,Cropland,Forest,Water,Non_Wetland,Forest
628,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL
629,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland
630,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland
631,Grassland,Wetland,NULL,NULL,Non_Wetland,Bareland
632,Grassland,Wetland,NULL,NULL,Non_Wetland,Forest
633,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL
634,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Cropland
635,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
636,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Forest
637,Grassland,Wetland,NULL,Water,Non_Wetland,NULL
638,Grassland,Wetland,NULL,Water,Non_Wetland,Cropland
639,Grassland,Wetland,NULL,Water,Non_Wetland,Wetland
640,Grassland,Wetland,NULL,Water,Non_Wetland,Bareland
641,Grassland,Wetland,NULL,Water,Non_Wetland,Water
642,Grassland,Wetland,NULL,Water,Non_Wetland,Forest
643,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL
644,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
645,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
646,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
647,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
648,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Forest
649,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
650,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
651,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
652,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
653,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
654,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL
655,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland
656,Grassland,Wetland,Shrubland,Water,Non_Wetland,Cropland
657,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland
658,Grassland,Wetland,Shrubland,Water,Non_Wetland,Bareland
659,Grassland,Wetland,Shrubland,Water,Non_Wetland,Water
660,Grassland,Wetland,Shrubland,Water,Non_Wetland,Forest
661,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL
662,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland
663,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland
664,Grassland,Wetland,Grassland,NULL,Non_Wetland,Forest
665,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
666,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland
667,Grassland,Wetland,Grassland,Water,Non_Wetland,Forest
668,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL
669,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland
670,Grassland,Wetland,Cropland,NULL,Non_Wetland,Cropland
671,Grassland,Wetland,Cropland,NULL,Non_Wetland,Wetland
672,Grassland,Wetland,Cropland,NULL,Non_Wetland,Bareland
673,Grassland,Wetland,Cropland,NULL,Non_Wetland,Forest
674,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL
675,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
676,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
677,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
678,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Forest
679,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL
680,Grassland,Wetland,Cropland,Water,Non_Wetland,Grassland
681,Grassland,Wetland,Cropland,Water,Non_Wetland,Cropland
682,Grassland,Wetland,Cropland,Water,Non_Wetland,Wetland
683,Grassland,Wetland,Cropland,Water,Non_Wetland,Bareland
684,Grassland,Wetland,Cropland,Water,Non_Wetland,Water
685,Grassland,Wetland,Cropland,Water,Non_Wetland,Forest
686,Grassland,Wetland,Wetland,NULL,Wetland,NULL
687,Grassland,Wetland,Wetland,NULL,Wetland,Grassland
688,Grassland,Wetland,Wetland,NULL,Wetland,Cropland
689,Grassland,Wetland,Wetland,NULL,Wetland,Wetland
690,Grassland,Wetland,Wetland,NULL,Wetland,Water
691,Grassland,Wetland,Wetland,NULL,Wetland,Forest
692,Grassland,Wetland,Wetland,Non_Water,Wetland,Grassland
693,Grassland,Wetland,Wetland,Non_Water,Wetland,Cropland
694,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland
695,Grassland,Wetland,Wetland,Non_Water,Wetland,Forest
696,Grassland,Wetland,Wetland,Water,Wetland,Grassland
697,Grassland,Wetland,Wetland,Water,Wetland,Cropland
698,Grassland,Wetland,Wetland,Water,Wetland,Wetland
699,Grassland,Wetland,Wetland,Water,Wetland,Bareland
700,Grassland,Wetland,Wetland,Water,Wetland,Water
701,Grassland,Wetland,Wetland,Water,Wetland,Forest
702,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL
703,Grassland,Wetland,Bareland,NULL,Non_Wetland,Cropland
704,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland
705,Grassland,Wetland,Bareland,NULL,Non_Wetland,Bareland
706,Grassland,Wetland,Bareland,NULL,Non_Wetland,Forest
707,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
708,Grassland,Wetland,Bareland,Water,Non_Wetland,NULL
709,Grassland,Wetland,Bareland,Water,Non_Wetland,Grassland
710,Grassland,Wetland,Bareland,Water,Non_Wetland,Cropland
711,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland
712,Grassland,Wetland,Bareland,Water,Non_Wetland,Bareland
713,Grassland,Wetland,Bareland,Water,Non_Wetland,Water
714,Grassland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
715,Grassland,Wetland,Water,Water,Water,NULL
716,Grassland,Wetland,Water,Water,Water,Cropland
717,Grassland,Wetland,Water,Water,Water,Wetland
718,Grassland,Wetland,Water,Water,Water,Bareland
719,Grassland,Wetland,Water,Water,Water,Water
720,Grassland,Wetland,Water,Water,Water,Forest
721,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL
722,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland
723,Grassland,Wetland,Forest,NULL,Non_Wetland,Cropland
724,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland
725,Grassland,Wetland,Forest,NULL,Non_Wetland,Bareland
726,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest
727,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL
728,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
729,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Cropland
730,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
731,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Water
732,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Forest
733,Grassland,Wetland,Forest,Water,Non_Wetland,NULL
734,Grassland,Wetland,Forest,Water,Non_Wetland,Grassland
735,Grassland,Wetland,Forest,Water,Non_Wetland,Cropland
736,Grassland,Wetland,Forest,Water,Non_Wetland,Wetland
737,Grassland,Wetland,Forest,Water,Non_Wetland,Bareland
738,Grassland,Wetland,Forest,Water,Non_Wetland,Water
739,Grassland,Wetland,Forest,Water,Non_Wetland,Forest
740,Grassland,Bareland,Wetland,Water,Wetland,Water
741,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL
742,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland
743,Grassland,Built-up,NULL,NULL,Non_Wetland,Cropland
744,Grassland,Built-up,NULL,NULL,Non_Wetland,Forest
745,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL
746,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
747,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
748,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland
749,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL
750,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland
751,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland
752,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up
753,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest
754,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL
755,Grassland,Built-up,Built-up,NULL,Non_Wetland,Cropland
756,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL
757,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland
758,Grassland,Built-up,Forest,NULL,Non_Wetland,Cropland
759,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up
760,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest
761,Grassland,Water,NULL,NULL,Non_Wetland,NULL
762,Grassland,Water,NULL,NULL,Non_Wetland,Cropland
763,Grassland,Water,NULL,NULL,Non_Wetland,Forest
764,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL
765,Grassland,Water,NULL,Non_Water,Non_Wetland,Wetland
766,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL
767,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland
768,Grassland,Water,Shrubland,NULL,Non_Wetland,Cropland
769,Grassland,Water,Shrubland,NULL,Non_Wetland,Forest
770,Grassland,Water,Shrubland,Water,Non_Wetland,Wetland
771,Grassland,Water,Grassland,NULL,Non_Wetland,NULL
772,Grassland,Water,Cropland,NULL,Non_Wetland,NULL
773,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland
774,Grassland,Water,Cropland,NULL,Non_Wetland,Forest
775,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL
776,Grassland,Water,Wetland,NULL,Wetland,NULL
777,Grassland,Water,Wetland,NULL,Wetland,Grassland
778,Grassland,Water,Wetland,NULL,Wetland,Wetland
779,Grassland,Water,Wetland,NULL,Wetland,Forest
780,Grassland,Water,Wetland,Non_Water,Wetland,NULL
781,Grassland,Water,Wetland,Non_Water,Wetland,Forest
782,Grassland,Water,Wetland,Water,Wetland,Grassland
783,Grassland,Water,Wetland,Water,Wetland,Forest
784,Grassland,Water,Lichens_and_Mosses,Water,Non_Wetland,Forest
785,Grassland,Water,Bareland,NULL,Non_Wetland,NULL
786,Grassland,Water,Bareland,NULL,Non_Wetland,Wetland
787,Grassland,Water,Bareland,NULL,Non_Wetland,Forest
788,Grassland,Water,Bareland,Non_Water,Non_Wetland,NULL
789,Grassland,Water,Bareland,Water,Non_Wetland,Bareland
790,Grassland,Water,Bareland,Water,Non_Wetland,Forest
791,Grassland,Water,Built-up,NULL,Non_Wetland,Forest
792,Grassland,Water,Water,Water,Water,Bareland
793,Grassland,Water,Water,Water,Water,Water
794,Grassland,Water,Forest,NULL,Non_Wetland,NULL
795,Grassland,Water,Forest,NULL,Non_Wetland,Grassland
796,Grassland,Water,Forest,NULL,Non_Wetland,Wetland
797,Grassland,Water,Forest,NULL,Non_Wetland,Forest
798,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL
799,Grassland,Water,Forest,Non_Water,Non_Wetland,Wetland
800,Grassland,Water,Forest,Water,Non_Wetland,Wetland
801,Grassland,Forest,NULL,NULL,Non_Wetland,NULL
802,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland
803,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland
804,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland
805,Grassland,Forest,NULL,NULL,Non_Wetland,Forest
806,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland
807,Grassland,Forest,NULL,Non_Water,Non_Wetland,Forest
808,Grassland,Forest,NULL,Water,Non_Wetland,Cropland
809,Grassland,Forest,NULL,Water,Non_Wetland,Wetland
810,Grassland,Forest,NULL,Water,Non_Wetland,Water
811,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL
812,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland
813,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland
814,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland
815,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland
816,Grassland,Forest,Shrubland,NULL,Non_Wetland,Water
817,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest
818,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
819,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Water
820,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
821,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL
822,Grassland,Forest,Shrubland,Water,Non_Wetland,Grassland
823,Grassland,Forest,Shrubland,Water,Non_Wetland,Cropland
824,Grassland,Forest,Shrubland,Water,Non_Wetland,Wetland
825,Grassland,Forest,Shrubland,Water,Non_Wetland,Bareland
826,Grassland,Forest,Shrubland,Water,Non_Wetland,Water
827,Grassland,Forest,Shrubland,Water,Non_Wetland,Forest
828,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL
829,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland
830,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland
831,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland
832,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest
833,Grassland,Forest,Grassland,Water,Non_Wetland,Water
834,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL
835,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland
836,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland
837,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland
838,Grassland,Forest,Cropland,NULL,Non_Wetland,Built-up
839,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest
840,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Forest
841,Grassland,Forest,Cropland,Water,Non_Wetland,Cropland
842,Grassland,Forest,Cropland,Water,Non_Wetland,Forest
843,Grassland,Forest,Wetland,NULL,Wetland,NULL
844,Grassland,Forest,Wetland,NULL,Wetland,Grassland
