Value,AFRICA_2024_DynamicWorld_2024_37PCP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,AFRICA_2024_WorldCover_2021_37PCP_M_R
1678,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1679,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1680,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
1681,Wetland,Built-up,Wetland,NULL,Wetland,Cropland
1682,Wetland,Built-up,Forest,NULL,Non_Wetland,Forest
1683,Wetland,Water,NULL,Non_Water,Non_Wetland,Cropland
1684,Wetland,Water,NULL,Non_Water,Non_Wetland,Forest
1685,Wetland,Water,NULL,Water,Non_Wetland,Cropland
1686,Wetland,Water,NULL,Water,Non_Wetland,Wetland
1687,Wetland,Water,NULL,Water,Non_Wetland,Water
1688,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
1689,Wetland,Water,Shrubland,NULL,Non_Wetland,Cropland
1690,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1691,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1692,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
1693,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1694,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1695,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1696,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1697,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland
1698,Wetland,Water,Shrubland,Water,Non_Wetland,Cropland
1699,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1700,Wetland,Water,Shrubland,Water,Non_Wetland,Forest
1701,Wetland,Water,Grassland,NULL,Non_Wetland,NULL
1702,Wetland,Water,Grassland,NULL,Non_Wetland,Cropland
1703,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1704,Wetland,Water,Grassland,NULL,Non_Wetland,Forest
1705,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1706,Wetland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1707,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland
1708,Wetland,Water,Grassland,Non_Water,Non_Wetland,Forest
1709,Wetland,Water,Grassland,Water,Non_Wetland,Grassland
1710,Wetland,Water,Grassland,Water,Non_Wetland,Cropland
1711,Wetland,Water,Grassland,Water,Non_Wetland,Wetland
1712,Wetland,Water,Grassland,Water,Non_Wetland,Water
1713,Wetland,Water,Grassland,Water,Non_Wetland,Forest
1714,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland
1715,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland
1716,Wetland,Water,Cropland,NULL,Non_Wetland,Water
1717,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
1718,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL
1719,Wetland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1720,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland
1721,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water
1722,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest
1723,Wetland,Water,Cropland,Water,Non_Wetland,Grassland
1724,Wetland,Water,Cropland,Water,Non_Wetland,Cropland
1725,Wetland,Water,Cropland,Water,Non_Wetland,Wetland
1726,Wetland,Water,Cropland,Water,Non_Wetland,Water
1727,Wetland,Water,Cropland,Water,Non_Wetland,Forest
1728,Wetland,Water,Wetland,NULL,Wetland,NULL
1729,Wetland,Water,Wetland,NULL,Wetland,Grassland
1730,Wetland,Water,Wetland,NULL,Wetland,Cropland
1731,Wetland,Water,Wetland,NULL,Wetland,Wetland
1732,Wetland,Water,Wetland,NULL,Wetland,Forest
1733,Wetland,Water,Wetland,Non_Water,Wetland,Cropland
1734,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1735,Wetland,Water,Wetland,Non_Water,Wetland,Water
1736,Wetland,Water,Wetland,Non_Water,Wetland,Forest
1737,Wetland,Water,Wetland,Water,Wetland,Grassland
1738,Wetland,Water,Wetland,Water,Wetland,Cropland
1739,Wetland,Water,Wetland,Water,Wetland,Wetland
1740,Wetland,Water,Wetland,Water,Wetland,Water
1741,Wetland,Water,Wetland,Water,Wetland,Forest
1742,Wetland,Water,Bareland,NULL,Non_Wetland,Cropland
1743,Wetland,Water,Bareland,NULL,Non_Wetland,Forest
1744,Wetland,Water,Bareland,Water,Non_Wetland,Cropland
1745,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1746,Wetland,Water,Bareland,Water,Non_Wetland,Water
1747,Wetland,Water,Bareland,Water,Non_Wetland,Forest
1748,Wetland,Water,Water,NULL,Water,Wetland
1749,Wetland,Water,Water,NULL,Water,Water
1750,Wetland,Water,Water,NULL,Water,Forest
1751,Wetland,Water,Water,Non_Water,Water,Wetland
1752,Wetland,Water,Water,Non_Water,Water,Forest
1753,Wetland,Water,Water,Water,Water,Cropland
1754,Wetland,Water,Water,Water,Water,Wetland
1755,Wetland,Water,Water,Water,Water,Water
1756,Wetland,Water,Water,Water,Water,Forest
1757,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1758,Wetland,Water,Forest,NULL,Non_Wetland,Cropland
1759,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1760,Wetland,Water,Forest,NULL,Non_Wetland,Forest
1761,Wetland,Water,Forest,Non_Water,Non_Wetland,Cropland
1762,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1763,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest
1764,Wetland,Water,Forest,Water,Non_Wetland,Grassland
1765,Wetland,Water,Forest,Water,Non_Wetland,Cropland
1766,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1767,Wetland,Water,Forest,Water,Non_Wetland,Water
1768,Wetland,Water,Forest,Water,Non_Wetland,Forest
1769,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL
1770,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
1771,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1772,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1773,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL
1774,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest
1775,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1776,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest
1777,Wetland,Forest,Grassland,Water,Non_Wetland,Cropland
1778,Wetland,Forest,Cropland,NULL,Non_Wetland,Cropland
1779,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland
1780,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest
1781,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1782,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland
1783,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest
1784,Wetland,Forest,Cropland,Water,Non_Wetland,Cropland
1785,Wetland,Forest,Cropland,Water,Non_Wetland,Wetland
1786,Wetland,Forest,Cropland,Water,Non_Wetland,Forest
1787,Wetland,Forest,Wetland,NULL,Wetland,NULL
1788,Wetland,Forest,Wetland,NULL,Wetland,Cropland
1789,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1790,Wetland,Forest,Wetland,NULL,Wetland,Forest
1791,Wetland,Forest,Wetland,Non_Water,Wetland,NULL
1792,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1793,Wetland,Forest,Wetland,Non_Water,Wetland,Forest
1794,Wetland,Forest,Wetland,Water,Wetland,NULL
1795,Wetland,Forest,Wetland,Water,Wetland,Grassland
1796,Wetland,Forest,Wetland,Water,Wetland,Cropland
1797,Wetland,Forest,Wetland,Water,Wetland,Wetland
1798,Wetland,Forest,Wetland,Water,Wetland,Water
1799,Wetland,Forest,Wetland,Water,Wetland,Forest
1800,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest
1801,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland
1802,Wetland,Forest,Water,NULL,Water,Wetland
1803,Wetland,Forest,Water,Water,Water,Cropland
1804,Wetland,Forest,Water,Water,Water,Wetland
1805,Wetland,Forest,Water,Water,Water,Water
1806,Wetland,Forest,Forest,NULL,Non_Wetland,Cropland
1807,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1808,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
1809,Wetland,Forest,Forest,Non_Water,Non_Wetland,Cropland
1810,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1811,Wetland,Forest,Forest,Water,Non_Wetland,Wetland
1812,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
1813,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1814,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
1815,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1816,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up
1817,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
1818,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1819,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1820,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1821,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1822,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1823,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1824,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1825,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1826,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1827,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1828,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1829,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1830,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1831,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1832,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1833,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1834,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1835,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1836,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1837,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1838,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1839,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
1840,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1841,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1842,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1843,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1844,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1845,Bareland,NULL,Cropland,NULL,Non_Wetland,Water
1846,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1847,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1848,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1849,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1850,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1851,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1852,Bareland,NULL,Wetland,Water,Wetland,Cropland
1853,Bareland,NULL,Wetland,Water,Wetland,Bareland
1854,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1855,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1856,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1857,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1858,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1859,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1860,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1861,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1862,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1863,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1864,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1865,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1866,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1867,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
1868,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1869,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1870,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1871,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1872,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1873,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1874,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1875,Bareland,NULL,Water,NULL,Water,Grassland
1876,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1877,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1878,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1879,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1880,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1881,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL
1882,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1883,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1884,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1885,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up
1886,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest
1887,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1888,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1889,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1890,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1891,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1892,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1893,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1894,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1895,Bareland,Cropland,Shrubland,Water,Non_Wetland,Water
1896,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1897,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1898,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1899,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1900,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1901,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1902,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1903,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1904,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
1905,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1906,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1907,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1908,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1909,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1910,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water
1911,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1912,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1913,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1914,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1915,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
1916,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1917,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland
1918,Bareland,Cropland,Cropland,Water,Non_Wetland,Water
1919,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
1920,Bareland,Cropland,Wetland,NULL,Wetland,Water
1921,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland
1922,Bareland,Cropland,Wetland,Water,Wetland,Grassland
1923,Bareland,Cropland,Wetland,Water,Wetland,Cropland
1924,Bareland,Cropland,Wetland,Water,Wetland,Wetland
1925,Bareland,Cropland,Wetland,Water,Wetland,Bareland
1926,Bareland,Cropland,Wetland,Water,Wetland,Water
1927,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1928,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1929,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1930,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1931,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1932,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
1933,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1934,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1935,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1936,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1937,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
1938,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
1939,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1940,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1941,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1942,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1943,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
1944,Bareland,Cropland,Bareland,Water,Non_Wetland,Cropland
1945,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1946,Bareland,Cropland,Bareland,Water,Non_Wetland,Water
1947,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL
1948,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1949,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1950,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1951,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1952,Bareland,Cropland,Built-up,NULL,Non_Wetland,Water
1953,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest
1954,Bareland,Cropland,Built-up,Water,Non_Wetland,Cropland
1955,Bareland,Cropland,Water,NULL,Water,Cropland
1956,Bareland,Cropland,Water,Water,Water,Grassland
1957,Bareland,Cropland,Water,Water,Water,Cropland
1958,Bareland,Cropland,Water,Water,Water,Bareland
1959,Bareland,Cropland,Water,Water,Water,Water
1960,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
1961,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1962,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1963,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1964,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up
1965,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1966,Bareland,Cropland,Forest,Water,Non_Wetland,Cropland
1967,Bareland,Cropland,Forest,Water,Non_Wetland,Water
1968,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1969,Bareland,Wetland,Grassland,NULL,Non_Wetland,Cropland
1970,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1971,Bareland,Wetland,Cropland,NULL,Non_Wetland,Cropland
1972,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1973,Bareland,Wetland,Cropland,Water,Non_Wetland,Cropland
1974,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1975,Bareland,Wetland,Bareland,NULL,Non_Wetland,Cropland
1976,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1977,Bareland,Wetland,Built-up,NULL,Non_Wetland,Cropland
1978,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
1979,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1980,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1981,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1982,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1983,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1984,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1985,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1986,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1987,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1988,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1989,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1990,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1991,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1992,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1993,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1994,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland
1995,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1996,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1997,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1998,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1999,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
2000,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
2001,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
2002,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
2003,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
2004,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
2005,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
2006,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
2007,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
2008,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
2009,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
2010,Bareland,Built-up,Wetland,NULL,Wetland,Cropland
2011,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
2012,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
2013,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
2014,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
2015,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
2016,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
2017,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
2018,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
2019,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
2020,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
2021,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
2022,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
2023,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
2024,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
2025,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
2026,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
2027,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
2028,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
2029,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
2030,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
2031,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
2032,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
2033,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
2034,Bareland,Water,Cropland,Water,Non_Wetland,Water
2035,Bareland,Water,Wetland,Water,Wetland,Water
2036,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2037,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
2038,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2039,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2040,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2041,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
2042,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2043,Bareland,Water,Bareland,Water,Non_Wetland,Water
2044,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland
2045,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2046,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up
2047,Bareland,Water,Water,NULL,Water,Cropland
2048,Bareland,Water,Water,Water,Water,Cropland
2049,Bareland,Water,Water,Water,Water,Water
2050,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
2051,Bareland,Water,Forest,Water,Non_Wetland,Cropland
2052,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
2053,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
2054,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
2055,Water,NULL,NULL,NULL,Non_Wetland,NULL
2056,Water,NULL,NULL,NULL,Non_Wetland,Grassland
2057,Water,NULL,NULL,NULL,Non_Wetland,Cropland
2058,Water,NULL,NULL,NULL,Non_Wetland,Bareland
2059,Water,NULL,NULL,NULL,Non_Wetland,Forest
2060,Water,NULL,NULL,Water,Non_Wetland,Cropland
2061,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
2062,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2063,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2064,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2065,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2066,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
2067,Water,NULL,Shrubland,NULL,Non_Wetland,Water
2068,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2069,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2070,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2071,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2072,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
2073,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
2074,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2075,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2076,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
2077,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2078,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2079,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2080,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2081,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2082,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2083,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2084,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
2085,Water,NULL,Cropland,NULL,Non_Wetland,Water
2086,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2087,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2088,Water,NULL,Cropland,Water,Non_Wetland,NULL
2089,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2090,Water,NULL,Cropland,Water,Non_Wetland,Wetland
2091,Water,NULL,Cropland,Water,Non_Wetland,Water
2092,Water,NULL,Wetland,NULL,Wetland,NULL
2093,Water,NULL,Wetland,NULL,Wetland,Grassland
2094,Water,NULL,Wetland,NULL,Wetland,Cropland
2095,Water,NULL,Wetland,NULL,Wetland,Bareland
2096,Water,NULL,Wetland,NULL,Wetland,Forest
