Value,AFRICA_2024_DynamicWorld_2024_37PDQ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PDQ_M_R,AFRICA_2024_GLC_FCS30D_2022_37PDQ_M_R,AFRICA_2024_GSW_Yearly_2021_37PDQ_M_R,AFRICA_2024_GWL_FCS30D_2022_37PDQ_M_R,AFRICA_2024_WorldCover_2021_37PDQ_M_R
1733,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
1734,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
1735,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
1736,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
1737,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
1738,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
1739,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
1740,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
1741,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1742,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
1743,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
1744,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
1745,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1746,Forest,Water,NULL,NULL,Non_Wetland,Grassland
1747,Forest,Water,NULL,NULL,Non_Wetland,Forest
1748,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1749,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1750,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
1751,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
1752,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1753,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
1754,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
1755,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1756,Forest,Water,Cropland,NULL,Non_Wetland,NULL
1757,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
1758,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
1759,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1760,Forest,Water,Wetland,Non_Water,Wetland,Cropland
1761,Forest,Water,Wetland,Non_Water,Wetland,Forest
1762,Forest,Water,Wetland,Water,Wetland,Cropland
1763,Forest,Water,Bareland,NULL,Non_Wetland,NULL
1764,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
1765,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
1766,Forest,Water,Bareland,NULL,Non_Wetland,Forest
1767,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
1768,Forest,Water,Bareland,Water,Non_Wetland,Cropland
1769,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
1770,Forest,Water,Water,NULL,Water,Grassland
1771,Forest,Water,Forest,NULL,Non_Wetland,NULL
1772,Forest,Water,Forest,NULL,Non_Wetland,Grassland
1773,Forest,Water,Forest,NULL,Non_Wetland,Bareland
1774,Forest,Water,Forest,NULL,Non_Wetland,Water
1775,Forest,Water,Forest,NULL,Non_Wetland,Forest
1776,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
1777,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1778,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1779,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1780,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
1781,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1782,Forest,Forest,NULL,Water,Non_Wetland,NULL
1783,Forest,Forest,NULL,Water,Non_Wetland,Grassland
1784,Forest,Forest,NULL,Water,Non_Wetland,Forest
1785,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1786,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1787,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1788,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
1789,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
1790,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1791,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
1792,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
1793,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1794,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1795,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1796,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
1797,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
1798,Forest,Forest,Grassland,NULL,Non_Wetland,Water
1799,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1800,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
1801,Forest,Forest,Grassland,Water,Non_Wetland,Forest
1802,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1803,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1804,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1805,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
1806,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1807,Forest,Forest,Wetland,NULL,Wetland,Grassland
1808,Forest,Forest,Wetland,NULL,Wetland,Forest
1809,Forest,Forest,Wetland,Water,Wetland,Grassland
1810,Forest,Forest,Wetland,Water,Wetland,Cropland
1811,Forest,Forest,Wetland,Water,Wetland,Water
1812,Forest,Forest,Wetland,Water,Wetland,Forest
1813,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1814,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1815,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1816,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1817,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1818,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
1819,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
1820,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1821,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
1822,Forest,Forest,Bareland,Water,Non_Wetland,Forest
1823,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1824,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1825,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
1826,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
1827,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1828,Forest,Forest,Built-up,Water,Non_Wetland,Forest
1829,Forest,Forest,Water,NULL,Water,NULL
1830,Forest,Forest,Water,NULL,Water,Grassland
1831,Forest,Forest,Water,NULL,Water,Cropland
1832,Forest,Forest,Water,NULL,Water,Forest
1833,Forest,Forest,Water,Water,Water,NULL
1834,Forest,Forest,Water,Water,Water,Grassland
1835,Forest,Forest,Water,Water,Water,Forest
1836,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1837,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1838,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1839,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1840,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
1841,Forest,Forest,Forest,NULL,Non_Wetland,Water
1842,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1843,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1844,Forest,Forest,Forest,Water,Non_Wetland,NULL
1845,Forest,Forest,Forest,Water,Non_Wetland,Grassland
1846,Forest,Forest,Forest,Water,Non_Wetland,Cropland
1847,Forest,Forest,Forest,Water,Non_Wetland,Forest
