Value,AFRICA_2024_DynamicWorld_2024_37PDS_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PDS_M_R,AFRICA_2024_GLC_FCS30D_2022_37PDS_M_R,AFRICA_2024_GSW_Yearly_2021_37PDS_M_R,AFRICA_2024_GWL_FCS30D_2022_37PDS_M_R,AFRICA_2024_WorldCover_2021_37PDS_M_R
1702,Forest,Cropland,Forest,Water,Non_Wetland,Forest
1703,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
1704,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
1705,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
1706,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1707,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
1708,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
1709,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
1710,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
1711,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
1712,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
1713,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1714,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1715,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
1716,Forest,Wetland,Wetland,Non_Water,Wetland,Water
1717,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
1718,Forest,Wetland,Wetland,Water,Wetland,NULL
1719,Forest,Wetland,Wetland,Water,Wetland,Cropland
1720,Forest,Wetland,Wetland,Water,Wetland,Water
1721,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
1722,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
1723,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Cropland
1724,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Forest
1725,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
1726,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1727,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
1728,Forest,Bareland,Grassland,NULL,Non_Wetland,Cropland
1729,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1730,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
1731,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
1732,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
1733,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
1734,Forest,Built-up,NULL,NULL,Non_Wetland,Water
1735,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1736,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1737,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1738,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1739,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1740,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1741,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1742,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1743,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
1744,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
1745,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1746,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1747,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1748,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
1749,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
1750,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
1751,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1752,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1753,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1754,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
1755,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
1756,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
1757,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
1758,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
1759,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
1760,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
1761,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
1762,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
1763,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
1764,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1765,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
1766,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
1767,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
1768,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1769,Forest,Water,NULL,NULL,Non_Wetland,NULL
1770,Forest,Water,NULL,NULL,Non_Wetland,Cropland
1771,Forest,Water,NULL,NULL,Non_Wetland,Bareland
1772,Forest,Water,NULL,NULL,Non_Wetland,Water
1773,Forest,Water,NULL,NULL,Non_Wetland,Forest
1774,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1775,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1776,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
1777,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
1778,Forest,Water,Shrubland,NULL,Non_Wetland,Water
1779,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1780,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
1781,Forest,Water,Shrubland,Water,Non_Wetland,Water
1782,Forest,Water,Grassland,NULL,Non_Wetland,NULL
1783,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
1784,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
1785,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
1786,Forest,Water,Grassland,NULL,Non_Wetland,Water
1787,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1788,Forest,Water,Grassland,Water,Non_Wetland,Water
1789,Forest,Water,Cropland,NULL,Non_Wetland,NULL
1790,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
1791,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
1792,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
1793,Forest,Water,Cropland,NULL,Non_Wetland,Water
1794,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1795,Forest,Water,Cropland,Water,Non_Wetland,NULL
1796,Forest,Water,Cropland,Water,Non_Wetland,Cropland
1797,Forest,Water,Wetland,NULL,Wetland,Cropland
1798,Forest,Water,Wetland,NULL,Wetland,Forest
1799,Forest,Water,Wetland,Non_Water,Wetland,Cropland
1800,Forest,Water,Wetland,Non_Water,Wetland,Forest
1801,Forest,Water,Wetland,Water,Wetland,Cropland
1802,Forest,Water,Wetland,Water,Wetland,Water
1803,Forest,Water,Wetland,Water,Wetland,Forest
1804,Forest,Water,Bareland,NULL,Non_Wetland,NULL
1805,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
1806,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
1807,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
1808,Forest,Water,Bareland,Water,Non_Wetland,NULL
1809,Forest,Water,Bareland,Water,Non_Wetland,Cropland
1810,Forest,Water,Bareland,Water,Non_Wetland,Water
1811,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
1812,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
1813,Forest,Water,Water,NULL,Water,Water
1814,Forest,Water,Water,Water,Water,Water
1815,Forest,Water,Forest,NULL,Non_Wetland,NULL
1816,Forest,Water,Forest,NULL,Non_Wetland,Grassland
1817,Forest,Water,Forest,NULL,Non_Wetland,Cropland
1818,Forest,Water,Forest,NULL,Non_Wetland,Bareland
1819,Forest,Water,Forest,NULL,Non_Wetland,Forest
1820,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
1821,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1822,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1823,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1824,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
1825,Forest,Forest,NULL,NULL,Non_Wetland,Water
1826,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1827,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
1828,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
1829,Forest,Forest,NULL,Water,Non_Wetland,Cropland
1830,Forest,Forest,NULL,Water,Non_Wetland,Forest
1831,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1832,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1833,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1834,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
1835,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
1836,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
1837,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1838,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1839,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1840,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
1841,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
1842,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1843,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1844,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1845,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
1846,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
1847,Forest,Forest,Grassland,NULL,Non_Wetland,Water
1848,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1849,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1850,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1851,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1852,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
1853,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
1854,Forest,Forest,Cropland,NULL,Non_Wetland,Water
1855,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1856,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
1857,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1858,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
1859,Forest,Forest,Cropland,Water,Non_Wetland,NULL
1860,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
1861,Forest,Forest,Cropland,Water,Non_Wetland,Forest
1862,Forest,Forest,Wetland,NULL,Wetland,Forest
1863,Forest,Forest,Wetland,Non_Water,Wetland,NULL
1864,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
1865,Forest,Forest,Wetland,Non_Water,Wetland,Water
1866,Forest,Forest,Wetland,Non_Water,Wetland,Forest
1867,Forest,Forest,Wetland,Water,Wetland,NULL
1868,Forest,Forest,Wetland,Water,Wetland,Cropland
1869,Forest,Forest,Wetland,Water,Wetland,Water
1870,Forest,Forest,Wetland,Water,Wetland,Forest
1871,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1872,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1873,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1874,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1875,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1876,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
1877,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
1878,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1879,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
1880,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
1881,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
1882,Forest,Forest,Bareland,Water,Non_Wetland,Forest
1883,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1884,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1885,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
1886,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
1887,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
1888,Forest,Forest,Built-up,NULL,Non_Wetland,Water
1889,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1890,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
1891,Forest,Forest,Built-up,Water,Non_Wetland,Cropland
1892,Forest,Forest,Built-up,Water,Non_Wetland,Forest
1893,Forest,Forest,Water,NULL,Water,NULL
1894,Forest,Forest,Water,NULL,Water,Grassland
1895,Forest,Forest,Water,NULL,Water,Water
1896,Forest,Forest,Water,Non_Water,Water,Cropland
1897,Forest,Forest,Water,Water,Water,Wetland
1898,Forest,Forest,Water,Water,Water,Water
1899,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1900,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1901,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1902,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1903,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
1904,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
1905,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1906,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
1907,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
1908,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
1909,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1910,Forest,Forest,Forest,Water,Non_Wetland,NULL
1911,Forest,Forest,Forest,Water,Non_Wetland,Cropland
1912,Forest,Forest,Forest,Water,Non_Wetland,Wetland
1913,Forest,Forest,Forest,Water,Non_Wetland,Water
1914,Forest,Forest,Forest,Water,Non_Wetland,Forest
