Value,AFRICA_2024_DynamicWorld_2024_37PFK_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PFK_M_R,AFRICA_2024_GLC_FCS30D_2022_37PFK_M_R,AFRICA_2024_GSW_Yearly_2021_37PFK_M_R,AFRICA_2024_GWL_FCS30D_2022_37PFK_M_R,AFRICA_2024_WorldCover_2021_37PFK_M_R
1701,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
1702,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
1703,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1704,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1705,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1706,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1707,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1708,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1709,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1710,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1711,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1712,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1713,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1714,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1715,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1716,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1717,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1718,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
1719,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
1720,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
1721,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1722,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1723,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
1724,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1725,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1726,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1727,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
1728,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1729,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
1730,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1731,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1732,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1733,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1734,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
1735,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
1736,Forest,Cropland,Wetland,NULL,Wetland,NULL
1737,Forest,Cropland,Wetland,NULL,Wetland,Cropland
1738,Forest,Cropland,Wetland,NULL,Wetland,Wetland
1739,Forest,Cropland,Wetland,NULL,Wetland,Forest
1740,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
1741,Forest,Cropland,Wetland,Water,Wetland,Cropland
1742,Forest,Cropland,Wetland,Water,Wetland,Wetland
1743,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1744,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1745,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1746,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1747,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1748,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1749,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
1750,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
1751,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1752,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1753,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
1754,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
1755,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
1756,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
1757,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
1758,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
1759,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
1760,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
1761,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1762,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1763,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1764,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1765,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
1766,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
1767,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
1768,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1769,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1770,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
1771,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
1772,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
1773,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1774,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
1775,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1776,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
1777,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
1778,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
1779,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
1780,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
1781,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
1782,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
1783,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
1784,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
1785,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1786,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1787,Forest,Wetland,Wetland,NULL,Wetland,Wetland
1788,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
1789,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
1790,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
1791,Forest,Wetland,Water,Non_Water,Water,Cropland
1792,Forest,Wetland,Water,Non_Water,Water,Wetland
1793,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
1794,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
1795,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
1796,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1797,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
1798,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1799,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1800,Forest,Wetland,Forest,Water,Non_Wetland,NULL
1801,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
1802,Forest,Bareland,NULL,NULL,Non_Wetland,Forest
1803,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL
1804,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
1805,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL
1806,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
1807,Forest,Bareland,Forest,NULL,Non_Wetland,NULL
1808,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
1809,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
1810,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1811,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
1812,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
1813,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1814,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1815,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1816,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1817,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1818,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1819,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1820,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1821,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
1822,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
1823,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1824,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1825,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1826,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
1827,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
1828,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
1829,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1830,Forest,Built-up,Wetland,NULL,Wetland,Cropland
1831,Forest,Built-up,Wetland,NULL,Wetland,Forest
1832,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
1833,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
1834,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
1835,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
1836,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
1837,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
1838,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
1839,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
1840,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1841,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
1842,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
1843,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
1844,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
1845,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
1846,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1847,Forest,Water,NULL,NULL,Non_Wetland,NULL
1848,Forest,Water,NULL,NULL,Non_Wetland,Grassland
1849,Forest,Water,NULL,NULL,Non_Wetland,Cropland
1850,Forest,Water,NULL,NULL,Non_Wetland,Wetland
1851,Forest,Water,NULL,NULL,Non_Wetland,Bareland
1852,Forest,Water,NULL,NULL,Non_Wetland,Forest
1853,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1854,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1855,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
1856,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1857,Forest,Water,Shrubland,NULL,Non_Wetland,Water
1858,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1859,Forest,Water,Grassland,NULL,Non_Wetland,NULL
1860,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
1861,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
1862,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
1863,Forest,Water,Grassland,NULL,Non_Wetland,Water
1864,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1865,Forest,Water,Cropland,NULL,Non_Wetland,NULL
1866,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
1867,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
1868,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
1869,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
1870,Forest,Water,Cropland,NULL,Non_Wetland,Water
1871,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1872,Forest,Water,Wetland,NULL,Wetland,NULL
1873,Forest,Water,Wetland,NULL,Wetland,Wetland
1874,Forest,Water,Wetland,NULL,Wetland,Forest
1875,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1876,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1877,Forest,Water,Bareland,NULL,Non_Wetland,NULL
1878,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
1879,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
1880,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
1881,Forest,Water,Bareland,NULL,Non_Wetland,Water
1882,Forest,Water,Bareland,NULL,Non_Wetland,Forest
1883,Forest,Water,Built-up,NULL,Non_Wetland,NULL
1884,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
1885,Forest,Water,Built-up,NULL,Non_Wetland,Forest
1886,Forest,Water,Water,NULL,Water,Forest
1887,Forest,Water,Forest,NULL,Non_Wetland,NULL
1888,Forest,Water,Forest,NULL,Non_Wetland,Grassland
1889,Forest,Water,Forest,NULL,Non_Wetland,Cropland
1890,Forest,Water,Forest,NULL,Non_Wetland,Wetland
1891,Forest,Water,Forest,NULL,Non_Wetland,Bareland
1892,Forest,Water,Forest,NULL,Non_Wetland,Water
1893,Forest,Water,Forest,NULL,Non_Wetland,Forest
1894,Forest,Water,Forest,Water,Non_Wetland,NULL
1895,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1896,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1897,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1898,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1899,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
1900,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
1901,Forest,Forest,NULL,NULL,Non_Wetland,Water
1902,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1903,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
1904,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
1905,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
1906,Forest,Forest,NULL,Water,Non_Wetland,Cropland
1907,Forest,Forest,NULL,Water,Non_Wetland,Wetland
1908,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1909,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1910,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1911,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1912,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
1913,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
1914,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1915,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1916,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1917,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
1918,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1919,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1920,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1921,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
1922,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
1923,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1924,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1925,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1926,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1927,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
1928,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
1929,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
1930,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1931,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
1932,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1933,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
1934,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
1935,Forest,Forest,Wetland,NULL,Wetland,NULL
1936,Forest,Forest,Wetland,NULL,Wetland,Cropland
1937,Forest,Forest,Wetland,NULL,Wetland,Wetland
1938,Forest,Forest,Wetland,NULL,Wetland,Forest
1939,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
1940,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1941,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1942,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1943,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1944,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1945,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
1946,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
1947,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1948,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
1949,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
1950,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
1951,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1952,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1953,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
1954,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
1955,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
1956,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1957,Forest,Forest,Water,NULL,Water,Forest
1958,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1959,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1960,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1961,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1962,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
1963,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
1964,Forest,Forest,Forest,NULL,Non_Wetland,Water
1965,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1966,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
1967,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
1968,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
1969,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
1970,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1971,Forest,Forest,Forest,Water,Non_Wetland,NULL
1972,Forest,Forest,Forest,Water,Non_Wetland,Wetland
1973,Forest,Forest,Forest,Water,Non_Wetland,Forest
