Value,AFRICA_2024_DynamicWorld_2024_37NHH_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NHH_M_R,AFRICA_2024_GLC_FCS30D_2022_37NHH_M_R,AFRICA_2024_GSW_Yearly_2021_37NHH_M_R,AFRICA_2024_GWL_FCS30D_2022_37NHH_M_R,AFRICA_2024_WorldCover_2021_37NHH_M_R
1723,Water,Water,Forest,NULL,Non_Wetland,Cropland
1724,Water,Water,Forest,NULL,Non_Wetland,Bareland
1725,Water,Water,Forest,NULL,Non_Wetland,Water
1726,Water,Water,Forest,NULL,Non_Wetland,Forest
1727,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
1728,Water,Water,Forest,Non_Water,Non_Wetland,Water
1729,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1730,Water,Water,Forest,Water,Non_Wetland,Cropland
1731,Water,Water,Forest,Water,Non_Wetland,Bareland
1732,Water,Water,Forest,Water,Non_Wetland,Water
1733,Water,Water,Forest,Water,Non_Wetland,Forest
1734,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1735,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
1736,Water,Forest,Grassland,NULL,Non_Wetland,Cropland
1737,Water,Forest,Grassland,NULL,Non_Wetland,Bareland
1738,Water,Forest,Grassland,Non_Water,Non_Wetland,Forest
1739,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1740,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1741,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
1742,Water,Forest,Wetland,NULL,Wetland,Forest
1743,Water,Forest,Wetland,Non_Water,Wetland,Forest
1744,Water,Forest,Wetland,Water,Wetland,Bareland
1745,Water,Forest,Wetland,Water,Wetland,Forest
1746,Water,Forest,Bareland,Water,Non_Wetland,Forest
1747,Water,Forest,Water,NULL,Water,Forest
1748,Water,Forest,Forest,NULL,Non_Wetland,NULL
1749,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1750,Water,Forest,Forest,NULL,Non_Wetland,Forest
1751,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1752,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1753,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1754,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
1755,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1756,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
1757,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
1758,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
1759,Forest,NULL,NULL,Water,Non_Wetland,Grassland
1760,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1761,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1762,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1763,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1764,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1765,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1766,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1767,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1768,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1769,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1770,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1771,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1772,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1773,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
1774,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1775,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1776,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
1777,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1778,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1779,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1780,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1781,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1782,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
1783,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
1784,Forest,NULL,Grassland,Water,Non_Wetland,Forest
1785,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1786,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1787,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1788,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1789,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1790,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1791,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1792,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1793,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1794,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1795,Forest,NULL,Cropland,Water,Non_Wetland,NULL
1796,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1797,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
1798,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1799,Forest,NULL,Wetland,NULL,Wetland,NULL
1800,Forest,NULL,Wetland,NULL,Wetland,Grassland
1801,Forest,NULL,Wetland,NULL,Wetland,Cropland
1802,Forest,NULL,Wetland,NULL,Wetland,Wetland
1803,Forest,NULL,Wetland,NULL,Wetland,Forest
1804,Forest,NULL,Wetland,Non_Water,Wetland,NULL
1805,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
1806,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
1807,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
1808,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1809,Forest,NULL,Wetland,Water,Wetland,NULL
1810,Forest,NULL,Wetland,Water,Wetland,Cropland
1811,Forest,NULL,Wetland,Water,Wetland,Bareland
1812,Forest,NULL,Wetland,Water,Wetland,Forest
1813,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1814,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1815,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1816,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1817,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1818,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1819,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1820,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1821,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1822,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1823,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1824,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1825,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1826,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1827,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
1828,Forest,NULL,Bareland,Water,Non_Wetland,Forest
1829,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1830,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1831,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1832,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1833,Forest,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1834,Forest,NULL,Built-up,Water,Non_Wetland,Forest
1835,Forest,NULL,Water,NULL,Water,Grassland
1836,Forest,NULL,Water,NULL,Water,Cropland
1837,Forest,NULL,Water,NULL,Water,Bareland
1838,Forest,NULL,Water,NULL,Water,Water
1839,Forest,NULL,Water,NULL,Water,Forest
1840,Forest,NULL,Water,Non_Water,Water,Grassland
1841,Forest,NULL,Water,Non_Water,Water,Cropland
1842,Forest,NULL,Water,Non_Water,Water,Bareland
1843,Forest,NULL,Water,Non_Water,Water,Forest
1844,Forest,NULL,Water,Water,Water,Grassland
1845,Forest,NULL,Water,Water,Water,Cropland
1846,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1847,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1848,Forest,NULL,Forest,NULL,Non_Wetland,Water
1849,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1850,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1851,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1852,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1853,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1854,Forest,NULL,Forest,Water,Non_Wetland,Bareland
1855,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1856,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1857,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1858,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1859,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
1860,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
1861,Forest,Cropland,NULL,Water,Non_Wetland,Forest
1862,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1863,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1864,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1865,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1866,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1867,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1868,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1869,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
1870,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1871,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1872,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1873,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
1874,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1875,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1876,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1877,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
1878,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1879,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1880,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
1881,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
1882,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland
1883,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
1884,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1885,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1886,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1887,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
1888,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1889,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1890,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1891,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1892,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1893,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1894,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1895,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
1896,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
1897,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
1898,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland
1899,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
1900,Forest,Cropland,Wetland,NULL,Wetland,NULL
1901,Forest,Cropland,Wetland,NULL,Wetland,Grassland
1902,Forest,Cropland,Wetland,NULL,Wetland,Cropland
1903,Forest,Cropland,Wetland,NULL,Wetland,Wetland
1904,Forest,Cropland,Wetland,NULL,Wetland,Bareland
1905,Forest,Cropland,Wetland,NULL,Wetland,Forest
1906,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
1907,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
1908,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
1909,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland
1910,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
1911,Forest,Cropland,Wetland,Water,Wetland,Grassland
1912,Forest,Cropland,Wetland,Water,Wetland,Cropland
1913,Forest,Cropland,Wetland,Water,Wetland,Wetland
1914,Forest,Cropland,Wetland,Water,Wetland,Bareland
1915,Forest,Cropland,Wetland,Water,Wetland,Forest
1916,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1917,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1918,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1919,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1920,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1921,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1922,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1923,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1924,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1925,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1926,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
1927,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
1928,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
1929,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1930,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1931,Forest,Cropland,Water,NULL,Water,Grassland
1932,Forest,Cropland,Water,NULL,Water,Cropland
1933,Forest,Cropland,Water,NULL,Water,Wetland
1934,Forest,Cropland,Water,NULL,Water,Bareland
1935,Forest,Cropland,Water,NULL,Water,Forest
1936,Forest,Cropland,Water,Non_Water,Water,Grassland
1937,Forest,Cropland,Water,Non_Water,Water,Cropland
1938,Forest,Cropland,Water,Non_Water,Water,Bareland
1939,Forest,Cropland,Water,Non_Water,Water,Forest
1940,Forest,Cropland,Water,Water,Water,Cropland
1941,Forest,Cropland,Water,Water,Water,Wetland
1942,Forest,Cropland,Water,Water,Water,Bareland
1943,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1944,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1945,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1946,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1947,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1948,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
1949,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
1950,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
1951,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
1952,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
1953,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
1954,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1955,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1956,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1957,Forest,Wetland,Wetland,NULL,Wetland,Grassland
1958,Forest,Wetland,Wetland,NULL,Wetland,Cropland
1959,Forest,Wetland,Wetland,NULL,Wetland,Forest
1960,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
1961,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1962,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL
1963,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
1964,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
1965,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
1966,Forest,Bareland,Wetland,NULL,Wetland,Forest
1967,Forest,Bareland,Water,NULL,Water,Bareland
1968,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1969,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1970,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1971,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
1972,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1973,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1974,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
1975,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1976,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1977,Forest,Water,NULL,NULL,Non_Wetland,Forest
1978,Forest,Water,NULL,Water,Non_Wetland,Forest
1979,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1980,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1981,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1982,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1983,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1984,Forest,Water,Shrubland,Water,Non_Wetland,Forest
1985,Forest,Water,Grassland,NULL,Non_Wetland,NULL
1986,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
1987,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
1988,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
1989,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
1990,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1991,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
1992,Forest,Water,Grassland,Non_Water,Non_Wetland,Cropland
1993,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
1994,Forest,Water,Grassland,Water,Non_Wetland,Grassland
1995,Forest,Water,Grassland,Water,Non_Wetland,Cropland
1996,Forest,Water,Grassland,Water,Non_Wetland,Forest
1997,Forest,Water,Cropland,NULL,Non_Wetland,NULL
1998,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
1999,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2000,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
2001,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2002,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2003,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2004,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
2005,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland
2006,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2007,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2008,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2009,Forest,Water,Cropland,Water,Non_Wetland,Forest
2010,Forest,Water,Wetland,NULL,Wetland,Grassland
2011,Forest,Water,Wetland,NULL,Wetland,Wetland
2012,Forest,Water,Wetland,NULL,Wetland,Forest
2013,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2014,Forest,Water,Wetland,Non_Water,Wetland,Cropland
2015,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2016,Forest,Water,Wetland,Non_Water,Wetland,Forest
2017,Forest,Water,Wetland,Water,Wetland,Cropland
2018,Forest,Water,Wetland,Water,Wetland,Wetland
2019,Forest,Water,Wetland,Water,Wetland,Bareland
2020,Forest,Water,Wetland,Water,Wetland,Forest
2021,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2022,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Forest
2023,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2024,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2025,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2026,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2027,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2028,Forest,Water,Bareland,Water,Non_Wetland,Forest
2029,Forest,Water,Built-up,Water,Non_Wetland,Bareland
2030,Forest,Water,Water,NULL,Water,Grassland
2031,Forest,Water,Water,NULL,Water,Cropland
2032,Forest,Water,Water,NULL,Water,Wetland
2033,Forest,Water,Water,NULL,Water,Bareland
2034,Forest,Water,Water,NULL,Water,Forest
2035,Forest,Water,Water,Non_Water,Water,Wetland
2036,Forest,Water,Water,Non_Water,Water,Forest
2037,Forest,Water,Water,Water,Water,Grassland
2038,Forest,Water,Water,Water,Water,Forest
2039,Forest,Water,Forest,NULL,Non_Wetland,NULL
2040,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2041,Forest,Water,Forest,NULL,Non_Wetland,Forest
2042,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
2043,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2044,Forest,Water,Forest,Water,Non_Wetland,Forest
2045,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2046,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2047,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2048,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2049,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
2050,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2051,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
2052,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2053,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2054,Forest,Forest,NULL,Water,Non_Wetland,Forest
2055,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2056,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2057,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2058,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2059,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2060,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2061,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2062,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2063,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2064,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2065,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2066,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2067,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2068,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2069,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2070,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
2071,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2072,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2073,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2074,Forest,Forest,Grassland,Water,Non_Wetland,NULL
2075,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2076,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
2077,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
2078,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
2079,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2080,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2081,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2082,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2083,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2084,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2085,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2086,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2087,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2088,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2089,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2090,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2091,Forest,Forest,Cropland,Water,Non_Wetland,NULL
2092,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2093,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2094,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
2095,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2096,Forest,Forest,Wetland,NULL,Wetland,NULL
2097,Forest,Forest,Wetland,NULL,Wetland,Grassland
2098,Forest,Forest,Wetland,NULL,Wetland,Cropland
2099,Forest,Forest,Wetland,NULL,Wetland,Wetland
2100,Forest,Forest,Wetland,NULL,Wetland,Bareland
2101,Forest,Forest,Wetland,NULL,Wetland,Forest
2102,Forest,Forest,Wetland,Non_Water,Wetland,NULL
2103,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2104,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2105,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2106,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2107,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2108,Forest,Forest,Wetland,Water,Wetland,NULL
2109,Forest,Forest,Wetland,Water,Wetland,Grassland
2110,Forest,Forest,Wetland,Water,Wetland,Wetland
2111,Forest,Forest,Wetland,Water,Wetland,Bareland
2112,Forest,Forest,Wetland,Water,Wetland,Forest
2113,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2114,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2115,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2116,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2117,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
2118,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2119,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2120,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2121,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2122,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2123,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2124,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2125,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2126,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2127,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2128,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2129,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2130,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2131,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2132,Forest,Forest,Water,NULL,Water,Grassland
2133,Forest,Forest,Water,NULL,Water,Cropland
2134,Forest,Forest,Water,NULL,Water,Bareland
2135,Forest,Forest,Water,NULL,Water,Forest
2136,Forest,Forest,Water,Non_Water,Water,Grassland
2137,Forest,Forest,Water,Non_Water,Water,Cropland
2138,Forest,Forest,Water,Non_Water,Water,Wetland
2139,Forest,Forest,Water,Non_Water,Water,Forest
2140,Forest,Forest,Water,Water,Water,Grassland
2141,Forest,Forest,Water,Water,Water,Cropland
2142,Forest,Forest,Water,Water,Water,Forest
2143,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2144,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2145,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2146,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2147,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2148,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2149,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2150,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2151,Forest,Forest,Forest,Water,Non_Wetland,Forest
