Value,AFRICA_2024_DynamicWorld_2024_37PCL_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCL_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCL_M_R,AFRICA_2024_GSW_Yearly_2021_37PCL_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCL_M_R,AFRICA_2024_WorldCover_2021_37PCL_M_R
1673,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1674,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1675,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
1676,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1677,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1678,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1679,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1680,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
1681,Water,Cropland,Wetland,NULL,Wetland,Cropland
1682,Water,Cropland,Wetland,NULL,Wetland,Wetland
1683,Water,Cropland,Wetland,NULL,Wetland,Water
1684,Water,Cropland,Wetland,NULL,Wetland,Forest
1685,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
1686,Water,Cropland,Wetland,Non_Water,Wetland,Water
1687,Water,Cropland,Wetland,Water,Wetland,Cropland
1688,Water,Cropland,Wetland,Water,Wetland,Wetland
1689,Water,Cropland,Wetland,Water,Wetland,Water
1690,Water,Cropland,Wetland,Water,Wetland,Forest
1691,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1692,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1693,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
1694,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1695,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1696,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
1697,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1698,Water,Cropland,Bareland,NULL,Non_Wetland,Water
1699,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1700,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1701,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
1702,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
1703,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
1704,Water,Cropland,Bareland,Water,Non_Wetland,Water
1705,Water,Cropland,Built-up,NULL,Non_Wetland,NULL
1706,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
1707,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
1708,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
1709,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
1710,Water,Cropland,Built-up,Water,Non_Wetland,Cropland
1711,Water,Cropland,Built-up,Water,Non_Wetland,Wetland
1712,Water,Cropland,Water,NULL,Water,Cropland
1713,Water,Cropland,Water,NULL,Water,Wetland
1714,Water,Cropland,Water,NULL,Water,Water
1715,Water,Cropland,Water,NULL,Water,Forest
1716,Water,Cropland,Water,Non_Water,Water,Wetland
1717,Water,Cropland,Water,Water,Water,Wetland
1718,Water,Cropland,Water,Water,Water,Water
1719,Water,Cropland,Forest,NULL,Non_Wetland,NULL
1720,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1721,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1722,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
1723,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
1724,Water,Cropland,Forest,NULL,Non_Wetland,Water
1725,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1726,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1727,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1728,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
1729,Water,Cropland,Forest,Water,Non_Wetland,Grassland
1730,Water,Cropland,Forest,Water,Non_Wetland,Cropland
1731,Water,Cropland,Forest,Water,Non_Wetland,Wetland
1732,Water,Cropland,Forest,Water,Non_Wetland,Forest
1733,Water,Wetland,NULL,NULL,Non_Wetland,Grassland
1734,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
1735,Water,Wetland,NULL,NULL,Non_Wetland,Forest
1736,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1737,Water,Wetland,NULL,Water,Non_Wetland,Wetland
1738,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1739,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1740,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
1741,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1742,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1743,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
1744,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
1745,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1746,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
1747,Water,Wetland,Wetland,NULL,Wetland,Wetland
1748,Water,Wetland,Wetland,NULL,Wetland,Forest
1749,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1750,Water,Wetland,Wetland,Water,Wetland,Wetland
1751,Water,Wetland,Wetland,Water,Wetland,Water
1752,Water,Wetland,Wetland,Water,Wetland,Forest
1753,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
1754,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
1755,Water,Wetland,Water,NULL,Water,Wetland
1756,Water,Wetland,Water,NULL,Water,Forest
1757,Water,Wetland,Water,Non_Water,Water,Wetland
1758,Water,Wetland,Water,Water,Water,Wetland
1759,Water,Wetland,Water,Water,Water,Water
1760,Water,Wetland,Water,Water,Water,Forest
1761,Water,Wetland,Forest,NULL,Non_Wetland,NULL
1762,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
1763,Water,Wetland,Forest,NULL,Non_Wetland,Cropland
1764,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
1765,Water,Wetland,Forest,NULL,Non_Wetland,Forest
1766,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1767,Water,Wetland,Forest,Water,Non_Wetland,Grassland
1768,Water,Wetland,Forest,Water,Non_Wetland,Wetland
1769,Water,Wetland,Forest,Water,Non_Wetland,Forest
1770,Water,Bareland,NULL,NULL,Non_Wetland,NULL
1771,Water,Bareland,NULL,NULL,Non_Wetland,Cropland
1772,Water,Bareland,NULL,NULL,Non_Wetland,Bareland
1773,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1774,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1775,Water,Bareland,Shrubland,NULL,Non_Wetland,Forest
1776,Water,Bareland,Grassland,NULL,Non_Wetland,NULL
1777,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1778,Water,Bareland,Grassland,NULL,Non_Wetland,Cropland
1779,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1780,Water,Bareland,Grassland,NULL,Non_Wetland,Water
1781,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1782,Water,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1783,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1784,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
1785,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
1786,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
1787,Water,Bareland,Grassland,Water,Non_Wetland,Water
1788,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
1789,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
1790,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1791,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
1792,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1793,Water,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1794,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1795,Water,Bareland,Cropland,Non_Water,Non_Wetland,Water
1796,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
1797,Water,Bareland,Cropland,Water,Non_Wetland,Water
1798,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
1799,Water,Bareland,Wetland,Non_Water,Wetland,Water
1800,Water,Bareland,Wetland,Water,Wetland,Cropland
1801,Water,Bareland,Wetland,Water,Wetland,Bareland
1802,Water,Bareland,Wetland,Water,Wetland,Water
1803,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1804,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
1805,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1806,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1807,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
1808,Water,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1809,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1810,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
1811,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
1812,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1813,Water,Bareland,Bareland,Water,Non_Wetland,Water
1814,Water,Bareland,Built-up,NULL,Non_Wetland,Cropland
1815,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1816,Water,Bareland,Built-up,Non_Water,Non_Wetland,Cropland
1817,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1818,Water,Bareland,Built-up,Non_Water,Non_Wetland,Water
1819,Water,Bareland,Water,Non_Water,Water,Cropland
1820,Water,Bareland,Water,Non_Water,Water,Bareland
1821,Water,Bareland,Water,Water,Water,Cropland
1822,Water,Bareland,Water,Water,Water,Bareland
1823,Water,Bareland,Water,Water,Water,Water
1824,Water,Bareland,Forest,NULL,Non_Wetland,NULL
1825,Water,Bareland,Forest,NULL,Non_Wetland,Cropland
1826,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
1827,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
1828,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland
1829,Water,Water,NULL,NULL,Non_Wetland,NULL
1830,Water,Water,NULL,NULL,Non_Wetland,Grassland
1831,Water,Water,NULL,NULL,Non_Wetland,Cropland
1832,Water,Water,NULL,NULL,Non_Wetland,Wetland
1833,Water,Water,NULL,NULL,Non_Wetland,Bareland
1834,Water,Water,NULL,NULL,Non_Wetland,Water
1835,Water,Water,NULL,NULL,Non_Wetland,Forest
1836,Water,Water,NULL,Non_Water,Non_Wetland,NULL
1837,Water,Water,NULL,Non_Water,Non_Wetland,Cropland
1838,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
1839,Water,Water,NULL,Non_Water,Non_Wetland,Water
1840,Water,Water,NULL,Water,Non_Wetland,Grassland
1841,Water,Water,NULL,Water,Non_Wetland,Cropland
1842,Water,Water,NULL,Water,Non_Wetland,Wetland
1843,Water,Water,NULL,Water,Non_Wetland,Bareland
1844,Water,Water,NULL,Water,Non_Wetland,Water
1845,Water,Water,NULL,Water,Non_Wetland,Forest
1846,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1847,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1848,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1849,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1850,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1851,Water,Water,Shrubland,NULL,Non_Wetland,Water
1852,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1853,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
1854,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1855,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1856,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1857,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1858,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1859,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1860,Water,Water,Shrubland,Water,Non_Wetland,NULL
1861,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1862,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1863,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1864,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1865,Water,Water,Shrubland,Water,Non_Wetland,Water
1866,Water,Water,Shrubland,Water,Non_Wetland,Forest
1867,Water,Water,Grassland,NULL,Non_Wetland,NULL
1868,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1869,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1870,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1871,Water,Water,Grassland,NULL,Non_Wetland,Water
1872,Water,Water,Grassland,NULL,Non_Wetland,Forest
1873,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
1874,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1875,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1876,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1877,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1878,Water,Water,Grassland,Water,Non_Wetland,Grassland
1879,Water,Water,Grassland,Water,Non_Wetland,Cropland
1880,Water,Water,Grassland,Water,Non_Wetland,Wetland
1881,Water,Water,Grassland,Water,Non_Wetland,Bareland
1882,Water,Water,Grassland,Water,Non_Wetland,Water
1883,Water,Water,Grassland,Water,Non_Wetland,Forest
1884,Water,Water,Cropland,NULL,Non_Wetland,NULL
1885,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1886,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1887,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1888,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1889,Water,Water,Cropland,NULL,Non_Wetland,Water
1890,Water,Water,Cropland,NULL,Non_Wetland,Forest
1891,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
1892,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1893,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1894,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1895,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1896,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1897,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1898,Water,Water,Cropland,Water,Non_Wetland,NULL
1899,Water,Water,Cropland,Water,Non_Wetland,Grassland
1900,Water,Water,Cropland,Water,Non_Wetland,Cropland
1901,Water,Water,Cropland,Water,Non_Wetland,Wetland
1902,Water,Water,Cropland,Water,Non_Wetland,Bareland
1903,Water,Water,Cropland,Water,Non_Wetland,Water
1904,Water,Water,Cropland,Water,Non_Wetland,Forest
1905,Water,Water,Wetland,NULL,Wetland,NULL
1906,Water,Water,Wetland,NULL,Wetland,Grassland
1907,Water,Water,Wetland,NULL,Wetland,Cropland
1908,Water,Water,Wetland,NULL,Wetland,Wetland
1909,Water,Water,Wetland,NULL,Wetland,Bareland
1910,Water,Water,Wetland,NULL,Wetland,Water
1911,Water,Water,Wetland,NULL,Wetland,Forest
1912,Water,Water,Wetland,Non_Water,Wetland,Cropland
1913,Water,Water,Wetland,Non_Water,Wetland,Wetland
1914,Water,Water,Wetland,Non_Water,Wetland,Bareland
1915,Water,Water,Wetland,Non_Water,Wetland,Water
1916,Water,Water,Wetland,Non_Water,Wetland,Forest
1917,Water,Water,Wetland,Water,Wetland,NULL
1918,Water,Water,Wetland,Water,Wetland,Grassland
1919,Water,Water,Wetland,Water,Wetland,Cropland
1920,Water,Water,Wetland,Water,Wetland,Wetland
1921,Water,Water,Wetland,Water,Wetland,Bareland
1922,Water,Water,Wetland,Water,Wetland,Water
1923,Water,Water,Wetland,Water,Wetland,Forest
1924,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1925,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1926,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1927,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1928,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1929,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1930,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1931,Water,Water,Bareland,NULL,Non_Wetland,NULL
1932,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1933,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1934,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1935,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1936,Water,Water,Bareland,NULL,Non_Wetland,Built-up
1937,Water,Water,Bareland,NULL,Non_Wetland,Water
1938,Water,Water,Bareland,NULL,Non_Wetland,Forest
1939,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
1940,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1941,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1942,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1943,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1944,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1945,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1946,Water,Water,Bareland,Water,Non_Wetland,NULL
1947,Water,Water,Bareland,Water,Non_Wetland,Grassland
1948,Water,Water,Bareland,Water,Non_Wetland,Cropland
1949,Water,Water,Bareland,Water,Non_Wetland,Wetland
1950,Water,Water,Bareland,Water,Non_Wetland,Bareland
1951,Water,Water,Bareland,Water,Non_Wetland,Water
1952,Water,Water,Bareland,Water,Non_Wetland,Forest
1953,Water,Water,Built-up,NULL,Non_Wetland,NULL
1954,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1955,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1956,Water,Water,Built-up,NULL,Non_Wetland,Wetland
1957,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1958,Water,Water,Built-up,NULL,Non_Wetland,Water
1959,Water,Water,Built-up,NULL,Non_Wetland,Forest
1960,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
1961,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
1962,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
1963,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
1964,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1965,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1966,Water,Water,Built-up,Water,Non_Wetland,NULL
1967,Water,Water,Built-up,Water,Non_Wetland,Grassland
1968,Water,Water,Built-up,Water,Non_Wetland,Cropland
1969,Water,Water,Built-up,Water,Non_Wetland,Wetland
1970,Water,Water,Built-up,Water,Non_Wetland,Bareland
1971,Water,Water,Built-up,Water,Non_Wetland,Water
1972,Water,Water,Built-up,Water,Non_Wetland,Forest
1973,Water,Water,Water,NULL,Water,NULL
1974,Water,Water,Water,NULL,Water,Grassland
1975,Water,Water,Water,NULL,Water,Cropland
1976,Water,Water,Water,NULL,Water,Wetland
1977,Water,Water,Water,NULL,Water,Bareland
1978,Water,Water,Water,NULL,Water,Built-up
1979,Water,Water,Water,NULL,Water,Water
1980,Water,Water,Water,NULL,Water,Forest
1981,Water,Water,Water,Non_Water,Water,Cropland
1982,Water,Water,Water,Non_Water,Water,Wetland
1983,Water,Water,Water,Non_Water,Water,Bareland
1984,Water,Water,Water,Non_Water,Water,Built-up
1985,Water,Water,Water,Non_Water,Water,Water
1986,Water,Water,Water,Non_Water,Water,Forest
1987,Water,Water,Water,Water,Water,Grassland
1988,Water,Water,Water,Water,Water,Cropland
1989,Water,Water,Water,Water,Water,Wetland
1990,Water,Water,Water,Water,Water,Bareland
1991,Water,Water,Water,Water,Water,Built-up
1992,Water,Water,Water,Water,Water,Water
1993,Water,Water,Water,Water,Water,Forest
1994,Water,Water,Forest,NULL,Non_Wetland,NULL
1995,Water,Water,Forest,NULL,Non_Wetland,Grassland
1996,Water,Water,Forest,NULL,Non_Wetland,Cropland
1997,Water,Water,Forest,NULL,Non_Wetland,Wetland
1998,Water,Water,Forest,NULL,Non_Wetland,Bareland
1999,Water,Water,Forest,NULL,Non_Wetland,Water
2000,Water,Water,Forest,NULL,Non_Wetland,Forest
2001,Water,Water,Forest,Non_Water,Non_Wetland,NULL
2002,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2003,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2004,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2005,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2006,Water,Water,Forest,Non_Water,Non_Wetland,Water
2007,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2008,Water,Water,Forest,Water,Non_Wetland,NULL
2009,Water,Water,Forest,Water,Non_Wetland,Grassland
2010,Water,Water,Forest,Water,Non_Wetland,Cropland
2011,Water,Water,Forest,Water,Non_Wetland,Wetland
2012,Water,Water,Forest,Water,Non_Wetland,Bareland
2013,Water,Water,Forest,Water,Non_Wetland,Water
2014,Water,Water,Forest,Water,Non_Wetland,Forest
2015,Water,Forest,NULL,NULL,Non_Wetland,NULL
2016,Water,Forest,NULL,NULL,Non_Wetland,Grassland
2017,Water,Forest,NULL,NULL,Non_Wetland,Wetland
2018,Water,Forest,NULL,NULL,Non_Wetland,Bareland
2019,Water,Forest,NULL,NULL,Non_Wetland,Forest
2020,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2021,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2022,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
2023,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
2024,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
2025,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2026,Water,Forest,Shrubland,Water,Non_Wetland,Wetland
2027,Water,Forest,Grassland,NULL,Non_Wetland,NULL
2028,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2029,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2030,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
2031,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
2032,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2033,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL
2034,Water,Forest,Wetland,NULL,Wetland,Wetland
2035,Water,Forest,Wetland,NULL,Wetland,Forest
2036,Water,Forest,Wetland,Water,Wetland,Wetland
2037,Water,Forest,Bareland,NULL,Non_Wetland,NULL
2038,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2039,Water,Forest,Bareland,NULL,Non_Wetland,Cropland
2040,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
2041,Water,Forest,Bareland,NULL,Non_Wetland,Water
2042,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2043,Water,Forest,Bareland,Water,Non_Wetland,Wetland
2044,Water,Forest,Built-up,NULL,Non_Wetland,Forest
2045,Water,Forest,Built-up,Non_Water,Non_Wetland,Forest
2046,Water,Forest,Water,NULL,Water,Grassland
2047,Water,Forest,Water,NULL,Water,Forest
2048,Water,Forest,Water,Water,Water,Grassland
2049,Water,Forest,Water,Water,Water,Wetland
2050,Water,Forest,Water,Water,Water,Water
2051,Water,Forest,Water,Water,Water,Forest
2052,Water,Forest,Forest,NULL,Non_Wetland,NULL
2053,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2054,Water,Forest,Forest,NULL,Non_Wetland,Cropland
2055,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2056,Water,Forest,Forest,NULL,Non_Wetland,Bareland
2057,Water,Forest,Forest,NULL,Non_Wetland,Water
2058,Water,Forest,Forest,NULL,Non_Wetland,Forest
2059,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland
2060,Water,Forest,Forest,Water,Non_Wetland,Wetland
2061,Water,Forest,Forest,Water,Non_Wetland,Forest
2062,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest
2063,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL
2064,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest
2065,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
2066,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
2067,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Forest
2068,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
2069,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2070,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2071,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2072,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2073,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2074,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2075,Forest,NULL,NULL,NULL,Non_Wetland,Water
2076,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2077,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
2078,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2079,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
2080,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2081,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2082,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2083,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2084,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2085,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2086,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2087,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2088,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2089,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2090,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2091,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2092,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2093,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2094,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2095,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2096,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2097,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2098,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2099,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2100,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2101,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2102,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2103,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2104,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2105,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2106,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2107,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2108,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2109,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2110,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2111,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2112,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2113,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2114,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2115,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2116,Forest,NULL,Cropland,NULL,Non_Wetland,Water
2117,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2118,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
