Value,AFRICA_2024_DynamicWorld_2024_37NGE_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NGE_M_R,AFRICA_2024_GLC_FCS30D_2022_37NGE_M_R,AFRICA_2024_GSW_Yearly_2021_37NGE_M_R,AFRICA_2024_GWL_FCS30D_2022_37NGE_M_R,AFRICA_2024_WorldCover_2021_37NGE_M_R
1726,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1727,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
1728,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
1729,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
1730,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
1731,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL
1732,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
1733,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
1734,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1735,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
1736,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
1737,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1738,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1739,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL
1740,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
1741,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
1742,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
1743,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
1744,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
1745,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL
1746,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
1747,Forest,Wetland,Grassland,Water,Non_Wetland,NULL
1748,Forest,Wetland,Grassland,Water,Non_Wetland,Forest
1749,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
1750,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
1751,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
1752,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
1753,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1754,Forest,Wetland,Cropland,Water,Non_Wetland,NULL
1755,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
1756,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
1757,Forest,Wetland,Wetland,Water,Wetland,Grassland
1758,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
1759,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
1760,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1761,Forest,Wetland,Bareland,Water,Non_Wetland,NULL
1762,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
1763,Forest,Wetland,Built-up,Water,Non_Wetland,Forest
1764,Forest,Wetland,Water,Non_Water,Water,NULL
1765,Forest,Wetland,Water,Water,Water,NULL
1766,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
1767,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1768,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
1769,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
1770,Forest,Wetland,Forest,Water,Non_Wetland,Forest
1771,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1772,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1773,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1774,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1775,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1776,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1777,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1778,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
1779,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1780,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1781,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1782,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1783,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1784,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1785,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1786,Forest,Water,NULL,NULL,Non_Wetland,NULL
1787,Forest,Water,NULL,NULL,Non_Wetland,Grassland
1788,Forest,Water,NULL,NULL,Non_Wetland,Forest
1789,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
1790,Forest,Water,NULL,Water,Non_Wetland,Forest
1791,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1792,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1793,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
1794,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1795,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL
1796,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1797,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
1798,Forest,Water,Shrubland,Water,Non_Wetland,NULL
1799,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
1800,Forest,Water,Shrubland,Water,Non_Wetland,Forest
1801,Forest,Water,Grassland,NULL,Non_Wetland,NULL
1802,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
1803,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
1804,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
1805,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1806,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
1807,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
1808,Forest,Water,Grassland,Water,Non_Wetland,Bareland
1809,Forest,Water,Grassland,Water,Non_Wetland,Forest
1810,Forest,Water,Cropland,NULL,Non_Wetland,NULL
1811,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
1812,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1813,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL
1814,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
1815,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
1816,Forest,Water,Cropland,Water,Non_Wetland,NULL
1817,Forest,Water,Cropland,Water,Non_Wetland,Bareland
1818,Forest,Water,Cropland,Water,Non_Wetland,Water
1819,Forest,Water,Cropland,Water,Non_Wetland,Forest
1820,Forest,Water,Wetland,NULL,Wetland,Forest
1821,Forest,Water,Wetland,Non_Water,Wetland,Forest
1822,Forest,Water,Wetland,Water,Wetland,Forest
1823,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
1824,Forest,Water,Bareland,NULL,Non_Wetland,Forest
1825,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
1826,Forest,Water,Bareland,Water,Non_Wetland,Forest
1827,Forest,Water,Built-up,NULL,Non_Wetland,Forest
1828,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
1829,Forest,Water,Built-up,Water,Non_Wetland,Forest
1830,Forest,Water,Water,NULL,Water,Bareland
1831,Forest,Water,Water,NULL,Water,Forest
1832,Forest,Water,Water,Non_Water,Water,Forest
1833,Forest,Water,Water,Water,Water,Forest
1834,Forest,Water,Forest,NULL,Non_Wetland,NULL
1835,Forest,Water,Forest,NULL,Non_Wetland,Forest
1836,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
1837,Forest,Water,Forest,Water,Non_Wetland,NULL
1838,Forest,Water,Forest,Water,Non_Wetland,Forest
1839,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1840,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1841,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1842,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1843,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1844,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
1845,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
1846,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
1847,Forest,Forest,NULL,Water,Non_Wetland,NULL
1848,Forest,Forest,NULL,Water,Non_Wetland,Grassland
1849,Forest,Forest,NULL,Water,Non_Wetland,Forest
1850,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1851,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1852,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1853,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1854,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1855,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1856,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1857,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1858,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1859,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
1860,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
1861,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
1862,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1863,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1864,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1865,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
1866,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1867,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
1868,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1869,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
1870,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
1871,Forest,Forest,Grassland,Water,Non_Wetland,NULL
1872,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
1873,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
1874,Forest,Forest,Grassland,Water,Non_Wetland,Forest
1875,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1876,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1877,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1878,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
1879,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1880,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
1881,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1882,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1883,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
1884,Forest,Forest,Cropland,Water,Non_Wetland,NULL
1885,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
1886,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
1887,Forest,Forest,Cropland,Water,Non_Wetland,Forest
1888,Forest,Forest,Wetland,NULL,Wetland,NULL
1889,Forest,Forest,Wetland,NULL,Wetland,Cropland
1890,Forest,Forest,Wetland,NULL,Wetland,Forest
1891,Forest,Forest,Wetland,Non_Water,Wetland,Forest
1892,Forest,Forest,Wetland,Water,Wetland,Forest
1893,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1894,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1895,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1896,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1897,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
1898,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
1899,Forest,Forest,Bareland,Water,Non_Wetland,NULL
1900,Forest,Forest,Bareland,Water,Non_Wetland,Forest
1901,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1902,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1903,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
1904,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1905,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
1906,Forest,Forest,Built-up,Water,Non_Wetland,Forest
1907,Forest,Forest,Water,NULL,Water,NULL
1908,Forest,Forest,Water,NULL,Water,Grassland
1909,Forest,Forest,Water,NULL,Water,Forest
1910,Forest,Forest,Water,Non_Water,Water,Grassland
1911,Forest,Forest,Water,Non_Water,Water,Forest
1912,Forest,Forest,Water,Water,Water,Forest
1913,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1914,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1915,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1916,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1917,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1918,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
1919,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1920,Forest,Forest,Forest,Water,Non_Wetland,NULL
1921,Forest,Forest,Forest,Water,Non_Wetland,Grassland
1922,Forest,Forest,Forest,Water,Non_Wetland,Forest
