Value,AFRICA_2024_DynamicWorld_2024_36PVA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,AFRICA_2024_WorldCover_2021_36PVA_M_R
1651,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland
1652,Bareland,NULL,NULL,Water,Non_Wetland,Cropland
1653,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1654,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1655,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1656,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1657,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1658,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1659,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1660,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1661,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1662,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1663,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1664,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland
1665,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1666,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1667,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1668,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1669,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1670,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1671,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1672,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1673,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1674,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL
1675,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1676,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1677,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1678,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1679,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Built-up
1680,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water
1681,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Forest
1682,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1683,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
1684,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
1685,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1686,Bareland,NULL,Grassland,Water,Non_Wetland,Built-up
1687,Bareland,NULL,Grassland,Water,Non_Wetland,Water
1688,Bareland,NULL,Grassland,Water,Non_Wetland,Forest
1689,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1690,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1691,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1692,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
1693,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1694,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1695,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1696,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL
1697,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1698,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1699,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1700,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1701,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Built-up
1702,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water
1703,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1704,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1705,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1706,Bareland,NULL,Cropland,Water,Non_Wetland,Wetland
1707,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1708,Bareland,NULL,Cropland,Water,Non_Wetland,Water
1709,Bareland,NULL,Cropland,Water,Non_Wetland,Forest
1710,Bareland,NULL,Wetland,NULL,Wetland,Cropland
1711,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1712,Bareland,NULL,Wetland,NULL,Wetland,Forest
1713,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1714,Bareland,NULL,Wetland,Water,Wetland,Grassland
1715,Bareland,NULL,Wetland,Water,Wetland,Wetland
1716,Bareland,NULL,Wetland,Water,Wetland,Bareland
1717,Bareland,NULL,Wetland,Water,Wetland,Water
1718,Bareland,NULL,Wetland,Water,Wetland,Forest
1719,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1720,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1721,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1722,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1723,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1724,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1725,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1726,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1727,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1728,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1729,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1730,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1731,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Built-up
1732,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1733,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
1734,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1735,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1736,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1737,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1738,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1739,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1740,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1741,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1742,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1743,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1744,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1745,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1746,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Built-up
1747,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Forest
1748,Bareland,NULL,Built-up,Water,Non_Wetland,Cropland
1749,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1750,Bareland,NULL,Water,NULL,Water,Bareland
1751,Bareland,NULL,Water,Non_Water,Water,Bareland
1752,Bareland,NULL,Water,Water,Water,Bareland
1753,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1754,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1755,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL
1756,Bareland,NULL,Forest,Non_Water,Non_Wetland,Cropland
1757,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1758,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1759,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1760,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
1761,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1762,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland
1763,Bareland,Cropland,NULL,Water,Non_Wetland,Grassland
1764,Bareland,Cropland,NULL,Water,Non_Wetland,Cropland
1765,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1766,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1767,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1768,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1769,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1770,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1771,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1772,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1773,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1774,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1775,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1776,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1777,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1778,Bareland,Cropland,Shrubland,Water,Non_Wetland,Wetland
1779,Bareland,Cropland,Shrubland,Water,Non_Wetland,Forest
1780,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1781,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1782,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1783,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1784,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1785,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1786,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water
1787,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1788,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL
1789,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1790,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1791,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1792,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Built-up
1793,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1794,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland
1795,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
1796,Bareland,Cropland,Grassland,Water,Non_Wetland,Wetland
1797,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
1798,Bareland,Cropland,Grassland,Water,Non_Wetland,Water
1799,Bareland,Cropland,Grassland,Water,Non_Wetland,Forest
1800,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1801,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1802,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1803,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1804,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1805,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1806,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1807,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1808,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1809,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1810,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1811,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1812,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
1813,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1814,Bareland,Cropland,Cropland,Water,Non_Wetland,Wetland
1815,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland
1816,Bareland,Cropland,Cropland,Water,Non_Wetland,Water
1817,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
1818,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland
1819,Bareland,Cropland,Wetland,Water,Wetland,Cropland
1820,Bareland,Cropland,Wetland,Water,Wetland,Bareland
1821,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1822,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1823,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1824,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1825,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1826,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1827,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1828,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1829,Bareland,Cropland,Bareland,Water,Non_Wetland,Cropland
1830,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1831,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1832,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1833,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1834,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1835,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest
1836,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
1837,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1838,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1839,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Built-up
1840,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Forest
1841,Bareland,Cropland,Built-up,Water,Non_Wetland,Cropland
1842,Bareland,Cropland,Water,NULL,Water,Grassland
1843,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1844,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland
1845,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1846,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1847,Bareland,Cropland,Forest,Water,Non_Wetland,Cropland
1848,Bareland,Wetland,NULL,NULL,Non_Wetland,Grassland
1849,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1850,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1851,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
1852,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
1853,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1854,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1855,Bareland,Wetland,Grassland,NULL,Non_Wetland,Cropland
1856,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1857,Bareland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1858,Bareland,Wetland,Grassland,NULL,Non_Wetland,Forest
1859,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1860,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
1861,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1862,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Built-up
1863,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
1864,Bareland,Wetland,Grassland,Water,Non_Wetland,Cropland
1865,Bareland,Wetland,Grassland,Water,Non_Wetland,Bareland
1866,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1867,Bareland,Wetland,Cropland,NULL,Non_Wetland,Cropland
1868,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1869,Bareland,Wetland,Cropland,NULL,Non_Wetland,Forest
1870,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1871,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1872,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
1873,Bareland,Wetland,Cropland,Water,Non_Wetland,Cropland
1874,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1875,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1876,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
1877,Bareland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1878,Bareland,Wetland,Built-up,NULL,Non_Wetland,Cropland
1879,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1880,Bareland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1881,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
1882,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland
1883,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1884,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Cropland
1885,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1886,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1887,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1888,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1889,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1890,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1891,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1892,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1893,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up
1894,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest
1895,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1896,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1897,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1898,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Built-up
1899,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
1900,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland
1901,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1902,Bareland,Bareland,Grassland,Water,Non_Wetland,Forest
1903,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1904,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1905,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1906,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up
1907,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1908,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1909,Bareland,Bareland,Cropland,Water,Non_Wetland,Cropland
1910,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1911,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1912,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1913,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1914,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1915,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1916,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1917,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1918,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1919,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1920,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1921,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1922,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1923,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1924,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1925,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1926,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1927,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1928,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1929,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Cropland
1930,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1931,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up
1932,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1933,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up
1934,Bareland,Bareland,Water,NULL,Water,Bareland
1935,Bareland,Bareland,Water,Non_Water,Water,Bareland
1936,Bareland,Bareland,Water,Water,Water,Bareland
1937,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1938,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland
1939,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1940,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up
1941,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Built-up
1942,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1943,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1944,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1945,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1946,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1947,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland
1948,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1949,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1950,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1951,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1952,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1953,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water
1954,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
1955,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1956,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
1957,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1958,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Built-up
1959,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Water
1960,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Forest
1961,Bareland,Built-up,Grassland,Water,Non_Wetland,Grassland
1962,Bareland,Built-up,Grassland,Water,Non_Wetland,Cropland
1963,Bareland,Built-up,Grassland,Water,Non_Wetland,Bareland
1964,Bareland,Built-up,Grassland,Water,Non_Wetland,Built-up
1965,Bareland,Built-up,Grassland,Water,Non_Wetland,Water
1966,Bareland,Built-up,Grassland,Water,Non_Wetland,Forest
1967,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1968,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1969,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1970,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1971,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water
1972,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1973,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
1974,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1975,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up
1976,Bareland,Built-up,Cropland,Water,Non_Wetland,Grassland
1977,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland
1978,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1979,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1980,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1981,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1982,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1983,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1984,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1985,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1986,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1987,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1988,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1989,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1990,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1991,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1992,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
1993,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1994,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1995,Bareland,Built-up,Built-up,Water,Non_Wetland,Cropland
1996,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
1997,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
1998,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1999,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
2000,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
2001,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
2002,Bareland,Water,Grassland,NULL,Non_Wetland,Water
2003,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
2004,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
2005,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
2006,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
2007,Bareland,Water,Grassland,Non_Water,Non_Wetland,Built-up
2008,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
2009,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
2010,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
2011,Bareland,Water,Grassland,Water,Non_Wetland,Water
2012,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
2013,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
2014,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
2015,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
2016,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
2017,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
2018,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
2019,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
2020,Bareland,Water,Cropland,Water,Non_Wetland,Built-up
2021,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
2022,Bareland,Water,Wetland,Water,Wetland,Bareland
2023,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2024,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2025,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2026,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2027,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
2028,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
2029,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2030,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2031,Bareland,Water,Bareland,Water,Non_Wetland,Water
2032,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2033,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
2034,Bareland,Water,Built-up,Non_Water,Non_Wetland,Grassland
2035,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
2036,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2037,Water,NULL,NULL,NULL,Non_Wetland,Grassland
2038,Water,NULL,NULL,NULL,Non_Wetland,Cropland
2039,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland
2040,Water,NULL,NULL,Non_Water,Non_Wetland,Cropland
2041,Water,NULL,NULL,Non_Water,Non_Wetland,Forest
2042,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2043,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2044,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2045,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2046,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2047,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2048,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
2049,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
