Value,AFRICA_2024_DynamicWorld_2024_37PFM_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,AFRICA_2024_GSW_Yearly_2021_37PFM_M_R,AFRICA_2024_GWL_FCS30D_2022_37PFM_M_R,AFRICA_2024_WorldCover_2021_37PFM_M_R
1656,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1657,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1658,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1659,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1660,Bareland,Bareland,Wetland,Water,Wetland,Water
1661,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1662,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1663,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1664,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
1665,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1666,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1667,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1668,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1669,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1670,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1671,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1672,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
1673,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1674,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1675,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL
1676,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1677,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1678,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1679,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1680,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1681,Bareland,Bareland,Water,Water,Water,Wetland
1682,Bareland,Bareland,Water,Water,Water,Bareland
1683,Bareland,Bareland,Water,Water,Water,Water
1684,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL
1685,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1686,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1687,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1688,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1689,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1690,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1691,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1692,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1693,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1694,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1695,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1696,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1697,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1698,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1699,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1700,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1701,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
1702,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1703,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1704,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
1705,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1706,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1707,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1708,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1709,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1710,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1711,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1712,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1713,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1714,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
1715,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
1716,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1717,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1718,Bareland,Water,Wetland,NULL,Wetland,NULL
1719,Bareland,Water,Wetland,NULL,Wetland,Wetland
1720,Bareland,Water,Wetland,NULL,Wetland,Bareland
1721,Bareland,Water,Wetland,Water,Wetland,Wetland
1722,Bareland,Water,Wetland,Water,Wetland,Bareland
1723,Bareland,Water,Wetland,Water,Wetland,Water
1724,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
1725,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1726,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1727,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1728,Bareland,Water,Bareland,NULL,Non_Wetland,Built-up
1729,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1730,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1731,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1732,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
1733,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1734,Bareland,Water,Built-up,NULL,Non_Wetland,NULL
1735,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1736,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1737,Bareland,Water,Water,Water,Water,Wetland
1738,Bareland,Water,Water,Water,Water,Bareland
1739,Bareland,Water,Water,Water,Water,Water
1740,Bareland,Water,Forest,NULL,Non_Wetland,NULL
1741,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1742,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1743,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1744,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1745,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1746,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1747,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
1748,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1749,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland
1750,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1751,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
1752,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1753,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
1754,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1755,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL
1756,Water,NULL,NULL,NULL,Non_Wetland,NULL
1757,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1758,Water,NULL,NULL,NULL,Non_Wetland,Wetland
1759,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1760,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland
1761,Water,NULL,NULL,Water,Non_Wetland,Wetland
1762,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1763,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1764,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1765,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1766,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1767,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1768,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1769,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1770,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
1771,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
1772,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1773,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1774,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1775,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1776,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
1777,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1778,Water,NULL,Grassland,NULL,Non_Wetland,Water
1779,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1780,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL
1781,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1782,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1783,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1784,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1785,Water,NULL,Grassland,Water,Non_Wetland,NULL
1786,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1787,Water,NULL,Grassland,Water,Non_Wetland,Wetland
1788,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1789,Water,NULL,Grassland,Water,Non_Wetland,Water
1790,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1791,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1792,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1793,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
1794,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1795,Water,NULL,Cropland,NULL,Non_Wetland,Water
1796,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
1797,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1798,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1799,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1800,Water,NULL,Cropland,Water,Non_Wetland,Wetland
1801,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1802,Water,NULL,Cropland,Water,Non_Wetland,Water
1803,Water,NULL,Wetland,NULL,Wetland,NULL
1804,Water,NULL,Wetland,NULL,Wetland,Grassland
1805,Water,NULL,Wetland,NULL,Wetland,Cropland
1806,Water,NULL,Wetland,NULL,Wetland,Wetland
1807,Water,NULL,Wetland,NULL,Wetland,Bareland
1808,Water,NULL,Wetland,NULL,Wetland,Water
1809,Water,NULL,Wetland,Non_Water,Wetland,NULL
1810,Water,NULL,Wetland,Non_Water,Wetland,Wetland
1811,Water,NULL,Wetland,Water,Wetland,NULL
1812,Water,NULL,Wetland,Water,Wetland,Wetland
1813,Water,NULL,Wetland,Water,Wetland,Bareland
1814,Water,NULL,Wetland,Water,Wetland,Water
1815,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1816,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1817,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1818,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Cropland
1819,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1820,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1821,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1822,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1823,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
1824,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1825,Water,NULL,Bareland,NULL,Non_Wetland,Water
1826,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1827,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL
1828,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1829,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1830,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1831,Water,NULL,Bareland,Water,Non_Wetland,NULL
1832,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1833,Water,NULL,Bareland,Water,Non_Wetland,Cropland
1834,Water,NULL,Bareland,Water,Non_Wetland,Wetland
1835,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1836,Water,NULL,Bareland,Water,Non_Wetland,Water
1837,Water,NULL,Bareland,Water,Non_Wetland,Forest
1838,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1839,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1840,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
1841,Water,NULL,Built-up,NULL,Non_Wetland,Wetland
1842,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1843,Water,NULL,Built-up,NULL,Non_Wetland,Water
1844,Water,NULL,Built-up,Water,Non_Wetland,Wetland
1845,Water,NULL,Built-up,Water,Non_Wetland,Bareland
1846,Water,NULL,Water,NULL,Water,NULL
1847,Water,NULL,Water,NULL,Water,Wetland
1848,Water,NULL,Water,NULL,Water,Bareland
1849,Water,NULL,Water,Non_Water,Water,Wetland
1850,Water,NULL,Water,Non_Water,Water,Bareland
1851,Water,NULL,Water,Water,Water,NULL
1852,Water,NULL,Water,Water,Water,Wetland
1853,Water,NULL,Water,Water,Water,Bareland
1854,Water,NULL,Water,Water,Water,Water
1855,Water,NULL,Forest,NULL,Non_Wetland,NULL
1856,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1857,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1858,Water,NULL,Forest,NULL,Non_Wetland,Wetland
1859,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1860,Water,NULL,Forest,NULL,Non_Wetland,Forest
1861,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
1862,Water,NULL,Forest,Water,Non_Wetland,Wetland
1863,Water,Cropland,NULL,NULL,Non_Wetland,NULL
1864,Water,Cropland,NULL,NULL,Non_Wetland,Wetland
1865,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
1866,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
1867,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1868,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1869,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1870,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1871,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1872,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
1873,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1874,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1875,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
1876,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1877,Water,Cropland,Grassland,NULL,Non_Wetland,Built-up
1878,Water,Cropland,Grassland,NULL,Non_Wetland,Water
1879,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1880,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
1881,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1882,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1883,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1884,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1885,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
1886,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1887,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up
1888,Water,Cropland,Cropland,NULL,Non_Wetland,Water
1889,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1890,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1891,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1892,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1893,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
1894,Water,Cropland,Wetland,NULL,Wetland,NULL
1895,Water,Cropland,Wetland,NULL,Wetland,Grassland
1896,Water,Cropland,Wetland,NULL,Wetland,Wetland
1897,Water,Cropland,Wetland,NULL,Wetland,Bareland
1898,Water,Cropland,Wetland,NULL,Wetland,Water
1899,Water,Cropland,Wetland,NULL,Wetland,Forest
1900,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
1901,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
1902,Water,Cropland,Wetland,Non_Water,Wetland,Bareland
1903,Water,Cropland,Wetland,Water,Wetland,Wetland
1904,Water,Cropland,Wetland,Water,Wetland,Water
1905,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1906,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
1907,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1908,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1909,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
1910,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1911,Water,Cropland,Bareland,NULL,Non_Wetland,Built-up
1912,Water,Cropland,Bareland,NULL,Non_Wetland,Water
1913,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1914,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
1915,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
1916,Water,Cropland,Built-up,NULL,Non_Wetland,NULL
1917,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland
1918,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
1919,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up
1920,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1921,Water,Cropland,Water,NULL,Water,Wetland
1922,Water,Cropland,Water,Non_Water,Water,Wetland
1923,Water,Cropland,Water,Water,Water,Wetland
1924,Water,Cropland,Forest,NULL,Non_Wetland,NULL
1925,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1926,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
1927,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
1928,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
1929,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1930,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
1931,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1932,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1933,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1934,Water,Wetland,Grassland,NULL,Non_Wetland,NULL
1935,Water,Wetland,Grassland,NULL,Non_Wetland,Cropland
1936,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
1937,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
1938,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1939,Water,Wetland,Grassland,Water,Non_Wetland,NULL
1940,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
1941,Water,Wetland,Grassland,Water,Non_Wetland,Bareland
1942,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
1943,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
1944,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1945,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
1946,Water,Wetland,Wetland,NULL,Wetland,NULL
1947,Water,Wetland,Wetland,NULL,Wetland,Wetland
1948,Water,Wetland,Wetland,NULL,Wetland,Bareland
1949,Water,Wetland,Wetland,NULL,Wetland,Water
1950,Water,Wetland,Wetland,NULL,Wetland,Forest
1951,Water,Wetland,Wetland,Non_Water,Wetland,NULL
1952,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1953,Water,Wetland,Wetland,Water,Wetland,NULL
1954,Water,Wetland,Wetland,Water,Wetland,Cropland
1955,Water,Wetland,Wetland,Water,Wetland,Wetland
1956,Water,Wetland,Wetland,Water,Wetland,Bareland
1957,Water,Wetland,Wetland,Water,Wetland,Water
1958,Water,Wetland,Bareland,NULL,Non_Wetland,NULL
1959,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
1960,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
1961,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1962,Water,Wetland,Bareland,Water,Non_Wetland,NULL
1963,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
1964,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
1965,Water,Wetland,Bareland,Water,Non_Wetland,Water
1966,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland
1967,Water,Wetland,Water,NULL,Water,Wetland
1968,Water,Wetland,Water,Non_Water,Water,Wetland
1969,Water,Wetland,Water,Water,Water,Wetland
1970,Water,Wetland,Water,Water,Water,Water
1971,Water,Wetland,Forest,NULL,Non_Wetland,Cropland
1972,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
1973,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1974,Water,Wetland,Forest,Water,Non_Wetland,Wetland
1975,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1976,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland
1977,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1978,Water,Bareland,Grassland,NULL,Non_Wetland,Cropland
1979,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1980,Water,Bareland,Grassland,NULL,Non_Wetland,Water
1981,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1982,Water,Bareland,Grassland,Water,Non_Wetland,Wetland
1983,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
1984,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
1985,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1986,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1987,Water,Bareland,Cropland,Water,Non_Wetland,Wetland
1988,Water,Bareland,Wetland,NULL,Wetland,Wetland
1989,Water,Bareland,Wetland,NULL,Wetland,Bareland
1990,Water,Bareland,Wetland,Non_Water,Wetland,Wetland
1991,Water,Bareland,Wetland,Water,Wetland,Wetland
1992,Water,Bareland,Wetland,Water,Wetland,Bareland
1993,Water,Bareland,Wetland,Water,Wetland,Water
1994,Water,Bareland,Bareland,NULL,Non_Wetland,NULL
1995,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1996,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
1997,Water,Bareland,Bareland,NULL,Non_Wetland,Wetland
1998,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1999,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2000,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2001,Water,Bareland,Bareland,Water,Non_Wetland,Wetland
2002,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2003,Water,Bareland,Bareland,Water,Non_Wetland,Water
2004,Water,Bareland,Built-up,NULL,Non_Wetland,NULL
2005,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
2006,Water,Bareland,Built-up,NULL,Non_Wetland,Water
2007,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
2008,Water,Bareland,Built-up,Water,Non_Wetland,Water
2009,Water,Bareland,Water,NULL,Water,Wetland
2010,Water,Bareland,Water,Water,Water,Wetland
2011,Water,Bareland,Water,Water,Water,Bareland
2012,Water,Bareland,Water,Water,Water,Water
2013,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
2014,Water,Built-up,NULL,NULL,Non_Wetland,Bareland
2015,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2016,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2017,Water,Water,NULL,NULL,Non_Wetland,NULL
2018,Water,Water,NULL,NULL,Non_Wetland,Grassland
2019,Water,Water,NULL,NULL,Non_Wetland,Cropland
2020,Water,Water,NULL,NULL,Non_Wetland,Wetland
2021,Water,Water,NULL,NULL,Non_Wetland,Bareland
2022,Water,Water,NULL,NULL,Non_Wetland,Water
2023,Water,Water,NULL,NULL,Non_Wetland,Forest
2024,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
2025,Water,Water,NULL,Water,Non_Wetland,Wetland
2026,Water,Water,NULL,Water,Non_Wetland,Water
2027,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2028,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2029,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2030,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2031,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2032,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2033,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
2034,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2035,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2036,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2037,Water,Water,Shrubland,Water,Non_Wetland,Water
2038,Water,Water,Grassland,NULL,Non_Wetland,NULL
2039,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2040,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2041,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2042,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2043,Water,Water,Grassland,NULL,Non_Wetland,Water
2044,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2045,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2046,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2047,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2048,Water,Water,Grassland,Water,Non_Wetland,Wetland
2049,Water,Water,Grassland,Water,Non_Wetland,Bareland
2050,Water,Water,Grassland,Water,Non_Wetland,Water
2051,Water,Water,Cropland,NULL,Non_Wetland,NULL
2052,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2053,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2054,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2055,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2056,Water,Water,Cropland,NULL,Non_Wetland,Built-up
2057,Water,Water,Cropland,NULL,Non_Wetland,Water
2058,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
2059,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2060,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2061,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2062,Water,Water,Cropland,Water,Non_Wetland,NULL
2063,Water,Water,Cropland,Water,Non_Wetland,Wetland
2064,Water,Water,Cropland,Water,Non_Wetland,Bareland
2065,Water,Water,Cropland,Water,Non_Wetland,Water
2066,Water,Water,Wetland,NULL,Wetland,NULL
2067,Water,Water,Wetland,NULL,Wetland,Grassland
2068,Water,Water,Wetland,NULL,Wetland,Cropland
2069,Water,Water,Wetland,NULL,Wetland,Wetland
2070,Water,Water,Wetland,NULL,Wetland,Bareland
2071,Water,Water,Wetland,NULL,Wetland,Water
2072,Water,Water,Wetland,NULL,Wetland,Forest
2073,Water,Water,Wetland,Non_Water,Wetland,NULL
2074,Water,Water,Wetland,Non_Water,Wetland,Cropland
2075,Water,Water,Wetland,Non_Water,Wetland,Wetland
2076,Water,Water,Wetland,Non_Water,Wetland,Bareland
2077,Water,Water,Wetland,Non_Water,Wetland,Water
2078,Water,Water,Wetland,Water,Wetland,NULL
2079,Water,Water,Wetland,Water,Wetland,Cropland
2080,Water,Water,Wetland,Water,Wetland,Wetland
2081,Water,Water,Wetland,Water,Wetland,Bareland
2082,Water,Water,Wetland,Water,Wetland,Water
2083,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2084,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2085,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2086,Water,Water,Bareland,NULL,Non_Wetland,NULL
2087,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2088,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2089,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2090,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2091,Water,Water,Bareland,NULL,Non_Wetland,Water
