Value,AFRICA_2024_DynamicWorld_2024_37PGN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PGN_M_R,AFRICA_2024_GLC_FCS30D_2022_37PGN_M_R,AFRICA_2024_GSW_Yearly_2021_37PGN_M_R,AFRICA_2024_GWL_FCS30D_2022_37PGN_M_R,AFRICA_2024_WorldCover_2021_37PGN_M_R
416,NULL,Built-up,Cropland,Water,Non_Wetland,Wetland
417,NULL,Built-up,Wetland,NULL,Wetland,Wetland
418,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland
419,NULL,Built-up,Wetland,Water,Wetland,Wetland
420,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
421,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
422,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL
423,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland
424,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland
425,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland
426,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland
427,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up
428,NULL,Built-up,Bareland,NULL,Non_Wetland,Forest
429,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL
430,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Wetland
431,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
432,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
433,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Forest
434,NULL,Built-up,Bareland,Water,Non_Wetland,NULL
435,NULL,Built-up,Bareland,Water,Non_Wetland,Wetland
436,NULL,Built-up,Bareland,Water,Non_Wetland,Bareland
437,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up
438,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL
439,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland
440,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland
441,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland
442,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up
443,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL
444,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
445,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Wetland
446,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
447,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
448,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Forest
449,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland
450,NULL,Water,Shrubland,NULL,Non_Wetland,NULL
451,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland
452,NULL,Water,Grassland,NULL,Non_Wetland,NULL
453,NULL,Water,Grassland,NULL,Non_Wetland,Wetland
454,NULL,Water,Grassland,NULL,Non_Wetland,Bareland
455,NULL,Water,Cropland,NULL,Non_Wetland,NULL
456,NULL,Water,Cropland,Non_Water,Non_Wetland,Wetland
457,NULL,Water,Bareland,NULL,Non_Wetland,Wetland
458,NULL,Water,Bareland,NULL,Non_Wetland,Bareland
459,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL
460,NULL,Water,Bareland,Water,Non_Wetland,Bareland
461,NULL,Water,Built-up,NULL,Non_Wetland,Bareland
462,NULL,Forest,NULL,NULL,Non_Wetland,NULL
463,NULL,Forest,NULL,NULL,Non_Wetland,Wetland
464,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL
465,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland
466,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland
467,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland
468,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest
469,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
470,NULL,Forest,Grassland,NULL,Non_Wetland,NULL
471,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland
472,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland
473,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland
474,NULL,Forest,Grassland,NULL,Non_Wetland,Forest
475,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL
476,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland
477,NULL,Forest,Grassland,Non_Water,Non_Wetland,Wetland
478,NULL,Forest,Cropland,NULL,Non_Wetland,NULL
479,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland
480,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland
481,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland
482,NULL,Forest,Cropland,NULL,Non_Wetland,Forest
483,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL
484,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland
485,NULL,Forest,Cropland,Non_Water,Non_Wetland,Wetland
486,NULL,Forest,Wetland,NULL,Wetland,Wetland
487,NULL,Forest,Wetland,NULL,Wetland,Forest
488,NULL,Forest,Wetland,Non_Water,Wetland,Wetland
489,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
490,NULL,Forest,Bareland,NULL,Non_Wetland,NULL
491,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland
492,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland
493,NULL,Forest,Bareland,Non_Water,Non_Wetland,Wetland
494,NULL,Forest,Bareland,Water,Non_Wetland,Wetland
495,NULL,Forest,Forest,NULL,Non_Wetland,NULL
496,NULL,Forest,Forest,NULL,Non_Wetland,Wetland
497,NULL,Forest,Forest,NULL,Non_Wetland,Forest
498,Grassland,NULL,NULL,NULL,Non_Wetland,NULL
499,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland
500,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland
501,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland
502,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL
503,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland
504,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland
505,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest
506,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
507,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland
508,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL
509,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland
510,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland
511,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland
512,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland
513,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL
514,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
515,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
516,Grassland,NULL,Grassland,Water,Non_Wetland,Cropland
517,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland
518,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland
519,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL
520,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland
521,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland
522,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland
523,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland
524,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest
525,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL
526,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
527,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
528,Grassland,NULL,Cropland,Water,Non_Wetland,NULL
529,Grassland,NULL,Cropland,Water,Non_Wetland,Cropland
530,Grassland,NULL,Cropland,Water,Non_Wetland,Wetland
531,Grassland,NULL,Wetland,NULL,Wetland,NULL
532,Grassland,NULL,Wetland,NULL,Wetland,Wetland
533,Grassland,NULL,Wetland,NULL,Wetland,Forest
534,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland
535,Grassland,NULL,Wetland,Water,Wetland,NULL
536,Grassland,NULL,Wetland,Water,Wetland,Wetland
537,Grassland,NULL,Wetland,Water,Wetland,Water
538,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL
539,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland
540,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland
541,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland
542,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland
543,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
544,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
545,Grassland,NULL,Bareland,Water,Non_Wetland,Cropland
546,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland
547,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland
548,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland
549,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland
550,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland
551,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
552,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
553,Grassland,NULL,Built-up,Water,Non_Wetland,Cropland
554,Grassland,NULL,Built-up,Water,Non_Wetland,Wetland
555,Grassland,NULL,Water,NULL,Water,Wetland
556,Grassland,NULL,Water,Water,Water,Wetland
557,Grassland,NULL,Forest,NULL,Non_Wetland,NULL
558,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland
559,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland
560,Grassland,NULL,Forest,Water,Non_Wetland,Wetland
561,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL
562,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland
563,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland
564,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland
565,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
566,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL
567,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
568,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
569,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
570,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
571,Grassland,Cropland,Shrubland,Water,Non_Wetland,Wetland
572,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL
573,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland
574,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland
575,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland
576,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland
577,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL
578,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
579,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
580,Grassland,Cropland,Grassland,Water,Non_Wetland,Wetland
581,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL
582,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland
583,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland
584,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland
585,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL
586,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
587,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
588,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL
589,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland
590,Grassland,Cropland,Cropland,Water,Non_Wetland,Wetland
591,Grassland,Cropland,Wetland,NULL,Wetland,NULL
592,Grassland,Cropland,Wetland,NULL,Wetland,Cropland
593,Grassland,Cropland,Wetland,NULL,Wetland,Wetland
594,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland
595,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
596,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
597,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL
598,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland
599,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland
600,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland
601,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,NULL
602,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
603,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
604,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
605,Grassland,Cropland,Bareland,Water,Non_Wetland,Cropland
606,Grassland,Cropland,Bareland,Water,Non_Wetland,Wetland
607,Grassland,Cropland,Bareland,Water,Non_Wetland,Bareland
608,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL
609,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland
610,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland
611,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland
612,Grassland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
613,Grassland,Cropland,Built-up,Water,Non_Wetland,Cropland
614,Grassland,Cropland,Built-up,Water,Non_Wetland,Wetland
615,Grassland,Cropland,Water,Non_Water,Water,Cropland
616,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL
617,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland
618,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland
619,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
620,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL
621,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
622,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
623,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
624,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
625,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland
626,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL
627,Grassland,Wetland,Grassland,NULL,Non_Wetland,Cropland
628,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland
629,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland
630,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
631,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
632,Grassland,Wetland,Grassland,Water,Non_Wetland,Wetland
633,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL
634,Grassland,Wetland,Cropland,NULL,Non_Wetland,Cropland
635,Grassland,Wetland,Cropland,NULL,Non_Wetland,Wetland
636,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL
637,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
638,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
639,Grassland,Wetland,Cropland,Water,Non_Wetland,Wetland
640,Grassland,Wetland,Wetland,NULL,Wetland,NULL
641,Grassland,Wetland,Wetland,NULL,Wetland,Wetland
642,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland
643,Grassland,Wetland,Wetland,Water,Wetland,Wetland
644,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL
645,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland
646,Grassland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
647,Grassland,Wetland,Bareland,Water,Non_Wetland,Cropland
648,Grassland,Wetland,Bareland,Water,Non_Wetland,Wetland
649,Grassland,Wetland,Built-up,NULL,Non_Wetland,Wetland
650,Grassland,Wetland,Built-up,Non_Water,Non_Wetland,NULL
651,Grassland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
652,Grassland,Wetland,Built-up,Water,Non_Wetland,Wetland
653,Grassland,Wetland,Water,Water,Water,Wetland
654,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland
655,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
656,Grassland,Wetland,Forest,Water,Non_Wetland,Wetland
657,Grassland,Water,NULL,Non_Water,Non_Wetland,Wetland
658,Grassland,Water,NULL,Water,Non_Wetland,Wetland
659,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland
660,Grassland,Water,Grassland,NULL,Non_Wetland,NULL
661,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland
662,Grassland,Water,Grassland,Water,Non_Wetland,Wetland
663,Grassland,Water,Cropland,NULL,Non_Wetland,NULL
664,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland
665,Grassland,Water,Cropland,Non_Water,Non_Wetland,Wetland
666,Grassland,Water,Cropland,Water,Non_Wetland,Wetland
667,Grassland,Water,Forest,NULL,Non_Wetland,Wetland
668,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland
669,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL
670,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland
671,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland
672,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL
673,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland
674,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland
675,Grassland,Forest,Grassland,Non_Water,Non_Wetland,NULL
676,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
677,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL
678,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland
679,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland
680,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Wetland
681,Grassland,Forest,Wetland,NULL,Wetland,NULL
682,Grassland,Forest,Wetland,NULL,Wetland,Wetland
683,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL
684,Grassland,Forest,Bareland,NULL,Non_Wetland,Wetland
685,Grassland,Forest,Forest,NULL,Non_Wetland,NULL
686,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland
687,Cropland,NULL,NULL,NULL,Non_Wetland,NULL
688,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland
689,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland
690,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland
691,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland
692,Cropland,NULL,NULL,NULL,Non_Wetland,Forest
693,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL
694,Cropland,NULL,NULL,Non_Water,Non_Wetland,Cropland
695,Cropland,NULL,NULL,Non_Water,Non_Wetland,Wetland
696,Cropland,NULL,NULL,Water,Non_Wetland,NULL
697,Cropland,NULL,NULL,Water,Non_Wetland,Wetland
698,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL
699,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland
700,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland
701,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland
702,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland
703,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest
704,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
705,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
706,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
707,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
708,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
709,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL
710,Cropland,NULL,Shrubland,Water,Non_Wetland,Cropland
711,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland
712,Cropland,NULL,Shrubland,Water,Non_Wetland,Bareland
713,Cropland,NULL,Shrubland,Water,Non_Wetland,Water
714,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL
715,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland
716,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland
717,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland
718,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland
719,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up
720,Cropland,NULL,Grassland,NULL,Non_Wetland,Water
721,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest
722,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL
723,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
724,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
725,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
726,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
727,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Water
728,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Forest
729,Cropland,NULL,Grassland,Water,Non_Wetland,NULL
730,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland
731,Cropland,NULL,Grassland,Water,Non_Wetland,Cropland
732,Cropland,NULL,Grassland,Water,Non_Wetland,Wetland
733,Cropland,NULL,Grassland,Water,Non_Wetland,Bareland
734,Cropland,NULL,Grassland,Water,Non_Wetland,Water
735,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL
736,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland
737,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland
738,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland
739,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland
740,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up
741,Cropland,NULL,Cropland,NULL,Non_Wetland,Water
742,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest
743,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL
744,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
745,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
746,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
747,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
748,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Forest
749,Cropland,NULL,Cropland,Water,Non_Wetland,NULL
750,Cropland,NULL,Cropland,Water,Non_Wetland,Cropland
751,Cropland,NULL,Cropland,Water,Non_Wetland,Wetland
752,Cropland,NULL,Cropland,Water,Non_Wetland,Water
753,Cropland,NULL,Wetland,NULL,Wetland,NULL
754,Cropland,NULL,Wetland,NULL,Wetland,Grassland
755,Cropland,NULL,Wetland,NULL,Wetland,Cropland
756,Cropland,NULL,Wetland,NULL,Wetland,Wetland
757,Cropland,NULL,Wetland,NULL,Wetland,Bareland
758,Cropland,NULL,Wetland,NULL,Wetland,Forest
759,Cropland,NULL,Wetland,Non_Water,Wetland,NULL
760,Cropland,NULL,Wetland,Non_Water,Wetland,Cropland
761,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland
762,Cropland,NULL,Wetland,Non_Water,Wetland,Water
763,Cropland,NULL,Wetland,Water,Wetland,Cropland
764,Cropland,NULL,Wetland,Water,Wetland,Wetland
765,Cropland,NULL,Wetland,Water,Wetland,Water
766,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
767,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
768,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
769,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
770,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
771,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
772,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
773,Cropland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Cropland
774,Cropland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
775,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL
776,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland
777,Cropland,NULL,Bareland,NULL,Non_Wetland,Cropland
778,Cropland,NULL,Bareland,NULL,Non_Wetland,Wetland
779,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland
780,Cropland,NULL,Bareland,NULL,Non_Wetland,Built-up
781,Cropland,NULL,Bareland,NULL,Non_Wetland,Water
782,Cropland,NULL,Bareland,NULL,Non_Wetland,Forest
783,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL
784,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
785,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
786,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
787,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
788,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Water
789,Cropland,NULL,Bareland,Water,Non_Wetland,NULL
790,Cropland,NULL,Bareland,Water,Non_Wetland,Grassland
791,Cropland,NULL,Bareland,Water,Non_Wetland,Cropland
792,Cropland,NULL,Bareland,Water,Non_Wetland,Wetland
793,Cropland,NULL,Bareland,Water,Non_Wetland,Bareland
794,Cropland,NULL,Bareland,Water,Non_Wetland,Water
795,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL
796,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland
797,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland
798,Cropland,NULL,Built-up,NULL,Non_Wetland,Wetland
799,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland
800,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up
801,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest
802,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL
803,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
804,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
805,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
806,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
807,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Forest
808,Cropland,NULL,Built-up,Water,Non_Wetland,Cropland
809,Cropland,NULL,Built-up,Water,Non_Wetland,Wetland
810,Cropland,NULL,Built-up,Water,Non_Wetland,Bareland
811,Cropland,NULL,Water,NULL,Water,Wetland
812,Cropland,NULL,Water,Non_Water,Water,Wetland
813,Cropland,NULL,Water,Water,Water,Wetland
814,Cropland,NULL,Water,Water,Water,Water
815,Cropland,NULL,Forest,NULL,Non_Wetland,NULL
816,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland
817,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland
818,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland
819,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland
820,Cropland,NULL,Forest,NULL,Non_Wetland,Forest
821,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL
822,Cropland,NULL,Forest,Non_Water,Non_Wetland,Wetland
823,Cropland,NULL,Forest,Water,Non_Wetland,Wetland
824,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL
825,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland
826,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland
827,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland
828,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland
829,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest
830,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL
831,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
832,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
833,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland
834,Cropland,Cropland,NULL,Water,Non_Wetland,NULL
