Value,AFRICA_2024_DynamicWorld_2024_36NZM_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZM_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZM_M_R,AFRICA_2024_GSW_Yearly_2021_36NZM_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZM_M_R,AFRICA_2024_WorldCover_2021_36NZM_M_R
1672,Water,NULL,NULL,NULL,Non_Wetland,Built-up
1673,Water,NULL,NULL,NULL,Non_Wetland,Forest
1674,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1675,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1676,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1677,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1678,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1679,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
1680,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1681,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1682,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1683,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
1684,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1685,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1686,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1687,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
1688,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1689,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
1690,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1691,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1692,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1693,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1694,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1695,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1696,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
1697,Water,NULL,Cropland,NULL,Non_Wetland,Water
1698,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1699,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1700,Water,NULL,Wetland,NULL,Wetland,NULL
1701,Water,NULL,Wetland,NULL,Wetland,Grassland
1702,Water,NULL,Wetland,NULL,Wetland,Wetland
1703,Water,NULL,Wetland,NULL,Wetland,Forest
1704,Water,NULL,Wetland,Water,Wetland,Wetland
1705,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1706,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1707,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1708,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1709,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1710,Water,NULL,Bareland,NULL,Non_Wetland,Water
1711,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1712,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1713,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1714,Water,NULL,Bareland,Water,Non_Wetland,Cropland
1715,Water,NULL,Bareland,Water,Non_Wetland,Wetland
1716,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1717,Water,NULL,Bareland,Water,Non_Wetland,Forest
1718,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1719,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1720,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
1721,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1722,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
1723,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1724,Water,NULL,Forest,NULL,Non_Wetland,NULL
1725,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1726,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1727,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1728,Water,NULL,Forest,NULL,Non_Wetland,Built-up
1729,Water,NULL,Forest,NULL,Non_Wetland,Forest
1730,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
1731,Water,NULL,Forest,Water,Non_Wetland,Wetland
1732,Water,NULL,Forest,Water,Non_Wetland,Forest
1733,Water,Cropland,NULL,NULL,Non_Wetland,NULL
1734,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
1735,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
1736,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
1737,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1738,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland
1739,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
1740,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1741,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1742,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1743,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1744,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
1745,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1746,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1747,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1748,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1749,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
1750,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
1751,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
1752,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1753,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1754,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1755,Water,Cropland,Grassland,NULL,Non_Wetland,Water
1756,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1757,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1758,Water,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1759,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
1760,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1761,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1762,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1763,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
1764,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1765,Water,Cropland,Cropland,NULL,Non_Wetland,Water
1766,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1767,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1768,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1769,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1770,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
1771,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
1772,Water,Cropland,Cropland,Water,Non_Wetland,Water
1773,Water,Cropland,Wetland,NULL,Wetland,NULL
1774,Water,Cropland,Wetland,NULL,Wetland,Grassland
1775,Water,Cropland,Wetland,NULL,Wetland,Wetland
1776,Water,Cropland,Wetland,NULL,Wetland,Forest
1777,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
1778,Water,Cropland,Wetland,Water,Wetland,Grassland
1779,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1780,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1781,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1782,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1783,Water,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1784,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
1785,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1786,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1787,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
1788,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1789,Water,Cropland,Bareland,NULL,Non_Wetland,Water
1790,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1791,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL
1792,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1793,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1794,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1795,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
1796,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
1797,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
1798,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
1799,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
1800,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
1801,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
1802,Water,Cropland,Built-up,NULL,Non_Wetland,Water
1803,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
1804,Water,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
1805,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1806,Water,Cropland,Water,NULL,Water,Grassland
1807,Water,Cropland,Water,Non_Water,Water,NULL
1808,Water,Cropland,Water,Non_Water,Water,Grassland
1809,Water,Cropland,Water,Water,Water,Grassland
1810,Water,Cropland,Water,Water,Water,Wetland
1811,Water,Cropland,Water,Water,Water,Water
1812,Water,Cropland,Forest,NULL,Non_Wetland,NULL
1813,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1814,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1815,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
1816,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
1817,Water,Cropland,Forest,NULL,Non_Wetland,Built-up
1818,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1819,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1820,Water,Cropland,Forest,Non_Water,Non_Wetland,Bareland
1821,Water,Cropland,Forest,Water,Non_Wetland,Bareland
1822,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
1823,Water,Wetland,NULL,NULL,Non_Wetland,Forest
1824,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1825,Water,Wetland,NULL,Water,Non_Wetland,Wetland
1826,Water,Wetland,NULL,Water,Non_Wetland,Forest
1827,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
1828,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1829,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
1830,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1831,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1832,Water,Wetland,Shrubland,Water,Non_Wetland,Forest
1833,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
1834,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
1835,Water,Wetland,Grassland,NULL,Non_Wetland,Water
1836,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
1837,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
1838,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
1839,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
1840,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
1841,Water,Wetland,Wetland,NULL,Wetland,Grassland
1842,Water,Wetland,Wetland,NULL,Wetland,Forest
1843,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
1844,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1845,Water,Wetland,Wetland,Non_Water,Wetland,Bareland
1846,Water,Wetland,Wetland,Non_Water,Wetland,Water
1847,Water,Wetland,Wetland,Non_Water,Wetland,Forest
1848,Water,Wetland,Wetland,Water,Wetland,Cropland
1849,Water,Wetland,Wetland,Water,Wetland,Wetland
1850,Water,Wetland,Wetland,Water,Wetland,Bareland
1851,Water,Wetland,Wetland,Water,Wetland,Water
1852,Water,Wetland,Wetland,Water,Wetland,Forest
1853,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
1854,Water,Wetland,Bareland,NULL,Non_Wetland,Cropland
1855,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
1856,Water,Wetland,Bareland,NULL,Non_Wetland,Forest
1857,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1858,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1859,Water,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1860,Water,Wetland,Bareland,Water,Non_Wetland,Grassland
1861,Water,Wetland,Bareland,Water,Non_Wetland,Forest
1862,Water,Wetland,Built-up,NULL,Non_Wetland,Grassland
1863,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland
1864,Water,Wetland,Built-up,Water,Non_Wetland,Built-up
1865,Water,Wetland,Water,NULL,Water,Wetland
1866,Water,Wetland,Water,NULL,Water,Forest
1867,Water,Wetland,Water,Non_Water,Water,Cropland
1868,Water,Wetland,Water,Non_Water,Water,Bareland
1869,Water,Wetland,Water,Non_Water,Water,Water
1870,Water,Wetland,Water,Water,Water,Grassland
1871,Water,Wetland,Water,Water,Water,Wetland
1872,Water,Wetland,Water,Water,Water,Bareland
1873,Water,Wetland,Water,Water,Water,Water
1874,Water,Wetland,Water,Water,Water,Forest
1875,Water,Wetland,Forest,NULL,Non_Wetland,NULL
1876,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
1877,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
1878,Water,Wetland,Forest,NULL,Non_Wetland,Water
1879,Water,Wetland,Forest,NULL,Non_Wetland,Forest
1880,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
1881,Water,Wetland,Forest,Water,Non_Wetland,Wetland
1882,Water,Wetland,Forest,Water,Non_Wetland,Bareland
1883,Water,Wetland,Forest,Water,Non_Wetland,Forest
1884,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1885,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1886,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1887,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
1888,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1889,Water,Bareland,Wetland,NULL,Wetland,Bareland
1890,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1891,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1892,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1893,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1894,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
1895,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1896,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
1897,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
1898,Water,Built-up,NULL,NULL,Non_Wetland,NULL
1899,Water,Built-up,NULL,NULL,Non_Wetland,Bareland
1900,Water,Built-up,NULL,NULL,Non_Wetland,Forest
1901,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1902,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1903,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
1904,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1905,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
1906,Water,Built-up,Grassland,Water,Non_Wetland,Grassland
1907,Water,Built-up,Cropland,NULL,Non_Wetland,NULL
1908,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
1909,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
1910,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
1911,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up
1912,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
1913,Water,Built-up,Cropland,Water,Non_Wetland,Grassland
1914,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1915,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1916,Water,Built-up,Bareland,NULL,Non_Wetland,Water
1917,Water,Built-up,Built-up,NULL,Non_Wetland,NULL
1918,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
1919,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
1920,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
1921,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
1922,Water,Built-up,Forest,NULL,Non_Wetland,NULL
1923,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
1924,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
1925,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
1926,Water,Built-up,Forest,NULL,Non_Wetland,Built-up
1927,Water,Built-up,Forest,NULL,Non_Wetland,Forest
1928,Water,Water,NULL,NULL,Non_Wetland,NULL
1929,Water,Water,NULL,NULL,Non_Wetland,Grassland
1930,Water,Water,NULL,NULL,Non_Wetland,Cropland
1931,Water,Water,NULL,NULL,Non_Wetland,Wetland
1932,Water,Water,NULL,NULL,Non_Wetland,Bareland
1933,Water,Water,NULL,NULL,Non_Wetland,Water
1934,Water,Water,NULL,NULL,Non_Wetland,Forest
1935,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
1936,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
1937,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
1938,Water,Water,NULL,Non_Water,Non_Wetland,Water
1939,Water,Water,NULL,Non_Water,Non_Wetland,Forest
1940,Water,Water,NULL,Water,Non_Wetland,Grassland
1941,Water,Water,NULL,Water,Non_Wetland,Cropland
1942,Water,Water,NULL,Water,Non_Wetland,Wetland
1943,Water,Water,NULL,Water,Non_Wetland,Bareland
1944,Water,Water,NULL,Water,Non_Wetland,Water
1945,Water,Water,NULL,Water,Non_Wetland,Forest
1946,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1947,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1948,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1949,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1950,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1951,Water,Water,Shrubland,NULL,Non_Wetland,Water
1952,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1953,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
1954,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1955,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1956,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1957,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1958,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1959,Water,Water,Shrubland,Water,Non_Wetland,NULL
1960,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1961,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1962,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1963,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1964,Water,Water,Shrubland,Water,Non_Wetland,Water
1965,Water,Water,Shrubland,Water,Non_Wetland,Forest
1966,Water,Water,Grassland,NULL,Non_Wetland,NULL
1967,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1968,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1969,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1970,Water,Water,Grassland,NULL,Non_Wetland,Water
1971,Water,Water,Grassland,NULL,Non_Wetland,Forest
1972,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1973,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1974,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1975,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1976,Water,Water,Grassland,Water,Non_Wetland,Grassland
1977,Water,Water,Grassland,Water,Non_Wetland,Cropland
1978,Water,Water,Grassland,Water,Non_Wetland,Bareland
1979,Water,Water,Grassland,Water,Non_Wetland,Water
1980,Water,Water,Grassland,Water,Non_Wetland,Forest
1981,Water,Water,Cropland,NULL,Non_Wetland,NULL
1982,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1983,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1984,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1985,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1986,Water,Water,Cropland,NULL,Non_Wetland,Water
1987,Water,Water,Cropland,NULL,Non_Wetland,Forest
1988,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1989,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1990,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1991,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1992,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1993,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1994,Water,Water,Cropland,Water,Non_Wetland,NULL
1995,Water,Water,Cropland,Water,Non_Wetland,Grassland
1996,Water,Water,Cropland,Water,Non_Wetland,Cropland
1997,Water,Water,Cropland,Water,Non_Wetland,Wetland
1998,Water,Water,Cropland,Water,Non_Wetland,Bareland
1999,Water,Water,Cropland,Water,Non_Wetland,Water
2000,Water,Water,Cropland,Water,Non_Wetland,Forest
2001,Water,Water,Wetland,NULL,Wetland,NULL
2002,Water,Water,Wetland,NULL,Wetland,Grassland
2003,Water,Water,Wetland,NULL,Wetland,Cropland
2004,Water,Water,Wetland,NULL,Wetland,Wetland
2005,Water,Water,Wetland,NULL,Wetland,Bareland
2006,Water,Water,Wetland,NULL,Wetland,Water
2007,Water,Water,Wetland,NULL,Wetland,Forest
2008,Water,Water,Wetland,Non_Water,Wetland,Grassland
2009,Water,Water,Wetland,Non_Water,Wetland,Cropland
2010,Water,Water,Wetland,Non_Water,Wetland,Wetland
2011,Water,Water,Wetland,Non_Water,Wetland,Bareland
2012,Water,Water,Wetland,Non_Water,Wetland,Water
2013,Water,Water,Wetland,Non_Water,Wetland,Forest
2014,Water,Water,Wetland,Water,Wetland,NULL
2015,Water,Water,Wetland,Water,Wetland,Grassland
2016,Water,Water,Wetland,Water,Wetland,Cropland
2017,Water,Water,Wetland,Water,Wetland,Wetland
2018,Water,Water,Wetland,Water,Wetland,Bareland
2019,Water,Water,Wetland,Water,Wetland,Water
2020,Water,Water,Wetland,Water,Wetland,Forest
2021,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2022,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2023,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2024,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2025,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2026,Water,Water,Bareland,NULL,Non_Wetland,NULL
2027,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2028,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2029,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2030,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2031,Water,Water,Bareland,NULL,Non_Wetland,Water
2032,Water,Water,Bareland,NULL,Non_Wetland,Forest
2033,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
2034,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2035,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2036,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2037,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2038,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2039,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2040,Water,Water,Bareland,Water,Non_Wetland,NULL
2041,Water,Water,Bareland,Water,Non_Wetland,Grassland
2042,Water,Water,Bareland,Water,Non_Wetland,Cropland
2043,Water,Water,Bareland,Water,Non_Wetland,Wetland
2044,Water,Water,Bareland,Water,Non_Wetland,Bareland
2045,Water,Water,Bareland,Water,Non_Wetland,Built-up
2046,Water,Water,Bareland,Water,Non_Wetland,Water
2047,Water,Water,Bareland,Water,Non_Wetland,Forest
2048,Water,Water,Built-up,NULL,Non_Wetland,NULL
2049,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2050,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2051,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2052,Water,Water,Built-up,NULL,Non_Wetland,Water
2053,Water,Water,Built-up,NULL,Non_Wetland,Forest
2054,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
2055,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2056,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
2057,Water,Water,Built-up,Water,Non_Wetland,NULL
2058,Water,Water,Built-up,Water,Non_Wetland,Grassland
2059,Water,Water,Built-up,Water,Non_Wetland,Cropland
2060,Water,Water,Built-up,Water,Non_Wetland,Wetland
2061,Water,Water,Built-up,Water,Non_Wetland,Bareland
2062,Water,Water,Built-up,Water,Non_Wetland,Water
2063,Water,Water,Built-up,Water,Non_Wetland,Forest
2064,Water,Water,Water,NULL,Water,NULL
2065,Water,Water,Water,NULL,Water,Grassland
2066,Water,Water,Water,NULL,Water,Cropland
2067,Water,Water,Water,NULL,Water,Wetland
2068,Water,Water,Water,NULL,Water,Bareland
2069,Water,Water,Water,NULL,Water,Water
2070,Water,Water,Water,NULL,Water,Forest
2071,Water,Water,Water,Non_Water,Water,NULL
2072,Water,Water,Water,Non_Water,Water,Grassland
2073,Water,Water,Water,Non_Water,Water,Cropland
2074,Water,Water,Water,Non_Water,Water,Wetland
2075,Water,Water,Water,Non_Water,Water,Bareland
2076,Water,Water,Water,Non_Water,Water,Water
2077,Water,Water,Water,Non_Water,Water,Forest
2078,Water,Water,Water,Water,Water,NULL
2079,Water,Water,Water,Water,Water,Grassland
2080,Water,Water,Water,Water,Water,Cropland
2081,Water,Water,Water,Water,Water,Wetland
2082,Water,Water,Water,Water,Water,Bareland
2083,Water,Water,Water,Water,Water,Water
2084,Water,Water,Water,Water,Water,Forest
2085,Water,Water,Forest,NULL,Non_Wetland,NULL
2086,Water,Water,Forest,NULL,Non_Wetland,Grassland
2087,Water,Water,Forest,NULL,Non_Wetland,Cropland
2088,Water,Water,Forest,NULL,Non_Wetland,Wetland
2089,Water,Water,Forest,NULL,Non_Wetland,Bareland
2090,Water,Water,Forest,NULL,Non_Wetland,Water
2091,Water,Water,Forest,NULL,Non_Wetland,Forest
2092,Water,Water,Forest,Non_Water,Non_Wetland,NULL
2093,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2094,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2095,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2096,Water,Water,Forest,Non_Water,Non_Wetland,Water
2097,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2098,Water,Water,Forest,Water,Non_Wetland,NULL
2099,Water,Water,Forest,Water,Non_Wetland,Grassland
2100,Water,Water,Forest,Water,Non_Wetland,Cropland
2101,Water,Water,Forest,Water,Non_Wetland,Wetland
2102,Water,Water,Forest,Water,Non_Wetland,Bareland
2103,Water,Water,Forest,Water,Non_Wetland,Water
2104,Water,Water,Forest,Water,Non_Wetland,Forest
2105,Water,Forest,NULL,NULL,Non_Wetland,NULL
2106,Water,Forest,NULL,NULL,Non_Wetland,Grassland
2107,Water,Forest,NULL,NULL,Non_Wetland,Cropland
2108,Water,Forest,NULL,NULL,Non_Wetland,Built-up
2109,Water,Forest,NULL,NULL,Non_Wetland,Forest
2110,Water,Forest,NULL,Non_Water,Non_Wetland,Forest
2111,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2112,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2113,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
2114,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
2115,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2116,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2117,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
