Value,AFRICA_2024_DynamicWorld_2024_37PBM_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PBM_M_R,AFRICA_2024_GLC_FCS30D_2022_37PBM_M_R,AFRICA_2024_GSW_Yearly_2021_37PBM_M_R,AFRICA_2024_GWL_FCS30D_2022_37PBM_M_R,AFRICA_2024_WorldCover_2021_37PBM_M_R
1713,Forest,Water,Wetland,NULL,Wetland,Grassland
1714,Forest,Water,Wetland,NULL,Wetland,Cropland
1715,Forest,Water,Wetland,NULL,Wetland,Bareland
1716,Forest,Water,Wetland,NULL,Wetland,Water
1717,Forest,Water,Wetland,NULL,Wetland,Forest
1718,Forest,Water,Wetland,Non_Water,Wetland,Cropland
1719,Forest,Water,Wetland,Non_Water,Wetland,Water
1720,Forest,Water,Wetland,Non_Water,Wetland,Forest
1721,Forest,Water,Wetland,Water,Wetland,Grassland
1722,Forest,Water,Wetland,Water,Wetland,Cropland
1723,Forest,Water,Wetland,Water,Wetland,Water
1724,Forest,Water,Wetland,Water,Wetland,Forest
1725,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1726,Forest,Water,Bareland,NULL,Non_Wetland,NULL
1727,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
1728,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
1729,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
1730,Forest,Water,Bareland,NULL,Non_Wetland,Water
1731,Forest,Water,Bareland,NULL,Non_Wetland,Forest
1732,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL
1733,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
1734,Forest,Water,Bareland,Non_Water,Non_Wetland,Cropland
1735,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
1736,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
1737,Forest,Water,Bareland,Water,Non_Wetland,NULL
1738,Forest,Water,Bareland,Water,Non_Wetland,Grassland
1739,Forest,Water,Bareland,Water,Non_Wetland,Cropland
1740,Forest,Water,Bareland,Water,Non_Wetland,Bareland
1741,Forest,Water,Bareland,Water,Non_Wetland,Water
1742,Forest,Water,Bareland,Water,Non_Wetland,Forest
1743,Forest,Water,Built-up,NULL,Non_Wetland,NULL
1744,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
1745,Forest,Water,Built-up,NULL,Non_Wetland,Cropland
1746,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
1747,Forest,Water,Built-up,NULL,Non_Wetland,Water
1748,Forest,Water,Built-up,NULL,Non_Wetland,Forest
1749,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
1750,Forest,Water,Built-up,Water,Non_Wetland,Grassland
1751,Forest,Water,Built-up,Water,Non_Wetland,Cropland
1752,Forest,Water,Built-up,Water,Non_Wetland,Forest
1753,Forest,Water,Water,NULL,Water,Forest
1754,Forest,Water,Water,Water,Water,Forest
1755,Forest,Water,Forest,NULL,Non_Wetland,NULL
1756,Forest,Water,Forest,NULL,Non_Wetland,Grassland
1757,Forest,Water,Forest,NULL,Non_Wetland,Cropland
1758,Forest,Water,Forest,NULL,Non_Wetland,Bareland
1759,Forest,Water,Forest,NULL,Non_Wetland,Water
1760,Forest,Water,Forest,NULL,Non_Wetland,Forest
1761,Forest,Water,Forest,Non_Water,Non_Wetland,NULL
1762,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
1763,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
1764,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
1765,Forest,Water,Forest,Non_Water,Non_Wetland,Water
1766,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
1767,Forest,Water,Forest,Water,Non_Wetland,NULL
1768,Forest,Water,Forest,Water,Non_Wetland,Grassland
1769,Forest,Water,Forest,Water,Non_Wetland,Cropland
1770,Forest,Water,Forest,Water,Non_Wetland,Bareland
1771,Forest,Water,Forest,Water,Non_Wetland,Water
1772,Forest,Water,Forest,Water,Non_Wetland,Forest
1773,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1774,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1775,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1776,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1777,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
1778,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
1779,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1780,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
1781,Forest,Forest,NULL,Water,Non_Wetland,Forest
1782,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1783,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1784,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1785,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1786,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
1787,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
1788,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1789,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1790,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1791,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
1792,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
1793,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
1794,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
1795,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1796,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1797,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1798,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
1799,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
1800,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
1801,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1802,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
1803,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
1804,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
1805,Forest,Forest,Grassland,Water,Non_Wetland,Forest
1806,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1807,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1808,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1809,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
1810,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
1811,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
1812,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1813,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
1814,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1815,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
1816,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
1817,Forest,Forest,Cropland,Water,Non_Wetland,Forest
1818,Forest,Forest,Wetland,NULL,Wetland,Cropland
1819,Forest,Forest,Wetland,NULL,Wetland,Wetland
1820,Forest,Forest,Wetland,NULL,Wetland,Forest
1821,Forest,Forest,Wetland,Non_Water,Wetland,Forest
1822,Forest,Forest,Wetland,Water,Wetland,Forest
1823,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1824,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1825,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1826,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1827,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
1828,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
1829,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
1830,Forest,Forest,Bareland,NULL,Non_Wetland,Water
1831,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1832,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
1833,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1834,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
1835,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
1836,Forest,Forest,Bareland,Water,Non_Wetland,NULL
1837,Forest,Forest,Bareland,Water,Non_Wetland,Water
1838,Forest,Forest,Bareland,Water,Non_Wetland,Forest
1839,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1840,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
1841,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland
1842,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
1843,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
1844,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1845,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland
1846,Forest,Forest,Built-up,Non_Water,Non_Wetland,Cropland
1847,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland
1848,Forest,Forest,Built-up,Water,Non_Wetland,Forest
1849,Forest,Forest,Water,NULL,Water,NULL
1850,Forest,Forest,Water,NULL,Water,Grassland
1851,Forest,Forest,Water,NULL,Water,Forest
1852,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1853,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1854,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1855,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1856,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
1857,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
1858,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1859,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
1860,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
1861,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
1862,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1863,Forest,Forest,Forest,Water,Non_Wetland,NULL
1864,Forest,Forest,Forest,Water,Non_Wetland,Grassland
1865,Forest,Forest,Forest,Water,Non_Wetland,Cropland
1866,Forest,Forest,Forest,Water,Non_Wetland,Forest
