Value,AFRICA_2024_DynamicWorld_2024_36PVS_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVS_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVS_M_R,AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,AFRICA_2024_WorldCover_2021_36PVS_M_R
1743,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1744,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1745,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1746,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1747,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1748,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1749,Bareland,NULL,Cropland,Water,Non_Wetland,Wetland
1750,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1751,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1752,Bareland,NULL,Wetland,NULL,Wetland,Cropland
1753,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1754,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1755,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
1756,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1757,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1758,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1759,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1760,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1761,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1762,Bareland,NULL,Water,NULL,Water,NULL
1763,Bareland,NULL,Water,NULL,Water,Grassland
1764,Bareland,NULL,Water,NULL,Water,Cropland
1765,Bareland,NULL,Water,NULL,Water,Wetland
1766,Bareland,NULL,Water,NULL,Water,Forest
1767,Bareland,NULL,Water,Water,Water,NULL
1768,Bareland,NULL,Water,Water,Water,Grassland
1769,Bareland,NULL,Water,Water,Water,Cropland
1770,Bareland,NULL,Water,Water,Water,Wetland
1771,Bareland,NULL,Water,Water,Water,Water
1772,Bareland,NULL,Water,Water,Water,Forest
1773,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1774,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1775,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1776,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1777,Bareland,NULL,Forest,Water,Non_Wetland,Grassland
1778,Bareland,NULL,Forest,Water,Non_Wetland,Cropland
1779,Bareland,NULL,Forest,Water,Non_Wetland,Wetland
1780,Bareland,NULL,Forest,Water,Non_Wetland,Forest
1781,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1782,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1783,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1784,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1785,Bareland,Cropland,Shrubland,Water,Non_Wetland,Grassland
1786,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1787,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1788,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1789,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
1790,Bareland,Cropland,Wetland,Non_Water,Wetland,Grassland
1791,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL
1792,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1793,Bareland,Cropland,Built-up,Water,Non_Wetland,Grassland
1794,Bareland,Cropland,Water,NULL,Water,Cropland
1795,Bareland,Cropland,Water,Water,Water,NULL
1796,Bareland,Cropland,Water,Water,Water,Grassland
1797,Bareland,Cropland,Water,Water,Water,Cropland
1798,Bareland,Cropland,Water,Water,Water,Wetland
1799,Bareland,Cropland,Water,Water,Water,Water
1800,Bareland,Cropland,Water,Water,Water,Forest
1801,Bareland,Wetland,NULL,Water,Non_Wetland,Cropland
1802,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL
1803,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1804,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water
1805,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1806,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1807,Bareland,Wetland,Shrubland,Water,Non_Wetland,Cropland
1808,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1809,Bareland,Wetland,Shrubland,Water,Non_Wetland,Forest
1810,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1811,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1812,Bareland,Wetland,Cropland,Water,Non_Wetland,Grassland
1813,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1814,Bareland,Wetland,Water,NULL,Water,NULL
1815,Bareland,Wetland,Water,NULL,Water,Grassland
1816,Bareland,Wetland,Water,NULL,Water,Water
1817,Bareland,Wetland,Water,Non_Water,Water,Grassland
1818,Bareland,Wetland,Water,Water,Water,NULL
1819,Bareland,Wetland,Water,Water,Water,Grassland
1820,Bareland,Wetland,Water,Water,Water,Cropland
1821,Bareland,Wetland,Water,Water,Water,Wetland
1822,Bareland,Wetland,Water,Water,Water,Water
1823,Bareland,Wetland,Water,Water,Water,Forest
1824,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland
1825,Bareland,Wetland,Forest,NULL,Non_Wetland,Forest
1826,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1827,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1828,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
1829,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1830,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1831,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1832,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland
1833,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1834,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1835,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1836,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1837,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1838,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1839,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1840,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland
1841,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1842,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1843,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1844,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1845,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1846,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
1847,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1848,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1849,Bareland,Bareland,Wetland,NULL,Wetland,Wetland
1850,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1851,Bareland,Bareland,Wetland,Non_Water,Wetland,Cropland
1852,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1853,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1854,Bareland,Bareland,Wetland,Water,Wetland,Water
1855,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1856,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1857,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1858,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1859,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland
1860,Bareland,Bareland,Water,NULL,Water,Grassland
1861,Bareland,Bareland,Water,NULL,Water,Wetland
1862,Bareland,Bareland,Water,NULL,Water,Water
1863,Bareland,Bareland,Water,Non_Water,Water,Grassland
1864,Bareland,Bareland,Water,Non_Water,Water,Wetland
1865,Bareland,Bareland,Water,Water,Water,Grassland
1866,Bareland,Bareland,Water,Water,Water,Wetland
1867,Bareland,Bareland,Water,Water,Water,Water
1868,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1869,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1870,Bareland,Bareland,Forest,Water,Non_Wetland,Grassland
1871,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1872,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1873,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1874,Bareland,Built-up,Shrubland,Water,Non_Wetland,Grassland
1875,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1876,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1877,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1878,Bareland,Built-up,Built-up,Water,Non_Wetland,Grassland
1879,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
1880,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1881,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1882,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
1883,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1884,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1885,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland
1886,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1887,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1888,Bareland,Water,Wetland,Water,Wetland,Grassland
1889,Bareland,Water,Wetland,Water,Wetland,Cropland
1890,Bareland,Water,Wetland,Water,Wetland,Water
1891,Bareland,Water,Water,NULL,Water,Wetland
1892,Bareland,Water,Water,NULL,Water,Water
1893,Bareland,Water,Water,Water,Water,Water
1894,Bareland,Water,Forest,Water,Non_Wetland,Grassland
1895,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1896,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1897,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1898,Bareland,Forest,Cropland,Water,Non_Wetland,Grassland
1899,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1900,Water,NULL,NULL,NULL,Non_Wetland,NULL
1901,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1902,Water,NULL,NULL,NULL,Non_Wetland,Wetland
1903,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1904,Water,NULL,NULL,NULL,Non_Wetland,Water
1905,Water,NULL,NULL,NULL,Non_Wetland,Forest
1906,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland
1907,Water,NULL,NULL,Non_Water,Non_Wetland,Water
1908,Water,NULL,NULL,Water,Non_Wetland,Grassland
1909,Water,NULL,NULL,Water,Non_Wetland,Wetland
1910,Water,NULL,NULL,Water,Non_Wetland,Water
1911,Water,NULL,NULL,Water,Non_Wetland,Forest
1912,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1913,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1914,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1915,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1916,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1917,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1918,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1919,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1920,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1921,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1922,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1923,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
1924,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1925,Water,NULL,Shrubland,Water,Non_Wetland,NULL
1926,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1927,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
1928,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
1929,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1930,Water,NULL,Shrubland,Water,Non_Wetland,Water
1931,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1932,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1933,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1934,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
1935,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1936,Water,NULL,Grassland,NULL,Non_Wetland,Water
1937,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1938,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1939,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1940,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1941,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1942,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1943,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1944,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
1945,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1946,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
1947,Water,NULL,Cropland,NULL,Non_Wetland,Water
1948,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1949,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
1950,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1951,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1952,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1953,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1954,Water,NULL,Cropland,Water,Non_Wetland,Cropland
1955,Water,NULL,Cropland,Water,Non_Wetland,Wetland
1956,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1957,Water,NULL,Cropland,Water,Non_Wetland,Water
1958,Water,NULL,Cropland,Water,Non_Wetland,Forest
1959,Water,NULL,Wetland,NULL,Wetland,NULL
1960,Water,NULL,Wetland,NULL,Wetland,Grassland
1961,Water,NULL,Wetland,NULL,Wetland,Wetland
1962,Water,NULL,Wetland,NULL,Wetland,Water
1963,Water,NULL,Wetland,NULL,Wetland,Forest
1964,Water,NULL,Wetland,Non_Water,Wetland,Grassland
1965,Water,NULL,Wetland,Non_Water,Wetland,Wetland
1966,Water,NULL,Wetland,Non_Water,Wetland,Water
1967,Water,NULL,Wetland,Non_Water,Wetland,Forest
1968,Water,NULL,Wetland,Water,Wetland,Grassland
1969,Water,NULL,Wetland,Water,Wetland,Wetland
1970,Water,NULL,Wetland,Water,Wetland,Water
1971,Water,NULL,Wetland,Water,Wetland,Forest
1972,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1973,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
1974,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1975,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1976,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1977,Water,NULL,Bareland,Water,Non_Wetland,Water
1978,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1979,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1980,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
1981,Water,NULL,Built-up,NULL,Non_Wetland,Wetland
1982,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1983,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1984,Water,NULL,Built-up,Water,Non_Wetland,Grassland
1985,Water,NULL,Built-up,Water,Non_Wetland,Cropland
1986,Water,NULL,Built-up,Water,Non_Wetland,Wetland
1987,Water,NULL,Water,NULL,Water,NULL
1988,Water,NULL,Water,NULL,Water,Grassland
1989,Water,NULL,Water,NULL,Water,Cropland
1990,Water,NULL,Water,NULL,Water,Wetland
1991,Water,NULL,Water,NULL,Water,Water
1992,Water,NULL,Water,NULL,Water,Forest
1993,Water,NULL,Water,Non_Water,Water,NULL
1994,Water,NULL,Water,Non_Water,Water,Grassland
1995,Water,NULL,Water,Non_Water,Water,Wetland
1996,Water,NULL,Water,Non_Water,Water,Water
1997,Water,NULL,Water,Non_Water,Water,Forest
1998,Water,NULL,Water,Water,Water,NULL
1999,Water,NULL,Water,Water,Water,Grassland
2000,Water,NULL,Water,Water,Water,Cropland
2001,Water,NULL,Water,Water,Water,Wetland
2002,Water,NULL,Water,Water,Water,Bareland
2003,Water,NULL,Water,Water,Water,Water
2004,Water,NULL,Water,Water,Water,Forest
2005,Water,NULL,Forest,NULL,Non_Wetland,NULL
2006,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2007,Water,NULL,Forest,NULL,Non_Wetland,Cropland
2008,Water,NULL,Forest,NULL,Non_Wetland,Wetland
2009,Water,NULL,Forest,NULL,Non_Wetland,Water
2010,Water,NULL,Forest,NULL,Non_Wetland,Forest
2011,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
2012,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
2013,Water,NULL,Forest,Water,Non_Wetland,NULL
2014,Water,NULL,Forest,Water,Non_Wetland,Grassland
2015,Water,NULL,Forest,Water,Non_Wetland,Cropland
2016,Water,NULL,Forest,Water,Non_Wetland,Wetland
2017,Water,NULL,Forest,Water,Non_Wetland,Bareland
2018,Water,NULL,Forest,Water,Non_Wetland,Water
2019,Water,NULL,Forest,Water,Non_Wetland,Forest
2020,Water,Cropland,NULL,NULL,Non_Wetland,NULL
2021,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
2022,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
2023,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2024,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2025,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2026,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
2027,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2028,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2029,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water
2030,Water,Cropland,Shrubland,Water,Non_Wetland,NULL
2031,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
2032,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
2033,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
2034,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2035,Water,Cropland,Shrubland,Water,Non_Wetland,Water
2036,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
2037,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2038,Water,Cropland,Grassland,Water,Non_Wetland,Water
2039,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2040,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2041,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2042,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2043,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2044,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2045,Water,Cropland,Cropland,Water,Non_Wetland,NULL
2046,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2047,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2048,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2049,Water,Cropland,Cropland,Water,Non_Wetland,Water
2050,Water,Cropland,Wetland,NULL,Wetland,Grassland
2051,Water,Cropland,Wetland,NULL,Wetland,Forest
2052,Water,Cropland,Wetland,Water,Wetland,NULL
2053,Water,Cropland,Wetland,Water,Wetland,Grassland
2054,Water,Cropland,Built-up,NULL,Non_Wetland,NULL
2055,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2056,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2057,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland
2058,Water,Cropland,Built-up,NULL,Non_Wetland,Water
2059,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
2060,Water,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
2061,Water,Cropland,Built-up,Water,Non_Wetland,Grassland
2062,Water,Cropland,Built-up,Water,Non_Wetland,Cropland
2063,Water,Cropland,Water,NULL,Water,Grassland
2064,Water,Cropland,Water,NULL,Water,Wetland
2065,Water,Cropland,Water,NULL,Water,Water
2066,Water,Cropland,Water,NULL,Water,Forest
2067,Water,Cropland,Water,Non_Water,Water,Wetland
2068,Water,Cropland,Water,Water,Water,NULL
2069,Water,Cropland,Water,Water,Water,Grassland
2070,Water,Cropland,Water,Water,Water,Cropland
2071,Water,Cropland,Water,Water,Water,Wetland
2072,Water,Cropland,Water,Water,Water,Bareland
2073,Water,Cropland,Water,Water,Water,Water
2074,Water,Cropland,Water,Water,Water,Forest
2075,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2076,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2077,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
2078,Water,Cropland,Forest,NULL,Non_Wetland,Water
2079,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2080,Water,Cropland,Forest,Water,Non_Wetland,Grassland
2081,Water,Cropland,Forest,Water,Non_Wetland,Water
2082,Water,Wetland,NULL,NULL,Non_Wetland,NULL
2083,Water,Wetland,NULL,NULL,Non_Wetland,Grassland
2084,Water,Wetland,NULL,NULL,Non_Wetland,Cropland
2085,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
2086,Water,Wetland,NULL,NULL,Non_Wetland,Water
2087,Water,Wetland,NULL,NULL,Non_Wetland,Forest
2088,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL
2089,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2090,Water,Wetland,NULL,Non_Water,Non_Wetland,Forest
2091,Water,Wetland,NULL,Water,Non_Wetland,NULL
2092,Water,Wetland,NULL,Water,Non_Wetland,Grassland
2093,Water,Wetland,NULL,Water,Non_Wetland,Cropland
2094,Water,Wetland,NULL,Water,Non_Wetland,Wetland
2095,Water,Wetland,NULL,Water,Non_Wetland,Water
2096,Water,Wetland,NULL,Water,Non_Wetland,Forest
2097,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
2098,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2099,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2100,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2101,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
2102,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
2103,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2104,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2105,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2106,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2107,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2108,Water,Wetland,Shrubland,Water,Non_Wetland,NULL
2109,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland
2110,Water,Wetland,Shrubland,Water,Non_Wetland,Cropland
2111,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2112,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland
2113,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2114,Water,Wetland,Shrubland,Water,Non_Wetland,Forest
2115,Water,Wetland,Grassland,NULL,Non_Wetland,NULL
2116,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
2117,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
2118,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
2119,Water,Wetland,Grassland,NULL,Non_Wetland,Water
2120,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
2121,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2122,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2123,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water
2124,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2125,Water,Wetland,Grassland,Water,Non_Wetland,Grassland
2126,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2127,Water,Wetland,Grassland,Water,Non_Wetland,Water
2128,Water,Wetland,Grassland,Water,Non_Wetland,Forest
2129,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
2130,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
2131,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
2132,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
2133,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
2134,Water,Wetland,Cropland,NULL,Non_Wetland,Water
2135,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
2136,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2137,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2138,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2139,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
2140,Water,Wetland,Cropland,Water,Non_Wetland,Cropland
2141,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
2142,Water,Wetland,Cropland,Water,Non_Wetland,Bareland
2143,Water,Wetland,Cropland,Water,Non_Wetland,Water
2144,Water,Wetland,Cropland,Water,Non_Wetland,Forest
2145,Water,Wetland,Wetland,NULL,Wetland,NULL
2146,Water,Wetland,Wetland,NULL,Wetland,Grassland
2147,Water,Wetland,Wetland,NULL,Wetland,Cropland
2148,Water,Wetland,Wetland,NULL,Wetland,Wetland
2149,Water,Wetland,Wetland,NULL,Wetland,Built-up
2150,Water,Wetland,Wetland,NULL,Wetland,Water
2151,Water,Wetland,Wetland,NULL,Wetland,Forest
2152,Water,Wetland,Wetland,Non_Water,Wetland,NULL
2153,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
2154,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2155,Water,Wetland,Wetland,Non_Water,Wetland,Water
2156,Water,Wetland,Wetland,Non_Water,Wetland,Forest
2157,Water,Wetland,Wetland,Water,Wetland,NULL
2158,Water,Wetland,Wetland,Water,Wetland,Grassland
2159,Water,Wetland,Wetland,Water,Wetland,Cropland
2160,Water,Wetland,Wetland,Water,Wetland,Wetland
2161,Water,Wetland,Wetland,Water,Wetland,Water
2162,Water,Wetland,Wetland,Water,Wetland,Forest
2163,Water,Wetland,Bareland,NULL,Non_Wetland,NULL
2164,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
2165,Water,Wetland,Bareland,NULL,Non_Wetland,Cropland
2166,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
2167,Water,Wetland,Bareland,NULL,Non_Wetland,Forest
2168,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2169,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2170,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
2171,Water,Wetland,Bareland,Non_Water,Non_Wetland,Forest
2172,Water,Wetland,Built-up,NULL,Non_Wetland,NULL
2173,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland
2174,Water,Wetland,Built-up,NULL,Non_Wetland,Forest
2175,Water,Wetland,Water,NULL,Water,NULL
2176,Water,Wetland,Water,NULL,Water,Grassland
2177,Water,Wetland,Water,NULL,Water,Cropland
2178,Water,Wetland,Water,NULL,Water,Wetland
2179,Water,Wetland,Water,NULL,Water,Water
2180,Water,Wetland,Water,NULL,Water,Forest
2181,Water,Wetland,Water,Non_Water,Water,Grassland
2182,Water,Wetland,Water,Non_Water,Water,Wetland
2183,Water,Wetland,Water,Non_Water,Water,Water
2184,Water,Wetland,Water,Non_Water,Water,Forest
