Value,AFRICA_2024_DynamicWorld_2024_37NEJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NEJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NEJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NEJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NEJ_M_R,AFRICA_2024_WorldCover_2021_37NEJ_M_R
1706,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1707,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1708,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1709,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1710,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
1711,Forest,Cropland,Wetland,NULL,Wetland,NULL
1712,Forest,Cropland,Wetland,NULL,Wetland,Grassland
1713,Forest,Cropland,Wetland,NULL,Wetland,Cropland
1714,Forest,Cropland,Wetland,NULL,Wetland,Wetland
1715,Forest,Cropland,Wetland,NULL,Wetland,Forest
1716,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1717,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1718,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1719,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1720,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1721,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1722,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
1723,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
1724,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1725,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1726,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1727,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
1728,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
1729,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
1730,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
1731,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
1732,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
1733,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1734,Forest,Cropland,Water,NULL,Water,Grassland
1735,Forest,Cropland,Water,NULL,Water,Forest
1736,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1737,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1738,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1739,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
1740,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
1741,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
1742,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1743,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1744,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1745,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
1746,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
1747,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
1748,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
1749,Forest,Wetland,Wetland,NULL,Wetland,Wetland
1750,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
1751,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1752,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1753,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
1754,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
1755,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
1756,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1757,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1758,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1759,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1760,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1761,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1762,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1763,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1764,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
1765,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
1766,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1767,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1768,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1769,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
1770,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
1771,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
1772,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1773,Forest,Built-up,Wetland,NULL,Wetland,NULL
1774,Forest,Built-up,Wetland,NULL,Wetland,Forest
1775,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
1776,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
1777,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
1778,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
1779,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
1780,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
1781,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
1782,Forest,Built-up,Water,NULL,Water,Forest
1783,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1784,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
1785,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
1786,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
1787,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
1788,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1789,Forest,Water,NULL,NULL,Non_Wetland,NULL
1790,Forest,Water,NULL,NULL,Non_Wetland,Grassland
1791,Forest,Water,NULL,NULL,Non_Wetland,Cropland
1792,Forest,Water,NULL,NULL,Non_Wetland,Wetland
1793,Forest,Water,NULL,NULL,Non_Wetland,Forest
1794,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1795,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1796,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
1797,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1798,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
1799,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1800,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
1801,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
1802,Forest,Water,Shrubland,Water,Non_Wetland,Forest
1803,Forest,Water,Grassland,NULL,Non_Wetland,NULL
1804,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1805,Forest,Water,Cropland,NULL,Non_Wetland,NULL
1806,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
1807,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
1808,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1809,Forest,Water,Cropland,Water,Non_Wetland,Cropland
1810,Forest,Water,Wetland,NULL,Wetland,NULL
1811,Forest,Water,Wetland,NULL,Wetland,Wetland
1812,Forest,Water,Wetland,NULL,Wetland,Bareland
1813,Forest,Water,Wetland,NULL,Wetland,Forest
1814,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1815,Forest,Water,Bareland,NULL,Non_Wetland,NULL
1816,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
1817,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
1818,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
1819,Forest,Water,Bareland,NULL,Non_Wetland,Forest
1820,Forest,Water,Bareland,Water,Non_Wetland,Forest
1821,Forest,Water,Built-up,NULL,Non_Wetland,NULL
1822,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
1823,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
1824,Forest,Water,Built-up,NULL,Non_Wetland,Forest
1825,Forest,Water,Water,NULL,Water,NULL
1826,Forest,Water,Water,NULL,Water,Grassland
1827,Forest,Water,Water,NULL,Water,Forest
1828,Forest,Water,Water,Water,Water,NULL
1829,Forest,Water,Forest,NULL,Non_Wetland,NULL
1830,Forest,Water,Forest,NULL,Non_Wetland,Grassland
1831,Forest,Water,Forest,NULL,Non_Wetland,Cropland
1832,Forest,Water,Forest,NULL,Non_Wetland,Wetland
1833,Forest,Water,Forest,NULL,Non_Wetland,Bareland
1834,Forest,Water,Forest,NULL,Non_Wetland,Forest
1835,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
1836,Forest,Water,Forest,Water,Non_Wetland,NULL
1837,Forest,Water,Forest,Water,Non_Wetland,Water
1838,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1839,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1840,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1841,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1842,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
1843,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1844,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
1845,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
1846,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1847,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1848,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1849,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1850,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
1851,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
1852,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1853,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1854,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1855,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
1856,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
1857,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1858,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1859,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1860,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
1861,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
1862,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1863,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1864,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
1865,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1866,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1867,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1868,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1869,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
1870,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
1871,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
1872,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1873,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1874,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
1875,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
1876,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
1877,Forest,Forest,Cropland,Water,Non_Wetland,Forest
1878,Forest,Forest,Wetland,NULL,Wetland,NULL
1879,Forest,Forest,Wetland,NULL,Wetland,Cropland
1880,Forest,Forest,Wetland,NULL,Wetland,Wetland
1881,Forest,Forest,Wetland,NULL,Wetland,Bareland
1882,Forest,Forest,Wetland,NULL,Wetland,Forest
1883,Forest,Forest,Wetland,Non_Water,Wetland,NULL
1884,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
1885,Forest,Forest,Wetland,Water,Wetland,Cropland
1886,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1887,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1888,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1889,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1890,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1891,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
1892,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
1893,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
1894,Forest,Forest,Bareland,NULL,Non_Wetland,Water
1895,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1896,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1897,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
1898,Forest,Forest,Bareland,Water,Non_Wetland,Forest
1899,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1900,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1901,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
1902,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland
1903,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
1904,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1905,Forest,Forest,Water,NULL,Water,NULL
1906,Forest,Forest,Water,NULL,Water,Grassland
1907,Forest,Forest,Water,NULL,Water,Forest
1908,Forest,Forest,Water,Water,Water,Forest
1909,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1910,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1911,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1912,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1913,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
1914,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
1915,Forest,Forest,Forest,NULL,Non_Wetland,Water
1916,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1917,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
1918,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
1919,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
1920,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1921,Forest,Forest,Forest,Water,Non_Wetland,NULL
1922,Forest,Forest,Forest,Water,Non_Wetland,Grassland
1923,Forest,Forest,Forest,Water,Non_Wetland,Wetland
1924,Forest,Forest,Forest,Water,Non_Wetland,Forest
