Value,AFRICA_2024_DynamicWorld_2024_36NZN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,AFRICA_2024_WorldCover_2021_36NZN_M_R
1693,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1694,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1695,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1696,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1697,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1698,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1699,Water,Water,Cropland,Water,Non_Wetland,NULL
1700,Water,Water,Cropland,Water,Non_Wetland,Grassland
1701,Water,Water,Cropland,Water,Non_Wetland,Cropland
1702,Water,Water,Cropland,Water,Non_Wetland,Wetland
1703,Water,Water,Cropland,Water,Non_Wetland,Bareland
1704,Water,Water,Cropland,Water,Non_Wetland,Water
1705,Water,Water,Cropland,Water,Non_Wetland,Forest
1706,Water,Water,Wetland,NULL,Wetland,NULL
1707,Water,Water,Wetland,NULL,Wetland,Grassland
1708,Water,Water,Wetland,NULL,Wetland,Cropland
1709,Water,Water,Wetland,NULL,Wetland,Wetland
1710,Water,Water,Wetland,NULL,Wetland,Bareland
1711,Water,Water,Wetland,NULL,Wetland,Water
1712,Water,Water,Wetland,NULL,Wetland,Forest
1713,Water,Water,Wetland,Non_Water,Wetland,Grassland
1714,Water,Water,Wetland,Non_Water,Wetland,Cropland
1715,Water,Water,Wetland,Non_Water,Wetland,Wetland
1716,Water,Water,Wetland,Non_Water,Wetland,Bareland
1717,Water,Water,Wetland,Non_Water,Wetland,Water
1718,Water,Water,Wetland,Non_Water,Wetland,Forest
1719,Water,Water,Wetland,Water,Wetland,NULL
1720,Water,Water,Wetland,Water,Wetland,Grassland
1721,Water,Water,Wetland,Water,Wetland,Cropland
1722,Water,Water,Wetland,Water,Wetland,Wetland
1723,Water,Water,Wetland,Water,Wetland,Bareland
1724,Water,Water,Wetland,Water,Wetland,Water
1725,Water,Water,Wetland,Water,Wetland,Forest
1726,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1727,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1728,Water,Water,Bareland,NULL,Non_Wetland,NULL
1729,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1730,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1731,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1732,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1733,Water,Water,Bareland,NULL,Non_Wetland,Water
1734,Water,Water,Bareland,NULL,Non_Wetland,Forest
1735,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
1736,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1737,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1738,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1739,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1740,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1741,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1742,Water,Water,Bareland,Water,Non_Wetland,NULL
1743,Water,Water,Bareland,Water,Non_Wetland,Grassland
1744,Water,Water,Bareland,Water,Non_Wetland,Cropland
1745,Water,Water,Bareland,Water,Non_Wetland,Wetland
1746,Water,Water,Bareland,Water,Non_Wetland,Bareland
1747,Water,Water,Bareland,Water,Non_Wetland,Built-up
1748,Water,Water,Bareland,Water,Non_Wetland,Water
1749,Water,Water,Bareland,Water,Non_Wetland,Forest
1750,Water,Water,Built-up,NULL,Non_Wetland,NULL
1751,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1752,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1753,Water,Water,Built-up,NULL,Non_Wetland,Wetland
1754,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1755,Water,Water,Built-up,NULL,Non_Wetland,Water
1756,Water,Water,Built-up,NULL,Non_Wetland,Forest
1757,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
1758,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
1759,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
1760,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
1761,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1762,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1763,Water,Water,Built-up,Water,Non_Wetland,NULL
1764,Water,Water,Built-up,Water,Non_Wetland,Grassland
1765,Water,Water,Built-up,Water,Non_Wetland,Cropland
1766,Water,Water,Built-up,Water,Non_Wetland,Wetland
1767,Water,Water,Built-up,Water,Non_Wetland,Bareland
1768,Water,Water,Built-up,Water,Non_Wetland,Water
1769,Water,Water,Built-up,Water,Non_Wetland,Forest
1770,Water,Water,Water,NULL,Water,NULL
1771,Water,Water,Water,NULL,Water,Grassland
1772,Water,Water,Water,NULL,Water,Cropland
1773,Water,Water,Water,NULL,Water,Wetland
1774,Water,Water,Water,NULL,Water,Bareland
1775,Water,Water,Water,NULL,Water,Water
1776,Water,Water,Water,NULL,Water,Forest
1777,Water,Water,Water,Non_Water,Water,NULL
1778,Water,Water,Water,Non_Water,Water,Grassland
1779,Water,Water,Water,Non_Water,Water,Cropland
1780,Water,Water,Water,Non_Water,Water,Wetland
1781,Water,Water,Water,Non_Water,Water,Bareland
1782,Water,Water,Water,Non_Water,Water,Water
1783,Water,Water,Water,Non_Water,Water,Forest
1784,Water,Water,Water,Water,Water,NULL
1785,Water,Water,Water,Water,Water,Grassland
1786,Water,Water,Water,Water,Water,Cropland
1787,Water,Water,Water,Water,Water,Wetland
1788,Water,Water,Water,Water,Water,Bareland
1789,Water,Water,Water,Water,Water,Water
1790,Water,Water,Water,Water,Water,Forest
1791,Water,Water,Forest,NULL,Non_Wetland,NULL
1792,Water,Water,Forest,NULL,Non_Wetland,Grassland
1793,Water,Water,Forest,NULL,Non_Wetland,Cropland
1794,Water,Water,Forest,NULL,Non_Wetland,Wetland
1795,Water,Water,Forest,NULL,Non_Wetland,Bareland
1796,Water,Water,Forest,NULL,Non_Wetland,Water
1797,Water,Water,Forest,NULL,Non_Wetland,Forest
1798,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1799,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
1800,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
1801,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
1802,Water,Water,Forest,Non_Water,Non_Wetland,Water
1803,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1804,Water,Water,Forest,Water,Non_Wetland,NULL
1805,Water,Water,Forest,Water,Non_Wetland,Grassland
1806,Water,Water,Forest,Water,Non_Wetland,Wetland
1807,Water,Water,Forest,Water,Non_Wetland,Bareland
1808,Water,Water,Forest,Water,Non_Wetland,Water
1809,Water,Water,Forest,Water,Non_Wetland,Forest
1810,Water,Forest,NULL,NULL,Non_Wetland,NULL
1811,Water,Forest,NULL,NULL,Non_Wetland,Grassland
1812,Water,Forest,NULL,NULL,Non_Wetland,Cropland
1813,Water,Forest,NULL,NULL,Non_Wetland,Forest
1814,Water,Forest,NULL,Non_Water,Non_Wetland,Water
1815,Water,Forest,NULL,Non_Water,Non_Wetland,Forest
1816,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1817,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1818,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
1819,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
1820,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1821,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1822,Water,Forest,Shrubland,Water,Non_Wetland,NULL
1823,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
1824,Water,Forest,Shrubland,Water,Non_Wetland,Bareland
1825,Water,Forest,Grassland,NULL,Non_Wetland,NULL
1826,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1827,Water,Forest,Grassland,Non_Water,Non_Wetland,Forest
1828,Water,Forest,Grassland,Water,Non_Wetland,Forest
1829,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1830,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1831,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
1832,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
1833,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1834,Water,Forest,Cropland,Water,Non_Wetland,Forest
1835,Water,Forest,Wetland,NULL,Wetland,Forest
1836,Water,Forest,Wetland,Non_Water,Wetland,Wetland
1837,Water,Forest,Wetland,Non_Water,Wetland,Forest
1838,Water,Forest,Wetland,Water,Wetland,Bareland
1839,Water,Forest,Wetland,Water,Wetland,Water
1840,Water,Forest,Wetland,Water,Wetland,Forest
1841,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1842,Water,Forest,Bareland,NULL,Non_Wetland,NULL
1843,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
1844,Water,Forest,Bareland,NULL,Non_Wetland,Wetland
1845,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1846,Water,Forest,Bareland,Non_Water,Non_Wetland,Forest
1847,Water,Forest,Bareland,Water,Non_Wetland,NULL
1848,Water,Forest,Bareland,Water,Non_Wetland,Grassland
1849,Water,Forest,Bareland,Water,Non_Wetland,Bareland
1850,Water,Forest,Bareland,Water,Non_Wetland,Forest
1851,Water,Forest,Built-up,NULL,Non_Wetland,Cropland
1852,Water,Forest,Built-up,NULL,Non_Wetland,Forest
1853,Water,Forest,Built-up,Water,Non_Wetland,Grassland
1854,Water,Forest,Water,NULL,Water,NULL
1855,Water,Forest,Water,NULL,Water,Grassland
1856,Water,Forest,Water,NULL,Water,Forest
1857,Water,Forest,Water,Non_Water,Water,Water
1858,Water,Forest,Water,Non_Water,Water,Forest
1859,Water,Forest,Water,Water,Water,NULL
1860,Water,Forest,Water,Water,Water,Grassland
1861,Water,Forest,Water,Water,Water,Forest
1862,Water,Forest,Forest,NULL,Non_Wetland,NULL
1863,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1864,Water,Forest,Forest,NULL,Non_Wetland,Cropland
1865,Water,Forest,Forest,NULL,Non_Wetland,Bareland
1866,Water,Forest,Forest,NULL,Non_Wetland,Water
1867,Water,Forest,Forest,NULL,Non_Wetland,Forest
1868,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
1869,Water,Forest,Forest,Non_Water,Non_Wetland,Cropland
1870,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland
1871,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
1872,Water,Forest,Forest,Water,Non_Wetland,NULL
1873,Water,Forest,Forest,Water,Non_Wetland,Grassland
1874,Water,Forest,Forest,Water,Non_Wetland,Wetland
1875,Water,Forest,Forest,Water,Non_Wetland,Forest
1876,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
1877,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
1878,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL
1879,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
1880,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
1881,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
1882,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1883,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1884,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1885,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
1886,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1887,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
1888,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1889,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
1890,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
1891,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
1892,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1893,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1894,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1895,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1896,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1897,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1898,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1899,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1900,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1901,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1902,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1903,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1904,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
1905,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1906,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1907,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
1908,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1909,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1910,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1911,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
1912,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1913,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1914,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1915,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1916,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1917,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1918,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1919,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1920,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1921,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1922,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1923,Forest,NULL,Cropland,Water,Non_Wetland,NULL
1924,Forest,NULL,Wetland,NULL,Wetland,Bareland
1925,Forest,NULL,Wetland,NULL,Wetland,Forest
1926,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
1927,Forest,NULL,Wetland,Non_Water,Wetland,Water
1928,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1929,Forest,NULL,Wetland,Water,Wetland,Grassland
1930,Forest,NULL,Wetland,Water,Wetland,Bareland
1931,Forest,NULL,Wetland,Water,Wetland,Forest
1932,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1933,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1934,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1935,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1936,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1937,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1938,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
1939,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1940,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
1941,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1942,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
1943,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1944,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1945,Forest,NULL,Bareland,Water,Non_Wetland,NULL
1946,Forest,NULL,Bareland,Water,Non_Wetland,Forest
1947,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1948,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1949,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1950,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
1951,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
1952,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1953,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
1954,Forest,NULL,Water,Non_Water,Water,Forest
1955,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1956,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1957,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1958,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1959,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1960,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
1961,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1962,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1963,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1964,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1965,Forest,NULL,Forest,Water,Non_Wetland,NULL
1966,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1967,Forest,NULL,Forest,Water,Non_Wetland,Forest
1968,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1969,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1970,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1971,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
1972,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
1973,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
1974,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1975,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1976,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1977,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1978,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1979,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1980,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1981,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1982,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1983,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1984,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1985,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
1986,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1987,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1988,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1989,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1990,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1991,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
1992,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1993,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1994,Forest,Cropland,Wetland,NULL,Wetland,NULL
1995,Forest,Cropland,Wetland,NULL,Wetland,Grassland
1996,Forest,Cropland,Wetland,NULL,Wetland,Cropland
1997,Forest,Cropland,Wetland,NULL,Wetland,Forest
1998,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1999,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2000,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2001,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2002,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2003,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2004,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2005,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
2006,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2007,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2008,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2009,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2010,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
2011,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2012,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2013,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL
2014,Forest,Cropland,Water,Water,Water,Grassland
2015,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2016,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2017,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2018,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2019,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2020,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2021,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2022,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2023,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2024,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2025,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2026,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2027,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
2028,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2029,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL
2030,Forest,Wetland,NULL,Non_Water,Non_Wetland,Cropland
2031,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2032,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
2033,Forest,Wetland,NULL,Water,Non_Wetland,NULL
2034,Forest,Wetland,NULL,Water,Non_Wetland,Water
2035,Forest,Wetland,NULL,Water,Non_Wetland,Forest
2036,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2037,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2038,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2039,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2040,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2041,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2042,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2043,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Built-up
2044,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2045,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL
2046,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2047,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
2048,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2049,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2050,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
2051,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2052,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland
2053,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2054,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL
2055,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2056,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2057,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2058,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2059,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2060,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2061,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2062,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2063,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2064,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2065,Forest,Wetland,Cropland,Water,Non_Wetland,NULL
2066,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
2067,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2068,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
2069,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2070,Forest,Wetland,Wetland,NULL,Wetland,Forest
2071,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
2072,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2073,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
2074,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2075,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2076,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2077,Forest,Wetland,Wetland,Water,Wetland,NULL
2078,Forest,Wetland,Wetland,Water,Wetland,Grassland
2079,Forest,Wetland,Wetland,Water,Wetland,Cropland
2080,Forest,Wetland,Wetland,Water,Wetland,Wetland
2081,Forest,Wetland,Wetland,Water,Wetland,Bareland
2082,Forest,Wetland,Wetland,Water,Wetland,Water
2083,Forest,Wetland,Wetland,Water,Wetland,Forest
2084,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2085,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
2086,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2087,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland
2088,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2089,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL
2090,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2091,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2092,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest
2093,Forest,Wetland,Bareland,Water,Non_Wetland,Cropland
2094,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2095,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2096,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
2097,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL
2098,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland
2099,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
2100,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL
2101,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Cropland
2102,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
2103,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Water
2104,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Forest
2105,Forest,Wetland,Built-up,Water,Non_Wetland,NULL
2106,Forest,Wetland,Built-up,Water,Non_Wetland,Cropland
2107,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland
2108,Forest,Wetland,Built-up,Water,Non_Wetland,Bareland
2109,Forest,Wetland,Built-up,Water,Non_Wetland,Built-up
2110,Forest,Wetland,Built-up,Water,Non_Wetland,Water
2111,Forest,Wetland,Built-up,Water,Non_Wetland,Forest
2112,Forest,Wetland,Water,NULL,Water,Cropland
2113,Forest,Wetland,Water,NULL,Water,Wetland
2114,Forest,Wetland,Water,Non_Water,Water,NULL
2115,Forest,Wetland,Water,Non_Water,Water,Cropland
2116,Forest,Wetland,Water,Non_Water,Water,Wetland
2117,Forest,Wetland,Water,Non_Water,Water,Water
2118,Forest,Wetland,Water,Non_Water,Water,Forest
2119,Forest,Wetland,Water,Water,Water,Grassland
2120,Forest,Wetland,Water,Water,Water,Cropland
2121,Forest,Wetland,Water,Water,Water,Wetland
2122,Forest,Wetland,Water,Water,Water,Water
2123,Forest,Wetland,Water,Water,Water,Forest
2124,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2125,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2126,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2127,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2128,Forest,Wetland,Forest,NULL,Non_Wetland,Built-up
2129,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2130,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
