Value,AFRICA_2024_DynamicWorld_2024_36PWA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PWA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PWA_M_R,AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,AFRICA_2024_WorldCover_2021_36PWA_M_R
1663,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1664,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1665,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1666,Bareland,Bareland,Wetland,Water,Wetland,Cropland
1667,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1668,Bareland,Bareland,Wetland,Water,Wetland,Water
1669,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1670,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1671,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1672,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1673,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1674,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1675,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1676,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1677,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1678,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1679,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
1680,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1681,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1682,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1683,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1684,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1685,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1686,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland
1687,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1688,Bareland,Bareland,Water,Water,Water,Bareland
1689,Bareland,Bareland,Water,Water,Water,Water
1690,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Cropland
1691,Bareland,Bareland,Forest,Water,Non_Wetland,Cropland
1692,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1693,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland
1694,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1695,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up
1696,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1697,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1698,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1699,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1700,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1701,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland
1702,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1703,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1704,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1705,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1706,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1707,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
1708,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1709,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
1710,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1711,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Built-up
1712,Bareland,Built-up,Grassland,Water,Non_Wetland,Grassland
1713,Bareland,Built-up,Grassland,Water,Non_Wetland,Bareland
1714,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1715,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1716,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1717,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1718,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1719,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1720,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
1721,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1722,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1723,Bareland,Built-up,Cropland,Water,Non_Wetland,Grassland
1724,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland
1725,Bareland,Built-up,Cropland,Water,Non_Wetland,Forest
1726,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1727,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1728,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1729,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1730,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1731,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1732,Bareland,Built-up,Bareland,Water,Non_Wetland,Cropland
1733,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1734,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1735,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1736,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1737,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1738,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1739,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1740,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
1741,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1742,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
1743,Bareland,Water,Shrubland,Water,Non_Wetland,Cropland
1744,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1745,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1746,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1747,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1748,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1749,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1750,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1751,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1752,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1753,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
1754,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1755,Bareland,Water,Grassland,Water,Non_Wetland,Water
1756,Bareland,Water,Grassland,Water,Non_Wetland,Forest
1757,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1758,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1759,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1760,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1761,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1762,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1763,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1764,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1765,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest
1766,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1767,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
1768,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1769,Bareland,Water,Cropland,Water,Non_Wetland,Water
1770,Bareland,Water,Wetland,Water,Wetland,Cropland
1771,Bareland,Water,Wetland,Water,Wetland,Bareland
1772,Bareland,Water,Wetland,Water,Wetland,Water
1773,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1774,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1775,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1776,Bareland,Water,Bareland,Non_Water,Non_Wetland,Forest
1777,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1778,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
1779,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1780,Bareland,Water,Bareland,Water,Non_Wetland,Water
1781,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1782,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1783,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1784,Bareland,Water,Water,Water,Water,Cropland
1785,Bareland,Water,Water,Water,Water,Water
1786,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1787,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1788,Water,NULL,NULL,NULL,Non_Wetland,Forest
1789,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland
1790,Water,NULL,NULL,Non_Water,Non_Wetland,Forest
1791,Water,NULL,NULL,Water,Non_Wetland,Grassland
1792,Water,NULL,NULL,Water,Non_Wetland,Wetland
1793,Water,NULL,NULL,Water,Non_Wetland,Water
1794,Water,NULL,NULL,Water,Non_Wetland,Forest
1795,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1796,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1797,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1798,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1799,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1800,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1801,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1802,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1803,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1804,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1805,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1806,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1807,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
1808,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1809,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1810,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
1811,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
1812,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1813,Water,NULL,Shrubland,Water,Non_Wetland,Water
1814,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1815,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1816,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1817,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1818,Water,NULL,Grassland,NULL,Non_Wetland,Water
1819,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1820,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1821,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1822,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1823,Water,NULL,Grassland,Non_Water,Non_Wetland,Water
1824,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest
1825,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1826,Water,NULL,Grassland,Water,Non_Wetland,Cropland
1827,Water,NULL,Grassland,Water,Non_Wetland,Wetland
1828,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1829,Water,NULL,Grassland,Water,Non_Wetland,Water
1830,Water,NULL,Grassland,Water,Non_Wetland,Forest
1831,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1832,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1833,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1834,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
1835,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1836,Water,NULL,Cropland,NULL,Non_Wetland,Water
1837,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1838,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
1839,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1840,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1841,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1842,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1843,Water,NULL,Cropland,Non_Water,Non_Wetland,Water
1844,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1845,Water,NULL,Cropland,Water,Non_Wetland,NULL
1846,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1847,Water,NULL,Cropland,Water,Non_Wetland,Cropland
1848,Water,NULL,Cropland,Water,Non_Wetland,Wetland
1849,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1850,Water,NULL,Cropland,Water,Non_Wetland,Water
1851,Water,NULL,Cropland,Water,Non_Wetland,Forest
1852,Water,NULL,Wetland,NULL,Wetland,NULL
1853,Water,NULL,Wetland,NULL,Wetland,Grassland
1854,Water,NULL,Wetland,NULL,Wetland,Cropland
1855,Water,NULL,Wetland,NULL,Wetland,Bareland
1856,Water,NULL,Wetland,NULL,Wetland,Water
1857,Water,NULL,Wetland,NULL,Wetland,Forest
1858,Water,NULL,Wetland,Non_Water,Wetland,NULL
1859,Water,NULL,Wetland,Non_Water,Wetland,Grassland
1860,Water,NULL,Wetland,Non_Water,Wetland,Cropland
1861,Water,NULL,Wetland,Non_Water,Wetland,Wetland
1862,Water,NULL,Wetland,Non_Water,Wetland,Forest
1863,Water,NULL,Wetland,Water,Wetland,NULL
1864,Water,NULL,Wetland,Water,Wetland,Grassland
1865,Water,NULL,Wetland,Water,Wetland,Cropland
1866,Water,NULL,Wetland,Water,Wetland,Wetland
1867,Water,NULL,Wetland,Water,Wetland,Bareland
1868,Water,NULL,Wetland,Water,Wetland,Water
1869,Water,NULL,Wetland,Water,Wetland,Forest
1870,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1871,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1872,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1873,Water,NULL,Bareland,NULL,Non_Wetland,Water
1874,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1875,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1876,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1877,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1878,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
1879,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1880,Water,NULL,Bareland,Water,Non_Wetland,Cropland
1881,Water,NULL,Bareland,Water,Non_Wetland,Wetland
1882,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1883,Water,NULL,Bareland,Water,Non_Wetland,Water
1884,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1885,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1886,Water,NULL,Built-up,Non_Water,Non_Wetland,Forest
1887,Water,NULL,Built-up,Water,Non_Wetland,Grassland
1888,Water,NULL,Built-up,Water,Non_Wetland,Cropland
1889,Water,NULL,Built-up,Water,Non_Wetland,Bareland
1890,Water,NULL,Water,NULL,Water,Grassland
1891,Water,NULL,Water,NULL,Water,Water
1892,Water,NULL,Water,Non_Water,Water,Grassland
1893,Water,NULL,Water,Non_Water,Water,Forest
1894,Water,NULL,Water,Water,Water,Grassland
1895,Water,NULL,Water,Water,Water,Cropland
1896,Water,NULL,Water,Water,Water,Wetland
1897,Water,NULL,Water,Water,Water,Bareland
1898,Water,NULL,Water,Water,Water,Water
1899,Water,NULL,Water,Water,Water,Forest
1900,Water,NULL,Forest,NULL,Non_Wetland,NULL
1901,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1902,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1903,Water,NULL,Forest,NULL,Non_Wetland,Forest
1904,Water,NULL,Forest,Non_Water,Non_Wetland,NULL
1905,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
1906,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland
1907,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
1908,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
1909,Water,NULL,Forest,Water,Non_Wetland,Water
1910,Water,NULL,Forest,Water,Non_Wetland,Forest
1911,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
1912,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1913,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1914,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest
1915,Water,Cropland,NULL,Water,Non_Wetland,Cropland
1916,Water,Cropland,NULL,Water,Non_Wetland,Forest
1917,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1918,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1919,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1920,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1921,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
1922,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1923,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1924,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1925,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1926,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water
1927,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1928,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
1929,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
1930,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
1931,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
1932,Water,Cropland,Shrubland,Water,Non_Wetland,Water
1933,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
1934,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1935,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1936,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
1937,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1938,Water,Cropland,Grassland,NULL,Non_Wetland,Water
1939,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
1940,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1941,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1942,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1943,Water,Cropland,Grassland,Non_Water,Non_Wetland,Water
1944,Water,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1945,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
1946,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
1947,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
1948,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
1949,Water,Cropland,Grassland,Water,Non_Wetland,Water
1950,Water,Cropland,Grassland,Water,Non_Wetland,Forest
1951,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1952,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1953,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1954,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
1955,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1956,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up
1957,Water,Cropland,Cropland,NULL,Non_Wetland,Water
1958,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1959,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1960,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1961,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1962,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1963,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1964,Water,Cropland,Cropland,Non_Water,Non_Wetland,Built-up
1965,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
1966,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1967,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
1968,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1969,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
1970,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
1971,Water,Cropland,Cropland,Water,Non_Wetland,Water
1972,Water,Cropland,Cropland,Water,Non_Wetland,Forest
1973,Water,Cropland,Wetland,NULL,Wetland,Grassland
1974,Water,Cropland,Wetland,NULL,Wetland,Cropland
1975,Water,Cropland,Wetland,NULL,Wetland,Bareland
1976,Water,Cropland,Wetland,NULL,Wetland,Water
1977,Water,Cropland,Wetland,NULL,Wetland,Forest
1978,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
1979,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
1980,Water,Cropland,Wetland,Non_Water,Wetland,Water
1981,Water,Cropland,Wetland,Non_Water,Wetland,Forest
1982,Water,Cropland,Wetland,Water,Wetland,NULL
1983,Water,Cropland,Wetland,Water,Wetland,Grassland
1984,Water,Cropland,Wetland,Water,Wetland,Cropland
1985,Water,Cropland,Wetland,Water,Wetland,Wetland
1986,Water,Cropland,Wetland,Water,Wetland,Bareland
1987,Water,Cropland,Wetland,Water,Wetland,Water
1988,Water,Cropland,Wetland,Water,Wetland,Forest
1989,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1990,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1991,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1992,Water,Cropland,Bareland,NULL,Non_Wetland,Water
1993,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1994,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1995,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1996,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1997,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
1998,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1999,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2000,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
2001,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2002,Water,Cropland,Bareland,Water,Non_Wetland,Water
2003,Water,Cropland,Bareland,Water,Non_Wetland,Forest
2004,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2005,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2006,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2007,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
2008,Water,Cropland,Built-up,Non_Water,Non_Wetland,Forest
2009,Water,Cropland,Built-up,Water,Non_Wetland,Cropland
2010,Water,Cropland,Water,NULL,Water,Grassland
2011,Water,Cropland,Water,NULL,Water,Cropland
2012,Water,Cropland,Water,NULL,Water,Bareland
2013,Water,Cropland,Water,NULL,Water,Water
2014,Water,Cropland,Water,NULL,Water,Forest
2015,Water,Cropland,Water,Non_Water,Water,Cropland
2016,Water,Cropland,Water,Non_Water,Water,Water
2017,Water,Cropland,Water,Non_Water,Water,Forest
2018,Water,Cropland,Water,Water,Water,Grassland
2019,Water,Cropland,Water,Water,Water,Cropland
2020,Water,Cropland,Water,Water,Water,Wetland
2021,Water,Cropland,Water,Water,Water,Bareland
2022,Water,Cropland,Water,Water,Water,Water
2023,Water,Cropland,Water,Water,Water,Forest
2024,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2025,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2026,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2027,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
2028,Water,Cropland,Forest,Water,Non_Wetland,Cropland
2029,Water,Cropland,Forest,Water,Non_Wetland,Forest
2030,Water,Wetland,NULL,NULL,Non_Wetland,Cropland
2031,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2032,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2033,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2034,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2035,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2036,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2037,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland
2038,Water,Wetland,Shrubland,Water,Non_Wetland,Cropland
2039,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2040,Water,Wetland,Grassland,NULL,Non_Wetland,Cropland
2041,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
2042,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2043,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
2044,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
2045,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
2046,Water,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2047,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2048,Water,Wetland,Cropland,Water,Non_Wetland,Cropland
2049,Water,Wetland,Cropland,Water,Non_Wetland,Water
2050,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
2051,Water,Wetland,Wetland,Non_Water,Wetland,Cropland
2052,Water,Wetland,Wetland,Water,Wetland,Grassland
2053,Water,Wetland,Wetland,Water,Wetland,Cropland
2054,Water,Wetland,Wetland,Water,Wetland,Wetland
2055,Water,Wetland,Bareland,Water,Non_Wetland,Cropland
2056,Water,Wetland,Water,Water,Water,Wetland
2057,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
2058,Water,Wetland,Forest,NULL,Non_Wetland,Cropland
2059,Water,Wetland,Forest,Water,Non_Wetland,Cropland
2060,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
2061,Water,Bareland,Shrubland,Water,Non_Wetland,Cropland
2062,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
2063,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2064,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
2065,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2066,Water,Bareland,Grassland,NULL,Non_Wetland,Water
2067,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
2068,Water,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
2069,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
2070,Water,Bareland,Grassland,Non_Water,Non_Wetland,Forest
2071,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
2072,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
2073,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
2074,Water,Bareland,Grassland,Water,Non_Wetland,Water
2075,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2076,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
2077,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2078,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
2079,Water,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
2080,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2081,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
2082,Water,Bareland,Cropland,Water,Non_Wetland,Cropland
2083,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
2084,Water,Bareland,Cropland,Water,Non_Wetland,Water
2085,Water,Bareland,Wetland,NULL,Wetland,Grassland
2086,Water,Bareland,Wetland,NULL,Wetland,Bareland
2087,Water,Bareland,Wetland,NULL,Wetland,Water
2088,Water,Bareland,Wetland,Non_Water,Wetland,Forest
2089,Water,Bareland,Wetland,Water,Wetland,Cropland
2090,Water,Bareland,Wetland,Water,Wetland,Bareland
2091,Water,Bareland,Wetland,Water,Wetland,Water
2092,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
2093,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
